year,state,place,subgroup_type,subgroup,share_digital_access,share_digital_access_lb,share_digital_access_ub,share_digital_access_quality
2018,17,12385,race-ethnicity,Other Races and Ethnicities,0.906990699069907,0.8242038148828853,0.9897775832569287,1
2018,17,12385,race-ethnicity,Black,0.7322613065326633,0.6620891692505079,0.8024334438148188,1
2018,17,12385,race-ethnicity,Hispanic,0.7982053422370617,0.6430531382090718,0.9533575462650518,2
2018,17,12385,race-ethnicity,White,0.8905677475276782,0.8591151699168501,0.9220203251385062,1
2018,17,14000,all,All,0.7903756263165198,0.7853838262107802,0.7953674264222595,1
2018,17,14000,race-ethnicity,Other Races and Ethnicities,0.8037010847378551,0.7873290031366829,0.8200731663390272,1
2018,17,14000,race-ethnicity,Black,0.6885310433447206,0.6792999601901537,0.6977621264992875,1
2018,17,14000,race-ethnicity,Hispanic,0.7673890983913876,0.7570809020635587,0.7776972947192166,1
2018,17,14000,race-ethnicity,White,0.8466959211348296,0.8394586821160344,0.8539331601536249,1
2018,17,14351,all,All,0.7677694667038443,0.7442392598807962,0.7912996735268923,1
2018,17,14351,race-ethnicity,Other Races and Ethnicities,0.7647408439735208,0.7112959180843834,0.8181857698626582,1
2018,17,14351,race-ethnicity,Black,0.6029411764705882,0.3751564455569462,0.8307259073842302,3
2018,17,14351,race-ethnicity,Hispanic,0.777522532870289,0.7510693212264828,0.8039757445140953,1
2018,17,14351,race-ethnicity,White,0.788235294117647,0.7152047794549817,0.8612658087803123,1
2018,17,23074,all,All,0.8734360394046163,0.8532701654914332,0.8936019133177996,1
2018,17,23074,race-ethnicity,Other Races and Ethnicities,0.8578671527856899,0.7713021440560804,0.9444321615152993,1
2018,17,23074,race-ethnicity,Black,0.8131258665845016,0.6143301527155439,1,2
2018,17,23074,race-ethnicity,Hispanic,0.8458474759167337,0.7979952770624448,0.8936996747710226,1
2018,17,23074,race-ethnicity,White,0.88690296739739,0.8446704963744842,0.9291354384202959,1
2018,17,24582,all,All,0.9006211180124224,0.8787336273940222,0.9225086086308225,1
2018,17,24582,race-ethnicity,Other Races and Ethnicities,0.9167386920195909,0.8015010662126768,1,2
2018,17,24582,race-ethnicity,Black,0.7903157178112501,0.6751313152162696,0.9055001204062307,2
2018,17,24582,race-ethnicity,Hispanic,0.787223706582463,0.6659620979953385,0.9084853151695874,2
2018,17,24582,race-ethnicity,White,0.9250976138828634,0.8952974569622005,0.9548977708035261,1
2018,17,38570,all,All,0.8841153817006883,0.8718929153405409,0.8963378480608356,1
2018,17,38570,race-ethnicity,Other Races and Ethnicities,0.8636822346909943,0.7836535220929647,0.9437109472890237,1
2018,17,38570,race-ethnicity,Black,0.8262466974900925,0.7704202268191911,0.8820731681609938,1
2018,17,38570,race-ethnicity,Hispanic,0.8625106158330846,0.8228006850783509,0.9022205465878185,1
2018,17,38570,race-ethnicity,White,0.9039581513374101,0.8827320055264805,0.9251842971483396,1
2018,17,51622,all,All,0.9594204100819888,0.9521308219260692,0.9667099982379083,1
2018,17,51622,race-ethnicity,Other Races and Ethnicities,0.9799638491467786,0.9225668890503768,1,1
2018,17,51622,race-ethnicity,Black,0.9275898520084567,0.7610206468444963,1,2
2018,17,51622,race-ethnicity,Hispanic,0.9438285291943829,0.8102666519895373,1,2
2018,17,51622,race-ethnicity,White,0.9553066207094643,0.9376130978026712,0.9730001436162573,1
2018,17,59000,all,All,0.7688827356552741,0.7502628505066502,0.7875026208038981,1
2018,17,59000,race-ethnicity,Other Races and Ethnicities,0.8233951114692453,0.7379901950184536,0.9088000279200369,1
2018,17,59000,race-ethnicity,Black,0.6286107741237418,0.5813012355480089,0.6759203126994746,1
2018,17,59000,race-ethnicity,Hispanic,0.7481647940074906,0.6590931548330544,0.8372364331819269,1
2018,17,59000,race-ethnicity,White,0.8221130221130221,0.7944848136337498,0.8497412305922944,1
2018,17,65000,all,All,0.8077377067392482,0.7918536086537606,0.8236218048247357,1
2018,17,65000,race-ethnicity,Other Races and Ethnicities,0.8464630746288011,0.7475493346304323,0.94537681462717,1
2018,17,65000,race-ethnicity,Black,0.7140780534049613,0.6711174162837059,0.7570386905262166,1
2018,17,65000,race-ethnicity,Hispanic,0.8210402697276206,0.7661984477604241,0.875882091694817,1
2018,17,65000,race-ethnicity,White,0.8321472038286197,0.8140083101483967,0.8502860975088428,1
2018,17,68003,all,All,0.9331597339341852,0.9186593709370952,0.9476600969312751,1
2018,17,68003,race-ethnicity,Other Races and Ethnicities,0.9366584709050463,0.8666599905069277,1,1
2018,17,68003,race-ethnicity,Black,0.9423778264040846,0.6838307183760883,1,3
2018,17,68003,race-ethnicity,Hispanic,0.9320388349514563,0.798788826453369,1,2
2018,17,68003,race-ethnicity,White,0.9306478405315615,0.8981469941553538,0.9631486869077691,1
2018,17,72000,all,All,0.8012550632406513,0.7846430890336417,0.8178670374476609,1
2018,17,72000,race-ethnicity,Other Races and Ethnicities,0.8401319003419638,0.7327975018957317,0.947466298788196,2
2018,17,72000,race-ethnicity,Black,0.6773407901858199,0.6249457817220109,0.729735798649629,1
2018,17,72000,race-ethnicity,Hispanic,0.7422175585869185,0.6030229287133576,0.8814121884604794,2
2018,17,72000,race-ethnicity,White,0.8307119556649649,0.8139369274834027,0.8474869838465271,1
2018,17,79293,all,All,0.8644575844505591,0.8455399616595272,0.883375207241591,1
2018,17,79293,race-ethnicity,Other Races and Ethnicities,0.9283577195786713,0.8408241606804533,1,1
2018,17,79293,race-ethnicity,Black,0.8342690788105636,0.7525900756412696,0.9159480819798576,1
2018,17,79293,race-ethnicity,Hispanic,0.8664037007971583,0.8312166001562504,0.9015908014380661,1
2018,17,79293,race-ethnicity,White,0.8403357736318942,0.7941127702055487,0.8865587770582397,1
2018,18,05860,all,All,0.8524093779738732,0.8331164380830018,0.8717023178647445,1
2018,18,05860,race-ethnicity,Other Races and Ethnicities,0.876768311851619,0.7886899974325549,0.9648466262706831,1
2018,18,05860,race-ethnicity,Black,0.671005532053368,0.5298723958153028,0.8121386682914332,2
2018,18,05860,race-ethnicity,Hispanic,0.878412813978886,0.7357116854750637,1,2
2018,18,05860,race-ethnicity,White,0.8581374035038246,0.8343235761540729,0.8819512308535763,1
2018,18,10342,all,All,0.9674090107781225,0.9597915403537443,0.9750264812025006,1
2018,18,10342,race-ethnicity,Other Races and Ethnicities,0.9788239264321269,0.8891197246298099,1,1
2018,18,10342,race-ethnicity,Black,0.9914383561643836,0.7471218303701544,1,3
2018,18,10342,race-ethnicity,Hispanic,0.9775600505689002,0.7538733625628748,1,3
2018,18,10342,race-ethnicity,White,0.9648713496029799,0.9480818008206933,0.9816608983852667,1
2018,18,22000,all,All,0.7912742213478647,0.7754157694768141,0.8071326732189154,1
2018,18,22000,race-ethnicity,Other Races and Ethnicities,0.8210434275721364,0.6853877971438878,0.956699058000385,2
2018,18,22000,race-ethnicity,Black,0.6818181818181818,0.6165211425540563,0.7471152210823073,1
2018,18,22000,race-ethnicity,Hispanic,0.8619605601600457,0.7151952229512384,1,2
2018,18,22000,race-ethnicity,White,0.8064104488815493,0.7879223936090358,0.8248985041540629,1
2018,18,23278,all,All,0.9676506404474111,0.9545384537139041,0.9807628271809181,1
2018,18,23278,race-ethnicity,Other Races and Ethnicities,0.9558682443236328,0.8323364366187189,1,2
2018,18,23278,race-ethnicity,Black,0.9820942000778513,0.8376220567651954,1,2
2018,18,23278,race-ethnicity,Hispanic,0.928052805280528,0.7117758584369075,1,3
2018,18,23278,race-ethnicity,White,0.9681403281694508,0.9469833557232576,0.9892973006156441,1
2018,18,25000,all,All,0.8366899955655812,0.8253372270894174,0.8480427640417451,1
2018,18,25000,race-ethnicity,Other Races and Ethnicities,0.8121758584454765,0.7460933593726748,0.878258357518278,1
2018,18,25000,race-ethnicity,Black,0.723800834202294,0.6800052137643379,0.7675964546402503,1
2018,18,25000,race-ethnicity,Hispanic,0.8053809728798967,0.7561416363653017,0.8546203093944916,1
2018,18,25000,race-ethnicity,White,0.8630832384553516,0.8507373591525899,0.8754291177581134,1
2018,18,31000,all,All,0.7660422007493591,0.7425460587319636,0.7895383427667547,1
2018,18,31000,race-ethnicity,Other Races and Ethnicities,0.7702981436339771,0.6768392188770981,0.8637570683908562,1
2018,18,31000,race-ethnicity,Black,0.7236687488403736,0.6622115079683607,0.7851259897123863,1
2018,18,31000,race-ethnicity,Hispanic,0.7798954810943745,0.721169547804209,0.8386214143845397,1
2018,18,31000,race-ethnicity,White,0.7814542059952287,0.7356657184409668,0.8272426935494905,1
2018,18,36003,all,All,0.8016876383638868,0.7944752518819738,0.8089000248457997,1
2018,18,36003,race-ethnicity,Other Races and Ethnicities,0.8406666129570591,0.7975480068759523,0.883785219038166,1
2018,18,36003,race-ethnicity,Black,0.7031272953155626,0.6850341920252572,0.7212203986058681,1
2018,18,36003,race-ethnicity,Hispanic,0.7603997932104084,0.7344059015696209,0.7863936848511959,1
2018,18,36003,race-ethnicity,White,0.8406040430917122,0.8304239822771878,0.8507841039062366,1
2018,18,71000,all,All,0.7264237429858054,0.7070263158628025,0.7458211701088082,1
2018,18,71000,race-ethnicity,Other Races and Ethnicities,0.6970648954312898,0.6023046898526838,0.7918251010098959,1
2018,18,71000,race-ethnicity,Black,0.5953561079762086,0.5414783291528624,0.6492338867995548,1
2018,18,71000,race-ethnicity,Hispanic,0.7190168175937904,0.6432578238969475,0.7947758112906333,1
2018,18,71000,race-ethnicity,White,0.7872491679322713,0.7629165580962373,0.8115817777683053,1
2018,19,12000,all,All,0.8641348893485813,0.8510113462443956,0.8772584324527669,1
2018,19,12000,race-ethnicity,Other Races and Ethnicities,0.8531554546314694,0.7540043266591959,0.9523065826037429,1
2018,19,12000,race-ethnicity,Black,0.7216084843128591,0.6116997771739642,0.831517191451754,2
2018,19,12000,race-ethnicity,Hispanic,0.7097118463180363,0.5761938281977339,0.8432298644383387,2
2018,19,12000,race-ethnicity,White,0.8770970834408761,0.8640052420711908,0.8901889248105614,1
2018,19,19000,all,All,0.7987024761751255,0.7773131380074427,0.8200918143428081,1
2018,19,19000,race-ethnicity,Other Races and Ethnicities,0.7832235035694673,0.6617786348229013,0.9046683723160334,2
2018,19,19000,race-ethnicity,Black,0.6998137802607076,0.5993026665081818,0.8003248940132335,2
2018,19,19000,race-ethnicity,Hispanic,0.7418898195116197,0.6356298268907857,0.8481498121324536,2
2018,19,19000,race-ethnicity,White,0.8131631422170799,0.7913255747079777,0.8350007097261819,1
2018,19,21000,all,All,0.8217625873677917,0.8114672943023645,0.8320578804332188,1
2018,19,21000,race-ethnicity,Other Races and Ethnicities,0.8418938913548932,0.7778332308244197,0.9059545518853668,1
2018,19,21000,race-ethnicity,Black,0.7472417251755266,0.6912226039821592,0.8032608463688939,1
2018,19,21000,race-ethnicity,Hispanic,0.7947727113047144,0.7404010159189537,0.8491444066904751,1
2018,19,21000,race-ethnicity,White,0.8294105394709436,0.8126925523655815,0.8461285265763057,1
2018,19,73335,all,All,0.7987824013054666,0.7784718188264421,0.8190929837844911,1
2018,19,73335,race-ethnicity,Other Races and Ethnicities,0.8114255765199161,0.7150988088257191,0.9077523442141131,1
2018,19,73335,race-ethnicity,Black,0.8081909251620507,0.6512681954387592,0.9651136548853421,2
2018,19,73335,race-ethnicity,Hispanic,0.7144986713332037,0.6489354807126122,0.7800618619537951,1
2018,19,73335,race-ethnicity,White,0.7964963809923424,0.7758915837705976,0.8171011782140872,1
2018,20,36000,all,All,0.7543023756668102,0.7406666304783832,0.7679381208552373,1
2018,20,36000,race-ethnicity,Other Races and Ethnicities,0.7611494416388079,0.7011031500516027,0.821195733226013,1
2018,20,36000,race-ethnicity,Black,0.6738983432886284,0.6356613776913467,0.7121353088859101,1
2018,20,36000,race-ethnicity,Hispanic,0.7430830910212354,0.7155241909025634,0.7706419911399074,1
2018,20,36000,race-ethnicity,White,0.7847872157626439,0.760246315684284,0.8093281158410037,1
2018,20,38900,all,All,0.9006572641380255,0.8850763749085919,0.916238153367459,1
2018,20,38900,race-ethnicity,Other Races and Ethnicities,0.8892310060811331,0.7987692173646627,0.9796927947976035,1
2018,20,38900,race-ethnicity,Black,0.7829093603358854,0.6416609302007851,0.9241577904709858,2
2018,20,38900,race-ethnicity,Hispanic,0.8507718696397941,0.7543082369256596,0.9472355023539287,1
2018,20,38900,race-ethnicity,White,0.9095132868717775,0.8939184065639305,0.9251081671796244,1
2018,20,52575,all,All,0.9464796900907867,0.9385240837914173,0.9544352963901562,1
2018,20,52575,race-ethnicity,Other Races and Ethnicities,0.9547127814399452,0.8573571695252165,1,1
2018,20,52575,race-ethnicity,Black,0.9436830301520059,0.844961322510352,1,1
2018,20,52575,race-ethnicity,Hispanic,0.9205631958087753,0.8394919812175173,1,1
2018,20,52575,race-ethnicity,White,0.9458373989406189,0.933931224753691,0.9577435731275469,1
2018,20,53775,all,All,0.9489554213525107,0.9433553374465996,0.9545555052584216,1
2018,20,53775,race-ethnicity,Other Races and Ethnicities,0.9689608041973458,0.9026845589240954,1,1
2018,20,53775,race-ethnicity,Black,0.9406480955088118,0.8310500405210891,1,2
2018,20,53775,race-ethnicity,Hispanic,0.8943286476005817,0.8071183259248563,0.981538969276307,1
2018,20,53775,race-ethnicity,White,0.946514669675831,0.9356821148255179,0.957347224526144,1
2018,20,71000,all,All,0.7289110836854623,0.7097558697969932,0.7480662975739314,1
2018,20,71000,race-ethnicity,Other Races and Ethnicities,0.7360960495739737,0.6490459795439958,0.8231461196039516,1
2018,20,71000,race-ethnicity,Black,0.5286323130569547,0.4628026412325752,0.5944619848813342,1
2018,20,71000,race-ethnicity,Hispanic,0.6127638896387884,0.5419345722566793,0.6835932070208975,1
2018,20,71000,race-ethnicity,White,0.7547236264191597,0.7341364438621949,0.7753108089761245,1
2018,20,79000,all,All,0.8250416406412658,0.8174382367403352,0.8326450445421966,1
2018,20,79000,race-ethnicity,Other Races and Ethnicities,0.8610031598445502,0.8142801286193444,0.9077261910697559,1
2018,20,79000,race-ethnicity,Black,0.6882015231400117,0.6442832392277107,0.7321198070523127,1
2018,20,79000,race-ethnicity,Hispanic,0.7374088699878494,0.7070968304852512,0.7677209094904476,1
2018,20,79000,race-ethnicity,White,0.8385125253491286,0.8263397451240594,0.8506853055741979,1
2018,21,46027,all,All,0.871167246817876,0.8620397135515273,0.8802947800842248,1
2018,21,46027,race-ethnicity,Other Races and Ethnicities,0.8718385905086672,0.8124829081885363,0.9311942728287982,1
2018,21,46027,race-ethnicity,Black,0.7568607687726211,0.7224704128889751,0.7912511246562671,1
2018,21,46027,race-ethnicity,Hispanic,0.7622553420721853,0.7120839907848538,0.8124266933595169,1
2018,21,46027,race-ethnicity,White,0.8926843844325018,0.8834276735151867,0.9019410953498167,1
2018,21,48006,all,All,0.8350283949817537,0.8286716001518376,0.84138518981167,1
2018,21,48006,race-ethnicity,Other Races and Ethnicities,0.8705808869456589,0.8124674609351862,0.9286943129561317,1
2018,21,48006,race-ethnicity,Black,0.738315375139819,0.716561293387587,0.7600694568920511,1
2018,21,48006,race-ethnicity,Hispanic,0.8204410646387833,0.7745573982687485,0.8663247310088181,1
2018,21,48006,race-ethnicity,White,0.8641138500442053,0.8567966639003377,0.8714310361880729,1
2018,22,05000,all,All,0.7968054947334455,0.7829701906002827,0.8106407988666083,1
2018,22,05000,race-ethnicity,Other Races and Ethnicities,0.9095152603231598,0.7949186728330536,1,2
2018,22,05000,race-ethnicity,Black,0.7280964511230781,0.6993959888063819,0.7567969134397742,1
2018,22,05000,race-ethnicity,Hispanic,0.8111729019211324,0.6852774132478541,0.9370683905944108,2
2018,22,05000,race-ethnicity,White,0.8781593589759131,0.8520165863202835,0.9043021316315426,1
2018,22,40735,all,All,0.852651921486419,0.835684864763059,0.869618978209779,1
2018,22,40735,race-ethnicity,Other Races and Ethnicities,0.8477300830242007,0.6733052309532931,1,2
2018,22,40735,race-ethnicity,Black,0.7429965418330965,0.6952130368842618,0.7907800467819313,1
2018,22,40735,race-ethnicity,Hispanic,0.7992317023857662,0.6187979110564308,0.9796654937151018,2
2018,22,40735,race-ethnicity,White,0.9046806897858631,0.8783988323475217,0.9309625472242047,1
2018,22,41155,all,All,0.745101245469163,0.7219325849733064,0.7682699059650197,1
2018,22,41155,race-ethnicity,Other Races and Ethnicities,0.7291815795752804,0.5651266033711537,0.8932365557794071,2
2018,22,41155,race-ethnicity,Black,0.6498004521224637,0.6024813886940882,0.6971195155508394,1
2018,22,41155,race-ethnicity,Hispanic,0.7824497257769653,0.5559142712668715,1,3
2018,22,41155,race-ethnicity,White,0.8494485073732166,0.814522341573412,0.8843746731730213,1
2018,22,55000,all,All,0.734357713910978,0.7242984348823163,0.7444169929396398,1
2018,22,55000,race-ethnicity,Other Races and Ethnicities,0.8170493197278912,0.762314297313409,0.8717843421423732,1
2018,22,55000,race-ethnicity,Black,0.6420158580596989,0.6261820068290576,0.6578497092903401,1
2018,22,55000,race-ethnicity,Hispanic,0.7470083813768713,0.7051004662276177,0.7889162965261249,1
2018,22,55000,race-ethnicity,White,0.8831009833734844,0.8726358661173511,0.8935661006296178,1
2018,22,70000,all,All,0.7324169627397927,0.7150172472899409,0.7498166781896446,1
2018,22,70000,race-ethnicity,Other Races and Ethnicities,0.8746011486917677,0.7453096895141493,1,2
2018,22,70000,race-ethnicity,Black,0.661454710699348,0.6305926069310293,0.6923168144676668,1
2018,22,70000,race-ethnicity,Hispanic,0.7529486099410277,0.6340004301923319,0.8718967896897238,2
2018,22,70000,race-ethnicity,White,0.8205779701242496,0.7972571815565213,0.843898758691978,1
2018,24,04000,all,All,0.7644580678794608,0.7550542052402168,0.7738619305187048,1
2018,24,04000,race-ethnicity,Other Races and Ethnicities,0.8406849014784324,0.7927744753982666,0.8885953275585983,1
2018,24,04000,race-ethnicity,Black,0.7138223788327721,0.7020685185623904,0.7255762391031538,1
2018,24,04000,race-ethnicity,Hispanic,0.7513659403594234,0.707129221249424,0.7956026594694227,1
2018,24,04000,race-ethnicity,White,0.8519754867424878,0.8386110216863238,0.8653399517986518,1
2018,24,30325,all,All,0.875972848030897,0.8515350798012409,0.9004106162605533,1
2018,24,30325,race-ethnicity,Other Races and Ethnicities,0.9170854271356784,0.8040971025022913,1,2
2018,24,30325,race-ethnicity,Black,0.8657967576117043,0.7959751983375819,0.9356183168858265,1
2018,24,30325,race-ethnicity,Hispanic,0.7236876020276656,0.6113872472044648,0.8359879568508664,2
2018,24,30325,race-ethnicity,White,0.8706531778250317,0.8350290355587912,0.9062773200912722,1
2018,25,07000,all,All,0.8698056467435972,0.863401768081572,0.8762095254056225,1
2018,25,07000,race-ethnicity,Other Races and Ethnicities,0.857664416104026,0.8272759489251165,0.8880528832829355,1
2018,25,07000,race-ethnicity,Black,0.8075302743471859,0.7866857445721632,0.8283748041222085,1
2018,25,07000,race-ethnicity,Hispanic,0.8381364673522333,0.8173460151855028,0.8589269195189639,1
2018,25,07000,race-ethnicity,White,0.9069048563756655,0.8962623374629506,0.9175473752883805,1
2018,25,09000,all,All,0.8590030714102892,0.8431068894346753,0.8748992533859031,1
2018,25,09000,race-ethnicity,Other Races and Ethnicities,0.8846789423984891,0.7623570769942234,1,2
2018,25,09000,race-ethnicity,Black,0.861323155216285,0.8198888347499684,0.9027574756826016,1
2018,25,09000,race-ethnicity,Hispanic,0.8671934501142422,0.7758807181863849,0.9585061820420995,1
2018,25,09000,race-ethnicity,White,0.8446295388970548,0.7948463125316357,0.8944127652624738,1
2018,25,11000,all,All,0.8979813129572954,0.8829606116261228,0.9130020142884681,1
2018,25,11000,race-ethnicity,Other Races and Ethnicities,0.8995711578737409,0.8328591002703744,0.9662832154771075,1
2018,25,11000,race-ethnicity,Black,0.7688885085992984,0.669079482749518,0.8686975344490786,1
2018,25,11000,race-ethnicity,Hispanic,0.861480723302627,0.7322096154823349,0.9907518311229193,2
2018,25,11000,race-ethnicity,White,0.9200442206851218,0.8976694185927129,0.9424190227775308,1
2018,25,23000,all,All,0.7327137038975222,0.7094266487292183,0.7560007590658263,1
2018,25,23000,race-ethnicity,Other Races and Ethnicities,0.6519627046932539,0.5546085190249739,0.749316890361534,1
2018,25,23000,race-ethnicity,Black,0.6821966693100714,0.523693623770395,0.8406997148497478,2
2018,25,23000,race-ethnicity,Hispanic,0.6006262146404664,0.48124572147920813,0.7200067078017247,2
2018,25,23000,race-ethnicity,White,0.7510521435195092,0.7247389181551481,0.7773653688838704,1
2018,25,34550,all,All,0.7499491818274215,0.7273491511202704,0.7725492125345725,1
2018,25,34550,race-ethnicity,Other Races and Ethnicities,0.7203451381424131,0.6493939250979494,0.7912963511868767,1
2018,25,34550,race-ethnicity,Black,0.7609666403992645,0.571930765834493,0.9500025149640361,2
2018,25,34550,race-ethnicity,Hispanic,0.7379686691442818,0.7081492054181902,0.7677881328703736,1
2018,25,34550,race-ethnicity,White,0.7740835885782037,0.7143972822465192,0.8337698949098883,1
2018,25,37000,all,All,0.7745608266791921,0.7529024714429909,0.7962191819153932,1
2018,25,37000,race-ethnicity,Other Races and Ethnicities,0.7626447820266573,0.7008173348062463,0.8244722292470684,1
2018,25,37000,race-ethnicity,Black,0.750580945003873,0.5989144706121485,0.9022474193955975,2
2018,25,37000,race-ethnicity,Hispanic,0.6755988830647137,0.5909636224725379,0.7602341436568895,1
2018,25,37000,race-ethnicity,White,0.7838115072580896,0.746534641678742,0.8210883728374372,1
2018,25,37490,all,All,0.8373383022952726,0.8175492326212564,0.8571273719692888,1
2018,25,37490,race-ethnicity,Other Races and Ethnicities,0.8100150560419339,0.7403293222684291,0.8797007898154386,1
2018,25,37490,race-ethnicity,Black,0.8625905580765862,0.7760816576807307,0.9490994584724418,1
2018,25,37490,race-ethnicity,Hispanic,0.8207844555836907,0.7740509314489218,0.8675179797184598,1
2018,25,37490,race-ethnicity,White,0.852260446685879,0.805047251517567,0.899473641854191,1
2018,25,45000,all,All,0.772900025766555,0.7562961308136932,0.7895039207194169,1
2018,25,45000,race-ethnicity,Other Races and Ethnicities,0.7372323522735871,0.672276756600478,0.802187947946696,1
2018,25,45000,race-ethnicity,Black,0.7951708278580815,0.658760169989096,0.9315814857270669,2
2018,25,45000,race-ethnicity,Hispanic,0.7108389402859546,0.6503375355653777,0.7713403450065316,1
2018,25,45000,race-ethnicity,White,0.7862162251327901,0.7554767351505702,0.8169557151150099,1
2018,25,45560,all,All,0.9466636994176774,0.9358363972546634,0.9574910015806913,1
2018,25,45560,race-ethnicity,Other Races and Ethnicities,0.9635866802236909,0.8890142440115358,1,1
2018,25,45560,race-ethnicity,Black,0.9235486508585445,0.6380978062316244,1,3
2018,25,45560,race-ethnicity,Hispanic,0.9242698371672267,0.7213255390639177,1,3
2018,25,45560,race-ethnicity,White,0.9433182883845552,0.9202109844527234,0.9664255923163871,1
2018,25,55745,all,All,0.8858962223560796,0.8714524512666908,0.9003399934454682,1
2018,25,55745,race-ethnicity,Other Races and Ethnicities,0.8983349839069077,0.8535062782286799,0.9431636895851355,1
2018,25,55745,race-ethnicity,Black,0.8578936304393525,0.6775546898411747,1,2
2018,25,55745,race-ethnicity,Hispanic,0.9819233550253073,0.7045122382732574,1,3
2018,25,55745,race-ethnicity,White,0.8810891071396626,0.85274010534958,0.9094381089297452,1
2018,25,62535,all,All,0.9024717824211587,0.8884079180128143,0.9165356468295031,1
2018,25,62535,race-ethnicity,Other Races and Ethnicities,0.9130698167499621,0.797744135007747,1,2
2018,25,62535,race-ethnicity,Black,0.803615604186489,0.6131586938478045,0.9940725145251736,2
2018,25,62535,race-ethnicity,Hispanic,0.8798716730038023,0.7388636639430467,1,2
2018,25,62535,race-ethnicity,White,0.9089074661285673,0.8826018830831708,0.9352130491739639,1
2018,25,67000,all,All,0.7435990313860437,0.7246332195995469,0.7625648431725405,1
2018,25,67000,race-ethnicity,Other Races and Ethnicities,0.7415922175898352,0.6567069389314113,0.8264774962482591,1
2018,25,67000,race-ethnicity,Black,0.7396503562348953,0.6889033280866957,0.7903973843830949,1
2018,25,67000,race-ethnicity,Hispanic,0.700266993478356,0.6659343824957077,0.7345996044610044,1
2018,25,67000,race-ethnicity,White,0.7455151956363478,0.7151819502301557,0.77584844104254,1
2018,25,82000,all,All,0.8361258254964646,0.8215703759164804,0.8506812750764489,1
2018,25,82000,race-ethnicity,Other Races and Ethnicities,0.8410818621599547,0.775039220211803,0.9071245041081065,1
2018,25,82000,race-ethnicity,Black,0.8604145843292338,0.7767913033267161,0.9440378653317516,1
2018,25,82000,race-ethnicity,Hispanic,0.7775330973915323,0.7303982842624587,0.824667910520606,1
2018,25,82000,race-ethnicity,White,0.829977609443496,0.8082058186242631,0.8517494002627289,1
2018,26,03000,all,All,0.9194291865632505,0.9094861312662615,0.9293722418602394,1
2018,26,03000,race-ethnicity,Other Races and Ethnicities,0.9116273302194849,0.8545299006744204,0.9687247597645495,1
2018,26,03000,race-ethnicity,Black,0.8634782608695653,0.7464014801110083,0.9805550416281221,2
2018,26,03000,race-ethnicity,Hispanic,0.9097472924187726,0.7859623968388082,1,2
2018,26,03000,race-ethnicity,White,0.9268371265819522,0.9059844504318441,0.9476898027320604,1
2018,26,21000,all,All,0.7969787499076313,0.7751687175712665,0.818788782243996,1
2018,26,21000,race-ethnicity,Other Races and Ethnicities,0.8070145423438837,0.6686976580123363,0.9453314266754311,2
2018,26,21000,race-ethnicity,Black,0.6624626617988716,0.4963738692615687,0.8285514543361745,2
2018,26,21000,race-ethnicity,Hispanic,0.8286479250334672,0.6504030305619641,1,2
2018,26,21000,race-ethnicity,White,0.8010154767034272,0.7768168829196294,0.8252140704872251,1
2018,26,22000,all,All,0.6324870649726236,0.6228531395874091,0.6421209903578383,1
2018,26,22000,race-ethnicity,Other Races and Ethnicities,0.6783049040511727,0.6225357623235598,0.7340740457787855,1
2018,26,22000,race-ethnicity,Black,0.6117272509296015,0.6013177549894491,0.6221367468697538,1
2018,26,22000,race-ethnicity,Hispanic,0.6478864936034744,0.6020644824640662,0.6937085047428826,1
2018,26,22000,race-ethnicity,White,0.7272240487486212,0.6942650007895242,0.7601830967077182,1
2018,26,27440,all,All,0.9146349013732216,0.9037024527666108,0.9255673499798324,1
2018,26,27440,race-ethnicity,Other Races and Ethnicities,0.960020464844321,0.8663061113352538,1,1
2018,26,27440,race-ethnicity,Black,0.8944759206798867,0.8166133336255692,0.9723385077342042,1
2018,26,27440,race-ethnicity,Hispanic,0.9023746701846965,0.6330582533355789,1,3
2018,26,27440,race-ethnicity,White,0.9086623338830149,0.8823106436639747,0.9350140241020549,1
2018,26,29000,all,All,0.6212851107981917,0.5941000140340698,0.6484702075623135,1
2018,26,29000,race-ethnicity,Other Races and Ethnicities,0.7661699429296132,0.6382672994273841,0.8940725864318422,2
2018,26,29000,race-ethnicity,Black,0.5646269153245533,0.5240564472444433,0.6051973834046633,1
2018,26,29000,race-ethnicity,Hispanic,0.69296603369885,0.520886799861153,0.8650452675365469,2
2018,26,29000,race-ethnicity,White,0.6747745802062524,0.6282948510431517,0.721254309369353,1
2018,26,34000,all,All,0.8452575784772303,0.8349667054042135,0.855548451550247,1
2018,26,34000,race-ethnicity,Other Races and Ethnicities,0.8329896907216495,0.7570374941041361,0.9089418873391629,1
2018,26,34000,race-ethnicity,Black,0.7525607057988036,0.7133119507740088,0.7918094608235985,1
2018,26,34000,race-ethnicity,Hispanic,0.7999548576403444,0.7436325604019179,0.8562771548787708,1
2018,26,34000,race-ethnicity,White,0.8744394266022565,0.8579406989929683,0.8909381542115445,1
2018,26,46000,all,All,0.7892603412214136,0.7709815420907048,0.8075391403521224,1
2018,26,46000,race-ethnicity,Other Races and Ethnicities,0.7744611158072696,0.6913523720327857,0.8575698595817537,1
2018,26,46000,race-ethnicity,Black,0.7024585078331007,0.6389290417116322,0.7659879739545691,1
