year,state,county,subgroup_type,subgroup,pctl_income_20,pctl_20_quality,pctl_income_50,pctl_50_quality,pctl_income_80,pctl_80_quality
2018,18,079,race-ethnicity,"White, Non-Hispanic",23554.79115,3,51792.089391,3,94891.615076,3
2018,18,079,all,All,22965.992368,3,51792.089391,3,94219.1646,3
2018,18,081,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,081,race-ethnicity,Hispanic,24314.327999999994,3,44968.696025,3,112957.90081199999,3
2018,18,081,race-ethnicity,Other Races and Ethnicities,44572.268224,3,88116.1765,3,124922.28906,3
2018,18,081,race-ethnicity,"White, Non-Hispanic",33191.30045,1,68365.477101,1,122388.50855,1
2018,18,081,all,All,32367.861328,1,67743.595866,1,122514.640096,1
2018,18,083,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,083,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,083,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,083,race-ethnicity,"White, Non-Hispanic",23503.8504,3,53062.986944,3,95290.11195,3
2018,18,083,all,All,22773.503976,3,52681.044,3,94891.615076,3
2018,18,085,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,085,race-ethnicity,Hispanic,26932.007826,3,44968.696025,3,71695.931728,3
2018,18,085,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,085,race-ethnicity,"White, Non-Hispanic",25895.539101,2,57816.030525,2,102472.98186715743,2
2018,18,085,all,All,25895.539101,2,55720.33500000001,2,101309.7,2
2018,18,087,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,087,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,087,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,087,race-ethnicity,"White, Non-Hispanic",27571.806768,3,56674.56615129602,3,99283.506,3
2018,18,087,all,All,27837.572125,3,55934.930724,3,97887.139956,3
2018,18,089,race-ethnicity,"Black, Non-Hispanic",12430.546377,1,33938.7495,1,72806.26815,1
2018,18,089,race-ethnicity,Hispanic,23984.277856,1,54298.91732,1,95512.575488,1
2018,18,089,race-ethnicity,Other Races and Ethnicities,24213.0183,1,50654.85,1,116283.715904,1
2018,18,089,race-ethnicity,"White, Non-Hispanic",29521.320812,1,65851.305,1,118860.04944,1
2018,18,089,all,All,22985.097456,1,54381.74442,1,106805.335588,1
2018,18,091,race-ethnicity,"Black, Non-Hispanic",12099.08315,1,25631.3541,1,56317.510975,1
2018,18,091,race-ethnicity,Hispanic,20261.94,3,45995.064368,3,83626.57054399999,3
2018,18,091,race-ethnicity,Other Races and Ethnicities,21086.801664,3,46602.462,3,98590.46102399999,3
2018,18,091,race-ethnicity,"White, Non-Hispanic",24652.78782,1,52001.647104,1,98696.595008,1
2018,18,091,all,All,21627.690975,1,49617.021852,1,95297.484927,1
2018,18,093,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,093,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,093,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,093,race-ethnicity,"White, Non-Hispanic",22392.268096,3,50696.550025,3,91007.330975,3
2018,18,093,all,All,21984.2049,3,50374.86245,3,90041.086444,3
2018,18,095,race-ethnicity,"Black, Non-Hispanic",10899.0574,1,27150.9996,1,61128.168464,1
2018,18,095,race-ethnicity,Hispanic,18201.062825,3,40219.9509,3,63576.787624,3
2018,18,095,race-ethnicity,Other Races and Ethnicities,19505.896092,3,34794.00230099999,3,78724.09721699999,3
2018,18,095,race-ethnicity,"White, Non-Hispanic",21752.697768000002,1,49554.185428,1,92149.66088459986,1
2018,18,095,all,All,20261.94,1,47387.9076,1,89145.537712,1
2018,18,097,race-ethnicity,"Black, Non-Hispanic",13796.416656,1,33146.77542,1,67269.6408,1
2018,18,097,race-ethnicity,Hispanic,18645.313971,1,36254.159217,1,66381.592475,1
2018,18,097,race-ethnicity,Other Races and Ethnicities,20163.454432,1,43439.133856,1,88437.864075,1
2018,18,097,race-ethnicity,"White, Non-Hispanic",25470.153632,1,56733.432,1,110279.34115,1
2018,18,097,all,All,20261.94,1,46602.462,1,95512.575488,1
2018,18,099,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,099,race-ethnicity,Hispanic,26932.007826,3,44968.696025,3,71695.931728,3
2018,18,099,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,099,race-ethnicity,"White, Non-Hispanic",25895.539101,2,57816.030525,2,102482.783068,2
2018,18,099,all,All,25895.539101,2,55720.335,2,101309.7,2
2018,18,101,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,101,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,101,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,101,race-ethnicity,"White, Non-Hispanic",22456.0253241088,3,50710.964238800254,3,90996.26826751564,3
2018,18,101,all,All,21984.2049,3,50374.86245,3,90069.94835032002,3
2018,18,103,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,103,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,103,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,103,race-ethnicity,"White, Non-Hispanic",22477.720281,3,46681.001675,3,84348.214244,3
2018,18,103,all,All,21544.221393387663,3,45916.82436011801,3,84087.051,3
2018,18,105,race-ethnicity,"Black, Non-Hispanic",5889.202,3,19807.48385,3,67464.507702,3
2018,18,105,race-ethnicity,Hispanic,9322.151391,3,38326.085478,3,80442.551024,3
2018,18,105,race-ethnicity,Other Races and Ethnicities,105.79674,1,19347.704776,1,58368.68488,1
2018,18,105,race-ethnicity,"White, Non-Hispanic",18645.313971,1,50755.620666,1,106018.83864,1
2018,18,105,all,All,16060.17655,1,46602.462,1,101816.2485,1
2018,18,107,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,107,race-ethnicity,Hispanic,18645.313971,3,31074.849159000005,3,56103.724875,3
2018,18,107,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,107,race-ethnicity,"White, Non-Hispanic",27518.235868,3,54604.1969,3,98696.595008,3
2018,18,107,all,All,26206.985313,3,53062.986944,3,96244.215,3
2018,18,109,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,109,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,109,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,109,race-ethnicity,"White, Non-Hispanic",28151.001132,2,62150.709507,2,104925.612825,2
2018,18,109,all,All,28051.358225,2,61456.444775,2,104453.625196,2
2018,18,111,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,111,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,111,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,111,race-ethnicity,"White, Non-Hispanic",25814.116406298384,3,53062.986944,3,94046.43605580094,3
2018,18,111,all,All,25750.838693184,3,52984.9731,3,93225.558666,3
2018,18,113,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,113,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,113,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,113,race-ethnicity,"White, Non-Hispanic",27571.806768,3,56706.06189598721,3,99283.506,3
2018,18,113,all,All,27837.572125,3,55934.930724,3,97886.84940193148,3
2018,18,115,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,115,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,115,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,115,race-ethnicity,"White, Non-Hispanic",25440.272604800004,3,58110.646835826,3,106124.972624,3
2018,18,115,all,All,24860.081565,3,57413.3389080856,3,106124.972624,3
2018,18,117,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,117,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,117,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,117,race-ethnicity,"White, Non-Hispanic",22430.281178782727,3,50696.550025,3,91007.330975,3
2018,18,117,all,All,21984.2049,3,50374.86245,3,90041.086444,3
2018,18,119,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,119,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,119,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,119,race-ethnicity,"White, Non-Hispanic",22392.268096,3,50696.55002499999,3,91007.330975,3
2018,18,119,all,All,21984.2049,3,50374.86245,3,90041.086444,3
2018,18,121,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,121,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,121,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,121,race-ethnicity,"White, Non-Hispanic",22697.15134074,3,50654.85,3,93828.93838692488,3
2018,18,121,all,All,22457.121344,3,50020.486263,3,93389.895808,3
2018,18,123,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,123,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,123,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,123,race-ethnicity,"White, Non-Hispanic",23503.8504,3,53062.986944,3,95290.11195,3
2018,18,123,all,All,22773.503976,3,52681.044,3,94891.615076,3
2018,18,125,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,125,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,125,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,125,race-ethnicity,"White, Non-Hispanic",23503.8504,3,53062.986944000004,3,95290.11194999999,3
2018,18,125,all,All,22773.503976,3,52681.044,3,94891.615076,3
2018,18,127,race-ethnicity,"Black, Non-Hispanic",12157.164,3,40523.88,3,76553.57545,3
2018,18,127,race-ethnicity,Hispanic,20163.454432,1,58759.626,1,113919.7554,1
2018,18,127,race-ethnicity,Other Races and Ethnicities,15282.292432,3,81047.76,3,172984.376224,3
2018,18,127,race-ethnicity,"White, Non-Hispanic",31060.498424999998,1,69587.050044,1,123358.99884000001,1
2018,18,127,all,All,29521.320812000005,1,67329.008376,1,122056.736725,1
2018,18,129,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,129,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,129,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,129,race-ethnicity,"White, Non-Hispanic",28975.895394914998,3,64221.624578999996,3,117050.182695,3
2018,18,129,all,All,28654.173152,3,63675.38408,3,116737.36976,3
2018,18,131,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,131,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,131,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,131,race-ethnicity,"White, Non-Hispanic",25825.556542067057,3,53062.986944,3,94026.55702068261,3
2018,18,131,all,All,25747.05499310849,3,52984.9731,3,93225.558666,3
2018,18,133,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,133,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,133,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,133,race-ethnicity,"White, Non-Hispanic",28151.001132,3,62150.709507,3,104925.612825,3
2018,18,133,all,All,28051.358225,3,61456.44477500001,3,104453.625196,3
2018,18,135,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,135,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,135,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,135,race-ethnicity,"White, Non-Hispanic",21628.064258232,3,46892.82562539993,3,82772.775248096,3
2018,18,135,all,All,21413.904875,3,46391.366696,3,82263.4764,3
2018,18,137,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,137,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,137,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,137,race-ethnicity,"White, Non-Hispanic",25327.425,3,58063.533340158036,3,106124.972624,3
2018,18,137,all,All,24860.081565,3,57413.479024,3,106124.972624,3
2018,18,139,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,139,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,139,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,139,race-ethnicity,"White, Non-Hispanic",19378.903225,3,46612.779333,3,88046.248608,3
2018,18,139,all,All,19272.010175,3,45527.47408,3,87010.791072000007,3
2018,18,141,race-ethnicity,"Black, Non-Hispanic",8876.15685,1,25682.4216,1,62206.467944000004,1
2018,18,141,race-ethnicity,Hispanic,21234.969000000005,1,47023.866175,1,84087.051,1
2018,18,141,race-ethnicity,Other Races and Ethnicities,14865.953352,1,47615.559,1,106124.972624,1
2018,18,141,race-ethnicity,"White, Non-Hispanic",25304.565032,1,56246.0052,1,105566.67069000003,1
2018,18,141,all,All,21330.928256,1,51060.0888,1,100787.230008,1
2018,18,143,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,143,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,143,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,143,race-ethnicity,"White, Non-Hispanic",23554.79115,3,51792.089391,3,94790.93212722463,3
2018,18,143,all,All,22965.992368,3,51792.089391,3,94219.1646,3
2018,18,145,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,145,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,145,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,145,race-ethnicity,"White, Non-Hispanic",32421.752907,2,66541.001648,2,115676.02992,2
2018,18,145,all,All,32419.104,2,66293.55084,2,115978.41674000002,2
2018,18,147,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,147,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,147,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,147,race-ethnicity,"White, Non-Hispanic",23503.8504,3,53062.986944,3,95290.11195,3
2018,18,147,all,All,22773.503976,3,52681.04400000001,3,94891.615076,3
2018,18,149,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,149,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,149,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,149,race-ethnicity,"White, Non-Hispanic",25792.182196547317,3,53062.986944000004,3,94042.87020553266,3
2018,18,149,all,All,25734.894254917122,3,52984.9731,3,93225.558666,3
2018,18,151,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,151,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,151,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,151,race-ethnicity,"White, Non-Hispanic",27571.806768,3,56701.08093955839,3,99283.506,3
2018,18,151,all,All,27837.572125,3,55934.93072399999,3,97883.45059503746,3
2018,18,153,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,153,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,153,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,153,race-ethnicity,"White, Non-Hispanic",22693.842484830006,3,50654.85,3,93846.428712,3
2018,18,153,all,All,22457.121344,3,50020.486263,3,93389.895808,3
2018,18,155,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,155,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,155,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,155,race-ethnicity,"White, Non-Hispanic",25369.737143199996,3,58103.10528705896,3,106124.972624,3
2018,18,155,all,All,24860.081565,3,57413.479024,3,106124.972624,3
2018,18,157,race-ethnicity,"Black, Non-Hispanic",12157.164,3,23896.418448,3,52827.546927,3
2018,18,157,race-ethnicity,Hispanic,23661.6842,1,51577.111168,1,78533.140576,1
2018,18,157,race-ethnicity,Other Races and Ethnicities,3039.291,1,32898.531248,1,103687.32006,1
2018,18,157,race-ethnicity,"White, Non-Hispanic",22788.155304,1,56746.0916,1,107067.507525,1
2018,18,157,all,All,20556.743625,1,52827.546927,1,103687.32006,1
2018,18,159,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,159,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,159,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,159,race-ethnicity,"White, Non-Hispanic",22466.361632,3,50940.307264,3,96244.215,3
2018,18,159,all,All,21742.459155906683,3,50609.130064,3,95945.55212400001,3
2018,18,161,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,161,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,161,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,161,race-ethnicity,"White, Non-Hispanic",19397.698953692,3,46624.9074140796,3,88047.62085338624,3
2018,18,161,all,All,19272.010175,3,45546.5059383506,3,87010.791072000007,3
2018,18,163,race-ethnicity,"Black, Non-Hispanic",11549.3058,1,27657.5481,1,62150.709507,1
2018,18,163,race-ethnicity,Hispanic,22685.014025999997,3,45589.365,3,102322.79699999999,3
2018,18,163,race-ethnicity,Other Races and Ethnicities,20717.240232,3,51667.947,3,86810.590064,3
2018,18,163,race-ethnicity,"White, Non-Hispanic",21959.991513,1,50654.85,1,97503.899325,1
2018,18,163,all,All,21086.801664,1,47737.13064,1,95193.33246,1
2018,18,165,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,165,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,165,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,165,race-ethnicity,"White, Non-Hispanic",22697.990454804,3,50654.85,3,93846.428712,3
2018,18,165,all,All,22457.121344,3,50020.486263,3,93389.895808,3
2018,18,167,race-ethnicity,"Black, Non-Hispanic",6745.354825,3,24860.081565,3,50654.850000000006,3
2018,18,167,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,167,race-ethnicity,Other Races and Ethnicities,13917.813044,3,51768.863852,3,122093.468312,3
2018,18,167,race-ethnicity,"White, Non-Hispanic",17723.374064,1,42767.990496,1,87328.9614,1
2018,18,167,all,All,16447.866512,1,42450.589808,1,86113.245,1
2018,18,169,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,169,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,169,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,169,race-ethnicity,"White, Non-Hispanic",22477.720281,3,46681.001675,3,84348.214244,3
2018,18,169,all,All,21545.29169018688,3,45931.7419,3,84087.051,3
2018,18,171,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,171,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,171,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,171,race-ethnicity,"White, Non-Hispanic",22756.535860665605,3,50639.579541376,3,93801.29935470723,3
2018,18,171,all,All,22468.9121755388,3,50020.486263,3,93389.895808,3
2018,18,173,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,173,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,173,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,173,race-ethnicity,"White, Non-Hispanic",28974.574199999995,2,64221.624579,2,117050.182695,2
2018,18,173,all,All,28573.180504,2,63675.38408,2,116737.36976,2
2018,18,175,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,175,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,175,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,175,race-ethnicity,"White, Non-Hispanic",26211.68911287615,3,57988.704576,3,107716.982384,3
2018,18,175,all,All,25196.840160953223,3,56744.46674034,3,107542.890004,3
2018,18,177,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,177,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,177,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,177,race-ethnicity,"White, Non-Hispanic",19378.903225,2,46612.779333,2,88046.248608,2
2018,18,177,all,All,19272.010175,2,45527.47408,2,87010.791072000007,2
2018,18,179,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,179,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,179,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,179,race-ethnicity,"White, Non-Hispanic",25895.539100999995,3,53987.249436964805,3,94986.038715,3
2018,18,179,all,All,25530.0444,3,53771.948796,3,94451.235648,3
2018,18,181,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,181,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,181,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,181,race-ethnicity,"White, Non-Hispanic",27518.235868,3,54604.1969,3,98696.595008,3
2018,18,181,all,All,26206.985313,3,53062.986944,3,96244.215,3
2018,18,183,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,18,183,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,18,183,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,18,183,race-ethnicity,"White, Non-Hispanic",25895.539101,3,53969.997357865606,3,94986.038715,3
2018,18,183,all,All,25530.0444,3,53771.948796,3,94451.235648,3
2018,19,001,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,001,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,001,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,001,race-ethnicity,"White, Non-Hispanic",22270.426536,3,49816.080923575966,3,93224.8653412224,3
2018,19,001,all,All,21875.752375343996,3,49027.216904,3,92782.733392,3
2018,19,003,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,003,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,003,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,003,race-ethnicity,"White, Non-Hispanic",22273.28280161984,3,49799.118328487006,3,93219.93283066177,3
2018,19,003,all,All,21886.086987358205,3,49027.216904,3,92819.09438404486,3
2018,19,005,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,005,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,005,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,005,race-ethnicity,"White, Non-Hispanic",25045.617696,3,57307.34504,3,103407.220707,3
2018,19,005,all,All,24780.282736,3,56746.0916,3,102784.72655,3
2018,19,007,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,007,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,007,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,007,race-ethnicity,"White, Non-Hispanic",22270.426536,3,49749.63720696636,3,93225.558666,3
2018,19,007,all,All,21863.957916939202,3,49027.216904,3,92782.733392,3
2018,19,009,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,009,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,009,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,009,race-ethnicity,"White, Non-Hispanic",22270.426536,3,49872.0110707352,3,93225.558666,3
2018,19,009,all,All,21877.3811558148,3,49027.216904,3,92810.7671376784,3
2018,19,011,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,011,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,011,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,011,race-ethnicity,"White, Non-Hispanic",25907.18045142342,3,57766.79094,3,105966.540066,3
2018,19,011,all,All,25491.392353824012,3,57145.35342,3,104649.19231641604,3
2018,19,013,race-ethnicity,"Black, Non-Hispanic",8914.253392,1,29290.977056,1,59430.02472,1
2018,19,013,race-ethnicity,Hispanic,18645.313971,3,43505.395536000004,3,98370.81644,3
2018,19,013,race-ethnicity,Other Races and Ethnicities,21413.904874999997,3,64533.07079099999,3,156043.138384,3
2018,19,013,race-ethnicity,"White, Non-Hispanic",25327.425,1,55696.321175,1,104002.292944,1
2018,19,013,all,All,23126.210525,1,53105.67735,1,101217.25254,1
2018,19,015,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,015,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,015,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,015,race-ethnicity,"White, Non-Hispanic",22483.8438,3,59772.723,3,116013.71397,3
2018,19,015,all,All,20768.4885,3,57988.704576,3,113488.95763232003,3
2018,19,017,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,017,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,017,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,017,race-ethnicity,"White, Non-Hispanic",25045.617696,3,57307.34504,3,103407.220707,3
2018,19,017,all,All,24780.282736,3,56746.0916,3,102784.72655,3
2018,19,019,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,019,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,019,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,019,race-ethnicity,"White, Non-Hispanic",27413.446716,3,60897.26067,3,109850.760525,3
2018,19,019,all,All,26552.838675,3,59957.925225,3,108247.65230400002,3
2018,19,021,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,021,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,021,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,021,race-ethnicity,"White, Non-Hispanic",23772.009888,3,53329.37751490499,3,99121.130944,3
2018,19,021,all,All,24721.42885892736,3,53455.566164,3,98715.303747,3
2018,19,023,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,023,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,19,023,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,19,023,race-ethnicity,"White, Non-Hispanic",23447.8981,3,53063.0174685056,3,98228.04330633717,3
2018,19,023,all,All,23127.02908456352,3,52681.043999999994,3,97400.05429918082,3
2018,19,025,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,19,025,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
