year,state,county,subgroup_type,subgroup,pctl_20,pctl_50,pctl_80,pctl_quality
2018,13,231,race-ethnicity,"White, Non-Hispanic",22938.643475,50046.9918,95386.416224,2
2018,13,233,all,All,18944.91,45589.36,91178.73,2
2018,13,233,race-ethnicity,"Black, Non-Hispanic",12295.371972,31082.938671,64013.810575,2
2018,13,233,race-ethnicity,Hispanic,16888.878678,34298.29552,68041.896384,2
2018,13,233,race-ethnicity,Other Races and Ethnicities,24866.148699,50207.4639,102322.797,3
2018,13,233,race-ethnicity,"White, Non-Hispanic",21105.945836,49939.591143,98672.085252,2
2018,13,235,all,All,26766.02,59570.1,120153.3,2
2018,13,235,race-ethnicity,"Black, Non-Hispanic",18883.76655,46805.0814,88391.58592,2
2018,13,235,race-ethnicity,Hispanic,24218.3348,49077.019475,109414.476,3
2018,13,235,race-ethnicity,Other Races and Ethnicities,24866.148699,60411.26344,171449.39323,3
2018,13,235,race-ethnicity,"White, Non-Hispanic",28596.42492,63635.227728,118425.3983,2
2018,13,237,all,All,16412.17,45791.98,94369.99,2
2018,13,237,race-ethnicity,"Black, Non-Hispanic",12018.992454,28164.0966,65710.953792,2
2018,13,237,race-ethnicity,Hispanic,20722.296177,42347.4546,100255.006,3
2018,13,237,race-ethnicity,Other Races and Ethnicities,31082.938671,58927.390192,107329.69803,3
2018,13,237,race-ethnicity,"White, Non-Hispanic",21984.2049,51805.234848,102574.00097,2
2018,13,239,all,All,15196.45,39510.78,92597.07,2
2018,13,239,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,239,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,239,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,239,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,241,all,All,21680.28,51667.95,96750.76,2
2018,13,241,race-ethnicity,"Black, Non-Hispanic",18233.332425,40541.710275,115162.29283,3
2018,13,241,race-ethnicity,Hispanic,6216.789972,37133.128538,73872.321808,3
2018,13,241,race-ethnicity,Other Races and Ethnicities,12157.164,26496.449232,57746.529,3
2018,13,241,race-ethnicity,"White, Non-Hispanic",22084.5075,49916.917108,96020.21165,2
2018,13,243,all,All,15196.45,39510.78,92597.07,2
2018,13,243,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,243,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,243,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,243,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,245,all,All,15601.69,38497.69,81351.69,1
2018,13,245,race-ethnicity,"Black, Non-Hispanic",12663.365984,34140.228375,72527.531025,1
2018,13,245,race-ethnicity,Hispanic,22257.097456,42393.51776,72527.531025,1
2018,13,245,race-ethnicity,Other Races and Ethnicities,16918.7199,42635.078632,89704.445875,1
2018,13,245,race-ethnicity,"White, Non-Hispanic",22680.632128,51288.244376,99496.952844,1
2018,13,247,all,All,29075.88,60076.65,111440.7,2
2018,13,247,race-ethnicity,"Black, Non-Hispanic",23365.20725,56985.556095,102788.08223,2
2018,13,247,race-ethnicity,Hispanic,18028.488681,42675.537575,78416.136425,2
2018,13,247,race-ethnicity,Other Races and Ethnicities,16577.432466,41334.180448,83923.631055,3
2018,13,247,race-ethnicity,"White, Non-Hispanic",24866.148699,56438.521975,108104.47155,2
2018,13,249,all,All,15196.45,39510.78,92597.07,2
2018,13,249,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,249,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,249,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,249,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,251,all,All,20261.94,47919.49,100499.2,2
2018,13,251,race-ethnicity,"Black, Non-Hispanic",13676.331225,31795.13832,76568.242269,2
2018,13,251,race-ethnicity,Hispanic,13170.261,29675.462432,82888.173519,3
2018,13,251,race-ethnicity,Other Races and Ethnicities,20261.94,37340.969325,83043.896625,3
2018,13,251,race-ethnicity,"White, Non-Hispanic",22257.097456,53628.701104,105992.83098,2
2018,13,253,all,All,15804.31,37889.83,81047.76,2
2018,13,253,race-ethnicity,"Black, Non-Hispanic",10280.978752,26671.832825,56467.827327,2
2018,13,253,race-ethnicity,Hispanic,9401.611173,32419.104,53927.117348,3
2018,13,253,race-ethnicity,Other Races and Ethnicities,22161.89806,36471.492,62812.014,3
2018,13,253,race-ethnicity,"White, Non-Hispanic",20348.688272,47038.489902,92090.5173,2
2018,13,255,all,All,21072.42,45589.36,92232.35,2
2018,13,255,race-ethnicity,"Black, Non-Hispanic",12157.164,27353.619,55748.376992,2
2018,13,255,race-ethnicity,Hispanic,15830.215068,38497.686,84796.2189,3
2018,13,255,race-ethnicity,Other Races and Ethnicities,22794.6825,59351.926128,126215.51082,3
2018,13,255,race-ethnicity,"White, Non-Hispanic",22938.643475,50046.9918,95386.416224,2
2018,13,257,all,All,23301.23,50654.85,99080.89,2
2018,13,257,race-ethnicity,"Black, Non-Hispanic",9326.77416,25860.646592,69348.378825,2
2018,13,257,race-ethnicity,Hispanic,24314.328,46943.192175,72335.1258,2
2018,13,257,race-ethnicity,Other Races and Ethnicities,18033.1266,43422.7805,65710.953792,3
2018,13,257,race-ethnicity,"White, Non-Hispanic",18856.652472,46302.8423,89829.986004,2
2018,13,259,all,All,15196.45,39510.78,92597.07,2
2018,13,259,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,259,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,259,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,259,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,261,all,All,15196.45,39510.78,92597.07,2
2018,13,261,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,261,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,261,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,261,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,263,all,All,15196.45,39510.78,92597.07,2
2018,13,263,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,263,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,263,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,263,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,265,all,All,16310.86,40523.88,88645.99,2
2018,13,265,race-ethnicity,"Black, Non-Hispanic",10598.37944,25226.1153,56171.911664,2
2018,13,265,race-ethnicity,Hispanic,13170.261,20652.531236,42996.216725,3
2018,13,265,race-ethnicity,Other Races and Ethnicities,18441.280352,32685.262016,63275.151675,3
2018,13,265,race-ethnicity,"White, Non-Hispanic",22276.49367,51701.082381,99465.605985,2
2018,13,267,all,All,15196.45,42347.45,87126.34,2
2018,13,267,race-ethnicity,"Black, Non-Hispanic",10131.29734,26340.522,51103.953725,2
2018,13,267,race-ethnicity,Hispanic,13469.03748,32006.401075,51182.447636,2
2018,13,267,race-ethnicity,Other Races and Ethnicities,19524.116425,37128.19165,95486.754825,3
2018,13,267,race-ethnicity,"White, Non-Hispanic",19271.239962,45589.365,90368.2524,2
2018,13,269,all,All,15196.45,39510.78,92597.07,2
2018,13,269,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,269,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,269,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,269,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,271,all,All,15196.45,42347.45,87126.34,2
2018,13,271,race-ethnicity,"Black, Non-Hispanic",10131.29734,26340.522,51103.953725,2
2018,13,271,race-ethnicity,Hispanic,13469.03748,32006.401075,51182.447636,2
2018,13,271,race-ethnicity,Other Races and Ethnicities,19524.116425,37128.19165,95486.754825,3
2018,13,271,race-ethnicity,"White, Non-Hispanic",19271.239962,45589.365,90368.2524,2
2018,13,273,all,All,15804.31,37889.83,81047.76,2
2018,13,273,race-ethnicity,"Black, Non-Hispanic",10280.978752,26671.832825,56467.827327,2
2018,13,273,race-ethnicity,Hispanic,9401.611173,32419.104,53927.117348,3
2018,13,273,race-ethnicity,Other Races and Ethnicities,22161.89806,36471.492,62812.014,3
2018,13,273,race-ethnicity,"White, Non-Hispanic",20348.688272,47038.489902,92090.5173,2
2018,13,275,all,All,18438.37,40523.88,88139.44,2
2018,13,275,race-ethnicity,"Black, Non-Hispanic",12433.579944,24658.854954,55087.858724,2
2018,13,275,race-ethnicity,Hispanic,21196.75888,34140.228375,52681.044,2
2018,13,275,race-ethnicity,Other Races and Ethnicities,13036.45728,27738.746475,75531.773544,3
2018,13,275,race-ethnicity,"White, Non-Hispanic",22191.40055,51805.234848,92731.087245,2
2018,13,277,all,All,13170.26,37180.66,80845.14,2
2018,13,277,race-ethnicity,"Black, Non-Hispanic",9921.893575,21275.037,49077.019475,2
2018,13,277,race-ethnicity,Hispanic,18742.144388,31704.819906,61798.917,2
2018,13,277,race-ethnicity,Other Races and Ethnicities,12589.1777,52840.692384,93812.7822,3
2018,13,277,race-ethnicity,"White, Non-Hispanic",20464.5594,46632.869536,90140.421027,2
2018,13,279,all,All,15196.45,42347.45,87126.34,2
2018,13,279,race-ethnicity,"Black, Non-Hispanic",10131.29734,26340.522,51103.953725,2
2018,13,279,race-ethnicity,Hispanic,13469.03748,32006.401075,51182.447636,2
2018,13,279,race-ethnicity,Other Races and Ethnicities,19524.116425,37128.19165,95486.754825,3
2018,13,279,race-ethnicity,"White, Non-Hispanic",19271.239962,45589.365,90368.2524,2
2018,13,281,all,All,21680.28,51667.95,96750.76,2
2018,13,281,race-ethnicity,"Black, Non-Hispanic",18233.332425,40541.710275,115162.29283,3
2018,13,281,race-ethnicity,Hispanic,6216.789972,37133.128538,73872.321808,3
2018,13,281,race-ethnicity,Other Races and Ethnicities,12157.164,26496.449232,57746.529,3
2018,13,281,race-ethnicity,"White, Non-Hispanic",22084.5075,49916.917108,96020.21165,2
2018,13,283,all,All,13170.26,36876.73,80034.66,2
2018,13,283,race-ethnicity,"Black, Non-Hispanic",10360.642494,23933.832441,52277.760425,2
2018,13,283,race-ethnicity,Hispanic,13297.138836,37299.728643,74189.657344,3
2018,13,283,race-ethnicity,Other Races and Ethnicities,11202.593325,39214.50456,94285.284738,3
2018,13,283,race-ethnicity,"White, Non-Hispanic",16885.159704,42212.89926,86417.9888,2
2018,13,285,all,All,15196.45,40929.12,91178.73,2
2018,13,285,race-ethnicity,"Black, Non-Hispanic",10704.513424,29675.462432,60623.531408,2
2018,13,285,race-ethnicity,Hispanic,16577.432466,32006.401075,50768.766123,3
2018,13,285,race-ethnicity,Other Races and Ethnicities,28493.581052,59033.524176,108697.58585,3
2018,13,285,race-ethnicity,"White, Non-Hispanic",20879.358192,51932.559888,96244.215,2
2018,13,287,all,All,13170.26,37180.66,80845.14,2
2018,13,287,race-ethnicity,"Black, Non-Hispanic",9921.893575,21275.037,49077.019475,2
2018,13,287,race-ethnicity,Hispanic,18742.144388,31704.819906,61798.917,2
2018,13,287,race-ethnicity,Other Races and Ethnicities,12589.1777,52840.692384,93812.7822,3
2018,13,287,race-ethnicity,"White, Non-Hispanic",20464.5594,46632.869536,90140.421027,2
2018,13,289,all,All,16412.17,45791.98,94369.99,2
2018,13,289,race-ethnicity,"Black, Non-Hispanic",12018.992454,28164.0966,65710.953792,2
2018,13,289,race-ethnicity,Hispanic,20722.296177,42347.4546,100255.006,3
2018,13,289,race-ethnicity,Other Races and Ethnicities,31082.938671,58927.390192,107329.69803,3
2018,13,289,race-ethnicity,"White, Non-Hispanic",21984.2049,51805.234848,102574.00097,2
2018,13,291,all,All,21680.28,51667.95,96750.76,2
2018,13,291,race-ethnicity,"Black, Non-Hispanic",18233.332425,40541.710275,115162.29283,3
2018,13,291,race-ethnicity,Hispanic,6216.789972,37133.128538,73872.321808,3
2018,13,291,race-ethnicity,Other Races and Ethnicities,12157.164,26496.449232,57746.529,3
2018,13,291,race-ethnicity,"White, Non-Hispanic",22084.5075,49916.917108,96020.21165,2
2018,13,293,all,All,21072.42,45589.36,92232.35,2
2018,13,293,race-ethnicity,"Black, Non-Hispanic",12157.164,27353.619,55748.376992,2
2018,13,293,race-ethnicity,Hispanic,15830.215068,38497.686,84796.2189,3
2018,13,293,race-ethnicity,Other Races and Ethnicities,22794.6825,59351.926128,126215.51082,3
2018,13,293,race-ethnicity,"White, Non-Hispanic",22938.643475,50046.9918,95386.416224,2
2018,13,295,all,All,20565.87,47615.56,95231.12,2
2018,13,295,race-ethnicity,"Black, Non-Hispanic",14401.353738,28616.12512,67624.22475,2
2018,13,295,race-ethnicity,Hispanic,30735.801008,46943.192175,84425.79852,3
2018,13,295,race-ethnicity,Other Races and Ethnicities,20879.358192,40102.0024,101310.95822,3
2018,13,295,race-ethnicity,"White, Non-Hispanic",20377.243975,48544.582252,94907.165973,2
2018,13,297,all,All,25327.42,60785.82,108604,2
2018,13,297,race-ethnicity,"Black, Non-Hispanic",12718.055328,41334.180448,81271.282308,2
2018,13,297,race-ethnicity,Hispanic,18033.1266,39299.612,109867.70723,3
2018,13,297,race-ethnicity,Other Races and Ethnicities,15844.83708,52681.044,130983.35593,3
2018,13,297,race-ethnicity,"White, Non-Hispanic",27874.188496,62102.8461,110862.7172,2
2018,13,299,all,All,15196.45,37484.59,76995.37,2
2018,13,299,race-ethnicity,"Black, Non-Hispanic",9432.908144,23807.7795,57232.25024,2
2018,13,299,race-ethnicity,Hispanic,13469.03748,28974.5742,66103.447308,2
2018,13,299,race-ethnicity,Other Races and Ethnicities,17406.607446,37340.969325,59520.238336,3
2018,13,299,race-ethnicity,"White, Non-Hispanic",17623.721708,42531.620529,87484.90245,2
2018,13,301,all,All,16310.86,40523.88,88645.99,2
2018,13,301,race-ethnicity,"Black, Non-Hispanic",10598.37944,25226.1153,56171.911664,2
2018,13,301,race-ethnicity,Hispanic,13170.261,20652.531236,42996.216725,3
2018,13,301,race-ethnicity,Other Races and Ethnicities,18441.280352,32685.262016,63275.151675,3
2018,13,301,race-ethnicity,"White, Non-Hispanic",22276.49367,51701.082381,99465.605985,2
2018,13,303,all,All,16310.86,40523.88,88645.99,2
2018,13,303,race-ethnicity,"Black, Non-Hispanic",10598.37944,25226.1153,56171.911664,2
2018,13,303,race-ethnicity,Hispanic,13170.261,20652.531236,42996.216725,3
2018,13,303,race-ethnicity,Other Races and Ethnicities,18441.280352,32685.262016,63275.151675,3
2018,13,303,race-ethnicity,"White, Non-Hispanic",22276.49367,51701.082381,99465.605985,2
2018,13,305,all,All,15196.45,42347.45,87126.34,2
2018,13,305,race-ethnicity,"Black, Non-Hispanic",10131.29734,26340.522,51103.953725,2
2018,13,305,race-ethnicity,Hispanic,13469.03748,32006.401075,51182.447636,2
2018,13,305,race-ethnicity,Other Races and Ethnicities,19524.116425,37128.19165,95486.754825,3
2018,13,305,race-ethnicity,"White, Non-Hispanic",19271.239962,45589.365,90368.2524,2
2018,13,307,all,All,15196.45,39510.78,92597.07,2
2018,13,307,race-ethnicity,"Black, Non-Hispanic",10174.844768,25436.110656,55720.335,2
2018,13,307,race-ethnicity,Hispanic,20261.94,43030.321664,77707.852272,3
2018,13,307,race-ethnicity,Other Races and Ethnicities,20057.57325,45342.8217,84289.6704,3
2018,13,307,race-ethnicity,"White, Non-Hispanic",22892.900096,53592.8313,108907.9275,2
2018,13,309,all,All,15196.45,42347.45,87126.34,2
2018,13,309,race-ethnicity,"Black, Non-Hispanic",10131.29734,26340.522,51103.953725,2
2018,13,309,race-ethnicity,Hispanic,13469.03748,32006.401075,51182.447636,2
2018,13,309,race-ethnicity,Other Races and Ethnicities,19524.116425,37128.19165,95486.754825,3
2018,13,309,race-ethnicity,"White, Non-Hispanic",19271.239962,45589.365,90368.2524,2
2018,13,311,all,All,21680.28,51667.95,96750.76,2
2018,13,311,race-ethnicity,"Black, Non-Hispanic",18233.332425,40541.710275,115162.29283,3
2018,13,311,race-ethnicity,Hispanic,6216.789972,37133.128538,73872.321808,3
2018,13,311,race-ethnicity,Other Races and Ethnicities,12157.164,26496.449232,57746.529,3
2018,13,311,race-ethnicity,"White, Non-Hispanic",22084.5075,49916.917108,96020.21165,2
2018,13,313,all,All,22389.44,45994.6,91178.73,1
2018,13,313,race-ethnicity,"Black, Non-Hispanic",18960.804939,31000.7682,67472.2602,3
2018,13,313,race-ethnicity,Hispanic,23472.1003,40523.88,78640.16853,1
2018,13,313,race-ethnicity,Other Races and Ethnicities,10280.978752,38300.989925,62424.805344,3
2018,13,313,race-ethnicity,"White, Non-Hispanic",20683.766464,47971.817349,98565.429424,1
2018,13,315,all,All,13170.26,36876.73,80034.66,2
2018,13,315,race-ethnicity,"Black, Non-Hispanic",10360.642494,23933.832441,52277.760425,2
2018,13,315,race-ethnicity,Hispanic,13297.138836,37299.728643,74189.657344,3
2018,13,315,race-ethnicity,Other Races and Ethnicities,11202.593325,39214.50456,94285.284738,3
2018,13,315,race-ethnicity,"White, Non-Hispanic",16885.159704,42212.89926,86417.9888,2
2018,13,317,all,All,16310.86,40523.88,88645.99,2
2018,13,317,race-ethnicity,"Black, Non-Hispanic",10598.37944,25226.1153,56171.911664,2
2018,13,317,race-ethnicity,Hispanic,13170.261,20652.531236,42996.216725,3
2018,13,317,race-ethnicity,Other Races and Ethnicities,18441.280352,32685.262016,63275.151675,3
2018,13,317,race-ethnicity,"White, Non-Hispanic",22276.49367,51701.082381,99465.605985,2
2018,13,319,all,All,16412.17,45791.98,94369.99,2
2018,13,319,race-ethnicity,"Black, Non-Hispanic",12018.992454,28164.0966,65710.953792,2
2018,13,319,race-ethnicity,Hispanic,20722.296177,42347.4546,100255.006,3
2018,13,319,race-ethnicity,Other Races and Ethnicities,31082.938671,58927.390192,107329.69803,3
2018,13,319,race-ethnicity,"White, Non-Hispanic",21984.2049,51805.234848,102574.00097,2
2018,13,321,all,All,18438.37,40523.88,88139.44,2
2018,13,321,race-ethnicity,"Black, Non-Hispanic",12433.579944,24658.854954,55087.858724,2
2018,13,321,race-ethnicity,Hispanic,21196.75888,34140.228375,52681.044,2
2018,13,321,race-ethnicity,Other Races and Ethnicities,13036.45728,27738.746475,75531.773544,3
2018,13,321,race-ethnicity,"White, Non-Hispanic",22191.40055,51805.234848,92731.087245,2
2018,15,001,all,All,21882.9,57239.98,128562,1
2018,15,001,race-ethnicity,"Black, Non-Hispanic",14308.32435,97300.9114,120398.99221,3
2018,15,001,race-ethnicity,Hispanic,15618.621588,41443.581165,87126.342,1
2018,15,001,race-ethnicity,Other Races and Ethnicities,24314.328,60785.82,119151.43344,1
2018,15,001,race-ethnicity,"White, Non-Hispanic",20484.137025,53927.117348,117721.8714,1
2018,15,003,all,All,36471.49,83276.57,154497.3,1
2018,15,003,race-ethnicity,"Black, Non-Hispanic",38853.926136,74969.178,122942.20277,1
2018,15,003,race-ethnicity,Hispanic,33287.100825,69348.378825,130993.4421,1
2018,15,003,race-ethnicity,Other Races and Ethnicities,35929.357376,83369.846296,150498.99058,1
2018,15,003,race-ethnicity,"White, Non-Hispanic",39151.846916,85671.7543,166147.908,1
2018,15,005,all,All,NA,NA,NA,NA
2018,15,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,15,005,race-ethnicity,Hispanic,NA,NA,NA,3
2018,15,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,15,005,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,15,007,all,All,32925.65,83073.95,151964.5,2
2018,15,007,race-ethnicity,"Black, Non-Hispanic",18776.8735,41608.623925,74681.93865,3
2018,15,007,race-ethnicity,Hispanic,36303.39564,74708.312096,121361.95942,2
2018,15,007,race-ethnicity,Other Races and Ethnicities,34354.014475,80124.149072,142463.38464,2
2018,15,007,race-ethnicity,"White, Non-Hispanic",30392.91,77501.9205,148378.31342,2
2018,15,009,all,All,32925.65,83073.95,151964.5,2
2018,15,009,race-ethnicity,"Black, Non-Hispanic",18776.8735,41608.623925,74681.93865,3
2018,15,009,race-ethnicity,Hispanic,36303.39564,74708.312096,121361.95942,2
2018,15,009,race-ethnicity,Other Races and Ethnicities,34354.014475,80124.149072,142463.38464,2
2018,15,009,race-ethnicity,"White, Non-Hispanic",30392.91,77501.9205,148378.31342,2
2018,16,001,all,All,25327.42,63825.11,115493.1,1
2018,16,001,race-ethnicity,"Black, Non-Hispanic",17283.396075,44702.471825,105785.53724,3
2018,16,001,race-ethnicity,Hispanic,17940.10434,41608.623925,78008.469,1
2018,16,001,race-ethnicity,Other Races and Ethnicities,21409.026848,68130.77325,132107.8488,1
2018,16,001,race-ethnicity,"White, Non-Hispanic",25798.464957,61313.744976,113404.1619,1
2018,16,003,all,All,21163.6,50350.92,88544.68,2
2018,16,003,race-ethnicity,"Black, Non-Hispanic",78616.3272,78616.3272,127367.55699,3
2018,16,003,race-ethnicity,Hispanic,23044.5281,39363.440396,72077.80758,3
2018,16,003,race-ethnicity,Other Races and Ethnicities,9326.77416,36418.85236,77882.6796,2
2018,16,003,race-ethnicity,"White, Non-Hispanic",21196.75888,48122.1075,91887.8979,2
2018,16,005,all,All,23402.54,52275.81,96649.45,2
2018,16,005,race-ethnicity,"Black, Non-Hispanic",4239.351776,15898.069792,52681.044,3
2018,16,005,race-ethnicity,Hispanic,18017.74568,41715.516975,74681.93865,2
2018,16,005,race-ethnicity,Other Races and Ethnicities,16209.552,38853.926136,84087.051,2
2018,16,005,race-ethnicity,"White, Non-Hispanic",22794.663324,52657.0246,97358.6217,2
2018,16,007,all,All,23402.54,52275.81,96649.45,2
2018,16,007,race-ethnicity,"Black, Non-Hispanic",4239.351776,15898.069792,52681.044,3
2018,16,007,race-ethnicity,Hispanic,18017.74568,41715.516975,74681.93865,2
2018,16,007,race-ethnicity,Other Races and Ethnicities,16209.552,38853.926136,84087.051,2
2018,16,007,race-ethnicity,"White, Non-Hispanic",22794.663324,52657.0246,97358.6217,2
2018,16,009,all,All,23301.23,47797.92,96244.21,2
2018,16,009,race-ethnicity,"Black, Non-Hispanic",28699.566198,39510.783,62318.67136,3
2018,16,009,race-ethnicity,Hispanic,24377.584072,37231.31475,82972.6443,3
2018,16,009,race-ethnicity,Other Races and Ethnicities,18017.74568,36263.259918,65933.851775,2
2018,16,009,race-ethnicity,"White, Non-Hispanic",20261.94,46832.207346,90086.725872,2
2018,16,011,all,All,20616.52,50350.92,99384.82,2
2018,16,011,race-ethnicity,"Black, Non-Hispanic",10884.740944,22831.750425,42605.785728,3
2018,16,011,race-ethnicity,Hispanic,20261.94,38684.835904,65274.272328,2
2018,16,011,race-ethnicity,Other Races and Ethnicities,14284.6677,30726.70975,99465.605985,2
2018,16,011,race-ethnicity,"White, Non-Hispanic",21757.753713,52344.1966,97865.1702,2
2018,16,013,all,All,27353.62,52681.04,89152.54,2
2018,16,013,race-ethnicity,"Black, Non-Hispanic",23216.842696,48544.582252,55534.49988,3
2018,16,013,race-ethnicity,Hispanic,24965.577725,42675.537575,68041.896384,2
2018,16,013,race-ethnicity,Other Races and Ethnicities,21950.30458,47919.235521,76815.76595,3
2018,16,013,race-ethnicity,"White, Non-Hispanic",22257.097456,51805.234848,95506.243756,2
2018,16,015,all,All,21163.6,50350.92,88544.68,2
2018,16,015,race-ethnicity,"Black, Non-Hispanic",78616.3272,78616.3272,127367.55699,3
2018,16,015,race-ethnicity,Hispanic,23044.5281,39363.440396,72077.80758,3
2018,16,015,race-ethnicity,Other Races and Ethnicities,9326.77416,36418.85236,77882.6796,2
2018,16,015,race-ethnicity,"White, Non-Hispanic",21196.75888,48122.1075,91887.8979,2
2018,16,017,all,All,23301.23,47797.92,96244.21,2
2018,16,017,race-ethnicity,"Black, Non-Hispanic",28699.566198,39510.783,62318.67136,3
2018,16,017,race-ethnicity,Hispanic,24377.584072,37231.31475,82972.6443,3
2018,16,017,race-ethnicity,Other Races and Ethnicities,18017.74568,36263.259918,65933.851775,2
2018,16,017,race-ethnicity,"White, Non-Hispanic",20261.94,46832.207346,90086.725872,2
2018,16,019,all,All,28873.26,59772.72,111643.3,1
2018,16,019,race-ethnicity,"Black, Non-Hispanic",51805.234848,51805.234848,215612.7969,3
2018,16,019,race-ethnicity,Hispanic,25604.919175,43267.843896,77368.670544,1
2018,16,019,race-ethnicity,Other Races and Ethnicities,40408.123629,52883.6634,85480.743156,3
2018,16,019,race-ethnicity,"White, Non-Hispanic",26138.376,58291.587552,112023.9164,1
2018,16,021,all,All,23301.23,47797.92,96244.21,2
2018,16,021,race-ethnicity,"Black, Non-Hispanic",28699.566198,39510.783,62318.67136,3
2018,16,021,race-ethnicity,Hispanic,24377.584072,37231.31475,82972.6443,3
2018,16,021,race-ethnicity,Other Races and Ethnicities,18017.74568,36263.259918,65933.851775,2
2018,16,021,race-ethnicity,"White, Non-Hispanic",20261.94,46832.207346,90086.725872,2
2018,16,023,all,All,21163.6,50350.92,88544.68,2
2018,16,023,race-ethnicity,"Black, Non-Hispanic",78616.3272,78616.3272,127367.55699,3
2018,16,023,race-ethnicity,Hispanic,23044.5281,39363.440396,72077.80758,3
2018,16,023,race-ethnicity,Other Races and Ethnicities,9326.77416,36418.85236,77882.6796,2
2018,16,023,race-ethnicity,"White, Non-Hispanic",21196.75888,48122.1075,91887.8979,2
2018,16,025,all,All,27353.62,52681.04,89152.54,2
2018,16,025,race-ethnicity,"Black, Non-Hispanic",23216.842696,48544.582252,55534.49988,3
2018,16,025,race-ethnicity,Hispanic,24965.577725,42675.537575,68041.896384,2
2018,16,025,race-ethnicity,Other Races and Ethnicities,21950.30458,47919.235521,76815.76595,3
2018,16,025,race-ethnicity,"White, Non-Hispanic",22257.097456,51805.234848,95506.243756,2
2018,16,027,all,All,27758.86,58354.39,101309.7,2
2018,16,027,race-ethnicity,"Black, Non-Hispanic",26939.086149,41273.57178,41334.3576,3
2018,16,027,race-ethnicity,Hispanic,21338.273,42635.078632,71375.313075,2
2018,16,027,race-ethnicity,Other Races and Ethnicities,20261.94,49733.308587,111178.35203,2
2018,16,027,race-ethnicity,"White, Non-Hispanic",25436.110656,55224.064857,101310.95822,2
2018,16,029,all,All,23402.54,52275.81,96649.45,2
2018,16,029,race-ethnicity,"Black, Non-Hispanic",4239.351776,15898.069792,52681.044,3
2018,16,029,race-ethnicity,Hispanic,18017.74568,41715.516975,74681.93865,2
2018,16,029,race-ethnicity,Other Races and Ethnicities,16209.552,38853.926136,84087.051,2
2018,16,029,race-ethnicity,"White, Non-Hispanic",22794.663324,52657.0246,97358.6217,2
2018,16,031,all,All,24213.02,52681.04,97257.31,2
2018,16,031,race-ethnicity,"Black, Non-Hispanic",131746.16135,131746.16135,131746.16135,3
2018,16,031,race-ethnicity,Hispanic,27438.636416,44323.79612,80816.247258,2
2018,16,031,race-ethnicity,Other Races and Ethnicities,26594.277672,47142.642369,75355.12864,3
2018,16,031,race-ethnicity,"White, Non-Hispanic",23503.8504,51851.19665,94114.810944,2
2018,16,033,all,All,21163.6,50350.92,88544.68,2
2018,16,033,race-ethnicity,"Black, Non-Hispanic",78616.3272,78616.3272,127367.55699,3
2018,16,033,race-ethnicity,Hispanic,23044.5281,39363.440396,72077.80758,3
