year,state,county,subgroup_type,subgroup,pctl_20,pctl_50,pctl_80,pctl_quality
2021,46,077,race-ethnicity,Hispanic,21062.72,42285.67,65782.41,3
2021,46,077,race-ethnicity,Other Races and Ethnicities,21838.32,54596.31,93728.81,2
2021,46,077,race-ethnicity,"White, Non-Hispanic",27941.17,61213.34,116233.14,2
2021,46,079,all,All,27705.06,59681.38,114117.09,2
2021,46,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,079,race-ethnicity,Hispanic,21062.72,42285.67,65782.41,3
2021,46,079,race-ethnicity,Other Races and Ethnicities,21838.32,54596.31,93728.81,2
2021,46,079,race-ethnicity,"White, Non-Hispanic",27941.17,61232.96,116233.14,2
2021,46,081,all,All,27327.27,60128.33,116475.83,2
2021,46,081,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,081,race-ethnicity,Hispanic,24047.88,41537.99,104260.17,3
2021,46,081,race-ethnicity,Other Races and Ethnicities,14173.34,38107.33,75423.04,2
2021,46,081,race-ethnicity,"White, Non-Hispanic",29058.53,63257.96,119574.64,2
2021,46,083,all,All,33529.00,72666.09,126852.91,2
2021,46,083,race-ethnicity,"Black, Non-Hispanic",22688.04,51385.06,72869.31,3
2021,46,083,race-ethnicity,Hispanic,27941.17,46604.68,99468.63,2
2021,46,083,race-ethnicity,Other Races and Ethnicities,22967.39,53865.23,115843.97,2
2021,46,083,race-ethnicity,"White, Non-Hispanic",35240.92,74935.58,130762.91,2
2021,46,085,all,All,19784.77,50672.45,102532.50,2
2021,46,085,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,085,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,085,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,085,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,46,087,all,All,37165.46,77510.70,133556.83,2
2021,46,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,087,race-ethnicity,Hispanic,30616.48,54654.55,111762.67,3
2021,46,087,race-ethnicity,Other Races and Ethnicities,25692.02,54654.55,115843.97,3
2021,46,087,race-ethnicity,"White, Non-Hispanic",38258.59,78702.44,134116.01,2
2021,46,089,all,All,28164.64,61469.16,109584.33,2
2021,46,089,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,089,race-ethnicity,Hispanic,10505.24,40465.39,65086.67,3
2021,46,089,race-ethnicity,Other Races and Ethnicities,21861.62,55667.07,90839.64,2
2021,46,089,race-ethnicity,"White, Non-Hispanic",29487.20,63188.16,113292.07,2
2021,46,091,all,All,28164.64,61469.16,109584.33,2
2021,46,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,091,race-ethnicity,Hispanic,10505.24,40465.39,65086.67,3
2021,46,091,race-ethnicity,Other Races and Ethnicities,21861.62,55667.07,90839.64,2
2021,46,091,race-ethnicity,"White, Non-Hispanic",29487.20,63188.16,113292.07,2
2021,46,093,all,All,27327.27,60128.33,116475.83,2
2021,46,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,093,race-ethnicity,Hispanic,24047.88,41537.99,104260.17,3
2021,46,093,race-ethnicity,Other Races and Ethnicities,14173.34,38107.33,75423.04,2
2021,46,093,race-ethnicity,"White, Non-Hispanic",29058.53,63257.96,119574.64,2
2021,46,095,all,All,19784.77,50672.45,102532.50,2
2021,46,095,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,095,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,095,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,095,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,46,097,all,All,27705.06,59573.14,114117.09,2
2021,46,097,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,097,race-ethnicity,Hispanic,21062.72,42285.67,65782.41,3
2021,46,097,race-ethnicity,Other Races and Ethnicities,21838.32,54596.31,93728.81,2
2021,46,097,race-ethnicity,"White, Non-Hispanic",27941.17,61213.34,116233.14,2
2021,46,099,all,All,32120.30,69475.75,123005.73,2
2021,46,099,race-ethnicity,"Black, Non-Hispanic",24047.88,51702.38,72869.31,3
2021,46,099,race-ethnicity,Hispanic,24835.42,44705.67,93880.80,2
2021,46,099,race-ethnicity,Other Races and Ethnicities,22967.39,53556.25,99557.87,2
2021,46,099,race-ethnicity,"White, Non-Hispanic",33529.00,73719.53,127409.81,2
2021,46,101,all,All,27705.06,59681.38,114117.09,2
2021,46,101,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,101,race-ethnicity,Hispanic,21062.72,42285.67,65782.41,3
2021,46,101,race-ethnicity,Other Races and Ethnicities,21838.32,54596.31,93728.81,2
2021,46,101,race-ethnicity,"White, Non-Hispanic",27941.17,61232.96,116233.14,2
2021,46,102,all,All,19784.77,50672.45,102532.50,2
2021,46,102,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,102,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,102,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,102,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,46,103,all,All,27327.27,60128.33,116475.83,2
2021,46,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,103,race-ethnicity,Hispanic,24047.88,41537.99,104260.17,3
2021,46,103,race-ethnicity,Other Races and Ethnicities,14173.34,38107.33,75423.04,2
2021,46,103,race-ethnicity,"White, Non-Hispanic",29058.53,63257.96,119574.64,2
2021,46,105,all,All,27327.27,60128.33,116475.83,2
2021,46,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,105,race-ethnicity,Hispanic,24047.88,41537.99,104260.17,3
2021,46,105,race-ethnicity,Other Races and Ethnicities,14173.34,38107.33,75423.04,2
2021,46,105,race-ethnicity,"White, Non-Hispanic",29058.53,63257.96,119574.64,2
2021,46,107,all,All,28164.64,61469.16,109584.33,2
2021,46,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,107,race-ethnicity,Hispanic,10505.24,40465.39,65086.67,3
2021,46,107,race-ethnicity,Other Races and Ethnicities,21861.62,55667.07,90839.64,2
2021,46,107,race-ethnicity,"White, Non-Hispanic",29487.20,63188.16,113292.07,2
2021,46,109,all,All,28164.64,61469.16,109584.33,2
2021,46,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,109,race-ethnicity,Hispanic,10505.24,40465.39,65086.67,3
2021,46,109,race-ethnicity,Other Races and Ethnicities,21861.62,55667.07,90839.64,2
2021,46,109,race-ethnicity,"White, Non-Hispanic",29487.20,63188.16,113292.07,2
2021,46,111,all,All,27705.06,59573.14,114117.09,2
2021,46,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,111,race-ethnicity,Hispanic,21062.72,42285.67,65782.41,3
2021,46,111,race-ethnicity,Other Races and Ethnicities,21838.32,54596.31,93728.81,2
2021,46,111,race-ethnicity,"White, Non-Hispanic",27941.17,61213.34,116233.14,2
2021,46,115,all,All,28164.64,61469.16,109584.33,2
2021,46,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,115,race-ethnicity,Hispanic,10505.24,40465.39,65086.67,3
2021,46,115,race-ethnicity,Other Races and Ethnicities,21861.62,55667.07,90839.64,2
2021,46,115,race-ethnicity,"White, Non-Hispanic",29487.20,63188.16,113292.07,2
2021,46,117,all,All,19784.77,50672.45,102532.50,2
2021,46,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,117,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,117,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,117,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,46,119,all,All,19784.77,50672.45,102532.50,2
2021,46,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,119,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,119,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,119,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,46,121,all,All,19784.77,50672.45,102532.50,2
2021,46,121,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,121,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,121,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,121,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,46,123,all,All,19784.77,50672.45,102532.50,2
2021,46,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,123,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,123,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,123,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,46,125,all,All,37165.46,77510.70,133556.83,2
2021,46,125,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,125,race-ethnicity,Hispanic,30616.48,54654.55,111762.67,3
2021,46,125,race-ethnicity,Other Races and Ethnicities,25692.02,54654.55,115843.97,3
2021,46,125,race-ethnicity,"White, Non-Hispanic",38258.59,78702.44,134116.01,2
2021,46,127,all,All,37165.46,77510.70,133556.83,2
2021,46,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,127,race-ethnicity,Hispanic,30616.48,54654.55,111762.67,3
2021,46,127,race-ethnicity,Other Races and Ethnicities,25692.02,54654.55,115843.97,3
2021,46,127,race-ethnicity,"White, Non-Hispanic",38258.59,78702.44,134116.01,2
2021,46,129,all,All,28164.64,61469.16,109584.33,2
2021,46,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,129,race-ethnicity,Hispanic,10505.24,40465.39,65086.67,3
2021,46,129,race-ethnicity,Other Races and Ethnicities,21861.62,55667.07,90839.64,2
2021,46,129,race-ethnicity,"White, Non-Hispanic",29487.20,63188.16,113292.07,2
2021,46,135,all,All,37165.46,77510.70,133556.83,2
2021,46,135,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,135,race-ethnicity,Hispanic,30616.48,54654.55,111762.67,3
2021,46,135,race-ethnicity,Other Races and Ethnicities,25692.02,54654.55,115843.97,3
2021,46,135,race-ethnicity,"White, Non-Hispanic",38258.59,78702.44,134116.01,2
2021,46,137,all,All,19784.77,50672.45,102532.50,2
2021,46,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,46,137,race-ethnicity,Hispanic,NA,NA,NA,3
2021,46,137,race-ethnicity,Other Races and Ethnicities,9838.18,29455.94,73223.39,2
2021,46,137,race-ethnicity,"White, Non-Hispanic",28946.29,62525.30,118349.02,2
2021,47,001,all,All,23906.10,55310.03,109192.63,2
2021,47,001,race-ethnicity,"Black, Non-Hispanic",14666.29,30509.40,61447.12,3
2021,47,001,race-ethnicity,Hispanic,35962.91,68243.06,121110.15,3
2021,47,001,race-ethnicity,Other Races and Ethnicities,17987.93,57921.98,102769.12,3
2021,47,001,race-ethnicity,"White, Non-Hispanic",24812.77,55667.07,109527.94,2
2021,47,003,all,All,27616.58,61340.04,112657.57,2
2021,47,003,race-ethnicity,"Black, Non-Hispanic",19894.13,41799.51,80233.23,2
2021,47,003,race-ethnicity,Hispanic,22480.77,48444.06,87543.87,3
2021,47,003,race-ethnicity,Other Races and Ethnicities,23694.18,66557.76,113000.59,3
2021,47,003,race-ethnicity,"White, Non-Hispanic",29558.93,65940.64,116897.40,2
2021,47,005,all,All,19019.88,44698.87,85669.41,2
2021,47,005,race-ethnicity,"Black, Non-Hispanic",14528.76,32792.93,64885.46,2
2021,47,005,race-ethnicity,Hispanic,28797.21,51484.57,83424.16,3
2021,47,005,race-ethnicity,Other Races and Ethnicities,14521.98,33699.95,70910.54,3
2021,47,005,race-ethnicity,"White, Non-Hispanic",19588.71,45284.75,87225.01,2
2021,47,007,all,All,19675.35,51287.43,95062.35,2
2021,47,007,race-ethnicity,"Black, Non-Hispanic",12310.63,32115.53,87447.49,3
2021,47,007,race-ethnicity,Hispanic,23611.23,59117.86,119897.14,3
2021,47,007,race-ethnicity,Other Races and Ethnicities,18538.70,54341.10,89603.73,2
2021,47,007,race-ethnicity,"White, Non-Hispanic",20220.57,50849.68,95275.86,2
2021,47,009,all,All,30382.87,63817.14,115866.89,1
2021,47,009,race-ethnicity,"Black, Non-Hispanic",31852.45,66679.00,124269.46,3
2021,47,009,race-ethnicity,Hispanic,26327.90,42631.12,91411.65,3
2021,47,009,race-ethnicity,Other Races and Ethnicities,31927.76,59735.82,121717.42,3
2021,47,009,race-ethnicity,"White, Non-Hispanic",30588.86,65294.03,116305.56,1
2021,47,011,all,All,23917.65,51908.37,103406.81,2
2021,47,011,race-ethnicity,"Black, Non-Hispanic",21624.17,37702.41,68453.34,2
2021,47,011,race-ethnicity,Hispanic,28013.20,48861.66,75105.05,3
2021,47,011,race-ethnicity,Other Races and Ethnicities,24615.27,48549.70,98686.99,2
2021,47,011,race-ethnicity,"White, Non-Hispanic",23643.65,53953.86,105727.89,2
2021,47,013,all,All,17920.74,41428.57,84715.17,2
2021,47,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,013,race-ethnicity,Other Races and Ethnicities,12637.23,25748.19,52011.36,3
2021,47,013,race-ethnicity,"White, Non-Hispanic",18008.05,42125.44,85303.32,2
2021,47,015,all,All,20549.65,48921.57,96045.97,2
2021,47,015,race-ethnicity,"Black, Non-Hispanic",12637.23,32115.53,66945.31,3
2021,47,015,race-ethnicity,Hispanic,21410.02,44705.67,73124.88,3
2021,47,015,race-ethnicity,Other Races and Ethnicities,13523.64,36882.10,78233.67,3
2021,47,015,race-ethnicity,"White, Non-Hispanic",20598.55,49813.43,97233.91,2
2021,47,017,all,All,19019.88,44698.87,85669.41,2
2021,47,017,race-ethnicity,"Black, Non-Hispanic",14528.76,32792.93,64346.24,2
2021,47,017,race-ethnicity,Hispanic,28797.21,51484.57,83424.16,3
2021,47,017,race-ethnicity,Other Races and Ethnicities,14521.98,33699.95,70910.54,3
2021,47,017,race-ethnicity,"White, Non-Hispanic",19588.71,45284.75,87225.01,2
2021,47,019,all,All,18775.75,45823.04,87936.41,2
2021,47,019,race-ethnicity,"Black, Non-Hispanic",20117.60,29961.10,63945.66,3
2021,47,019,race-ethnicity,Hispanic,17984.62,30691.85,94998.17,3
2021,47,019,race-ethnicity,Other Races and Ethnicities,18435.71,41258.91,86513.95,3
2021,47,019,race-ethnicity,"White, Non-Hispanic",18775.75,46140.77,88221.01,2
2021,47,021,all,All,30716.08,63855.53,115867.90,2
2021,47,021,race-ethnicity,"Black, Non-Hispanic",14023.84,42302.87,69582.82,2
2021,47,021,race-ethnicity,Hispanic,29058.53,53646.61,99557.87,3
2021,47,021,race-ethnicity,Other Races and Ethnicities,23688.34,53556.25,113292.07,2
2021,47,021,race-ethnicity,"White, Non-Hispanic",32012.50,65609.97,118238.48,2
2021,47,023,all,All,19862.38,50314.31,98362.13,2
2021,47,023,race-ethnicity,"Black, Non-Hispanic",11226.21,30856.57,72094.95,2
2021,47,023,race-ethnicity,Hispanic,26778.12,44801.86,82459.94,3
2021,47,023,race-ethnicity,Other Races and Ethnicities,19568.63,61692.68,118613.24,3
2021,47,023,race-ethnicity,"White, Non-Hispanic",27941.17,60028.86,109525.35,2
2021,47,025,all,All,17920.74,41428.57,84715.17,2
2021,47,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,025,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,025,race-ethnicity,Other Races and Ethnicities,12637.23,25748.19,52011.36,3
2021,47,025,race-ethnicity,"White, Non-Hispanic",18008.05,42125.44,85303.32,2
2021,47,027,all,All,18627.07,44816.37,92584.90,2
2021,47,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,027,race-ethnicity,Hispanic,21410.02,41537.99,90221.69,3
2021,47,027,race-ethnicity,Other Races and Ethnicities,11511.37,46784.81,124179.14,3
2021,47,027,race-ethnicity,"White, Non-Hispanic",18582.22,44705.67,92063.60,2
2021,47,029,all,All,19781.89,43462.96,89002.86,2
2021,47,029,race-ethnicity,"Black, Non-Hispanic",19670.65,42125.44,79510.92,3
2021,47,029,race-ethnicity,Hispanic,21410.02,35652.50,55881.33,3
2021,47,029,race-ethnicity,Other Races and Ethnicities,18691.63,47390.62,104228.71,3
2021,47,029,race-ethnicity,"White, Non-Hispanic",19980.60,44231.31,90253.57,2
2021,47,031,all,All,23470.70,55881.22,103095.79,2
2021,47,031,race-ethnicity,"Black, Non-Hispanic",13411.39,37912.70,64445.23,2
2021,47,031,race-ethnicity,Hispanic,16057.26,32792.93,84454.09,3
2021,47,031,race-ethnicity,Other Races and Ethnicities,13183.07,48549.70,115843.97,3
2021,47,031,race-ethnicity,"White, Non-Hispanic",25275.46,57921.98,105057.48,2
2021,47,033,all,All,19568.63,47285.98,95426.64,2
2021,47,033,race-ethnicity,"Black, Non-Hispanic",13117.57,32957.69,65609.97,2
2021,47,033,race-ethnicity,Hispanic,29974.03,52883.11,94782.25,3
2021,47,033,race-ethnicity,Other Races and Ethnicities,10741.64,42227.04,75998.94,3
2021,47,033,race-ethnicity,"White, Non-Hispanic",21861.62,51156.33,98159.98,2
2021,47,035,all,All,21273.00,48444.06,87410.20,2
2021,47,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,035,race-ethnicity,Other Races and Ethnicities,17434.92,38645.11,77244.59,3
2021,47,035,race-ethnicity,"White, Non-Hispanic",21458.44,49333.55,87841.83,2
2021,47,037,all,All,29661.92,66478.65,129960.20,1
2021,47,037,race-ethnicity,"Black, Non-Hispanic",20222.42,48654.34,88882.78,1
2021,47,037,race-ethnicity,Hispanic,27327.27,54762.67,101698.36,1
2021,47,037,race-ethnicity,Other Races and Ethnicities,33529.00,71051.53,136090.33,1
2021,47,037,race-ethnicity,"White, Non-Hispanic",35987.20,77720.98,150880.52,1
2021,47,039,all,All,17817.75,43723.24,85499.06,2
2021,47,039,race-ethnicity,"Black, Non-Hispanic",15902.18,35326.79,68865.26,2
2021,47,039,race-ethnicity,Hispanic,19238.71,43676.64,77116.30,3
2021,47,039,race-ethnicity,Other Races and Ethnicities,24252.35,52526.32,97843.15,3
2021,47,039,race-ethnicity,"White, Non-Hispanic",18538.70,46346.75,90726.88,2
2021,47,041,all,All,20549.65,48921.57,96045.97,2
2021,47,041,race-ethnicity,"Black, Non-Hispanic",12637.23,32115.53,66945.31,3
2021,47,041,race-ethnicity,Hispanic,21410.02,44705.67,73124.88,3
2021,47,041,race-ethnicity,Other Races and Ethnicities,13523.64,36882.10,78233.67,3
2021,47,041,race-ethnicity,"White, Non-Hispanic",20598.55,49813.43,97233.91,2
2021,47,043,all,All,30716.08,63855.53,115867.90,2
2021,47,043,race-ethnicity,"Black, Non-Hispanic",14023.84,42302.87,69582.82,2
2021,47,043,race-ethnicity,Hispanic,29058.53,53646.61,99557.87,3
2021,47,043,race-ethnicity,Other Races and Ethnicities,23688.34,53556.25,113292.07,2
2021,47,043,race-ethnicity,"White, Non-Hispanic",32012.50,65609.97,118238.48,2
2021,47,045,all,All,19568.63,47285.98,95426.64,2
2021,47,045,race-ethnicity,"Black, Non-Hispanic",13117.57,32957.69,65609.97,2
2021,47,045,race-ethnicity,Hispanic,29974.03,52883.11,94782.25,3
2021,47,045,race-ethnicity,Other Races and Ethnicities,10741.64,42227.04,75998.94,3
2021,47,045,race-ethnicity,"White, Non-Hispanic",21861.62,51156.33,97951.74,2
2021,47,047,all,All,25275.46,61044.46,115115.77,2
2021,47,047,race-ethnicity,"Black, Non-Hispanic",15200.19,40966.36,77675.49,2
2021,47,047,race-ethnicity,Hispanic,26762.78,61169.78,117950.84,3
2021,47,047,race-ethnicity,Other Races and Ethnicities,23482.35,48468.41,130602.65,3
2021,47,047,race-ethnicity,"White, Non-Hispanic",31000.83,68398.84,126292.45,2
2021,47,049,all,All,21273.00,48444.06,87410.20,2
2021,47,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,049,race-ethnicity,Other Races and Ethnicities,17434.92,38645.11,77244.59,3
2021,47,049,race-ethnicity,"White, Non-Hispanic",21458.44,49333.55,87841.83,2
2021,47,051,all,All,23470.70,55881.22,103095.79,2
2021,47,051,race-ethnicity,"Black, Non-Hispanic",13411.39,37912.70,64445.23,2
2021,47,051,race-ethnicity,Hispanic,16057.26,32792.93,84454.09,3
2021,47,051,race-ethnicity,Other Races and Ethnicities,13183.07,48549.70,115843.97,3
2021,47,051,race-ethnicity,"White, Non-Hispanic",25275.46,57921.98,105057.48,2
2021,47,053,all,All,19568.63,47285.98,95426.64,2
2021,47,053,race-ethnicity,"Black, Non-Hispanic",13117.57,32957.69,65609.97,2
2021,47,053,race-ethnicity,Hispanic,29974.03,52883.11,94782.25,3
2021,47,053,race-ethnicity,Other Races and Ethnicities,10741.64,42227.04,75998.94,3
2021,47,053,race-ethnicity,"White, Non-Hispanic",21861.62,51156.33,97951.74,2
2021,47,055,all,All,19465.63,47112.04,96116.54,2
2021,47,055,race-ethnicity,"Black, Non-Hispanic",14902.07,45263.85,65294.03,3
2021,47,055,race-ethnicity,Hispanic,8307.39,39351.72,113738.10,3
2021,47,055,race-ethnicity,Other Races and Ethnicities,19465.63,49707.78,76006.34,3
2021,47,055,race-ethnicity,"White, Non-Hispanic",19568.63,47390.62,97204.05,2
2021,47,057,all,All,19781.89,43462.96,89002.86,2
2021,47,057,race-ethnicity,"Black, Non-Hispanic",19670.65,42125.44,79510.92,3
2021,47,057,race-ethnicity,Hispanic,21410.02,35652.50,55881.33,3
2021,47,057,race-ethnicity,Other Races and Ethnicities,18691.63,47390.62,104228.71,3
2021,47,057,race-ethnicity,"White, Non-Hispanic",19980.60,44231.31,90253.57,2
2021,47,059,all,All,18775.75,45823.04,87936.41,2
2021,47,059,race-ethnicity,"Black, Non-Hispanic",20117.60,29961.10,63945.66,3
2021,47,059,race-ethnicity,Hispanic,17984.62,30691.85,94998.17,3
2021,47,059,race-ethnicity,Other Races and Ethnicities,18435.71,41258.91,86513.95,3
2021,47,059,race-ethnicity,"White, Non-Hispanic",18775.75,46140.77,88221.01,2
2021,47,061,all,All,19675.35,51287.43,95062.35,2
2021,47,061,race-ethnicity,"Black, Non-Hispanic",12310.63,32115.53,87447.49,3
2021,47,061,race-ethnicity,Hispanic,23611.23,59117.86,119897.14,3
2021,47,061,race-ethnicity,Other Races and Ethnicities,18538.70,54341.10,89603.73,2
2021,47,061,race-ethnicity,"White, Non-Hispanic",20220.57,50849.68,95275.86,2
2021,47,063,all,All,19781.89,43462.96,89002.86,2
2021,47,063,race-ethnicity,"Black, Non-Hispanic",19670.65,42125.44,79510.92,3
2021,47,063,race-ethnicity,Hispanic,21410.02,35652.50,55881.33,3
2021,47,063,race-ethnicity,Other Races and Ethnicities,18691.63,47390.62,104228.71,3
2021,47,063,race-ethnicity,"White, Non-Hispanic",19980.60,44231.31,90253.57,2
2021,47,065,all,All,26762.78,61978.23,124056.71,1
2021,47,065,race-ethnicity,"Black, Non-Hispanic",15647.13,36859.26,77244.59,1
2021,47,065,race-ethnicity,Hispanic,24222.03,53525.56,96004.30,1
2021,47,065,race-ethnicity,Other Races and Ethnicities,17692.12,52445.51,118826.38,1
2021,47,065,race-ethnicity,"White, Non-Hispanic",32436.23,71612.65,136906.69,1
2021,47,067,all,All,17920.74,41428.57,84715.17,2
2021,47,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,067,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,067,race-ethnicity,Other Races and Ethnicities,12637.23,25748.19,52011.36,3
2021,47,067,race-ethnicity,"White, Non-Hispanic",18008.05,42125.44,85303.32,2
2021,47,069,all,All,17817.75,43723.24,85499.06,2
2021,47,069,race-ethnicity,"Black, Non-Hispanic",15902.18,35326.79,68865.26,2
2021,47,069,race-ethnicity,Hispanic,19238.71,43676.64,77116.30,3
2021,47,069,race-ethnicity,Other Races and Ethnicities,24252.35,52526.32,97843.15,3
2021,47,069,race-ethnicity,"White, Non-Hispanic",18538.70,46346.75,90726.88,2
2021,47,071,all,All,17817.75,43723.24,85499.06,2
2021,47,071,race-ethnicity,"Black, Non-Hispanic",15902.18,35326.79,68865.26,2
2021,47,071,race-ethnicity,Hispanic,19238.71,43676.64,77116.30,3
2021,47,071,race-ethnicity,Other Races and Ethnicities,24252.35,52526.32,97843.15,3
2021,47,071,race-ethnicity,"White, Non-Hispanic",18538.70,46346.75,90726.88,2
2021,47,073,all,All,18538.70,44705.67,89410.34,2
2021,47,073,race-ethnicity,"Black, Non-Hispanic",11064.43,30387.84,72645.84,3
2021,47,073,race-ethnicity,Hispanic,16849.97,39652.22,123591.35,3
2021,47,073,race-ethnicity,Other Races and Ethnicities,13411.39,30059.60,82394.23,3
2021,47,073,race-ethnicity,"White, Non-Hispanic",19129.29,45074.46,89410.34,2
2021,47,075,all,All,17817.75,43723.24,85499.06,2
2021,47,075,race-ethnicity,"Black, Non-Hispanic",15902.18,35326.79,68865.26,2
2021,47,075,race-ethnicity,Hispanic,19238.71,43676.64,77116.30,3
2021,47,075,race-ethnicity,Other Races and Ethnicities,24252.35,52526.32,97843.15,3
2021,47,075,race-ethnicity,"White, Non-Hispanic",18538.70,46346.75,90726.88,2
2021,47,077,all,All,17817.75,43723.24,85499.06,2
2021,47,077,race-ethnicity,"Black, Non-Hispanic",15902.18,35326.79,68865.26,2
2021,47,077,race-ethnicity,Hispanic,19238.71,43676.64,77116.30,3
2021,47,077,race-ethnicity,Other Races and Ethnicities,24252.35,52526.32,97843.15,3
2021,47,077,race-ethnicity,"White, Non-Hispanic",18538.70,46346.75,90726.88,2
2021,47,079,all,All,19019.88,44698.87,85669.41,2
2021,47,079,race-ethnicity,"Black, Non-Hispanic",14528.76,32792.93,64885.46,2
2021,47,079,race-ethnicity,Hispanic,28797.21,51484.57,83424.16,3
2021,47,079,race-ethnicity,Other Races and Ethnicities,14521.98,33699.95,70910.54,3
2021,47,079,race-ethnicity,"White, Non-Hispanic",19588.71,45284.75,87225.01,2
2021,47,081,all,All,30716.08,63855.53,115867.90,2
2021,47,081,race-ethnicity,"Black, Non-Hispanic",14023.84,42302.87,69582.82,2
2021,47,081,race-ethnicity,Hispanic,29058.53,53646.61,99557.87,3
2021,47,081,race-ethnicity,Other Races and Ethnicities,23688.34,53556.25,113292.07,2
2021,47,081,race-ethnicity,"White, Non-Hispanic",32012.50,65609.97,118238.48,2
2021,47,083,all,All,19019.88,44698.87,85669.41,2
2021,47,083,race-ethnicity,"Black, Non-Hispanic",14528.76,32792.93,64346.24,2
2021,47,083,race-ethnicity,Hispanic,28797.21,51484.57,83424.16,3
2021,47,083,race-ethnicity,Other Races and Ethnicities,14521.98,33699.95,70910.54,3
2021,47,083,race-ethnicity,"White, Non-Hispanic",19588.71,45284.75,87225.01,2
2021,47,085,all,All,19019.88,44698.87,85669.41,2
2021,47,085,race-ethnicity,"Black, Non-Hispanic",14528.76,32792.93,64885.46,2
2021,47,085,race-ethnicity,Hispanic,28797.21,51484.57,83424.16,3
2021,47,085,race-ethnicity,Other Races and Ethnicities,14521.98,33699.95,70910.54,3
