year,state,county,subgroup_type,subgroup,environmental,environmental_quality
2018,18,029,poverty,Not High Poverty,54.9296800109554,1
2018,18,029,race-ethnicity,Majority Non-White,NA,NA
2018,18,029,race-ethnicity,"Majority White, Non-Hispanic",54.75721961047683,1
2018,18,029,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,031,all,All,76,1
2018,18,031,poverty,High Poverty,NA,NA
2018,18,031,poverty,Not High Poverty,76,1
2018,18,031,race-ethnicity,Majority Non-White,NA,NA
2018,18,031,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,031,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,033,all,All,73.51430779318096,1
2018,18,033,poverty,High Poverty,NA,NA
2018,18,033,poverty,Not High Poverty,73.54275003987877,1
2018,18,033,race-ethnicity,Majority Non-White,NA,NA
2018,18,033,race-ethnicity,"Majority White, Non-Hispanic",73.52823961181309,1
2018,18,033,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,035,all,All,76,1
2018,18,035,poverty,High Poverty,76,1
2018,18,035,poverty,Not High Poverty,76,1
2018,18,035,race-ethnicity,Majority Non-White,76,1
2018,18,035,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,035,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,037,all,All,51.66632090150408,1
2018,18,037,poverty,High Poverty,NA,NA
2018,18,037,poverty,Not High Poverty,51.649253529140815,1
2018,18,037,race-ethnicity,Majority Non-White,NA,NA
2018,18,037,race-ethnicity,"Majority White, Non-Hispanic",51.55004283822728,1
2018,18,037,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,039,all,All,72.43635684957073,1
2018,18,039,poverty,High Poverty,NA,NA
2018,18,039,poverty,Not High Poverty,72.50029435870205,1
2018,18,039,race-ethnicity,Majority Non-White,72,1
2018,18,039,race-ethnicity,"Majority White, Non-Hispanic",72.68572966764769,1
2018,18,039,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,041,all,All,76,1
2018,18,041,poverty,High Poverty,NA,NA
2018,18,041,poverty,Not High Poverty,76,1
2018,18,041,race-ethnicity,Majority Non-White,NA,NA
2018,18,041,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,041,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,043,all,All,29.215586715098492,1
2018,18,043,poverty,High Poverty,NA,NA
2018,18,043,poverty,Not High Poverty,30.32057007265921,1
2018,18,043,race-ethnicity,Majority Non-White,NA,NA
2018,18,043,race-ethnicity,"Majority White, Non-Hispanic",29.84438926333215,1
2018,18,043,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,045,all,All,75.71891301710542,1
2018,18,045,poverty,High Poverty,NA,NA
2018,18,045,poverty,Not High Poverty,75.73800041919932,1
2018,18,045,race-ethnicity,Majority Non-White,NA,NA
2018,18,045,race-ethnicity,"Majority White, Non-Hispanic",75.7140859394864,1
2018,18,045,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,047,all,All,76,1
2018,18,047,poverty,High Poverty,NA,NA
2018,18,047,poverty,Not High Poverty,76,1
2018,18,047,race-ethnicity,Majority Non-White,NA,NA
2018,18,047,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,047,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,049,all,All,76,1
2018,18,049,poverty,High Poverty,NA,NA
2018,18,049,poverty,Not High Poverty,76,1
2018,18,049,race-ethnicity,Majority Non-White,NA,NA
2018,18,049,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,049,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,051,all,All,57.504048100964404,1
2018,18,051,poverty,High Poverty,NA,NA
2018,18,051,poverty,Not High Poverty,57.396188599769005,1
2018,18,051,race-ethnicity,Majority Non-White,NA,NA
2018,18,051,race-ethnicity,"Majority White, Non-Hispanic",57.60290487943801,1
2018,18,051,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,053,all,All,75.92997131931166,1
2018,18,053,poverty,High Poverty,76,1
2018,18,053,poverty,Not High Poverty,75.92836309461359,1
2018,18,053,race-ethnicity,Majority Non-White,NA,NA
2018,18,053,race-ethnicity,"Majority White, Non-Hispanic",75.92836800173042,1
2018,18,053,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,055,all,All,76,1
2018,18,055,poverty,High Poverty,NA,NA
2018,18,055,poverty,Not High Poverty,76,1
2018,18,055,race-ethnicity,Majority Non-White,NA,NA
2018,18,055,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,055,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,057,all,All,56.01121814644332,1
2018,18,057,poverty,High Poverty,NA,NA
2018,18,057,poverty,Not High Poverty,55.99756804789075,1
2018,18,057,race-ethnicity,Majority Non-White,NA,NA
2018,18,057,race-ethnicity,"Majority White, Non-Hispanic",56.14132322101038,1
2018,18,057,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,059,all,All,65.35209264526615,1
2018,18,059,poverty,High Poverty,NA,NA
2018,18,059,poverty,Not High Poverty,65.0970053523245,1
2018,18,059,race-ethnicity,Majority Non-White,NA,NA
2018,18,059,race-ethnicity,"Majority White, Non-Hispanic",65.69515132933293,1
2018,18,059,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,061,all,All,10.810309226430299,1
2018,18,061,poverty,High Poverty,NA,NA
2018,18,061,poverty,Not High Poverty,11.055590416428979,1
2018,18,061,race-ethnicity,Majority Non-White,NA,NA
2018,18,061,race-ethnicity,"Majority White, Non-Hispanic",10.793602195945946,1
2018,18,061,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,063,all,All,56.25060270908413,1
2018,18,063,poverty,High Poverty,NA,NA
2018,18,063,poverty,Not High Poverty,56.24089335805957,1
2018,18,063,race-ethnicity,Majority Non-White,NA,NA
2018,18,063,race-ethnicity,"Majority White, Non-Hispanic",56.596728530984585,1
2018,18,063,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,065,all,All,76,1
2018,18,065,poverty,High Poverty,NA,NA
2018,18,065,poverty,Not High Poverty,76,1
2018,18,065,race-ethnicity,Majority Non-White,NA,NA
2018,18,065,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,065,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,067,all,All,56.512750798062804,1
2018,18,067,poverty,High Poverty,55,1
2018,18,067,poverty,Not High Poverty,57.19479870346248,1
2018,18,067,race-ethnicity,Majority Non-White,NA,NA
2018,18,067,race-ethnicity,"Majority White, Non-Hispanic",56.07108217921272,1
2018,18,067,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,069,all,All,75.78503491121008,1
2018,18,069,poverty,High Poverty,NA,NA
2018,18,069,poverty,Not High Poverty,75.81718054621714,1
2018,18,069,race-ethnicity,Majority Non-White,NA,NA
2018,18,069,race-ethnicity,"Majority White, Non-Hispanic",75.78796561604585,1
2018,18,069,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,071,all,All,50.86048522918658,1
2018,18,071,poverty,High Poverty,NA,NA
2018,18,071,poverty,Not High Poverty,50.94136789697661,1
2018,18,071,race-ethnicity,Majority Non-White,NA,NA
2018,18,071,race-ethnicity,"Majority White, Non-Hispanic",51.480257856567285,1
2018,18,071,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,073,all,All,76,1
2018,18,073,poverty,High Poverty,NA,NA
2018,18,073,poverty,Not High Poverty,76,1
2018,18,073,race-ethnicity,Majority Non-White,NA,NA
2018,18,073,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,073,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,075,all,All,76,1
2018,18,075,poverty,High Poverty,NA,NA
2018,18,075,poverty,Not High Poverty,76,1
2018,18,075,race-ethnicity,Majority Non-White,NA,NA
2018,18,075,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,075,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,077,all,All,52.53277290070416,1
2018,18,077,poverty,High Poverty,NA,NA
2018,18,077,poverty,Not High Poverty,52.83261904761905,1
2018,18,077,race-ethnicity,Majority Non-White,NA,NA
2018,18,077,race-ethnicity,"Majority White, Non-Hispanic",52.64960235246942,1
2018,18,077,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,079,all,All,58.29840949255239,1
2018,18,079,poverty,High Poverty,NA,NA
2018,18,079,poverty,Not High Poverty,58.052158273381295,1
2018,18,079,race-ethnicity,Majority Non-White,NA,NA
2018,18,079,race-ethnicity,"Majority White, Non-Hispanic",58.278068181818185,1
2018,18,079,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,081,all,All,54.60917500197936,1
2018,18,081,poverty,High Poverty,NA,NA
2018,18,081,poverty,Not High Poverty,54.641142521045474,1
2018,18,081,race-ethnicity,Majority Non-White,NA,NA
2018,18,081,race-ethnicity,"Majority White, Non-Hispanic",54.640774056884794,1
2018,18,081,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,083,all,All,66.7914138308963,1
2018,18,083,poverty,High Poverty,55,1
2018,18,083,poverty,Not High Poverty,68.37107303877367,1
2018,18,083,race-ethnicity,Majority Non-White,NA,NA
2018,18,083,race-ethnicity,"Majority White, Non-Hispanic",67.01935093731103,1
2018,18,083,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,085,all,All,67.4777174326828,1
2018,18,085,poverty,High Poverty,NA,NA
2018,18,085,poverty,Not High Poverty,68.03671146382436,1
2018,18,085,race-ethnicity,Majority Non-White,NA,NA
2018,18,085,race-ethnicity,"Majority White, Non-Hispanic",67.82948326516504,1
2018,18,085,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,087,all,All,76,1
2018,18,087,poverty,High Poverty,NA,NA
2018,18,087,poverty,Not High Poverty,76,1
2018,18,087,race-ethnicity,Majority Non-White,NA,NA
2018,18,087,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,087,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,089,all,All,50.08470593551594,1
2018,18,089,poverty,High Poverty,39.26491627377662,1
2018,18,089,poverty,Not High Poverty,51.28637411037591,1
2018,18,089,race-ethnicity,Majority Non-White,42.11092966623693,1
2018,18,089,race-ethnicity,"Majority White, Non-Hispanic",57.22602208410347,1
2018,18,089,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,091,all,All,74.9909454374412,1
2018,18,091,poverty,High Poverty,NA,NA
2018,18,091,poverty,Not High Poverty,75.06203960024398,1
2018,18,091,race-ethnicity,Majority Non-White,75.0826883910387,1
2018,18,091,race-ethnicity,"Majority White, Non-Hispanic",75.67045833135025,1
2018,18,091,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,093,all,All,53.75538700979855,1
2018,18,093,poverty,High Poverty,NA,NA
2018,18,093,poverty,Not High Poverty,53.813178432519,1
2018,18,093,race-ethnicity,Majority Non-White,NA,NA
2018,18,093,race-ethnicity,"Majority White, Non-Hispanic",53.78714197403668,1
2018,18,093,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,095,all,All,71.4306088568009,1
2018,18,095,poverty,High Poverty,55,1
2018,18,095,poverty,Not High Poverty,72.2631822247234,1
2018,18,095,race-ethnicity,Majority Non-White,55,1
2018,18,095,race-ethnicity,"Majority White, Non-Hispanic",72.27611825686313,1
2018,18,095,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,097,all,All,53.11649160475711,1
2018,18,097,poverty,High Poverty,54.047120418848166,1
2018,18,097,poverty,Not High Poverty,53.402656392944834,1
2018,18,097,race-ethnicity,Majority Non-White,54.67900131873065,1
2018,18,097,race-ethnicity,"Majority White, Non-Hispanic",53.230703650205804,1
2018,18,097,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,099,all,All,75.34855671209357,1
2018,18,099,poverty,High Poverty,NA,NA
2018,18,099,poverty,Not High Poverty,75.4359492423309,1
2018,18,099,race-ethnicity,Majority Non-White,NA,NA
2018,18,099,race-ethnicity,"Majority White, Non-Hispanic",75.64104412294702,1
2018,18,099,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,101,all,All,67.74191968658178,1
2018,18,101,poverty,High Poverty,NA,NA
2018,18,101,poverty,Not High Poverty,67.45738045738045,1
2018,18,101,race-ethnicity,Majority Non-White,NA,NA
2018,18,101,race-ethnicity,"Majority White, Non-Hispanic",67.6322001412287,1
2018,18,101,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,103,all,All,76,1
2018,18,103,poverty,High Poverty,NA,NA
2018,18,103,poverty,Not High Poverty,76,1
2018,18,103,race-ethnicity,Majority Non-White,NA,NA
2018,18,103,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,103,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,105,all,All,53.116159914169586,1
2018,18,105,poverty,High Poverty,50.46978661171309,1
2018,18,105,poverty,Not High Poverty,54.001402089342974,1
2018,18,105,race-ethnicity,Majority Non-White,NA,NA
2018,18,105,race-ethnicity,"Majority White, Non-Hispanic",53.193678785275765,1
2018,18,105,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,107,all,All,75.5019333263664,1
2018,18,107,poverty,High Poverty,NA,NA
2018,18,107,poverty,Not High Poverty,75.57814400389199,1
2018,18,107,race-ethnicity,Majority Non-White,NA,NA
2018,18,107,race-ethnicity,"Majority White, Non-Hispanic",75.52493900017024,1
2018,18,107,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,109,all,All,57.675118677126505,1
2018,18,109,poverty,High Poverty,NA,NA
2018,18,109,poverty,Not High Poverty,57.890793881289085,1
2018,18,109,race-ethnicity,Majority Non-White,NA,NA
2018,18,109,race-ethnicity,"Majority White, Non-Hispanic",57.7120726416079,1
2018,18,109,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,111,all,All,76,1
2018,18,111,poverty,High Poverty,NA,NA
2018,18,111,poverty,Not High Poverty,76,1
2018,18,111,race-ethnicity,Majority Non-White,NA,NA
2018,18,111,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,111,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,113,all,All,76,1
2018,18,113,poverty,High Poverty,NA,NA
2018,18,113,poverty,Not High Poverty,76,1
2018,18,113,race-ethnicity,Majority Non-White,76,1
2018,18,113,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,113,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,115,all,All,55,1
2018,18,115,poverty,High Poverty,NA,NA
2018,18,115,poverty,Not High Poverty,55,1
2018,18,115,race-ethnicity,Majority Non-White,NA,NA
2018,18,115,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,115,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,117,all,All,51.034787946999536,1
2018,18,117,poverty,High Poverty,NA,NA
2018,18,117,poverty,Not High Poverty,51.03663231094002,1
2018,18,117,race-ethnicity,Majority Non-White,NA,NA
2018,18,117,race-ethnicity,"Majority White, Non-Hispanic",50.93895177297355,1
2018,18,117,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,119,all,All,76,1
2018,18,119,poverty,High Poverty,NA,NA
2018,18,119,poverty,Not High Poverty,76,1
2018,18,119,race-ethnicity,Majority Non-White,NA,NA
2018,18,119,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,119,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,121,all,All,76,1
2018,18,121,poverty,High Poverty,NA,NA
2018,18,121,poverty,Not High Poverty,76,1
2018,18,121,race-ethnicity,Majority Non-White,NA,NA
2018,18,121,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,121,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,123,all,All,43.34998171464396,1
2018,18,123,poverty,High Poverty,NA,NA
2018,18,123,poverty,Not High Poverty,43.097585580738446,1
2018,18,123,race-ethnicity,Majority Non-White,NA,NA
2018,18,123,race-ethnicity,"Majority White, Non-Hispanic",43.36750762406432,1
2018,18,123,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,125,all,All,55,1
2018,18,125,poverty,High Poverty,NA,NA
2018,18,125,poverty,Not High Poverty,55,1
2018,18,125,race-ethnicity,Majority Non-White,NA,NA
2018,18,125,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,125,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,127,all,All,71.80612469575877,1
2018,18,127,poverty,High Poverty,NA,NA
2018,18,127,poverty,Not High Poverty,71.81185405787642,1
2018,18,127,race-ethnicity,Majority Non-White,NA,NA
2018,18,127,race-ethnicity,"Majority White, Non-Hispanic",72.15870168695281,1
2018,18,127,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,129,all,All,44.05240533041541,1
2018,18,129,poverty,High Poverty,NA,NA
2018,18,129,poverty,Not High Poverty,44.74996701991997,1
2018,18,129,race-ethnicity,Majority Non-White,NA,NA
2018,18,129,race-ethnicity,"Majority White, Non-Hispanic",44.207163207163205,1
2018,18,129,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,131,all,All,76,1
2018,18,131,poverty,High Poverty,NA,NA
2018,18,131,poverty,Not High Poverty,76,1
2018,18,131,race-ethnicity,Majority Non-White,NA,NA
2018,18,131,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,131,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,133,all,All,76,1
2018,18,133,poverty,High Poverty,NA,NA
2018,18,133,poverty,Not High Poverty,76,1
2018,18,133,race-ethnicity,Majority Non-White,NA,NA
2018,18,133,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,133,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,135,all,All,76,1
2018,18,135,poverty,High Poverty,NA,NA
2018,18,135,poverty,Not High Poverty,76,1
2018,18,135,race-ethnicity,Majority Non-White,NA,NA
2018,18,135,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,135,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,137,all,All,76,1
2018,18,137,poverty,High Poverty,NA,NA
2018,18,137,poverty,Not High Poverty,76,1
2018,18,137,race-ethnicity,Majority Non-White,NA,NA
2018,18,137,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,137,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,139,all,All,76,1
2018,18,139,poverty,High Poverty,NA,NA
2018,18,139,poverty,Not High Poverty,76,1
2018,18,139,race-ethnicity,Majority Non-White,NA,NA
2018,18,139,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,139,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,141,all,All,70.19083717129699,1
2018,18,141,poverty,High Poverty,55.74331196108778,1
2018,18,141,poverty,Not High Poverty,71.90363333613972,1
2018,18,141,race-ethnicity,Majority Non-White,54.49743673469388,1
2018,18,141,race-ethnicity,"Majority White, Non-Hispanic",73.4431713464122,1
2018,18,141,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,143,all,All,55,1
2018,18,143,poverty,High Poverty,NA,NA
2018,18,143,poverty,Not High Poverty,55,1
2018,18,143,race-ethnicity,Majority Non-White,NA,NA
2018,18,143,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,143,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,145,all,All,65.87179891438997,1
2018,18,145,poverty,High Poverty,NA,NA
2018,18,145,poverty,Not High Poverty,66.47480374122341,1
2018,18,145,race-ethnicity,Majority Non-White,NA,NA
2018,18,145,race-ethnicity,"Majority White, Non-Hispanic",66.40177025676039,1
2018,18,145,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,147,all,All,54.016661794796846,1
2018,18,147,poverty,High Poverty,NA,NA
2018,18,147,poverty,Not High Poverty,54.11084455591298,1
2018,18,147,race-ethnicity,Majority Non-White,NA,NA
2018,18,147,race-ethnicity,"Majority White, Non-Hispanic",54.048679148499616,1
2018,18,147,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,149,all,All,76,1
2018,18,149,poverty,High Poverty,NA,NA
2018,18,149,poverty,Not High Poverty,76,1
2018,18,149,race-ethnicity,Majority Non-White,NA,NA
2018,18,149,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,149,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,151,all,All,76,1
2018,18,151,poverty,High Poverty,NA,NA
2018,18,151,poverty,Not High Poverty,76,1
2018,18,151,race-ethnicity,Majority Non-White,NA,NA
2018,18,151,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,151,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,153,all,All,76,1
2018,18,153,poverty,High Poverty,NA,NA
2018,18,153,poverty,Not High Poverty,76,1
2018,18,153,race-ethnicity,Majority Non-White,NA,NA
2018,18,153,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,153,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,155,all,All,52.8057960105382,1
2018,18,155,poverty,High Poverty,NA,NA
2018,18,155,poverty,Not High Poverty,52.8610747051114,1
2018,18,155,race-ethnicity,Majority Non-White,NA,NA
2018,18,155,race-ethnicity,"Majority White, Non-Hispanic",52.792261494535786,1
2018,18,155,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,157,all,All,62.062727820216175,1
2018,18,157,poverty,High Poverty,53.22024970737417,1
2018,18,157,poverty,Not High Poverty,62.94233209921973,1
2018,18,157,race-ethnicity,Majority Non-White,55,1
2018,18,157,race-ethnicity,"Majority White, Non-Hispanic",62.8903074191671,1
2018,18,157,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,159,all,All,76,1
2018,18,159,poverty,High Poverty,NA,NA
2018,18,159,poverty,Not High Poverty,76,1
2018,18,159,race-ethnicity,Majority Non-White,NA,NA
2018,18,159,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,159,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,161,all,All,74.83209842024326,1
2018,18,161,poverty,High Poverty,NA,NA
2018,18,161,poverty,Not High Poverty,74.85745614035088,1
2018,18,161,race-ethnicity,Majority Non-White,NA,NA
2018,18,161,race-ethnicity,"Majority White, Non-Hispanic",74.85522082480257,1
2018,18,161,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,163,all,All,39.89835257262303,1
2018,18,163,poverty,High Poverty,36,1
2018,18,163,poverty,Not High Poverty,40.74834570169521,1
2018,18,163,race-ethnicity,Majority Non-White,28.472313898056473,1
2018,18,163,race-ethnicity,"Majority White, Non-Hispanic",40.83160348871505,1
2018,18,163,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,165,all,All,76,1
2018,18,165,poverty,High Poverty,NA,NA
2018,18,165,poverty,Not High Poverty,76,1
2018,18,165,race-ethnicity,Majority Non-White,NA,NA
2018,18,165,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,165,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,167,all,All,59.41210663645734,1
2018,18,167,poverty,High Poverty,36.982187714089974,1
2018,18,167,poverty,Not High Poverty,63.07285318559557,1
2018,18,167,race-ethnicity,Majority Non-White,NA,NA
2018,18,167,race-ethnicity,"Majority White, Non-Hispanic",60.12604102743929,1
2018,18,167,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,169,all,All,76,1
2018,18,169,poverty,High Poverty,NA,NA
2018,18,169,poverty,Not High Poverty,76,1
2018,18,169,race-ethnicity,Majority Non-White,NA,NA
2018,18,169,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,169,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,171,all,All,76,1
2018,18,171,poverty,High Poverty,NA,NA
2018,18,171,poverty,Not High Poverty,76,1
2018,18,171,race-ethnicity,Majority Non-White,NA,NA
2018,18,171,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,171,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,173,all,All,51.28642940188606,1
2018,18,173,poverty,High Poverty,NA,NA
2018,18,173,poverty,Not High Poverty,51.192537951678425,1
2018,18,173,race-ethnicity,Majority Non-White,NA,NA
2018,18,173,race-ethnicity,"Majority White, Non-Hispanic",51.35946822987543,1
2018,18,173,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,175,all,All,53.662450138354835,1
2018,18,175,poverty,High Poverty,NA,NA
2018,18,175,poverty,Not High Poverty,53.648241836350714,1
2018,18,175,race-ethnicity,Majority Non-White,NA,NA
2018,18,175,race-ethnicity,"Majority White, Non-Hispanic",53.65970005197119,1
2018,18,175,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,177,all,All,73.1876060228484,1
2018,18,177,poverty,High Poverty,NA,NA
2018,18,177,poverty,Not High Poverty,73.66334556895647,1
2018,18,177,race-ethnicity,Majority Non-White,NA,NA
2018,18,177,race-ethnicity,"Majority White, Non-Hispanic",73.38592228885982,1
2018,18,177,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,179,all,All,76,1
2018,18,179,poverty,High Poverty,NA,NA
2018,18,179,poverty,Not High Poverty,76,1
2018,18,179,race-ethnicity,Majority Non-White,NA,NA
2018,18,179,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,179,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,181,all,All,76,1
2018,18,181,poverty,High Poverty,NA,NA
2018,18,181,poverty,Not High Poverty,76,1
2018,18,181,race-ethnicity,Majority Non-White,NA,NA
2018,18,181,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,181,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,183,all,All,76,1
2018,18,183,poverty,High Poverty,NA,NA
2018,18,183,poverty,Not High Poverty,76,1
2018,18,183,race-ethnicity,Majority Non-White,NA,NA
2018,18,183,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,183,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,19,001,all,All,86.6405109489051,1
2018,19,001,poverty,High Poverty,NA,NA
2018,19,001,poverty,Not High Poverty,86.66975111678366,1
2018,19,001,race-ethnicity,Majority Non-White,NA,NA
2018,19,001,race-ethnicity,"Majority White, Non-Hispanic",86.52133391582933,1
2018,19,001,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,19,003,all,All,83.5601180891036,1
2018,19,003,poverty,High Poverty,NA,NA
2018,19,003,poverty,Not High Poverty,83.92319555829735,1
2018,19,003,race-ethnicity,Majority Non-White,NA,NA
2018,19,003,race-ethnicity,"Majority White, Non-Hispanic",83.65303321438375,1
2018,19,003,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,19,005,all,All,76,1
2018,19,005,poverty,High Poverty,NA,NA
2018,19,005,poverty,Not High Poverty,76,1
2018,19,005,race-ethnicity,Majority Non-White,NA,NA
2018,19,005,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,19,005,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,19,007,all,All,76,1
2018,19,007,poverty,High Poverty,NA,NA
2018,19,007,poverty,Not High Poverty,76,1
2018,19,007,race-ethnicity,Majority Non-White,NA,NA
2018,19,007,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,19,007,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,19,009,all,All,93,1
2018,19,009,poverty,High Poverty,NA,NA
2018,19,009,poverty,Not High Poverty,93,1
2018,19,009,race-ethnicity,Majority Non-White,NA,NA
