year,state,county,subgroup_type,subgroup,environmental,environmental_quality
2018,20,083,all,All,97,1
2018,20,085,all,All,55,1
2018,20,087,all,All,59,1
2018,20,089,all,All,94,1
2018,20,091,all,All,49,1
2018,20,093,all,All,97,1
2018,20,095,all,All,80,1
2018,20,097,all,All,93,1
2018,20,099,all,All,60,1
2018,20,101,all,All,98,1
2018,20,103,all,All,55,1
2018,20,105,all,All,93,1
2018,20,107,all,All,55,1
2018,20,109,all,All,97,1
2018,20,111,all,All,54,1
2018,20,113,all,All,79,1
2018,20,115,all,All,93,1
2018,20,117,all,All,87,1
2018,20,119,all,All,97,1
2018,20,121,all,All,53,1
2018,20,123,all,All,93,1
2018,20,125,all,All,47,1
2018,20,127,all,All,65,1
2018,20,129,all,All,98,1
2018,20,131,all,All,80,1
2018,20,133,all,All,62,1
2018,20,135,all,All,98,1
2018,20,137,all,All,98,1
2018,20,139,all,All,57,1
2018,20,141,all,All,97,1
2018,20,143,all,All,93,1
2018,20,145,all,All,94,1
2018,20,147,all,All,97,1
2018,20,149,all,All,62,1
2018,20,151,all,All,86,1
2018,20,153,all,All,98,1
2018,20,155,all,All,62,1
2018,20,157,all,All,93,1
2018,20,159,all,All,85,1
2018,20,161,all,All,56,1
2018,20,163,all,All,97,1
2018,20,165,all,All,97,1
2018,20,167,all,All,94,1
2018,20,169,all,All,60,1
2018,20,171,all,All,98,1
2018,20,173,all,All,38,1
2018,20,175,all,All,94,1
2018,20,177,all,All,55,1
2018,20,179,all,All,98,1
2018,20,181,all,All,98,1
2018,20,183,all,All,97,1
2018,20,185,all,All,93,1
2018,20,187,all,All,97,1
2018,20,189,all,All,97,1
2018,20,191,all,All,62,1
2018,20,193,all,All,98,1
2018,20,195,all,All,98,1
2018,20,197,all,All,61,1
2018,20,199,all,All,98,1
2018,20,201,all,All,93,1
2018,20,203,all,All,98,1
2018,20,205,all,All,56,1
2018,20,207,all,All,73,1
2018,20,209,all,All,37,1
2018,21,001,all,All,55,1
2018,21,003,all,All,55,1
2018,21,005,all,All,48,1
2018,21,007,all,All,55,1
2018,21,009,all,All,54,1
2018,21,011,all,All,51,1
2018,21,013,all,All,49,1
2018,21,015,all,All,41,1
2018,21,017,all,All,45,1
2018,21,019,all,All,35,1
2018,21,021,all,All,54,1
2018,21,023,all,All,75,1
2018,21,025,all,All,55,1
2018,21,027,all,All,51,1
2018,21,029,all,All,42,1
2018,21,031,all,All,55,1
2018,21,033,all,All,55,1
2018,21,035,all,All,50,1
2018,21,037,all,All,31,1
2018,21,039,all,All,55,1
2018,21,041,all,All,50,1
2018,21,043,all,All,55,1
2018,21,045,all,All,55,1
2018,21,047,all,All,49,1
2018,21,049,all,All,40,1
2018,21,051,all,All,55,1
2018,21,053,all,All,55,1
2018,21,055,all,All,55,1
2018,21,057,all,All,55,1
2018,21,059,all,All,38,1
2018,21,061,all,All,55,1
2018,21,063,all,All,55,1
2018,21,065,all,All,55,1
2018,21,067,all,All,36,1
2018,21,069,all,All,63,1
2018,21,071,all,All,43,1
2018,21,073,all,All,53,1
2018,21,075,all,All,55,1
2018,21,077,all,All,53,1
2018,21,079,all,All,55,1
2018,21,081,all,All,50,1
2018,21,083,all,All,53,1
2018,21,085,all,All,53,1
2018,21,087,all,All,55,1
2018,21,089,all,All,45,1
2018,21,091,all,All,53,1
2018,21,093,all,All,39,1
2018,21,095,all,All,60,1
2018,21,097,all,All,54,1
2018,21,099,all,All,55,1
2018,21,101,all,All,51,1
2018,21,103,all,All,55,1
2018,21,105,all,All,55,1
2018,21,107,all,All,46,1
2018,21,109,all,All,55,1
2018,21,111,all,All,26,1
2018,21,113,all,All,49,1
2018,21,115,all,All,55,1
2018,21,117,all,All,32,1
2018,21,119,all,All,55,1
2018,21,121,all,All,55,1
2018,21,123,all,All,55,1
2018,21,125,all,All,50,1
2018,21,127,all,All,49,1
2018,21,129,all,All,55,1
2018,21,131,all,All,55,1
2018,21,133,all,All,59,1
2018,21,135,all,All,55,1
2018,21,137,all,All,55,1
2018,21,139,all,All,19,1
2018,21,141,all,All,46,1
2018,21,143,all,All,49,1
2018,21,145,all,All,33,1
2018,21,147,all,All,55,1
2018,21,149,all,All,55,1
2018,21,151,all,All,50,1
2018,21,153,all,All,55,1
2018,21,155,all,All,45,1
2018,21,157,all,All,26,1
2018,21,159,all,All,55,1
2018,21,161,all,All,54,1
2018,21,163,all,All,44,1
2018,21,165,all,All,52,1
2018,21,167,all,All,55,1
2018,21,169,all,All,55,1
2018,21,171,all,All,55,1
2018,21,173,all,All,48,1
2018,21,175,all,All,55,1
2018,21,177,all,All,55,1
2018,21,179,all,All,48,1
2018,21,181,all,All,47,1
2018,21,183,all,All,55,1
2018,21,185,all,All,54,1
2018,21,187,all,All,55,1
2018,21,189,all,All,55,1
2018,21,191,all,All,52,1
2018,21,193,all,All,55,1
2018,21,195,all,All,53,1
2018,21,197,all,All,49,1
2018,21,199,all,All,55,1
2018,21,201,all,All,76,1
2018,21,203,all,All,55,1
2018,21,205,all,All,55,1
2018,21,207,all,All,55,1
2018,21,209,all,All,50,1
2018,21,211,all,All,55,1
2018,21,213,all,All,48,1
2018,21,215,all,All,55,1
2018,21,217,all,All,50,1
2018,21,219,all,All,52,1
2018,21,221,all,All,55,1
2018,21,223,all,All,55,1
2018,21,225,all,All,54,1
2018,21,227,all,All,33,1
2018,21,229,all,All,55,1
2018,21,231,all,All,55,1
2018,21,233,all,All,55,1
2018,21,235,all,All,52,1
2018,21,237,all,All,55,1
2018,21,239,all,All,50,1
2018,22,001,all,All,55,1
2018,22,003,all,All,35,1
2018,22,005,all,All,1,1
2018,22,007,all,All,25,1
2018,22,009,all,All,40,1
2018,22,011,all,All,25,1
2018,22,013,all,All,26,1
2018,22,015,all,All,15,1
2018,22,017,all,All,15,1
2018,22,019,all,All,22,1
2018,22,021,all,All,26,1
2018,22,023,all,All,55,1
2018,22,025,all,All,45,1
2018,22,027,all,All,26,1
2018,22,029,all,All,38,1
2018,22,031,all,All,18,1
2018,22,033,all,All,3,1
2018,22,035,all,All,44,1
2018,22,037,all,All,25,1
2018,22,039,all,All,50,1
2018,22,041,all,All,42,1
2018,22,043,all,All,26,1
2018,22,045,all,All,52,1
2018,22,047,all,All,3,1
2018,22,049,all,All,25,1
2018,22,051,all,All,14,1
2018,22,053,all,All,58,1
2018,22,055,all,All,48,1
2018,22,057,all,All,34,1
2018,22,059,all,All,29,1
2018,22,061,all,All,21,1
2018,22,063,all,All,8,1
2018,22,065,all,All,30,1
2018,22,067,all,All,28,1
2018,22,069,all,All,26,1
2018,22,071,all,All,13,1
2018,22,073,all,All,22,1
2018,22,075,all,All,46,1
2018,22,077,all,All,23,1
2018,22,079,all,All,26,1
2018,22,081,all,All,26,1
2018,22,083,all,All,38,1
2018,22,085,all,All,26,1
2018,22,087,all,All,17,1
2018,22,089,all,All,1,1
2018,22,091,all,All,26,1
2018,22,093,all,All,2,1
2018,22,095,all,All,0,1
2018,22,097,all,All,54,1
2018,22,099,all,All,52,1
2018,22,101,all,All,55,1
2018,22,103,all,All,40,1
2018,22,105,all,All,26,1
2018,22,107,all,All,40,1
2018,22,109,all,All,45,1
2018,22,111,all,All,22,1
2018,22,113,all,All,55,1
2018,22,115,all,All,28,1
2018,22,117,all,All,29,1
2018,22,119,all,All,26,1
2018,22,121,all,All,2,1
2018,22,123,all,All,40,1
2018,22,125,all,All,23,1
2018,22,127,all,All,26,1
2018,23,001,all,All,76,1
2018,23,003,all,All,97,1
2018,23,005,all,All,69,1
2018,23,007,all,All,88,1
2018,23,009,all,All,97,1
2018,23,011,all,All,75,1
2018,23,013,all,All,96,1
2018,23,015,all,All,82,1
2018,23,017,all,All,79,1
2018,23,019,all,All,79,1
2018,23,021,all,All,88,1
2018,23,023,all,All,76,1
2018,23,025,all,All,78,1
2018,23,027,all,All,87,1
2018,23,029,all,All,93,1
2018,23,031,all,All,76,1
2018,24,001,all,All,67,1
2018,24,003,all,All,42,1
2018,24,005,all,All,45,1
2018,24,009,all,All,59,1
2018,24,011,all,All,76,1
2018,24,013,all,All,65,1
2018,24,015,all,All,65,1
2018,24,017,all,All,48,1
2018,24,019,all,All,76,1
2018,24,021,all,All,56,1
2018,24,023,all,All,76,1
2018,24,025,all,All,59,1
2018,24,027,all,All,43,1
2018,24,029,all,All,76,1
2018,24,031,all,All,33,1
2018,24,033,all,All,32,1
2018,24,035,all,All,71,1
2018,24,037,all,All,58,1
2018,24,039,all,All,76,1
2018,24,041,all,All,74,1
2018,24,043,all,All,56,1
2018,24,045,all,All,68,1
2018,24,047,all,All,76,1
2018,24,510,all,All,33,1
2018,25,001,all,All,94,1
2018,25,003,all,All,78,1
2018,25,005,all,All,75,1
2018,25,007,all,All,98,1
2018,25,009,all,All,64,1
2018,25,011,all,All,76,1
2018,25,013,all,All,54,1
2018,25,015,all,All,69,1
2018,25,017,all,All,54,1
2018,25,019,all,All,98,1
2018,25,021,all,All,59,1
2018,25,023,all,All,75,1
2018,25,025,all,All,30,1
2018,25,027,all,All,76,1
2018,26,001,all,All,96,1
2018,26,003,all,All,98,1
2018,26,005,all,All,76,1
2018,26,007,all,All,96,1
2018,26,009,all,All,95,1
2018,26,011,all,All,96,1
2018,26,013,all,All,95,1
2018,26,015,all,All,76,1
2018,26,017,all,All,78,1
2018,26,019,all,All,98,1
2018,26,021,all,All,76,1
2018,26,023,all,All,76,1
2018,26,025,all,All,76,1
2018,26,027,all,All,76,1
2018,26,029,all,All,96,1
2018,26,031,all,All,98,1
2018,26,033,all,All,89,1
2018,26,035,all,All,93,1
2018,26,037,all,All,77,1
2018,26,039,all,All,87,1
2018,26,041,all,All,96,1
2018,26,043,all,All,69,1
2018,26,045,all,All,76,1
2018,26,047,all,All,97,1
2018,26,049,all,All,76,1
2018,26,051,all,All,92,1
2018,26,053,all,All,95,1
2018,26,055,all,All,88,1
2018,26,057,all,All,87,1
2018,26,059,all,All,76,1
2018,26,061,all,All,98,1
2018,26,063,all,All,98,1
2018,26,065,all,All,76,1
2018,26,067,all,All,75,1
2018,26,069,all,All,92,1
2018,26,071,all,All,95,1
2018,26,073,all,All,82,1
2018,26,075,all,All,75,1
2018,26,077,all,All,75,1
2018,26,079,all,All,95,1
2018,26,081,all,All,66,1
2018,26,083,all,All,98,1
2018,26,085,all,All,85,1
2018,26,087,all,All,79,1
2018,26,089,all,All,97,1
2018,26,091,all,All,76,1
2018,26,093,all,All,72,1
2018,26,095,all,All,98,1
2018,26,097,all,All,98,1
2018,26,099,all,All,57,1
2018,26,101,all,All,97,1
2018,26,103,all,All,97,1
2018,26,105,all,All,96,1
2018,26,107,all,All,83,1
2018,26,109,all,All,83,1
2018,26,111,all,All,70,1
2018,26,113,all,All,95,1
2018,26,115,all,All,74,1
2018,26,117,all,All,84,1
2018,26,119,all,All,81,1
2018,26,121,all,All,77,1
2018,26,123,all,All,76,1
2018,26,125,all,All,66,1
2018,26,127,all,All,87,1
2018,26,129,all,All,91,1
2018,26,131,all,All,97,1
2018,26,133,all,All,95,1
2018,26,135,all,All,92,1
2018,26,137,all,All,76,1
2018,26,139,all,All,74,1
2018,26,141,all,All,97,1
2018,26,143,all,All,95,1
2018,26,145,all,All,77,1
2018,26,147,all,All,77,1
2018,26,149,all,All,76,1
2018,26,151,all,All,97,1
2018,26,153,all,All,98,1
2018,26,155,all,All,76,1
2018,26,157,all,All,94,1
2018,26,159,all,All,76,1
2018,26,161,all,All,75,1
2018,26,163,all,All,55,1
2018,26,165,all,All,90,1
2018,27,001,all,All,76,1
2018,27,003,all,All,29,1
2018,27,005,all,All,83,1
2018,27,007,all,All,63,1
2018,27,009,all,All,63,1
2018,27,011,all,All,95,1
2018,27,013,all,All,73,1
2018,27,015,all,All,81,1
2018,27,017,all,All,69,1
2018,27,019,all,All,60,1
2018,27,021,all,All,66,1
2018,27,023,all,All,79,1
2018,27,025,all,All,67,1
2018,27,027,all,All,61,1
2018,27,029,all,All,88,1
2018,27,031,all,All,98,1
2018,27,033,all,All,90,1
2018,27,035,all,All,49,1
2018,27,037,all,All,36,1
2018,27,039,all,All,68,1
2018,27,041,all,All,76,1
2018,27,043,all,All,75,1
2018,27,045,all,All,76,1
2018,27,047,all,All,76,1
2018,27,049,all,All,75,1
2018,27,051,all,All,76,1
2018,27,053,all,All,18,1
2018,27,055,all,All,76,1
2018,27,057,all,All,71,1
2018,27,059,all,All,68,1
2018,27,061,all,All,66,1
2018,27,063,all,All,59,1
2018,27,065,all,All,76,1
2018,27,067,all,All,77,1
2018,27,069,all,All,76,1
2018,27,071,all,All,64,1
2018,27,073,all,All,96,1
2018,27,075,all,All,75,1
2018,27,077,all,All,52,1
2018,27,079,all,All,75,1
2018,27,081,all,All,98,1
2018,27,083,all,All,89,1
2018,27,085,all,All,71,1
2018,27,087,all,All,84,1
2018,27,089,all,All,85,1
2018,27,091,all,All,75,1
2018,27,093,all,All,78,1
2018,27,095,all,All,70,1
2018,27,097,all,All,76,1
2018,27,099,all,All,75,1
2018,27,101,all,All,97,1
2018,27,103,all,All,72,1
2018,27,105,all,All,84,1
2018,27,107,all,All,76,1
2018,27,109,all,All,58,1
2018,27,111,all,All,79,1
2018,27,113,all,All,76,1
2018,27,115,all,All,76,1
2018,27,117,all,All,96,1
2018,27,119,all,All,72,1
2018,27,121,all,All,80,1
2018,27,123,all,All,7,1
2018,27,125,all,All,76,1
2018,27,127,all,All,88,1
2018,27,129,all,All,85,1
2018,27,131,all,All,75,1
2018,27,133,all,All,95,1
2018,27,135,all,All,49,1
2018,27,137,all,All,63,1
2018,27,139,all,All,55,1
2018,27,141,all,All,65,1
2018,27,143,all,All,76,1
2018,27,145,all,All,66,1
2018,27,147,all,All,76,1
2018,27,149,all,All,87,1
2018,27,151,all,All,75,1
2018,27,153,all,All,78,1
2018,27,155,all,All,95,1
2018,27,157,all,All,75,1
2018,27,159,all,All,76,1
2018,27,161,all,All,76,1
2018,27,163,all,All,35,1
2018,27,165,all,All,76,1
2018,27,167,all,All,76,1
2018,27,169,all,All,72,1
2018,27,171,all,All,64,1
2018,27,173,all,All,90,1
2018,28,001,all,All,26,1
2018,28,003,all,All,26,1
2018,28,005,all,All,26,1
2018,28,007,all,All,26,1
2018,28,009,all,All,35,1
2018,28,011,all,All,54,1
2018,28,013,all,All,25,1
2018,28,015,all,All,26,1
2018,28,017,all,All,26,1
2018,28,019,all,All,28,1
2018,28,021,all,All,26,1
2018,28,023,all,All,22,1
2018,28,025,all,All,19,1
2018,28,027,all,All,55,1
2018,28,029,all,All,25,1
2018,28,031,all,All,26,1
2018,28,033,all,All,31,1
2018,28,035,all,All,23,1
2018,28,037,all,All,26,1
2018,28,039,all,All,26,1
2018,28,041,all,All,26,1
2018,28,043,all,All,26,1
2018,28,045,all,All,51,1
2018,28,047,all,All,38,1
2018,28,049,all,All,21,1
2018,28,051,all,All,30,1
2018,28,053,all,All,42,1
2018,28,055,all,All,40,1
2018,28,057,all,All,26,1
2018,28,059,all,All,34,1
2018,28,061,all,All,26,1
2018,28,063,all,All,26,1
2018,28,065,all,All,26,1
2018,28,067,all,All,23,1
2018,28,069,all,All,26,1
2018,28,071,all,All,27,1
2018,28,073,all,All,27,1
2018,28,075,all,All,20,1
2018,28,077,all,All,26,1
2018,28,079,all,All,26,1
2018,28,081,all,All,22,1
2018,28,083,all,All,34,1
2018,28,085,all,All,24,1
2018,28,087,all,All,11,1
2018,28,089,all,All,25,1
2018,28,091,all,All,31,1
2018,28,093,all,All,39,1
2018,28,095,all,All,18,1
2018,28,097,all,All,26,1
2018,28,099,all,All,22,1
2018,28,101,all,All,26,1
2018,28,103,all,All,18,1
2018,28,105,all,All,26,1
2018,28,107,all,All,43,1
2018,28,109,all,All,35,1
2018,28,111,all,All,26,1
2018,28,113,all,All,25,1
2018,28,115,all,All,25,1
2018,28,117,all,All,26,1
2018,28,119,all,All,55,1
2018,28,121,all,All,25,1
2018,28,123,all,All,26,1
2018,28,125,all,All,40,1
2018,28,127,all,All,26,1
2018,28,129,all,All,26,1
2018,28,131,all,All,26,1
2018,28,133,all,All,49,1
2018,28,135,all,All,48,1
2018,28,137,all,All,43,1
2018,28,139,all,All,29,1
2018,28,141,all,All,26,1
2018,28,143,all,All,55,1
2018,28,145,all,All,26,1
2018,28,147,all,All,40,1
2018,28,149,all,All,26,1
2018,28,151,all,All,38,1
2018,28,153,all,All,29,1
2018,28,155,all,All,26,1
2018,28,157,all,All,26,1
2018,28,159,all,All,24,1
2018,28,161,all,All,26,1
2018,28,163,all,All,26,1
2018,29,001,all,All,76,1
2018,29,003,all,All,64,1
2018,29,005,all,All,76,1
2018,29,007,all,All,55,1
2018,29,009,all,All,44,1
2018,29,011,all,All,55,1
2018,29,013,all,All,55,1
2018,29,015,all,All,60,1
2018,29,017,all,All,40,1
2018,29,019,all,All,46,1
2018,29,021,all,All,55,1
2018,29,023,all,All,44,1
2018,29,025,all,All,60,1
2018,29,027,all,All,55,1
2018,29,029,all,All,39,1
2018,29,031,all,All,22,1
2018,29,033,all,All,65,1
2018,29,035,all,All,34,1
2018,29,037,all,All,59,1
2018,29,039,all,All,55,1
2018,29,041,all,All,61,1
2018,29,043,all,All,38,1
2018,29,045,all,All,76,1
2018,29,047,all,All,43,1
2018,29,049,all,All,55,1
2018,29,051,all,All,37,1
2018,29,053,all,All,55,1
2018,29,055,all,All,44,1
2018,29,057,all,All,62,1
2018,29,059,all,All,55,1
2018,29,061,all,All,76,1
2018,29,063,all,All,61,1
2018,29,065,all,All,55,1
2018,29,067,all,All,40,1
2018,29,069,all,All,54,1
2018,29,071,all,All,36,1
2018,29,073,all,All,55,1
2018,29,075,all,All,76,1
2018,29,077,all,All,31,1
2018,29,079,all,All,76,1
2018,29,081,all,All,93,1
2018,29,083,all,All,57,1
2018,29,085,all,All,55,1
2018,29,087,all,All,73,1
2018,29,089,all,All,62,1
2018,29,091,all,All,32,1
2018,29,093,all,All,55,1
2018,29,095,all,All,39,1
2018,29,097,all,All,39,1
2018,29,099,all,All,34,1
2018,29,101,all,All,55,1
2018,29,103,all,All,76,1
2018,29,105,all,All,43,1
2018,29,107,all,All,55,1
2018,29,109,all,All,45,1
2018,29,111,all,All,75,1
2018,29,113,all,All,52,1
2018,29,115,all,All,65,1
2018,29,117,all,All,65,1
2018,29,119,all,All,35,1
2018,29,121,all,All,65,1
2018,29,123,all,All,55,1
2018,29,125,all,All,55,1
2018,29,127,all,All,53,1
2018,29,129,all,All,83,1
2018,29,131,all,All,48,1
2018,29,133,all,All,55,1
2018,29,135,all,All,55,1
2018,29,137,all,All,60,1
2018,29,139,all,All,55,1
2018,29,141,all,All,55,1
2018,29,143,all,All,55,1
2018,29,145,all,All,47,1
2018,29,147,all,All,70,1
2018,29,149,all,All,33,1
2018,29,151,all,All,55,1
2018,29,153,all,All,31,1
2018,29,155,all,All,55,1
2018,29,157,all,All,40,1
2018,29,159,all,All,55,1
2018,29,161,all,All,42,1
2018,29,163,all,All,55,1
2018,29,165,all,All,48,1
2018,29,167,all,All,55,1
2018,29,169,all,All,37,1
2018,29,171,all,All,85,1
2018,29,173,all,All,55,1
2018,29,175,all,All,55,1
2018,29,177,all,All,55,1
2018,29,179,all,All,58,1
2018,29,181,all,All,38,1
2018,29,183,all,All,24,1
2018,29,185,all,All,55,1
2018,29,186,all,All,55,1
2018,29,187,all,All,47,1
2018,29,189,all,All,21,1
2018,29,195,all,All,49,1
2018,29,197,all,All,76,1
2018,29,199,all,All,76,1
2018,29,201,all,All,45,1
2018,29,203,all,All,73,1
2018,29,205,all,All,83,1
2018,29,207,all,All,51,1
2018,29,209,all,All,33,1
2018,29,211,all,All,79,1
2018,29,213,all,All,26,1
2018,29,215,all,All,61,1
2018,29,217,all,All,54,1
2018,29,219,all,All,52,1
2018,29,221,all,All,48,1
2018,29,223,all,All,52,1
2018,29,225,all,All,55,1
2018,29,227,all,All,93,1
2018,29,229,all,All,51,1
2018,29,510,all,All,19,1
2018,30,001,all,All,98,1
2018,30,003,all,All,98,1
2018,30,005,all,All,98,1
2018,30,007,all,All,98,1
2018,30,009,all,All,98,1
2018,30,011,all,All,98,1
2018,30,013,all,All,81,1
2018,30,015,all,All,98,1
2018,30,017,all,All,98,1
2018,30,019,all,All,98,1
2018,30,021,all,All,96,1
2018,30,023,all,All,98,1
2018,30,025,all,All,98,1
2018,30,027,all,All,98,1
2018,30,029,all,All,45,1
2018,30,031,all,All,94,1
2018,30,033,all,All,98,1
2018,30,035,all,All,97,1
2018,30,037,all,All,98,1
2018,30,039,all,All,97,1
2018,30,041,all,All,96,1
2018,30,043,all,All,97,1
2018,30,045,all,All,98,1
2018,30,047,all,All,80,1
2018,30,049,all,All,84,1
2018,30,051,all,All,97,1
2018,30,053,all,All,51,1
2018,30,055,all,All,98,1
2018,30,057,all,All,98,1
2018,30,059,all,All,98,1
2018,30,061,all,All,84,1
2018,30,063,all,All,62,1
2018,30,065,all,All,98,1
2018,30,067,all,All,98,1
2018,30,069,all,All,98,1
2018,30,071,all,All,98,1
2018,30,073,all,All,97,1
2018,30,075,all,All,98,1
2018,30,077,all,All,97,1
2018,30,079,all,All,98,1
2018,30,081,all,All,95,1
2018,30,083,all,All,82,1
2018,30,085,all,All,97,1
2018,30,087,all,All,98,1
2018,30,089,all,All,73,1
2018,30,091,all,All,98,1
2018,30,093,all,All,96,1
2018,30,095,all,All,98,1
2018,30,097,all,All,98,1
2018,30,099,all,All,97,1
2018,30,101,all,All,97,1
2018,30,103,all,All,98,1
2018,30,105,all,All,98,1
2018,30,107,all,All,98,1
2018,30,109,all,All,98,1
2018,30,111,all,All,81,1
2018,31,001,all,All,65,1
2018,31,003,all,All,98,1
2018,31,005,all,All,98,1
2018,31,007,all,All,98,1
2018,31,009,all,All,98,1
2018,31,011,all,All,97,1
2018,31,013,all,All,98,1
2018,31,015,all,All,98,1
2018,31,017,all,All,98,1
2018,31,019,all,All,77,1
2018,31,021,all,All,81,1
2018,31,023,all,All,76,1
2018,31,025,all,All,79,1
2018,31,027,all,All,97,1
2018,31,029,all,All,98,1
2018,31,031,all,All,98,1
2018,31,033,all,All,98,1
2018,31,035,all,All,84,1
2018,31,037,all,All,80,1
2018,31,039,all,All,95,1
2018,31,041,all,All,98,1
2018,31,043,all,All,76,1
2018,31,045,all,All,96,1
2018,31,047,all,All,87,1
2018,31,049,all,All,98,1
2018,31,051,all,All,95,1
2018,31,053,all,All,76,1
2018,31,055,all,All,56,1
2018,31,057,all,All,98,1
2018,31,059,all,All,93,1
2018,31,061,all,All,97,1
2018,31,063,all,All,98,1
2018,31,065,all,All,97,1
2018,31,067,all,All,68,1
2018,31,069,all,All,98,1
2018,31,071,all,All,98,1
2018,31,073,all,All,97,1
2018,31,075,all,All,98,1
2018,31,077,all,All,98,1
2018,31,079,all,All,79,1
2018,31,081,all,All,86,1
2018,31,083,all,All,97,1
2018,31,085,all,All,98,1
2018,31,087,all,All,98,1
2018,31,089,all,All,98,1
2018,31,091,all,All,98,1
2018,31,093,all,All,97,1
2018,31,095,all,All,89,1
2018,31,097,all,All,82,1
2018,31,099,all,All,97,1
2018,31,101,all,All,97,1
2018,31,103,all,All,98,1
2018,31,105,all,All,98,1
2018,31,107,all,All,98,1
2018,31,109,all,All,58,1
2018,31,111,all,All,96,1
2018,31,113,all,All,98,1
2018,31,115,all,All,98,1
2018,31,117,all,All,98,1
2018,31,119,all,All,87,1
2018,31,121,all,All,87,1
2018,31,123,all,All,98,1
2018,31,125,all,All,97,1
2018,31,127,all,All,85,1
2018,31,129,all,All,95,1
2018,31,131,all,All,64,1
2018,31,133,all,All,93,1
2018,31,135,all,All,98,1
2018,31,137,all,All,96,1
2018,31,139,all,All,96,1
2018,31,141,all,All,46,1
2018,31,143,all,All,93,1
2018,31,145,all,All,97,1
2018,31,147,all,All,84,1
2018,31,149,all,All,98,1
2018,31,151,all,All,84,1
2018,31,153,all,All,62,1
2018,31,155,all,All,76,1
2018,31,157,all,All,92,1
2018,31,159,all,All,66,1
2018,31,161,all,All,98,1
2018,31,163,all,All,97,1
2018,31,165,all,All,98,1
2018,31,167,all,All,95,1
2018,31,169,all,All,93,1
2018,31,171,all,All,98,1
2018,31,173,all,All,76,1
2018,31,175,all,All,98,1
2018,31,177,all,All,71,1
2018,31,179,all,All,95,1
2018,31,181,all,All,97,1
2018,31,183,all,All,98,1
2018,31,185,all,All,93,1
2018,32,001,all,All,82,1
2018,32,003,all,All,40,1
2018,32,005,all,All,86,1
2018,32,007,all,All,98,1
2018,32,009,all,All,98,1
2018,32,011,all,All,98,1
2018,32,013,all,All,98,1
2018,32,015,all,All,98,1
2018,32,017,all,All,99,1
2018,32,019,all,All,87,1
2018,32,021,all,All,98,1
2018,32,023,all,All,97,1
2018,32,027,all,All,95,1
2018,32,029,all,All,76,1
2018,32,031,all,All,24,1
2018,32,033,all,All,100,1
2018,32,510,all,All,85,1
2018,33,001,all,All,83,1
2018,33,003,all,All,80,1
2018,33,005,all,All,77,1
2018,33,007,all,All,96,1
2018,33,009,all,All,81,1
2018,33,011,all,All,64,1
2018,33,013,all,All,81,1
2018,33,015,all,All,72,1
2018,33,017,all,All,76,1
2018,33,019,all,All,82,1
2018,34,001,all,All,75,1
2018,34,003,all,All,24,1
2018,34,005,all,All,44,1
2018,34,007,all,All,30,1
2018,34,009,all,All,79,1
2018,34,011,all,All,77,1
2018,34,013,all,All,17,1
2018,34,015,all,All,36,1
2018,34,017,all,All,10,1
2018,34,019,all,All,57,1
2018,34,021,all,All,50,1
2018,34,023,all,All,36,1
2018,34,025,all,All,54,1
2018,34,027,all,All,56,1
2018,34,029,all,All,65,1
2018,34,031,all,All,27,1
2018,34,033,all,All,49,1
2018,34,035,all,All,48,1
2018,34,037,all,All,75,1
2018,34,039,all,All,18,1
2018,34,041,all,All,61,1
2018,35,001,all,All,58,1
2018,35,003,all,All,98,1
2018,35,005,all,All,76,1
2018,35,006,all,All,98,1
2018,35,007,all,All,98,1
2018,35,009,all,All,96,1
2018,35,011,all,All,98,1
2018,35,013,all,All,68,1
2018,35,015,all,All,86,1
2018,35,017,all,All,98,1
2018,35,019,all,All,98,1
2018,35,021,all,All,98,1
2018,35,023,all,All,97,1
2018,35,025,all,All,88,1
2018,35,027,all,All,98,1
2018,35,028,all,All,98,1
2018,35,029,all,All,90,1
2018,35,031,all,All,98,1
2018,35,033,all,All,100,1
2018,35,035,all,All,94,1
2018,35,037,all,All,98,1
2018,35,039,all,All,97,1
2018,35,041,all,All,98,1
2018,35,043,all,All,76,1
2018,35,045,all,All,63,1
2018,35,047,all,All,98,1
2018,35,049,all,All,87,1
2018,35,051,all,All,98,1
2018,35,053,all,All,98,1
2018,35,055,all,All,98,1
2018,35,057,all,All,98,1
2018,35,059,all,All,98,1
2018,35,061,all,All,87,1
2018,36,001,all,All,64,1
2018,36,003,all,All,96,1
2018,36,005,all,All,9,1
2018,36,007,all,All,76,1
2018,36,009,all,All,85,1
2018,36,011,all,All,79,1
2018,36,013,all,All,82,1
2018,36,015,all,All,76,1
2018,36,017,all,All,85,1
2018,36,019,all,All,85,1
2018,36,021,all,All,79,1
2018,36,023,all,All,86,1
2018,36,025,all,All,92,1
2018,36,027,all,All,78,1
2018,36,029,all,All,73,1
2018,36,031,all,All,89,1
2018,36,033,all,All,89,1
2018,36,035,all,All,80,1
2018,36,037,all,All,82,1
2018,36,039,all,All,85,1
2018,36,041,all,All,98,1
2018,36,043,all,All,84,1
2018,36,045,all,All,94,1
2018,36,047,all,All,9,1
2018,36,049,all,All,97,1
2018,36,051,all,All,89,1
2018,36,053,all,All,87,1
2018,36,055,all,All,78,1
2018,36,057,all,All,79,1
2018,36,059,all,All,48,1
2018,36,061,all,All,6,1
2018,36,063,all,All,76,1
