state,county,environmental,na_perc,subgroup,subgroup_type,geoid
53,015,43.925108455742446,0,All,all,NA
53,017,55.81912450750526,0,All,all,NA
53,019,73.88384371700106,0,All,all,NA
53,021,52.81178027796162,0,All,all,NA
53,023,97,0,All,all,NA
53,025,59.04775458570525,0,All,all,NA
53,027,66.34836800200091,0,All,all,NA
53,029,61.7572884511735,0,All,all,NA
53,031,55,0,All,all,NA
53,033,12.766269102561553,0,All,all,NA
53,035,29.309374226116773,0,All,all,NA
53,037,76,0,All,all,NA
53,039,70.26145073845579,0,All,all,NA
53,041,34.50000649797913,0,All,all,NA
53,043,78.89362721609966,0,All,all,NA
53,045,33.752997908250435,0,All,all,NA
53,047,73.06606945578558,0,All,all,NA
53,049,90.5571166768479,0,All,all,NA
53,051,44.4736364324079,0,All,all,NA
53,053,18.748007768887234,0,All,all,NA
53,055,55,0,All,all,NA
53,057,51.67628140460184,0,All,all,NA
53,059,59.2552495697074,0,All,all,NA
53,061,20.181420507996236,0,All,all,NA
53,063,25.085519457695206,0,All,all,NA
53,065,53.90007689871986,0,All,all,NA
53,067,31.50089557455112,0,All,all,NA
53,069,73,0,All,all,NA
53,071,71.8586393518826,0,All,all,NA
53,073,52.90855672195266,0,All,all,NA
53,075,77.95882122939518,0,All,all,NA
53,077,51.63549583876466,0,All,all,NA
54,001,76,0,All,all,NA
54,003,49.01351601392132,0,All,all,NA
54,005,56.630889249243985,0,All,all,NA
54,007,61.66965411006862,0,All,all,NA
54,009,33.34827858773933,0,All,all,NA
54,011,19.47937430495814,0,All,all,NA
54,013,48.50594916170903,0,All,all,NA
54,015,55,0,All,all,NA
54,017,25.755623242736643,0,All,all,NA
54,019,73.52941576394869,0,All,all,NA
54,021,50.36380255941499,0,All,all,NA
54,023,80.65707413452452,0,All,all,NA
54,025,79.45271168698899,0,All,all,NA
54,027,76,0,All,all,NA
54,029,45.74464285714286,0,All,all,NA
54,031,76,0,All,all,NA
54,033,38.1286487120468,0,All,all,NA
54,035,45.368529878006754,0,All,all,NA
54,037,55,0,All,all,NA
54,039,26.554342792525983,0,All,all,NA
54,041,55,0,All,all,NA
54,043,42.53344719612866,0,All,all,NA
54,045,55,0,All,all,NA
54,047,69.16901701618359,0,All,all,NA
54,049,54.25819070039117,0,All,all,NA
54,051,36,0,All,all,NA
54,053,41.1377556702179,0,All,all,NA
54,055,76,0,All,all,NA
54,057,74.25012830852702,0,All,all,NA
54,059,52.793136898266035,0,All,all,NA
54,061,55.071713601641775,0,All,all,NA
54,063,80.16700081681147,0,All,all,NA
54,065,63.805605991829324,0,All,all,NA
54,067,79.44041225714737,0,All,all,NA
54,069,36.41826685782782,0,All,all,NA
54,071,88.65121882086167,0,All,all,NA
54,073,36,0,All,all,NA
54,075,88.70554448482007,0,All,all,NA
54,077,76,0,All,all,NA
54,079,37.08790510485067,0,All,all,NA
54,081,69.96766449784867,0,All,all,NA
54,083,81.08567004988818,0,All,all,NA
54,085,36.85894079742247,0,All,all,NA
54,087,55,0,All,all,NA
54,089,76,0,All,all,NA
54,091,63.337561205828564,0,All,all,NA
54,093,81.92713818130069,0,All,all,NA
54,095,35.600067347625995,0,All,all,NA
54,097,63.211379800853486,0,All,all,NA
54,099,34.965977203498085,0,All,all,NA
54,101,88.22012209438836,0,All,all,NA
54,103,39.37908287434354,0,All,all,NA
54,105,55,0,All,all,NA
54,107,22.76310252933751,0,All,all,NA
54,109,62.11123393671411,0,All,all,NA
55,001,76,0,All,all,NA
55,003,75.73167006109979,0,All,all,NA
55,005,76,0,All,all,NA
55,007,81.9616462113127,0,All,all,NA
55,009,74.84282062928719,0,All,all,NA
55,011,76,0,All,all,NA
55,013,76,0,All,all,NA
55,015,78.06039311743329,0,All,all,NA
55,017,76,0,All,all,NA
55,019,76,0,All,all,NA
55,021,76,0,All,all,NA
55,023,76,0,All,all,NA
55,025,73.75131878688593,0,All,all,NA
55,027,76,0,All,all,NA
55,029,96.927548380043,0,All,all,NA
55,031,61.086055942122485,0,All,all,NA
55,033,76,0,All,all,NA
55,035,74.37776116359682,0,All,all,NA
55,037,95,0,All,all,NA
55,039,76.89043639740018,0,All,all,NA
55,041,95,0,All,all,NA
55,043,76,0,All,all,NA
55,045,75.77473958333333,0,All,all,NA
55,047,67.78242789358639,0,All,all,NA
55,049,76,0,All,all,NA
55,051,88.69326334208223,0,All,all,NA
55,053,76,0,All,all,NA
55,055,76,0,All,all,NA
55,057,76,0,All,all,NA
55,059,75.08694825640112,0,All,all,NA
55,061,96.72794695481336,0,All,all,NA
55,063,68.20888417479847,0,All,all,NA
55,065,76,0,All,all,NA
55,067,82.8538405343352,0,All,all,NA
55,069,77.14895145073255,0,All,all,NA
55,071,84.71520143060435,0,All,all,NA
55,073,76.74898716583866,0,All,all,NA
55,075,84.76907516589782,0,All,all,NA
55,077,76,0,All,all,NA
55,078,76,0,All,all,NA
55,079,59.92203070815723,0,All,all,NA
55,081,75.60986330271197,0,All,all,NA
55,083,79.86364362551923,0,All,all,NA
55,085,81.18574055736313,0,All,all,NA
55,087,65.93363607824459,0,All,all,NA
55,089,76.70210910244212,0,All,all,NA
55,091,76,0,All,all,NA
55,093,73.74530682883446,0,All,all,NA
55,095,76,0,All,all,NA
55,097,76.9241773962804,0,All,all,NA
55,099,79.19859154929577,0,All,all,NA
55,101,74.99340320781175,0,All,all,NA
55,103,76,0,All,all,NA
55,105,68.56411920701741,0,All,all,NA
55,107,76,0,All,all,NA
55,109,67.01228431361397,0,All,all,NA
55,111,76,0,All,all,NA
55,113,76,0,All,all,NA
55,115,76,0,All,all,NA
55,117,77.17274423853131,0,All,all,NA
55,119,83.07319709176656,0,All,all,NA
55,121,76,0,All,all,NA
55,123,76,0,All,all,NA
55,125,76,0,All,all,NA
55,127,72.32423092231078,0,All,all,NA
55,129,76,0,All,all,NA
55,131,76,0,All,all,NA
55,133,69.67081997297426,0,All,all,NA
55,135,78.25602596998678,0,All,all,NA
55,137,76,0,All,all,NA
55,139,49.59206948907171,0,All,all,NA
55,141,65.6968911209979,0,All,all,NA
56,001,96.88953335782898,0,All,all,NA
56,003,98,0,All,all,NA
56,005,96.61987507336296,0,All,all,NA
56,007,98,0,All,all,NA
56,009,97.227405872687,0,All,all,NA
56,011,97.40215924426451,0,All,all,NA
56,013,98.27108493861662,0,All,all,NA
56,015,98,0,All,all,NA
56,017,98,0,All,all,NA
56,019,98,0,All,all,NA
56,021,86.9179154894976,0,All,all,NA
56,023,98,0,All,all,NA
56,025,97.24999379729562,0,All,all,NA
56,027,98,0,All,all,NA
56,029,98.50465299955358,0,All,all,NA
56,031,97.25285368384642,0,All,all,NA
56,033,97.17103158736505,0,All,all,NA
56,035,97,0,All,all,NA
56,037,96.91595076727792,0,All,all,NA
56,039,98,0,All,all,NA
56,041,95.93454316075501,0,All,all,NA
56,043,98,0,All,all,NA
56,045,97.46281690140844,0,All,all,NA
01,001,NA,NA,High Poverty,poverty,01001
01,001,18.54314567464342,0,Not High Poverty,poverty,01001
01,003,NA,NA,High Poverty,poverty,01003
01,003,46.27915275322464,0,Not High Poverty,poverty,01003
01,005,NA,NA,High Poverty,poverty,01005
01,005,17.71554216126453,0,Not High Poverty,poverty,01005
01,007,NA,NA,High Poverty,poverty,01007
01,007,18.0122692416927,0,Not High Poverty,poverty,01007
01,009,NA,NA,High Poverty,poverty,01009
01,009,26,0,Not High Poverty,poverty,01009
01,011,15,0,High Poverty,poverty,01011
01,011,15,0,Not High Poverty,poverty,01011
01,013,NA,NA,High Poverty,poverty,01013
01,013,26,0,Not High Poverty,poverty,01013
01,015,23.193405946423315,0,High Poverty,poverty,01015
01,015,24.355804685889655,0,Not High Poverty,poverty,01015
01,017,NA,NA,High Poverty,poverty,01017
01,017,15,0,Not High Poverty,poverty,01017
01,019,NA,NA,High Poverty,poverty,01019
01,019,23.69650272215558,0,Not High Poverty,poverty,01019
01,021,NA,NA,High Poverty,poverty,01021
01,021,23.62206892636121,0,Not High Poverty,poverty,01021
01,023,NA,NA,High Poverty,poverty,01023
01,023,23.30576365997403,0,Not High Poverty,poverty,01023
01,025,26,0,High Poverty,poverty,01025
01,025,22.19284071474907,0,Not High Poverty,poverty,01025
01,027,NA,NA,High Poverty,poverty,01027
01,027,22.459990597085095,0,Not High Poverty,poverty,01027
01,029,NA,NA,High Poverty,poverty,01029
01,029,26,0,Not High Poverty,poverty,01029
01,031,NA,NA,High Poverty,poverty,01031
01,031,25.27835796540631,0,Not High Poverty,poverty,01031
01,033,20,0,High Poverty,poverty,01033
01,033,21.893784439556452,0,Not High Poverty,poverty,01033
01,035,NA,NA,High Poverty,poverty,01035
01,035,22.65053484266279,0,Not High Poverty,poverty,01035
01,037,NA,NA,High Poverty,poverty,01037
01,037,15,0,Not High Poverty,poverty,01037
01,039,26,0,High Poverty,poverty,01039
01,039,26,0,Not High Poverty,poverty,01039
01,041,NA,NA,High Poverty,poverty,01041
01,041,26,0,Not High Poverty,poverty,01041
01,043,NA,NA,High Poverty,poverty,01043
01,043,24.13346043851287,0,Not High Poverty,poverty,01043
01,045,NA,NA,High Poverty,poverty,01045
01,045,26.10999590331831,0,Not High Poverty,poverty,01045
01,047,26,0,High Poverty,poverty,01047
01,047,26,0,Not High Poverty,poverty,01047
01,049,NA,NA,High Poverty,poverty,01049
01,049,39.21911724390021,0,Not High Poverty,poverty,01049
01,051,NA,NA,High Poverty,poverty,01051
01,051,15.06594665357552,0,Not High Poverty,poverty,01051
01,053,12,0,High Poverty,poverty,01053
01,053,20.26873170345755,0,Not High Poverty,poverty,01053
01,055,20,0,High Poverty,poverty,01055
01,055,21.575807787903894,0,Not High Poverty,poverty,01055
01,057,NA,NA,High Poverty,poverty,01057
01,057,26,0,Not High Poverty,poverty,01057
01,059,NA,NA,High Poverty,poverty,01059
01,059,23.781312927909788,0,Not High Poverty,poverty,01059
01,061,NA,NA,High Poverty,poverty,01061
01,061,44.97682834883136,0,Not High Poverty,poverty,01061
01,063,18.76125703564728,0,High Poverty,poverty,01063
01,063,26,0,Not High Poverty,poverty,01063
01,065,NA,NA,High Poverty,poverty,01065
01,065,23.166528277516377,0,Not High Poverty,poverty,01065
01,067,NA,NA,High Poverty,poverty,01067
01,067,26,0,Not High Poverty,poverty,01067
01,069,26,0,High Poverty,poverty,01069
01,069,26.983629186544935,0,Not High Poverty,poverty,01069
01,071,NA,NA,High Poverty,poverty,01071
01,071,37.03651835643083,0,Not High Poverty,poverty,01071
01,073,5.84805936682505,0,High Poverty,poverty,01073
01,073,10.138294651279244,0,Not High Poverty,poverty,01073
01,075,NA,NA,High Poverty,poverty,01075
01,075,26,0,Not High Poverty,poverty,01075
01,077,20,0,High Poverty,poverty,01077
01,077,26.22648555536562,0,Not High Poverty,poverty,01077
01,079,NA,NA,High Poverty,poverty,01079
01,079,23.6535749515911,0,Not High Poverty,poverty,01079
01,081,15,0,High Poverty,poverty,01081
01,081,15.621366540183853,0,Not High Poverty,poverty,01081
01,083,NA,NA,High Poverty,poverty,01083
01,083,24.250662686259876,0,Not High Poverty,poverty,01083
01,085,NA,NA,High Poverty,poverty,01085
01,085,26,0,Not High Poverty,poverty,01085
01,087,NA,NA,High Poverty,poverty,01087
01,087,15,0,Not High Poverty,poverty,01087
01,089,19.615265760197776,0,High Poverty,poverty,01089
01,089,21.260734970016912,0,Not High Poverty,poverty,01089
01,091,NA,NA,High Poverty,poverty,01091
01,091,18.93141945773525,0,Not High Poverty,poverty,01091
01,093,NA,NA,High Poverty,poverty,01093
01,093,24.925284756774538,0,Not High Poverty,poverty,01093
01,095,NA,NA,High Poverty,poverty,01095
01,095,29.632672499421712,0,Not High Poverty,poverty,01095
01,097,13.762214983713354,0,High Poverty,poverty,01097
01,097,22.515697942272812,0,Not High Poverty,poverty,01097
01,099,26,0,High Poverty,poverty,01099
01,099,26,0,Not High Poverty,poverty,01099
01,101,14.763702801461632,0,High Poverty,poverty,01101
01,101,16.008860131796702,0,Not High Poverty,poverty,01101
01,103,2.1182866556836903,0,High Poverty,poverty,01103
01,103,19.290783920437924,0,Not High Poverty,poverty,01103
01,105,26,0,High Poverty,poverty,01105
01,105,26,0,Not High Poverty,poverty,01105
01,107,NA,NA,High Poverty,poverty,01107
01,107,19.42606707317073,0,Not High Poverty,poverty,01107
01,109,26,0,High Poverty,poverty,01109
01,109,24.28227036924016,0,Not High Poverty,poverty,01109
01,111,NA,NA,High Poverty,poverty,01111
01,111,25.08358570563295,0,Not High Poverty,poverty,01111
01,113,13,0,High Poverty,poverty,01113
01,113,14.33767577482011,0,Not High Poverty,poverty,01113
01,115,NA,NA,High Poverty,poverty,01115
01,115,19.5952667035682,0,Not High Poverty,poverty,01115
01,117,NA,NA,High Poverty,poverty,01117
01,117,10.824910572180462,0,Not High Poverty,poverty,01117
01,119,NA,NA,High Poverty,poverty,01119
01,119,17.68315282791817,0,Not High Poverty,poverty,01119
01,121,26,0,High Poverty,poverty,01121
01,121,22.070655848546316,0,Not High Poverty,poverty,01121
01,123,NA,NA,High Poverty,poverty,01123
01,123,15,0,Not High Poverty,poverty,01123
01,125,4.2795327214209085,0,High Poverty,poverty,01125
01,125,10.85642522749987,0,Not High Poverty,poverty,01125
01,127,NA,NA,High Poverty,poverty,01127
01,127,22.472920715309268,0,Not High Poverty,poverty,01127
01,129,NA,NA,High Poverty,poverty,01129
01,129,17.30604514533086,0,Not High Poverty,poverty,01129
01,131,26,0,High Poverty,poverty,01131
01,131,23.772741241548864,0,Not High Poverty,poverty,01131
01,133,NA,NA,High Poverty,poverty,01133
01,133,26,0,Not High Poverty,poverty,01133
02,013,NA,NA,High Poverty,poverty,02013
02,013,100,0,Not High Poverty,poverty,02013
02,016,NA,NA,High Poverty,poverty,02016
02,016,100,0,Not High Poverty,poverty,02016
02,020,NA,NA,High Poverty,poverty,02020
02,020,45.970637993050055,0,Not High Poverty,poverty,02020
02,050,NA,NA,High Poverty,poverty,02050
02,050,100,0,Not High Poverty,poverty,02050
02,060,NA,NA,High Poverty,poverty,02060
02,060,100,0,Not High Poverty,poverty,02060
02,068,NA,NA,High Poverty,poverty,02068
02,068,100,0,Not High Poverty,poverty,02068
02,070,NA,NA,High Poverty,poverty,02070
02,070,100,0,Not High Poverty,poverty,02070
02,090,NA,NA,High Poverty,poverty,02090
02,090,47.63769801895508,0,Not High Poverty,poverty,02090
02,100,NA,NA,High Poverty,poverty,02100
02,100,100,0,Not High Poverty,poverty,02100
02,105,NA,NA,High Poverty,poverty,02105
02,105,100,0,Not High Poverty,poverty,02105
02,110,NA,NA,High Poverty,poverty,02110
02,110,100,0,Not High Poverty,poverty,02110
02,122,NA,NA,High Poverty,poverty,02122
02,122,80.23022731354901,0,Not High Poverty,poverty,02122
02,130,NA,NA,High Poverty,poverty,02130
02,130,100,0,Not High Poverty,poverty,02130
02,150,NA,NA,High Poverty,poverty,02150
02,150,100,0,Not High Poverty,poverty,02150
02,158,100,0,High Poverty,poverty,02158
02,158,NA,NA,Not High Poverty,poverty,02158
02,164,NA,NA,High Poverty,poverty,02164
02,164,100,0,Not High Poverty,poverty,02164
02,170,NA,NA,High Poverty,poverty,02170
02,170,97.5514729347551,0,Not High Poverty,poverty,02170
02,180,NA,NA,High Poverty,poverty,02180
02,180,100,0,Not High Poverty,poverty,02180
02,185,NA,NA,High Poverty,poverty,02185
02,185,100,0,Not High Poverty,poverty,02185
02,188,NA,NA,High Poverty,poverty,02188
02,188,100,0,Not High Poverty,poverty,02188
02,195,NA,NA,High Poverty,poverty,02195
02,195,100,0,Not High Poverty,poverty,02195
02,198,NA,NA,High Poverty,poverty,02198
02,198,100,0,Not High Poverty,poverty,02198
02,220,NA,NA,High Poverty,poverty,02220
02,220,100,0,Not High Poverty,poverty,02220
02,230,NA,NA,High Poverty,poverty,02230
02,230,100,0,Not High Poverty,poverty,02230
02,240,NA,NA,High Poverty,poverty,02240
02,240,81.5051988777026,0,Not High Poverty,poverty,02240
02,261,NA,NA,High Poverty,poverty,02261
02,261,100,0,Not High Poverty,poverty,02261
02,275,NA,NA,High Poverty,poverty,02275
02,275,100,0,Not High Poverty,poverty,02275
02,282,NA,NA,High Poverty,poverty,02282
02,282,100,0,Not High Poverty,poverty,02282
02,290,NA,NA,High Poverty,poverty,02290
02,290,99.42359382777501,0,Not High Poverty,poverty,02290
04,001,99.20400532353128,0,High Poverty,poverty,04001
04,001,98,0,Not High Poverty,poverty,04001
04,003,93,0,High Poverty,poverty,04003
04,003,96.69576428812987,0,Not High Poverty,poverty,04003
04,005,88.75919629057186,0,High Poverty,poverty,04005
04,005,95.96143501344825,0,Not High Poverty,poverty,04005
04,007,94.463173504696,0,High Poverty,poverty,04007
04,007,90.8280242648459,0,Not High Poverty,poverty,04007
04,009,93,0,High Poverty,poverty,04009
04,009,81.74255211410245,0,Not High Poverty,poverty,04009
04,011,NA,NA,High Poverty,poverty,04011
04,011,98,0,Not High Poverty,poverty,04011
04,012,NA,NA,High Poverty,poverty,04012
04,012,83.78578169235608,0,Not High Poverty,poverty,04012
04,013,23.75592389276768,0,High Poverty,poverty,04013
04,013,30.362326139704727,7.24773108235476e-4,Not High Poverty,poverty,04013
04,015,98,0,High Poverty,poverty,04015
04,015,83.65851816495581,0,Not High Poverty,poverty,04015
04,017,98.21033124855224,0,High Poverty,poverty,04017
04,017,97.80406053770139,0,Not High Poverty,poverty,04017
04,019,61.30084729064039,0,High Poverty,poverty,04019
04,019,68.6179904356647,0.03340247879475513,Not High Poverty,poverty,04019
04,021,55,0,High Poverty,poverty,04021
04,021,60.16836759197003,0,Not High Poverty,poverty,04021
04,023,76,0,High Poverty,poverty,04023
04,023,89.68171952248885,0,Not High Poverty,poverty,04023
04,025,NA,NA,High Poverty,poverty,04025
04,025,93.03080369644357,0,Not High Poverty,poverty,04025
04,027,41.69401906963306,0,High Poverty,poverty,04027
04,027,46.30944053720638,0,Not High Poverty,poverty,04027
05,001,NA,NA,High Poverty,poverty,05001
05,001,40.59108486254658,0,Not High Poverty,poverty,05001
05,003,NA,NA,High Poverty,poverty,05003
05,003,24.68901613101835,0,Not High Poverty,poverty,05003
05,005,NA,NA,High Poverty,poverty,05005
05,005,20.662280450826707,0,Not High Poverty,poverty,05005
05,007,NA,NA,High Poverty,poverty,05007
05,007,28.07552507017567,0,Not High Poverty,poverty,05007
05,009,NA,NA,High Poverty,poverty,05009
05,009,38.16591324420506,0,Not High Poverty,poverty,05009
05,011,NA,NA,High Poverty,poverty,05011
05,011,21.010229871223974,0,Not High Poverty,poverty,05011
05,013,NA,NA,High Poverty,poverty,05013
05,013,20.27732272408144,0,Not High Poverty,poverty,05013
05,015,NA,NA,High Poverty,poverty,05015
05,015,47.058961459754435,0,Not High Poverty,poverty,05015
05,017,40,0,High Poverty,poverty,05017
05,017,40,0,Not High Poverty,poverty,05017
05,019,NA,NA,High Poverty,poverty,05019
05,019,17.54441696785239,0,Not High Poverty,poverty,05019
05,021,NA,NA,High Poverty,poverty,05021
05,021,55,0,Not High Poverty,poverty,05021
05,023,NA,NA,High Poverty,poverty,05023
05,023,26,0,Not High Poverty,poverty,05023
05,025,NA,NA,High Poverty,poverty,05025
05,025,30.281784841075794,0,Not High Poverty,poverty,05025
05,027,8,0,High Poverty,poverty,05027
05,027,16.59753807636136,0,Not High Poverty,poverty,05027
05,029,NA,NA,High Poverty,poverty,05029
05,029,24.530906512232598,0,Not High Poverty,poverty,05029
05,031,40,0,High Poverty,poverty,05031
05,031,50.25019126829389,0,Not High Poverty,poverty,05031
05,033,NA,NA,High Poverty,poverty,05033
05,033,24.664546225614927,0,Not High Poverty,poverty,05033
05,035,20,0,High Poverty,poverty,05035
05,035,33.90080265707169,0,Not High Poverty,poverty,05035
05,037,NA,NA,High Poverty,poverty,05037
05,037,55,0,Not High Poverty,poverty,05037
05,039,NA,NA,High Poverty,poverty,05039
05,039,23.288569424964937,0,Not High Poverty,poverty,05039
05,041,40,0,High Poverty,poverty,05041
05,041,41.11795407098121,0,Not High Poverty,poverty,05041
05,043,NA,NA,High Poverty,poverty,05043
05,043,29.922829581993568,0,Not High Poverty,poverty,05043
05,045,6,0,High Poverty,poverty,05045
05,045,19.160231399111446,0,Not High Poverty,poverty,05045
05,047,NA,NA,High Poverty,poverty,05047
05,047,26,0,Not High Poverty,poverty,05047
05,049,NA,NA,High Poverty,poverty,05049
05,049,26,0,Not High Poverty,poverty,05049
05,051,26,0,High Poverty,poverty,05051
05,051,25.72670857838167,0,Not High Poverty,poverty,05051
05,053,NA,NA,High Poverty,poverty,05053
05,053,26,0,Not High Poverty,poverty,05053
05,055,25,0,High Poverty,poverty,05055
05,055,49.16126296746474,0,Not High Poverty,poverty,05055
05,057,NA,NA,High Poverty,poverty,05057
05,057,26,0,Not High Poverty,poverty,05057
05,059,NA,NA,High Poverty,poverty,05059
05,059,18.36165686881188,0,Not High Poverty,poverty,05059
05,061,NA,NA,High Poverty,poverty,05061
05,061,26,0,Not High Poverty,poverty,05061
05,063,NA,NA,High Poverty,poverty,05063
05,063,27.658344195995856,0,Not High Poverty,poverty,05063
05,065,NA,NA,High Poverty,poverty,05065
05,065,30.246274359954146,0,Not High Poverty,poverty,05065
05,067,NA,NA,High Poverty,poverty,05067
05,067,50.10887541345094,0,Not High Poverty,poverty,05067
05,069,NA,NA,High Poverty,poverty,05069
05,069,27.41731006950777,0,Not High Poverty,poverty,05069
05,071,NA,NA,High Poverty,poverty,05071
05,071,26,0,Not High Poverty,poverty,05071
05,073,NA,NA,High Poverty,poverty,05073
05,073,26,0,Not High Poverty,poverty,05073
05,075,NA,NA,High Poverty,poverty,05075
05,075,42.4066707003479,0,Not High Poverty,poverty,05075
05,077,NA,NA,High Poverty,poverty,05077
05,077,55,0,Not High Poverty,poverty,05077
05,079,NA,NA,High Poverty,poverty,05079
05,079,29.295088790233073,0,Not High Poverty,poverty,05079
05,081,NA,NA,High Poverty,poverty,05081
05,081,23.832925755649025,0,Not High Poverty,poverty,05081
05,083,NA,NA,High Poverty,poverty,05083
05,083,26,0,Not High Poverty,poverty,05083
05,085,NA,NA,High Poverty,poverty,05085
05,085,27.86333104647638,0,Not High Poverty,poverty,05085
05,087,NA,NA,High Poverty,poverty,05087
05,087,64.90999018349316,0,Not High Poverty,poverty,05087
05,089,NA,NA,High Poverty,poverty,05089
05,089,27.640691633713267,0,Not High Poverty,poverty,05089
05,091,16.827906976744185,0,High Poverty,poverty,05091
05,091,25.3861568312592,0,Not High Poverty,poverty,05091
05,093,51.33887945670628,0,High Poverty,poverty,05093
05,093,55,0,Not High Poverty,poverty,05093
05,095,NA,NA,High Poverty,poverty,05095
05,095,50.076580069794495,0,Not High Poverty,poverty,05095
05,097,NA,NA,High Poverty,poverty,05097
05,097,32.09871723368656,0,Not High Poverty,poverty,05097
05,099,NA,NA,High Poverty,poverty,05099
05,099,27.907563025210084,0,Not High Poverty,poverty,05099
05,101,NA,NA,High Poverty,poverty,05101
05,101,55.42273135669362,0,Not High Poverty,poverty,05101
05,103,8,0,High Poverty,poverty,05103
05,103,12.660546350201523,0,Not High Poverty,poverty,05103
05,105,NA,NA,High Poverty,poverty,05105
05,105,26,0,Not High Poverty,poverty,05105
05,107,40,0,High Poverty,poverty,05107
05,107,53.837704918032784,0,Not High Poverty,poverty,05107
05,109,NA,NA,High Poverty,poverty,05109
05,109,28.11984171848502,0,Not High Poverty,poverty,05109
05,111,55,0,High Poverty,poverty,05111
05,111,55,0,Not High Poverty,poverty,05111
05,113,NA,NA,High Poverty,poverty,05113
05,113,27.557453005030446,0,Not High Poverty,poverty,05113
05,115,NA,NA,High Poverty,poverty,05115
05,115,21.80755340637816,0,Not High Poverty,poverty,05115
05,117,NA,NA,High Poverty,poverty,05117
05,117,43.408409291384885,0,Not High Poverty,poverty,05117
05,119,18.738987508218276,0,High Poverty,poverty,05119
05,119,21.889981892665887,0,Not High Poverty,poverty,05119
05,121,NA,NA,High Poverty,poverty,05121
05,121,32.92747818623945,0,Not High Poverty,poverty,05121
05,123,55,0,High Poverty,poverty,05123
05,123,55,0,Not High Poverty,poverty,05123
05,125,NA,NA,High Poverty,poverty,05125
05,125,22.06822537010596,0,Not High Poverty,poverty,05125
05,127,NA,NA,High Poverty,poverty,05127
05,127,27.47545059042884,0,Not High Poverty,poverty,05127
05,129,NA,NA,High Poverty,poverty,05129
05,129,28.835504885993487,0,Not High Poverty,poverty,05129
05,131,13,0,High Poverty,poverty,05131
05,131,17.850891323596873,0,Not High Poverty,poverty,05131
05,133,NA,NA,High Poverty,poverty,05133
05,133,26,0,Not High Poverty,poverty,05133
05,135,NA,NA,High Poverty,poverty,05135
05,135,27.050420168067227,0,Not High Poverty,poverty,05135
05,137,NA,NA,High Poverty,poverty,05137
05,137,30.60974332111053,0,Not High Poverty,poverty,05137
05,139,NA,NA,High Poverty,poverty,05139
05,139,5.790374501992032,0,Not High Poverty,poverty,05139
05,141,NA,NA,High Poverty,poverty,05141
05,141,26,0,Not High Poverty,poverty,05141
05,143,26,0,High Poverty,poverty,05143
05,143,31.36615306895681,0,Not High Poverty,poverty,05143
05,145,NA,NA,High Poverty,poverty,05145
05,145,27.45001853254476,0,Not High Poverty,poverty,05145
05,147,NA,NA,High Poverty,poverty,05147
05,147,49.330978599626015,0,Not High Poverty,poverty,05147
05,149,NA,NA,High Poverty,poverty,05149
05,149,26,0,Not High Poverty,poverty,05149
06,001,41.377409507195814,0,High Poverty,poverty,06001
06,001,48.79807621955681,0,Not High Poverty,poverty,06001
06,003,NA,NA,High Poverty,poverty,06003
06,003,93,0,Not High Poverty,poverty,06003
06,005,NA,NA,High Poverty,poverty,06005
06,005,20.387281924897852,0,Not High Poverty,poverty,06005
06,007,1,0,High Poverty,poverty,06007
06,007,1.8389411473846553,0,Not High Poverty,poverty,06007
06,009,NA,NA,High Poverty,poverty,06009
06,009,24.32181463760411,0,Not High Poverty,poverty,06009
06,011,NA,NA,High Poverty,poverty,06011
06,011,6.56064322703734,0,Not High Poverty,poverty,06011
06,013,NA,NA,High Poverty,poverty,06013
06,013,33.84061317087595,0,Not High Poverty,poverty,06013
06,015,NA,NA,High Poverty,poverty,06015
06,015,37.873087788497415,0,Not High Poverty,poverty,06015
06,017,NA,NA,High Poverty,poverty,06017
06,017,30.4376376316961,0,Not High Poverty,poverty,06017
06,019,13.321886918874343,0,High Poverty,poverty,06019
06,019,15.453171198419803,0,Not High Poverty,poverty,06019
06,021,NA,NA,High Poverty,poverty,06021
06,021,11.847775385719412,0,Not High Poverty,poverty,06021
06,023,47,0,High Poverty,poverty,06023
06,023,50.14728220547464,0,Not High Poverty,poverty,06023
06,025,51.742257353894,0,High Poverty,poverty,06025
06,025,62.03030780587743,0,Not High Poverty,poverty,06025
06,027,NA,NA,High Poverty,poverty,06027
06,027,98.18667003920577,0,Not High Poverty,poverty,06027
06,029,24.060970363829835,0,High Poverty,poverty,06029
06,029,39.12369740097001,0,Not High Poverty,poverty,06029
06,031,40,0,High Poverty,poverty,06031
06,031,33.369533882623344,0,Not High Poverty,poverty,06031
06,033,0,0,High Poverty,poverty,06033
06,033,0.38373562623018753,0,Not High Poverty,poverty,06033
06,035,NA,NA,High Poverty,poverty,06035
06,035,69.8139039186752,0,Not High Poverty,poverty,06035
06,037,10.065551605386016,0,High Poverty,poverty,06037
06,037,11.000499509249801,5.664625707333508e-4,Not High Poverty,poverty,06037
06,039,17,0,High Poverty,poverty,06039
06,039,20.479833531280477,0,Not High Poverty,poverty,06039
06,041,NA,NA,High Poverty,poverty,06041
06,041,66.12886984375798,0,Not High Poverty,poverty,06041
06,043,NA,NA,High Poverty,poverty,06043
06,043,7.549003823706983,0,Not High Poverty,poverty,06043
06,045,NA,NA,High Poverty,poverty,06045
06,045,46.635721940415806,0,Not High Poverty,poverty,06045
