year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2018,12,39425,race-ethnicity,Mixed Race and Ethnicity,44.297136150210015,1
2018,12,43975,all,All,71.79742331999964,1
2018,12,43975,poverty,High Poverty,55,1
2018,12,43975,poverty,Not High Poverty,73.1186721172425,1
2018,12,43975,race-ethnicity,Majority Non-White,76,1
2018,12,43975,race-ethnicity,"Majority White, Non-Hispanic",72.98249799707673,1
2018,12,43975,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,12,45000,all,All,53.94692055440266,1
2018,12,45000,poverty,High Poverty,52.249158287153875,1
2018,12,45000,poverty,Not High Poverty,54.66430440682938,1
2018,12,45000,race-ethnicity,Majority Non-White,53.0241302651873,1
2018,12,45000,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,12,45000,race-ethnicity,Mixed Race and Ethnicity,62.02878867035601,1
2018,12,45025,all,All,77.13319719560897,1
2018,12,45025,poverty,High Poverty,NA,NA
2018,12,45025,poverty,Not High Poverty,77.03213563990052,1
2018,12,45025,race-ethnicity,Majority Non-White,76.60014594132153,1
2018,12,45025,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,12,45025,race-ethnicity,Mixed Race and Ethnicity,79.54167206013364,1
2018,12,45060,all,All,26.005035219356493,1
2018,12,45060,poverty,High Poverty,NA,NA
2018,12,45060,poverty,Not High Poverty,26.00562733406579,1
2018,12,45060,race-ethnicity,Majority Non-White,26.004900992905675,1
2018,12,45060,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45060,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,45975,all,All,33.91315348285315,1
2018,12,45975,poverty,High Poverty,NA,NA
2018,12,45975,poverty,Not High Poverty,33.55500921264271,1
2018,12,45975,race-ethnicity,Majority Non-White,34.00997208617292,1
2018,12,45975,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45975,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,49675,all,All,69.06012539583135,1
2018,12,49675,poverty,High Poverty,NA,NA
2018,12,49675,poverty,Not High Poverty,68.97654491324985,1
2018,12,49675,race-ethnicity,Majority Non-White,NA,NA
2018,12,49675,race-ethnicity,"Majority White, Non-Hispanic",68.91360955870746,1
2018,12,49675,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,53000,all,All,24.80066538208794,1
2018,12,53000,poverty,High Poverty,26,1
2018,12,53000,poverty,Not High Poverty,24.700491112618483,1
2018,12,53000,race-ethnicity,Majority Non-White,24.78396110221596,1
2018,12,53000,race-ethnicity,"Majority White, Non-Hispanic",25.84487135887653,1
2018,12,53000,race-ethnicity,Mixed Race and Ethnicity,24.454627856530195,1
2018,12,54000,all,All,79.32052827568842,1
2018,12,54000,poverty,High Poverty,NA,NA
2018,12,54000,poverty,Not High Poverty,79.52060531945142,1
2018,12,54000,race-ethnicity,Majority Non-White,NA,NA
2018,12,54000,race-ethnicity,"Majority White, Non-Hispanic",79.76823803792851,1
2018,12,54000,race-ethnicity,Mixed Race and Ethnicity,76,1
2018,12,54200,all,All,58.05376020085716,1
2018,12,54200,poverty,High Poverty,NA,NA
2018,12,54200,poverty,Not High Poverty,57.77096902515392,1
2018,12,54200,race-ethnicity,Majority Non-White,NA,NA
2018,12,54200,race-ethnicity,"Majority White, Non-Hispanic",57.96520661292462,1
2018,12,54200,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,55775,all,All,28.53882839287294,1
2018,12,55775,poverty,High Poverty,NA,NA
2018,12,55775,poverty,Not High Poverty,28.62398611326758,1
2018,12,55775,race-ethnicity,Majority Non-White,28.105543170688136,1
2018,12,55775,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,55775,race-ethnicity,Mixed Race and Ethnicity,26,1
2018,12,57425,all,All,54.91296591108908,1
2018,12,57425,poverty,High Poverty,55,1
2018,12,57425,poverty,Not High Poverty,54.92951320076397,1
2018,12,57425,race-ethnicity,Majority Non-White,54.729121768794286,1
2018,12,57425,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,57425,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,12,58050,all,All,67.376094130526,1
2018,12,58050,poverty,High Poverty,55,1
2018,12,58050,poverty,Not High Poverty,68.20958145285964,1
2018,12,58050,race-ethnicity,Majority Non-White,59.47597845601436,1
2018,12,58050,race-ethnicity,"Majority White, Non-Hispanic",74.42901671861718,1
2018,12,58050,race-ethnicity,Mixed Race and Ethnicity,70.19297173945914,1
2018,12,58715,all,All,59.88174511604864,1
2018,12,58715,poverty,High Poverty,NA,NA
2018,12,58715,poverty,Not High Poverty,59.78183520185345,1
2018,12,58715,race-ethnicity,Majority Non-White,55,1
2018,12,58715,race-ethnicity,"Majority White, Non-Hispanic",63.753948537014026,1
2018,12,58715,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,12,63000,all,All,62.46306133529059,1
2018,12,63000,poverty,High Poverty,57.35160948001415,1
2018,12,63000,poverty,Not High Poverty,63.07898207916535,1
2018,12,63000,race-ethnicity,Majority Non-White,56.20542883742581,1
2018,12,63000,race-ethnicity,"Majority White, Non-Hispanic",63.75752070367176,1
2018,12,63000,race-ethnicity,Mixed Race and Ethnicity,64.8402552614141,1
2018,12,69700,all,All,55.00000000000001,1
2018,12,69700,poverty,High Poverty,NA,NA
2018,12,69700,poverty,Not High Poverty,54.99999999999999,1
2018,12,69700,race-ethnicity,Majority Non-White,55,1
2018,12,69700,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,69700,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,12,70600,all,All,20.379245764608548,1
2018,12,70600,poverty,High Poverty,15.862734437444274,1
2018,12,70600,poverty,Not High Poverty,21.860116666798984,1
2018,12,70600,race-ethnicity,Majority Non-White,19.01110449370115,1
2018,12,70600,race-ethnicity,"Majority White, Non-Hispanic",22.963738414108093,1
2018,12,70600,race-ethnicity,Mixed Race and Ethnicity,19.00040003137057,1
2018,12,71000,all,All,30.62045851128693,1
2018,12,71000,poverty,High Poverty,23.483585778034037,1
2018,12,71000,poverty,Not High Poverty,32.24501830699886,1
2018,12,71000,race-ethnicity,Majority Non-White,24.19485514919269,1
2018,12,71000,race-ethnicity,"Majority White, Non-Hispanic",38.29654988880325,1
2018,12,71000,race-ethnicity,Mixed Race and Ethnicity,30.23363079962891,1
2018,12,76600,all,All,62.22583966642148,1
2018,12,76600,poverty,High Poverty,72.92736470590472,1
2018,12,76600,poverty,Not High Poverty,61.4559055272656,1
2018,12,76600,race-ethnicity,Majority Non-White,63.80706761168294,1
2018,12,76600,race-ethnicity,"Majority White, Non-Hispanic",69.06328251908751,1
2018,12,76600,race-ethnicity,Mixed Race and Ethnicity,58.47518643775055,1
2018,13,03440,all,All,25.259491919131484,1
2018,13,03440,poverty,High Poverty,26,1
2018,13,03440,poverty,Not High Poverty,25.040859735878207,1
2018,13,03440,race-ethnicity,Majority Non-White,24.679492469568807,1
2018,13,03440,race-ethnicity,"Majority White, Non-Hispanic",25.10256837891928,1
2018,13,03440,race-ethnicity,Mixed Race and Ethnicity,26,1
2018,13,04000,all,All,7.322769067827837,1
2018,13,04000,poverty,High Poverty,7.584796082000607,1
2018,13,04000,poverty,Not High Poverty,7.359426417572325,1
2018,13,04000,race-ethnicity,Majority Non-White,7.532085926312069,1
2018,13,04000,race-ethnicity,"Majority White, Non-Hispanic",7.112721801410947,1
2018,13,04000,race-ethnicity,Mixed Race and Ethnicity,6.499302191034317,1
2018,13,04204,all,All,23.529063463133976,1
2018,13,04204,poverty,High Poverty,20,1
2018,13,04204,poverty,Not High Poverty,23.811697231874486,1
2018,13,04204,race-ethnicity,Majority Non-White,23.88563214042521,1
2018,13,04204,race-ethnicity,"Majority White, Non-Hispanic",23.649226316375376,1
2018,13,04204,race-ethnicity,Mixed Race and Ethnicity,22.61880478521611,1
2018,13,19000,all,All,14.465920097655472,1
2018,13,19000,poverty,High Poverty,11.810479867622725,1
2018,13,19000,poverty,Not High Poverty,15.020972440511347,1
2018,13,19000,race-ethnicity,Majority Non-White,13.829180237202728,1
2018,13,19000,race-ethnicity,"Majority White, Non-Hispanic",15.883344038737091,1
2018,13,19000,race-ethnicity,Mixed Race and Ethnicity,14.431985217788482,1
2018,13,42425,all,All,26.000000000000004,1
2018,13,42425,poverty,High Poverty,NA,NA
2018,13,42425,poverty,Not High Poverty,25.999999999999996,1
2018,13,42425,race-ethnicity,Majority Non-White,NA,NA
2018,13,42425,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,13,42425,race-ethnicity,Mixed Race and Ethnicity,26,1
2018,13,49008,all,All,21.0048511413726,1
2018,13,49008,poverty,High Poverty,18.976226942798164,1
2018,13,49008,poverty,Not High Poverty,21.685753807582024,1
2018,13,49008,race-ethnicity,Majority Non-White,21.275014784715466,1
2018,13,49008,race-ethnicity,"Majority White, Non-Hispanic",19.750821501643003,1
2018,13,49008,race-ethnicity,Mixed Race and Ethnicity,21.17299342355839,1
2018,13,67284,all,All,25.4707599929085,1
2018,13,67284,poverty,High Poverty,NA,NA
2018,13,67284,poverty,Not High Poverty,25.573362384118116,1
2018,13,67284,race-ethnicity,Majority Non-White,20,1
2018,13,67284,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,13,67284,race-ethnicity,Mixed Race and Ethnicity,26,1
2018,13,68516,all,All,16.84310276974713,1
2018,13,68516,poverty,High Poverty,NA,NA
2018,13,68516,poverty,Not High Poverty,17.10546379918191,1
2018,13,68516,race-ethnicity,Majority Non-White,26,1
2018,13,68516,race-ethnicity,"Majority White, Non-Hispanic",16.29585434510542,1
2018,13,68516,race-ethnicity,Mixed Race and Ethnicity,8,1
2018,13,69000,all,All,34.305411666213615,1
2018,13,69000,poverty,High Poverty,26,1
2018,13,69000,poverty,Not High Poverty,35.1729521767911,1
2018,13,69000,race-ethnicity,Majority Non-White,32.00393820754081,1
2018,13,69000,race-ethnicity,"Majority White, Non-Hispanic",31.140348082461838,1
2018,13,69000,race-ethnicity,Mixed Race and Ethnicity,39.58693150562717,1
2018,13,72122,all,All,11.283911890647193,1
2018,13,72122,poverty,High Poverty,NA,NA
2018,13,72122,poverty,Not High Poverty,11.469992219150846,1
2018,13,72122,race-ethnicity,Majority Non-White,11.324415468636502,1
2018,13,72122,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,13,72122,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,13,80508,all,All,16.915596476818163,1
2018,13,80508,poverty,High Poverty,8,1
2018,13,80508,poverty,Not High Poverty,18.281077217114984,1
2018,13,80508,race-ethnicity,Majority Non-White,10.535189448955936,1
2018,13,80508,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,13,80508,race-ethnicity,Mixed Race and Ethnicity,19.820595234557345,1
2018,15,71550,all,All,96.85159264906089,1
2018,15,71550,poverty,High Poverty,96.87698833510075,1
2018,15,71550,poverty,Not High Poverty,96.96924848794724,1
2018,15,71550,race-ethnicity,Majority Non-White,96.8155415896361,1
2018,15,71550,race-ethnicity,"Majority White, Non-Hispanic",95,1
2018,15,71550,race-ethnicity,Mixed Race and Ethnicity,96.87278940623665,1
2018,16,08830,all,All,48.745533403256815,1
2018,16,08830,poverty,High Poverty,NA,NA
2018,16,08830,poverty,Not High Poverty,49.1331364008761,1
2018,16,08830,race-ethnicity,Majority Non-White,NA,NA
2018,16,08830,race-ethnicity,"Majority White, Non-Hispanic",48.99970976740471,1
2018,16,08830,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,16,56260,all,All,53.41644857680384,1
2018,16,56260,poverty,High Poverty,NA,NA
2018,16,56260,poverty,Not High Poverty,53.55974748175559,1
2018,16,56260,race-ethnicity,Majority Non-White,NA,NA
2018,16,56260,race-ethnicity,"Majority White, Non-Hispanic",54.85987420663441,1
2018,16,56260,race-ethnicity,Mixed Race and Ethnicity,49,1
2018,17,02154,all,All,18.69256279929217,1
2018,17,02154,poverty,High Poverty,NA,NA
2018,17,02154,poverty,Not High Poverty,18.71306204725939,1
2018,17,02154,race-ethnicity,Majority Non-White,12.691051122006238,1
2018,17,02154,race-ethnicity,"Majority White, Non-Hispanic",19.506866491666592,1
2018,17,02154,race-ethnicity,Mixed Race and Ethnicity,6.999999999999999,1
2018,17,03012,all,All,40.46724672571862,1
2018,17,03012,poverty,High Poverty,NA,NA
2018,17,03012,poverty,Not High Poverty,40.4037474917046,1
2018,17,03012,race-ethnicity,Majority Non-White,41.75432726180396,1
2018,17,03012,race-ethnicity,"Majority White, Non-Hispanic",36.488491117199416,1
2018,17,03012,race-ethnicity,Mixed Race and Ethnicity,39.58238956096126,1
2018,17,06613,all,All,66.9612310724574,1
2018,17,06613,poverty,High Poverty,49,1
2018,17,06613,poverty,Not High Poverty,68.514928398396,1
2018,17,06613,race-ethnicity,Majority Non-White,NA,NA
2018,17,06613,race-ethnicity,"Majority White, Non-Hispanic",67.39256892580363,1
2018,17,06613,race-ethnicity,Mixed Race and Ethnicity,65.2872687704026,1
2018,17,12385,all,All,47.50947812381562,1
2018,17,12385,poverty,High Poverty,47,1
2018,17,12385,poverty,Not High Poverty,47.71702963963226,1
2018,17,12385,race-ethnicity,Majority Non-White,47,1
2018,17,12385,race-ethnicity,"Majority White, Non-Hispanic",47.618352507413064,1
2018,17,12385,race-ethnicity,Mixed Race and Ethnicity,47.49099208938129,1
2018,17,14000,all,All,8.661896356836335,1
2018,17,14000,poverty,High Poverty,10.29128314109047,1
2018,17,14000,poverty,Not High Poverty,8.251224513813094,1
2018,17,14000,race-ethnicity,Majority Non-White,9.62049578857078,1
2018,17,14000,race-ethnicity,"Majority White, Non-Hispanic",5.959657921353719,1
2018,17,14000,race-ethnicity,Mixed Race and Ethnicity,9.366428247168498,1
2018,17,14351,all,All,3.025917952541884,1
2018,17,14351,poverty,High Poverty,NA,NA
2018,17,14351,poverty,Not High Poverty,3.0443764573091947,1
2018,17,14351,race-ethnicity,Majority Non-White,3.0109060402684564,1
2018,17,14351,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,17,14351,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,17,23074,all,All,37.613057049273344,1
2018,17,23074,poverty,High Poverty,NA,NA
2018,17,23074,poverty,Not High Poverty,37.632901001101565,1
2018,17,23074,race-ethnicity,Majority Non-White,36.86182224499077,1
2018,17,23074,race-ethnicity,"Majority White, Non-Hispanic",40.202817487971835,1
2018,17,23074,race-ethnicity,Mixed Race and Ethnicity,38.1072737970325,1
2018,17,24582,all,All,33.440808607573175,1
2018,17,24582,poverty,High Poverty,36,1
2018,17,24582,poverty,Not High Poverty,33.010724312184166,1
2018,17,24582,race-ethnicity,Majority Non-White,30.178775258368038,1
2018,17,24582,race-ethnicity,"Majority White, Non-Hispanic",35.504900464611524,1
2018,17,24582,race-ethnicity,Mixed Race and Ethnicity,32.81656314699793,1
2018,17,38570,all,All,38.29767758547289,1
2018,17,38570,poverty,High Poverty,NA,NA
2018,17,38570,poverty,Not High Poverty,38.70074218987419,1
2018,17,38570,race-ethnicity,Majority Non-White,35.468046947235656,1
2018,17,38570,race-ethnicity,"Majority White, Non-Hispanic",42.60565879735229,1
2018,17,38570,race-ethnicity,Mixed Race and Ethnicity,35.708916276416964,1
2018,17,51622,all,All,35.88081838669832,1
2018,17,51622,poverty,High Poverty,NA,NA
2018,17,51622,poverty,Not High Poverty,36.095432895276026,1
2018,17,51622,race-ethnicity,Majority Non-White,25,1
2018,17,51622,race-ethnicity,"Majority White, Non-Hispanic",36.59906939241879,1
2018,17,51622,race-ethnicity,Mixed Race and Ethnicity,35.23923580160373,1
2018,17,59000,all,All,48.36797245264249,1
2018,17,59000,poverty,High Poverty,44.955116079105764,1
2018,17,59000,poverty,Not High Poverty,49.43738980599937,1
2018,17,59000,race-ethnicity,Majority Non-White,45.56621052083875,1
2018,17,59000,race-ethnicity,"Majority White, Non-Hispanic",51.77923780673128,1
2018,17,59000,race-ethnicity,Mixed Race and Ethnicity,45.88590422179003,1
2018,17,65000,all,All,44.04134831558598,1
2018,17,65000,poverty,High Poverty,47.56836456335169,1
2018,17,65000,poverty,Not High Poverty,43.40773933260598,1
2018,17,65000,race-ethnicity,Majority Non-White,47.673408712669286,1
2018,17,65000,race-ethnicity,"Majority White, Non-Hispanic",43.04558676532451,1
2018,17,65000,race-ethnicity,Mixed Race and Ethnicity,43.86633811153603,1
2018,17,68003,all,All,21.501341956143772,1
2018,17,68003,poverty,High Poverty,NA,NA
2018,17,68003,poverty,Not High Poverty,21.530005906524963,1
2018,17,68003,race-ethnicity,Majority Non-White,23.22683726113579,1
2018,17,68003,race-ethnicity,"Majority White, Non-Hispanic",20.796315184339775,1
2018,17,68003,race-ethnicity,Mixed Race and Ethnicity,22.04708792901932,1
2018,17,72000,all,All,44.875335466134224,1
2018,17,72000,poverty,High Poverty,36.1130295646878,1
2018,17,72000,poverty,Not High Poverty,46.11563333115934,1
2018,17,72000,race-ethnicity,Majority Non-White,47,1
2018,17,72000,race-ethnicity,"Majority White, Non-Hispanic",46.031539717882396,1
2018,17,72000,race-ethnicity,Mixed Race and Ethnicity,35.49516283030611,1
2018,17,79293,all,All,23.429960019731503,1
2018,17,79293,poverty,High Poverty,NA,NA
2018,17,79293,poverty,Not High Poverty,24.006311466742922,1
2018,17,79293,race-ethnicity,Majority Non-White,21.989640217229052,1
2018,17,79293,race-ethnicity,"Majority White, Non-Hispanic",34.99999999999999,1
2018,17,79293,race-ethnicity,Mixed Race and Ethnicity,27.790439091224542,1
2018,18,05860,all,All,51.55293326162249,1
2018,18,05860,poverty,High Poverty,50.364891003238654,1
2018,18,05860,poverty,Not High Poverty,52.19008372581019,1
2018,18,05860,race-ethnicity,Majority Non-White,NA,NA
2018,18,05860,race-ethnicity,"Majority White, Non-Hispanic",51.34875874566438,1
2018,18,05860,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,18,10342,all,All,55,1
2018,18,10342,poverty,High Poverty,NA,NA
2018,18,10342,poverty,Not High Poverty,55,1
2018,18,10342,race-ethnicity,Majority Non-White,NA,NA
2018,18,10342,race-ethnicity,"Majority White, Non-Hispanic",55.00000000000001,1
2018,18,10342,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,22000,all,All,34.51236374082321,1
2018,18,22000,poverty,High Poverty,36,1
2018,18,22000,poverty,Not High Poverty,34.6481204165783,1
2018,18,22000,race-ethnicity,Majority Non-White,28.472313898056473,1
2018,18,22000,race-ethnicity,"Majority White, Non-Hispanic",34.526660870111776,1
2018,18,22000,race-ethnicity,Mixed Race and Ethnicity,36,1
2018,18,23278,all,All,54.99999999999999,1
2018,18,23278,poverty,High Poverty,NA,NA
2018,18,23278,poverty,Not High Poverty,55,1
2018,18,23278,race-ethnicity,Majority Non-White,NA,NA
2018,18,23278,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,23278,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,25000,all,All,57.56243549843281,1
2018,18,25000,poverty,High Poverty,48.0702463865798,1
2018,18,25000,poverty,Not High Poverty,59.150779533321035,1
2018,18,25000,race-ethnicity,Majority Non-White,61.82242999650256,1
2018,18,25000,race-ethnicity,"Majority White, Non-Hispanic",57.72071664633682,1
2018,18,25000,race-ethnicity,Mixed Race and Ethnicity,50.29774710376322,1
2018,18,31000,all,All,39.589299448980555,1
2018,18,31000,poverty,High Poverty,39,1
2018,18,31000,poverty,Not High Poverty,39.71435434752314,1
2018,18,31000,race-ethnicity,Majority Non-White,37.97279100955372,1
2018,18,31000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,18,31000,race-ethnicity,Mixed Race and Ethnicity,40.851172226192396,1
2018,18,36003,all,All,53.42130779157545,1
2018,18,36003,poverty,High Poverty,53.68614998065633,1
2018,18,36003,poverty,Not High Poverty,53.668744727247095,1
2018,18,36003,race-ethnicity,Majority Non-White,54.60609142678297,1
2018,18,36003,race-ethnicity,"Majority White, Non-Hispanic",53.89082270035547,1
2018,18,36003,race-ethnicity,Mixed Race and Ethnicity,50.917125277760725,1
2018,18,71000,all,All,63.76451294814949,1
2018,18,71000,poverty,High Poverty,56.46268656716418,1
2018,18,71000,poverty,Not High Poverty,65.08465539949366,1
2018,18,71000,race-ethnicity,Majority Non-White,54.49678585410271,1
2018,18,71000,race-ethnicity,"Majority White, Non-Hispanic",73.39878357185526,1
2018,18,71000,race-ethnicity,Mixed Race and Ethnicity,64.5282451923077,1
2018,19,12000,all,All,44.53486658205032,1
2018,19,12000,poverty,High Poverty,NA,NA
2018,19,12000,poverty,Not High Poverty,45.684842164665355,1
2018,19,12000,race-ethnicity,Majority Non-White,NA,NA
2018,19,12000,race-ethnicity,"Majority White, Non-Hispanic",46.184075432834824,1
2018,19,12000,race-ethnicity,Mixed Race and Ethnicity,8,1
2018,19,19000,all,All,53.11316485246271,1
2018,19,19000,poverty,High Poverty,NA,NA
2018,19,19000,poverty,Not High Poverty,53.05863401306016,1
2018,19,19000,race-ethnicity,Majority Non-White,NA,NA
2018,19,19000,race-ethnicity,"Majority White, Non-Hispanic",53.67393667445541,1
2018,19,19000,race-ethnicity,Mixed Race and Ethnicity,47.47644036296053,1
2018,19,21000,all,All,52.4595639166944,1
2018,19,21000,poverty,High Poverty,NA,NA
2018,19,21000,poverty,Not High Poverty,52.27637648077974,1
2018,19,21000,race-ethnicity,Majority Non-White,55,1
2018,19,21000,race-ethnicity,"Majority White, Non-Hispanic",51.43334093912297,1
2018,19,21000,race-ethnicity,Mixed Race and Ethnicity,53.85398341291782,1
2018,19,73335,all,All,75.49236095598863,1
2018,19,73335,poverty,High Poverty,75.05402160864345,1
2018,19,73335,poverty,Not High Poverty,75.55284328015512,1
2018,19,73335,race-ethnicity,Majority Non-White,73.64380059650618,1
2018,19,73335,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,19,73335,race-ethnicity,Mixed Race and Ethnicity,74.9077372235156,1
2018,20,36000,all,All,36.56224865318977,1
2018,20,36000,poverty,High Poverty,23.216948072634597,1
2018,20,36000,poverty,Not High Poverty,38.11081493178753,1
2018,20,36000,race-ethnicity,Majority Non-White,31.606576146263798,1
2018,20,36000,race-ethnicity,"Majority White, Non-Hispanic",42.21924728538359,1
2018,20,36000,race-ethnicity,Mixed Race and Ethnicity,41.676559642653714,1
2018,20,38900,all,All,54.630355275276855,1
2018,20,38900,poverty,High Poverty,55,1
2018,20,38900,poverty,Not High Poverty,54.67331990850027,1
2018,20,38900,race-ethnicity,Majority Non-White,NA,NA
2018,20,38900,race-ethnicity,"Majority White, Non-Hispanic",54.66640071982098,1
2018,20,38900,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,20,52575,all,All,54.82434035758595,1
2018,20,52575,poverty,High Poverty,NA,NA
2018,20,52575,poverty,Not High Poverty,54.83637942040387,1
2018,20,52575,race-ethnicity,Majority Non-White,55,1
2018,20,52575,race-ethnicity,"Majority White, Non-Hispanic",54.82121519943537,1
2018,20,52575,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,20,53775,all,All,48.18819631339816,1
2018,20,53775,poverty,High Poverty,NA,NA
2018,20,53775,poverty,Not High Poverty,48.30464442410539,1
2018,20,53775,race-ethnicity,Majority Non-White,NA,NA
2018,20,53775,race-ethnicity,"Majority White, Non-Hispanic",47.99122047035253,1
2018,20,53775,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,20,71000,all,All,54.85756013067931,1
2018,20,71000,poverty,High Poverty,NA,NA
2018,20,71000,poverty,Not High Poverty,54.87063962877778,1
2018,20,71000,race-ethnicity,Majority Non-White,55,1
2018,20,71000,race-ethnicity,"Majority White, Non-Hispanic",54.79116584141854,1
2018,20,71000,race-ethnicity,Mixed Race and Ethnicity,55.00000000000001,1
2018,20,79000,all,All,32.52001859443151,1
2018,20,79000,poverty,High Poverty,33.38183824688633,1
2018,20,79000,poverty,Not High Poverty,33.60555738211213,1
2018,20,79000,race-ethnicity,Majority Non-White,36.12420709077988,1
2018,20,79000,race-ethnicity,"Majority White, Non-Hispanic",37.66840834034565,1
2018,20,79000,race-ethnicity,Mixed Race and Ethnicity,22.309235002868103,1
2018,21,46027,all,All,35.62230574711201,1
2018,21,46027,poverty,High Poverty,23.137572968118544,1
2018,21,46027,poverty,Not High Poverty,38.15410836330169,1
2018,21,46027,race-ethnicity,Majority Non-White,21.976908432107106,1
2018,21,46027,race-ethnicity,"Majority White, Non-Hispanic",37.84344796640164,1
2018,21,46027,race-ethnicity,Mixed Race and Ethnicity,30.930105757931845,1
2018,21,48006,all,All,31.338628495584377,1
2018,21,48006,poverty,High Poverty,16.999999999999996,1
2018,21,48006,poverty,Not High Poverty,32.00688137199071,1
2018,21,48006,race-ethnicity,Majority Non-White,18.57761378985618,1
2018,21,48006,race-ethnicity,"Majority White, Non-Hispanic",34.12824782839217,1
2018,21,48006,race-ethnicity,Mixed Race and Ethnicity,22.905699827853265,1
2018,22,05000,all,All,1.4035632535186842,1
2018,22,05000,poverty,High Poverty,0.8036626581781027,1
2018,22,05000,poverty,Not High Poverty,1.6264587040406375,1
2018,22,05000,race-ethnicity,Majority Non-White,1.1868056989885405,1
2018,22,05000,race-ethnicity,"Majority White, Non-Hispanic",1.278883169314416,1
2018,22,05000,race-ethnicity,Mixed Race and Ethnicity,2.412204963100788,1
2018,22,40735,all,All,41.91815003494237,1
2018,22,40735,poverty,High Poverty,26,1
2018,22,40735,poverty,Not High Poverty,44.53392618270104,1
2018,22,40735,race-ethnicity,Majority Non-White,30.78804509560213,1
2018,22,40735,race-ethnicity,"Majority White, Non-Hispanic",45.13767959780324,1
2018,22,40735,race-ethnicity,Mixed Race and Ethnicity,45.51039875405639,1
2018,22,41155,all,All,23.123590818527074,1
2018,22,41155,poverty,High Poverty,17,1
2018,22,41155,poverty,Not High Poverty,23.157515892903437,1
2018,22,41155,race-ethnicity,Majority Non-White,26.747862140450895,1
2018,22,41155,race-ethnicity,"Majority White, Non-Hispanic",16.248656221862195,1
2018,22,41155,race-ethnicity,Mixed Race and Ethnicity,22.82999820283511,1
2018,22,55000,all,All,12.653785065545165,1
2018,22,55000,poverty,High Poverty,11.263644821170146,1
2018,22,55000,poverty,Not High Poverty,12.745196223965333,1
2018,22,55000,race-ethnicity,Majority Non-White,13.726940362133496,1
2018,22,55000,race-ethnicity,"Majority White, Non-Hispanic",11.396834255771049,1
2018,22,55000,race-ethnicity,Mixed Race and Ethnicity,10.636113211623636,1
2018,22,70000,all,All,12.45879835062069,1
2018,22,70000,poverty,High Poverty,11.62119344556494,1
2018,22,70000,poverty,Not High Poverty,13.139290654239435,1
2018,22,70000,race-ethnicity,Majority Non-White,13.103828222419828,1
2018,22,70000,race-ethnicity,"Majority White, Non-Hispanic",10.79935867435076,1
2018,22,70000,race-ethnicity,Mixed Race and Ethnicity,9.574379132726534,1
2018,24,04000,all,All,33.51121987422494,1
2018,24,04000,poverty,High Poverty,27.117323089739436,1
2018,24,04000,poverty,Not High Poverty,34.13094987892356,1
2018,24,04000,race-ethnicity,Majority Non-White,34.474875475732986,1
2018,24,04000,race-ethnicity,"Majority White, Non-Hispanic",32.28476399225201,1
2018,24,04000,race-ethnicity,Mixed Race and Ethnicity,30.732870347728273,1
2018,24,30325,all,All,47.04361451404625,1
2018,24,30325,poverty,High Poverty,NA,NA
2018,24,30325,poverty,Not High Poverty,47.55774751846694,1
2018,24,30325,race-ethnicity,Majority Non-White,40,1
2018,24,30325,race-ethnicity,"Majority White, Non-Hispanic",48.03063818605753,1
2018,24,30325,race-ethnicity,Mixed Race and Ethnicity,53.39736209439097,1
2018,25,07000,all,All,28.08886838495065,1
2018,25,07000,poverty,High Poverty,19.906887081440793,1
2018,25,07000,poverty,Not High Poverty,29.444922129076406,1
