year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2018,06,39496,race-ethnicity,Mixed Race and Ethnicity,41.5870130212623,1
2018,06,39892,all,All,4.62082295205738,1
2018,06,39892,poverty,High Poverty,NA,NA
2018,06,39892,poverty,Not High Poverty,4.615798275240188,1
2018,06,39892,race-ethnicity,Majority Non-White,4.470809219210072,1
2018,06,39892,race-ethnicity,"Majority White, Non-Hispanic",4,1
2018,06,39892,race-ethnicity,Mixed Race and Ethnicity,4.832798992385642,1
2018,06,40130,all,All,63.692062115880326,1
2018,06,40130,poverty,High Poverty,62,1
2018,06,40130,poverty,Not High Poverty,63.370936015908974,1
2018,06,40130,race-ethnicity,Majority Non-White,62.06214506846973,1
2018,06,40130,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,06,40130,race-ethnicity,Mixed Race and Ethnicity,67.1096015574865,1
2018,06,41992,all,All,69.07621649656944,1
2018,06,41992,poverty,High Poverty,NA,NA
2018,06,41992,poverty,Not High Poverty,69.13742444236351,1
2018,06,41992,race-ethnicity,Majority Non-White,59,1
2018,06,41992,race-ethnicity,"Majority White, Non-Hispanic",70.00236347640119,1
2018,06,41992,race-ethnicity,Mixed Race and Ethnicity,67.76580292870048,1
2018,06,43000,all,All,1.3393975072594602,1
2018,06,43000,poverty,High Poverty,0.4325787685041184,1
2018,06,43000,poverty,Not High Poverty,1.4956289775279878,1
2018,06,43000,race-ethnicity,Majority Non-White,1.4062505401521102,1
2018,06,43000,race-ethnicity,"Majority White, Non-Hispanic",1.239532125659555,1
2018,06,43000,race-ethnicity,Mixed Race and Ethnicity,1.0695973986310476,1
2018,06,44000,all,All,12.278329582001648,1
2018,06,44000,poverty,High Poverty,5.626516885098121,1
2018,06,44000,poverty,Not High Poverty,13.633398787285076,1
2018,06,44000,race-ethnicity,Majority Non-White,10.141287986824922,1
2018,06,44000,race-ethnicity,"Majority White, Non-Hispanic",15.59230106983838,1
2018,06,44000,race-ethnicity,Mixed Race and Ethnicity,17.44219331215127,1
2018,06,45484,all,All,24.72006122516225,1
2018,06,45484,poverty,High Poverty,NA,NA
2018,06,45484,poverty,Not High Poverty,24.788072336158532,1
2018,06,45484,race-ethnicity,Majority Non-White,23.28123765471398,1
2018,06,45484,race-ethnicity,"Majority White, Non-Hispanic",24.008293112849184,1
2018,06,45484,race-ethnicity,Mixed Race and Ethnicity,25.42331181574322,1
2018,06,46842,all,All,37.87642199139426,1
2018,06,46842,poverty,High Poverty,NA,NA
2018,06,46842,poverty,Not High Poverty,37.92778694397428,1
2018,06,46842,race-ethnicity,Majority Non-White,37,1
2018,06,46842,race-ethnicity,"Majority White, Non-Hispanic",34.61537921297935,1
2018,06,46842,race-ethnicity,Mixed Race and Ethnicity,38.56703690316536,1
2018,06,46898,all,All,16.333722567160184,1
2018,06,46898,poverty,High Poverty,13.066070439168104,1
2018,06,46898,poverty,Not High Poverty,17.58986665103969,1
2018,06,46898,race-ethnicity,Majority Non-White,14.468815150969268,1
2018,06,46898,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,46898,race-ethnicity,Mixed Race and Ethnicity,19.526655739253936,1
2018,06,47766,all,All,62.91017337301029,1
2018,06,47766,poverty,High Poverty,NA,NA
2018,06,47766,poverty,Not High Poverty,62.8377749705479,1
2018,06,47766,race-ethnicity,Majority Non-White,62.987984942516974,1
2018,06,47766,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,47766,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,48256,all,All,46.433435734634635,1
2018,06,48256,poverty,High Poverty,NA,NA
2018,06,48256,poverty,Not High Poverty,46.49729754857302,1
2018,06,48256,race-ethnicity,Majority Non-White,NA,NA
2018,06,48256,race-ethnicity,"Majority White, Non-Hispanic",46.90668006443388,1
2018,06,48256,race-ethnicity,Mixed Race and Ethnicity,42.441792253007286,1
2018,06,48354,all,All,24.53050428385362,1
2018,06,48354,poverty,High Poverty,21.731942481623136,1
2018,06,48354,poverty,Not High Poverty,24.878941378471104,1
2018,06,48354,race-ethnicity,Majority Non-White,23.293928231971147,1
2018,06,48354,race-ethnicity,"Majority White, Non-Hispanic",24.238996804911046,1
2018,06,48354,race-ethnicity,Mixed Race and Ethnicity,25.509130461354523,1
2018,06,49270,all,All,35.35441525546418,1
2018,06,49270,poverty,High Poverty,31.380361394060024,1
2018,06,49270,poverty,Not High Poverty,35.61960750102794,1
2018,06,49270,race-ethnicity,Majority Non-White,35.338389477092704,1
2018,06,49270,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,49270,race-ethnicity,Mixed Race and Ethnicity,35.74780379121559,1
2018,06,49670,all,All,55.17670730605799,1
2018,06,49670,poverty,High Poverty,NA,NA
2018,06,49670,poverty,Not High Poverty,55.04946037230997,1
2018,06,49670,race-ethnicity,Majority Non-White,54.480006993698254,1
2018,06,49670,race-ethnicity,"Majority White, Non-Hispanic",59.378102458838576,1
2018,06,49670,race-ethnicity,Mixed Race and Ethnicity,54.16616722688838,1
2018,06,50076,all,All,33.19680374182335,1
2018,06,50076,poverty,High Poverty,NA,NA
2018,06,50076,poverty,Not High Poverty,33.26287301781831,1
2018,06,50076,race-ethnicity,Majority Non-White,NA,NA
2018,06,50076,race-ethnicity,"Majority White, Non-Hispanic",35.90322741210389,1
2018,06,50076,race-ethnicity,Mixed Race and Ethnicity,31.23576461924437,1
2018,06,50258,all,All,64.31416189736494,1
2018,06,50258,poverty,High Poverty,57,1
2018,06,50258,poverty,Not High Poverty,64.4458253345992,1
2018,06,50258,race-ethnicity,Majority Non-White,63,1
2018,06,50258,race-ethnicity,"Majority White, Non-Hispanic",65.1995101054982,1
2018,06,50258,race-ethnicity,Mixed Race and Ethnicity,63.9723100803561,1
2018,06,51182,all,All,41.7400116448065,1
2018,06,51182,poverty,High Poverty,NA,NA
2018,06,51182,poverty,Not High Poverty,41.667048409400124,1
2018,06,51182,race-ethnicity,Majority Non-White,NA,NA
2018,06,51182,race-ethnicity,"Majority White, Non-Hispanic",42.16283199885694,1
2018,06,51182,race-ethnicity,Mixed Race and Ethnicity,33.6280391381126,1
2018,06,52526,all,All,4.592524585365794,1
2018,06,52526,poverty,High Poverty,NA,NA
2018,06,52526,poverty,Not High Poverty,4.592631307041061,1
2018,06,52526,race-ethnicity,Majority Non-White,4.590933407162325,1
2018,06,52526,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,52526,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,53000,all,All,46.344501999527346,1
2018,06,53000,poverty,High Poverty,43.84334825254738,1
2018,06,53000,poverty,Not High Poverty,46.22338525738792,1
2018,06,53000,race-ethnicity,Majority Non-White,48.80851220199331,1
2018,06,53000,race-ethnicity,"Majority White, Non-Hispanic",43.09977147391172,1
2018,06,53000,race-ethnicity,Mixed Race and Ethnicity,38.66341463414634,1
2018,06,53322,all,All,37.87629380487051,1
2018,06,53322,poverty,High Poverty,NA,NA
2018,06,53322,poverty,Not High Poverty,37.7203531750826,1
2018,06,53322,race-ethnicity,Majority Non-White,35.780637365882875,1
2018,06,53322,race-ethnicity,"Majority White, Non-Hispanic",38.190499647209414,1
2018,06,53322,race-ethnicity,Mixed Race and Ethnicity,38.967181809188666,1
2018,06,53896,all,All,20.329575427550413,1
2018,06,53896,poverty,High Poverty,26,1
2018,06,53896,poverty,Not High Poverty,19.80054855311412,1
2018,06,53896,race-ethnicity,Majority Non-White,20.42858503002783,1
2018,06,53896,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,53896,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,53980,all,All,10.366397383433876,1
2018,06,53980,poverty,High Poverty,NA,NA
2018,06,53980,poverty,Not High Poverty,10.570443383066806,1
2018,06,53980,race-ethnicity,Majority Non-White,9.292667408364427,1
2018,06,53980,race-ethnicity,"Majority White, Non-Hispanic",12.7190732479536,1
2018,06,53980,race-ethnicity,Mixed Race and Ethnicity,10.598473415119086,1
2018,06,54652,all,All,31.885253701841574,1
2018,06,54652,poverty,High Poverty,NA,NA
2018,06,54652,poverty,Not High Poverty,32.04108723405515,1
2018,06,54652,race-ethnicity,Majority Non-White,31.80886923911311,1
2018,06,54652,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,54652,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,55156,all,All,73.45395612367743,1
2018,06,55156,poverty,High Poverty,70,1
2018,06,55156,poverty,Not High Poverty,73.42989902340987,1
2018,06,55156,race-ethnicity,Majority Non-White,74.36520568989485,1
2018,06,55156,race-ethnicity,"Majority White, Non-Hispanic",69.56884310319438,1
2018,06,55156,race-ethnicity,Mixed Race and Ethnicity,68.41460919641843,1
2018,06,56000,all,All,18.496120683162694,1
2018,06,56000,poverty,High Poverty,NA,NA
2018,06,56000,poverty,Not High Poverty,18.427927668695258,1
2018,06,56000,race-ethnicity,Majority Non-White,20.55969249655557,1
2018,06,56000,race-ethnicity,"Majority White, Non-Hispanic",18.134971750513255,1
2018,06,56000,race-ethnicity,Mixed Race and Ethnicity,16.57699848333518,1
2018,06,56700,all,All,37.35184349921435,1
2018,06,56700,poverty,High Poverty,NA,NA
2018,06,56700,poverty,Not High Poverty,37.31138067597169,1
2018,06,56700,race-ethnicity,Majority Non-White,37.38021590938943,1
2018,06,56700,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,56700,race-ethnicity,Mixed Race and Ethnicity,36,1
2018,06,57456,all,All,46.88684617560189,1
2018,06,57456,poverty,High Poverty,NA,NA
2018,06,57456,poverty,Not High Poverty,46.856230149957135,1
2018,06,57456,race-ethnicity,Majority Non-White,46.89767071599591,1
2018,06,57456,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,57456,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,57792,all,All,65.38996253661513,1
2018,06,57792,poverty,High Poverty,NA,NA
2018,06,57792,poverty,Not High Poverty,65.3699012658164,1
2018,06,57792,race-ethnicity,Majority Non-White,61,1
2018,06,57792,race-ethnicity,"Majority White, Non-Hispanic",67.32437239867427,1
2018,06,57792,race-ethnicity,Mixed Race and Ethnicity,64.00150212806388,1
2018,06,58072,all,All,19.84915781701556,1
2018,06,58072,poverty,High Poverty,21.25609359766006,1
2018,06,58072,poverty,Not High Poverty,19.7097035728583,1
2018,06,58072,race-ethnicity,Majority Non-White,19.826123849751095,1
2018,06,58072,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,58072,race-ethnicity,Mixed Race and Ethnicity,22,1
2018,06,59444,all,All,14.042797772447338,1
2018,06,59444,poverty,High Poverty,10,1
2018,06,59444,poverty,Not High Poverty,14.460584705754469,1
2018,06,59444,race-ethnicity,Majority Non-White,10,1
2018,06,59444,race-ethnicity,"Majority White, Non-Hispanic",14.957678732891512,1
2018,06,59444,race-ethnicity,Mixed Race and Ethnicity,14.147741309167852,1
2018,06,59451,all,All,36.29862836438923,1
2018,06,59451,poverty,High Poverty,NA,NA
2018,06,59451,poverty,Not High Poverty,37.37794613617479,1
2018,06,59451,race-ethnicity,Majority Non-White,31.885346056497834,1
2018,06,59451,race-ethnicity,"Majority White, Non-Hispanic",44.177898550724635,1
2018,06,59451,race-ethnicity,Mixed Race and Ethnicity,38.638456135295286,1
2018,06,59920,all,All,12.538252000157938,1
2018,06,59920,poverty,High Poverty,NA,NA
2018,06,59920,poverty,Not High Poverty,12.631472635755074,1
2018,06,59920,race-ethnicity,Majority Non-White,NA,NA
2018,06,59920,race-ethnicity,"Majority White, Non-Hispanic",12.685881680730358,1
2018,06,59920,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,60102,all,All,73.25180007026955,1
2018,06,60102,poverty,High Poverty,NA,NA
2018,06,60102,poverty,Not High Poverty,73.44240893735709,1
2018,06,60102,race-ethnicity,Majority Non-White,70.26117513939565,1
2018,06,60102,race-ethnicity,"Majority White, Non-Hispanic",79.97704153528134,1
2018,06,60102,race-ethnicity,Mixed Race and Ethnicity,70.03538346715793,1
2018,06,60466,all,All,23.756513185663213,1
2018,06,60466,poverty,High Poverty,21.557251908396946,1
2018,06,60466,poverty,Not High Poverty,24.01899222311317,1
2018,06,60466,race-ethnicity,Majority Non-White,23.67393769575115,1
2018,06,60466,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,60466,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,60620,all,All,1.2930825892164453,1
2018,06,60620,poverty,High Poverty,NA,NA
2018,06,60620,poverty,Not High Poverty,1.4000057300880056,1
2018,06,60620,race-ethnicity,Majority Non-White,0.8464259185356877,1
2018,06,60620,race-ethnicity,"Majority White, Non-Hispanic",1,1
2018,06,60620,race-ethnicity,Mixed Race and Ethnicity,3.494374860574864,1
2018,06,62000,all,All,22.49299971448426,1
2018,06,62000,poverty,High Poverty,18.70239533601801,1
2018,06,62000,poverty,Not High Poverty,22.905339900411082,1
2018,06,62000,race-ethnicity,Majority Non-White,21.95486624363973,1
2018,06,62000,race-ethnicity,"Majority White, Non-Hispanic",25.803125950808603,1
2018,06,62000,race-ethnicity,Mixed Race and Ethnicity,22.882173141659035,1
2018,06,62938,all,All,8.755655241245105,1
2018,06,62938,poverty,High Poverty,NA,NA
2018,06,62938,poverty,Not High Poverty,8.798806496058365,1
2018,06,62938,race-ethnicity,Majority Non-White,NA,NA
2018,06,62938,race-ethnicity,"Majority White, Non-Hispanic",8.827578458049027,1
2018,06,62938,race-ethnicity,Mixed Race and Ethnicity,7,1
2018,06,64000,all,All,14.938516155959993,1
2018,06,64000,poverty,High Poverty,12.9770048503923,1
2018,06,64000,poverty,Not High Poverty,15.292610661579834,1
2018,06,64000,race-ethnicity,Majority Non-White,16.92564060481241,1
2018,06,64000,race-ethnicity,"Majority White, Non-Hispanic",9.66073059591104,1
2018,06,64000,race-ethnicity,Mixed Race and Ethnicity,12.92965983544632,1
2018,06,64224,all,All,30.090731914103685,1
2018,06,64224,poverty,High Poverty,30.51185923474746,1
2018,06,64224,poverty,Not High Poverty,30.25398264603078,1
2018,06,64224,race-ethnicity,Majority Non-White,30.863664136385626,1
2018,06,64224,race-ethnicity,"Majority White, Non-Hispanic",24,1
2018,06,64224,race-ethnicity,Mixed Race and Ethnicity,25.09423814058814,1
2018,06,65000,all,All,26.905001344230016,1
2018,06,65000,poverty,High Poverty,31.189911275650296,1
2018,06,65000,poverty,Not High Poverty,26.669510893367743,1
2018,06,65000,race-ethnicity,Majority Non-White,25.20586715446794,1
2018,06,65000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,65000,race-ethnicity,Mixed Race and Ethnicity,49.50644533364967,1
2018,06,65042,all,All,48.134807083574096,1
2018,06,65042,poverty,High Poverty,NA,NA
2018,06,65042,poverty,Not High Poverty,47.561935457166534,1
2018,06,65042,race-ethnicity,Majority Non-White,61.773985072878844,1
2018,06,65042,race-ethnicity,"Majority White, Non-Hispanic",50.57248384528175,1
2018,06,65042,race-ethnicity,Mixed Race and Ethnicity,33.86660136309276,1
2018,06,66000,all,All,33.063522004110816,1
2018,06,66000,poverty,High Poverty,21.03002263347091,1
2018,06,66000,poverty,Not High Poverty,34.27753578704223,1
2018,06,66000,race-ethnicity,Majority Non-White,26.64945860462817,1
2018,06,66000,race-ethnicity,"Majority White, Non-Hispanic",42.77662270330495,1
2018,06,66000,race-ethnicity,Mixed Race and Ethnicity,32.24596323969103,1
2018,06,67000,all,All,39.642439772612825,1
2018,06,67000,poverty,High Poverty,28.855416834474426,1
2018,06,67000,poverty,Not High Poverty,40.02169506254983,1
2018,06,67000,race-ethnicity,Majority Non-White,45.59140210592985,1
2018,06,67000,race-ethnicity,"Majority White, Non-Hispanic",24.6990691447306,1
2018,06,67000,race-ethnicity,Mixed Race and Ethnicity,40.74422515650938,1
2018,06,68000,all,All,40.25911725115287,1
2018,06,68000,poverty,High Poverty,19,1
2018,06,68000,poverty,Not High Poverty,40.713109081845694,1
2018,06,68000,race-ethnicity,Majority Non-White,42.75687910583978,1
2018,06,68000,race-ethnicity,"Majority White, Non-Hispanic",36.2162283305572,1
2018,06,68000,race-ethnicity,Mixed Race and Ethnicity,35.26340993552797,1
2018,06,68084,all,All,49.92973115878411,1
2018,06,68084,poverty,High Poverty,NA,NA
2018,06,68084,poverty,Not High Poverty,49.89024184387705,1
2018,06,68084,race-ethnicity,Majority Non-White,49.747013860026385,1
2018,06,68084,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,68084,race-ethnicity,Mixed Race and Ethnicity,52.47998280256493,1
2018,06,68196,all,All,40.480699958606344,1
2018,06,68196,poverty,High Poverty,NA,NA
2018,06,68196,poverty,Not High Poverty,40.2853014269108,1
2018,06,68196,race-ethnicity,Majority Non-White,44.153452019105515,1
2018,06,68196,race-ethnicity,"Majority White, Non-Hispanic",43.0246357656269,1
2018,06,68196,race-ethnicity,Mixed Race and Ethnicity,37.23298272176785,1
2018,06,68252,all,All,62.38739082761449,1
2018,06,68252,poverty,High Poverty,NA,NA
2018,06,68252,poverty,Not High Poverty,62.62286788013453,1
2018,06,68252,race-ethnicity,Majority Non-White,51.50644286198711,1
2018,06,68252,race-ethnicity,"Majority White, Non-Hispanic",68.5027357539948,1
2018,06,68252,race-ethnicity,Mixed Race and Ethnicity,63.62394318332245,1
2018,06,68378,all,All,62.4843692589231,1
2018,06,68378,poverty,High Poverty,NA,NA
2018,06,68378,poverty,Not High Poverty,62.428081109091096,1
2018,06,68378,race-ethnicity,Majority Non-White,64.11345432273224,1
2018,06,68378,race-ethnicity,"Majority White, Non-Hispanic",61.853703973704214,1
2018,06,68378,race-ethnicity,Mixed Race and Ethnicity,61.15123220759232,1
2018,06,69000,all,All,11.445721067843223,1
2018,06,69000,poverty,High Poverty,12.080670126559228,1
2018,06,69000,poverty,Not High Poverty,11.43005700626205,1
2018,06,69000,race-ethnicity,Majority Non-White,11.480303750496258,1
2018,06,69000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,69000,race-ethnicity,Mixed Race and Ethnicity,12.016931534080287,1
2018,06,69070,all,All,71.0108343690241,1
2018,06,69070,poverty,High Poverty,NA,NA
2018,06,69070,poverty,Not High Poverty,71.10013090421424,1
2018,06,69070,race-ethnicity,Majority Non-White,71.43327637781395,1
2018,06,69070,race-ethnicity,"Majority White, Non-Hispanic",72.04092381661856,1
2018,06,69070,race-ethnicity,Mixed Race and Ethnicity,66.54379562043796,1
2018,06,69084,all,All,30.553267991846585,1
2018,06,69084,poverty,High Poverty,NA,NA
2018,06,69084,poverty,Not High Poverty,30.817981690485173,1
2018,06,69084,race-ethnicity,Majority Non-White,30.67646302086224,1
2018,06,69084,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,69084,race-ethnicity,Mixed Race and Ethnicity,30.31863512795432,1
2018,06,69088,all,All,50.354372012461965,1
2018,06,69088,poverty,High Poverty,NA,NA
2018,06,69088,poverty,Not High Poverty,50.414283797684575,1
2018,06,69088,race-ethnicity,Majority Non-White,53.280164808181496,1
2018,06,69088,race-ethnicity,"Majority White, Non-Hispanic",50.38139681188058,1
2018,06,69088,race-ethnicity,Mixed Race and Ethnicity,49.529227290687594,1
2018,06,69196,all,All,73.93936285445822,1
2018,06,69196,poverty,High Poverty,NA,NA
2018,06,69196,poverty,Not High Poverty,74.06627217251874,1
2018,06,69196,race-ethnicity,Majority Non-White,73.4217120548357,1
2018,06,69196,race-ethnicity,"Majority White, Non-Hispanic",79.97585528093357,1
2018,06,69196,race-ethnicity,Mixed Race and Ethnicity,77,1
2018,06,70000,all,All,13.738460363025137,1
2018,06,70000,poverty,High Poverty,NA,NA
2018,06,70000,poverty,Not High Poverty,13.828753063534915,1
2018,06,70000,race-ethnicity,Majority Non-White,9,1
2018,06,70000,race-ethnicity,"Majority White, Non-Hispanic",14.490662109306177,1
2018,06,70000,race-ethnicity,Mixed Race and Ethnicity,13.43378574252207,1
2018,06,70098,all,All,56.86686396905113,1
2018,06,70098,poverty,High Poverty,NA,NA
2018,06,70098,poverty,Not High Poverty,57.14897012368242,1
2018,06,70098,race-ethnicity,Majority Non-White,53.74236617767321,1
2018,06,70098,race-ethnicity,"Majority White, Non-Hispanic",60.04478267582816,1
2018,06,70098,race-ethnicity,Mixed Race and Ethnicity,53.841623505774514,1
2018,06,72016,all,All,52.18346657336216,1
2018,06,72016,poverty,High Poverty,NA,NA
2018,06,72016,poverty,Not High Poverty,52.05223460702849,1
2018,06,72016,race-ethnicity,Majority Non-White,NA,NA
2018,06,72016,race-ethnicity,"Majority White, Non-Hispanic",51.385925081382595,1
2018,06,72016,race-ethnicity,Mixed Race and Ethnicity,53.02765711782312,1
2018,06,73080,all,All,5.664580939487366,1
2018,06,73080,poverty,High Poverty,NA,NA
2018,06,73080,poverty,Not High Poverty,5.652989161766402,1
2018,06,73080,race-ethnicity,Majority Non-White,5.669166016602825,1
2018,06,73080,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,73080,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,75000,all,All,24.142023836345235,1
2018,06,75000,poverty,High Poverty,20.95987622416045,1
2018,06,75000,poverty,Not High Poverty,25.282575739510726,1
2018,06,75000,race-ethnicity,Majority Non-White,23.160250737517554,1
2018,06,75000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,75000,race-ethnicity,Mixed Race and Ethnicity,27.274326794527315,1
2018,06,77000,all,All,46.879599883704664,1
2018,06,77000,poverty,High Poverty,NA,NA
2018,06,77000,poverty,Not High Poverty,47.186707044088294,1
2018,06,77000,race-ethnicity,Majority Non-White,42.66096414768226,1
2018,06,77000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,77000,race-ethnicity,Mixed Race and Ethnicity,51.80837742707564,1
2018,06,78120,all,All,42.3269070936374,1
2018,06,78120,poverty,High Poverty,NA,NA
2018,06,78120,poverty,Not High Poverty,42.520504841591645,1
2018,06,78120,race-ethnicity,Majority Non-White,NA,NA
2018,06,78120,race-ethnicity,"Majority White, Non-Hispanic",43.94172408112091,1
2018,06,78120,race-ethnicity,Mixed Race and Ethnicity,41.34845420189711,1
2018,06,78582,all,All,43.36713368979679,1
2018,06,78582,poverty,High Poverty,NA,NA
2018,06,78582,poverty,Not High Poverty,43.46833961008847,1
2018,06,78582,race-ethnicity,Majority Non-White,NA,NA
2018,06,78582,race-ethnicity,"Majority White, Non-Hispanic",43.97335500424197,1
2018,06,78582,race-ethnicity,Mixed Race and Ethnicity,40.75887463322018,1
2018,06,80000,all,All,1.452282488942822,1
2018,06,80000,poverty,High Poverty,NA,NA
2018,06,80000,poverty,Not High Poverty,1.470427771132548,1
2018,06,80000,race-ethnicity,Majority Non-White,0.6810717664549263,1
2018,06,80000,race-ethnicity,"Majority White, Non-Hispanic",4.518452055863307,1
2018,06,80000,race-ethnicity,Mixed Race and Ethnicity,1.1211329240867927,1
2018,06,80238,all,All,52.48269347790847,1
2018,06,80238,poverty,High Poverty,NA,NA
2018,06,80238,poverty,Not High Poverty,52.646424257379046,1
2018,06,80238,race-ethnicity,Majority Non-White,49.74695577028832,1
2018,06,80238,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,80238,race-ethnicity,Mixed Race and Ethnicity,56.685329029072435,1
2018,06,80854,all,All,11.524554331124017,1
2018,06,80854,poverty,High Poverty,NA,NA
2018,06,80854,poverty,Not High Poverty,11.665534125854595,1
2018,06,80854,race-ethnicity,Majority Non-White,8.934379467580877,1
2018,06,80854,race-ethnicity,"Majority White, Non-Hispanic",15.687493307809547,1
2018,06,80854,race-ethnicity,Mixed Race and Ethnicity,14.112334463262691,1
2018,06,81344,all,All,32.83540864840389,1
2018,06,81344,poverty,High Poverty,NA,NA
2018,06,81344,poverty,Not High Poverty,33.30728756419547,1
2018,06,81344,race-ethnicity,Majority Non-White,28.54416323193787,1
2018,06,81344,race-ethnicity,"Majority White, Non-Hispanic",39.80764104842292,1
2018,06,81344,race-ethnicity,Mixed Race and Ethnicity,35.42399868680236,1
2018,06,81554,all,All,66.70524064135378,1
2018,06,81554,poverty,High Poverty,NA,NA
2018,06,81554,poverty,Not High Poverty,65.92026653337375,1
2018,06,81554,race-ethnicity,Majority Non-White,71.83367007152926,1
2018,06,81554,race-ethnicity,"Majority White, Non-Hispanic",65.5971564192121,1
2018,06,81554,race-ethnicity,Mixed Race and Ethnicity,66.35257997363264,1
2018,06,81666,all,All,21.324535272585507,1
2018,06,81666,poverty,High Poverty,22.685579196217493,1
2018,06,81666,poverty,Not High Poverty,21.164332672110326,1
2018,06,81666,race-ethnicity,Majority Non-White,22.559692566365552,1
2018,06,81666,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,81666,race-ethnicity,Mixed Race and Ethnicity,16.538888426815785,1
2018,06,82590,all,All,65.67074074379998,1
2018,06,82590,poverty,High Poverty,NA,NA
2018,06,82590,poverty,Not High Poverty,64.56885089193271,1
2018,06,82590,race-ethnicity,Majority Non-White,65.60172490305595,1
2018,06,82590,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,82590,race-ethnicity,Mixed Race and Ethnicity,73.04500851229133,1
2018,06,82954,all,All,5.424044520107956,1
2018,06,82954,poverty,High Poverty,5,1
2018,06,82954,poverty,Not High Poverty,5.472741690193657,1
2018,06,82954,race-ethnicity,Majority Non-White,5,1
2018,06,82954,race-ethnicity,"Majority White, Non-Hispanic",4.986653687108108,1
2018,06,82954,race-ethnicity,Mixed Race and Ethnicity,5.569787365413771,1
2018,06,82996,all,All,38.38159217204316,1
2018,06,82996,poverty,High Poverty,NA,NA
2018,06,82996,poverty,Not High Poverty,38.3431077985118,1
2018,06,82996,race-ethnicity,Majority Non-White,37.214605709604115,1
2018,06,82996,race-ethnicity,"Majority White, Non-Hispanic",40.15204063934896,1
2018,06,82996,race-ethnicity,Mixed Race and Ethnicity,38.90405302666544,1
2018,06,84200,all,All,10.693557492518003,1
2018,06,84200,poverty,High Poverty,NA,NA
2018,06,84200,poverty,Not High Poverty,10.756987945325017,1
2018,06,84200,race-ethnicity,Majority Non-White,10.62124937533241,1
2018,06,84200,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,84200,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,06,84550,all,All,7.133861629756183,1
2018,06,84550,poverty,High Poverty,NA,NA
2018,06,84550,poverty,Not High Poverty,7.093441618628198,1
2018,06,84550,race-ethnicity,Majority Non-White,7.3778896738745505,1
2018,06,84550,race-ethnicity,"Majority White, Non-Hispanic",7,1
2018,06,84550,race-ethnicity,Mixed Race and Ethnicity,6.226470850483993,1
2018,06,85292,all,All,8.405683536415529,1
2018,06,85292,poverty,High Poverty,NA,NA
2018,06,85292,poverty,Not High Poverty,8.372165653032736,1
2018,06,85292,race-ethnicity,Majority Non-White,8.433057187730688,1
2018,06,85292,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,85292,race-ethnicity,Mixed Race and Ethnicity,8,1
2018,08,03455,all,All,57.62927886322727,1
2018,08,03455,poverty,High Poverty,NA,NA
2018,08,03455,poverty,Not High Poverty,58.09614854798718,1
2018,08,03455,race-ethnicity,Majority Non-White,NA,NA
2018,08,03455,race-ethnicity,"Majority White, Non-Hispanic",58.968434031738,1
2018,08,03455,race-ethnicity,Mixed Race and Ethnicity,18,1
2018,08,04000,all,All,64.5394294675998,1
2018,08,04000,poverty,High Poverty,44.41985564483181,1
2018,08,04000,poverty,Not High Poverty,66.63080968095596,1
2018,08,04000,race-ethnicity,Majority Non-White,52.97384580881489,1
2018,08,04000,race-ethnicity,"Majority White, Non-Hispanic",76.24167301497636,1
