year,state,county,subgroup_type,subgroup,environmental,environmental_quality
2014,17,119,NA,NA,39.61338672896987,NA
2014,17,121,poverty,High Poverty,NA,NA
2014,17,121,poverty,Not High Poverty,68.34710208313085,1
2014,17,121,race-ethnicity,Majority Non-White,NA,NA
2014,17,121,race-ethnicity,"Majority White, Non-Hispanic",67.77528058518064,1
2014,17,121,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,121,NA,NA,67.58208725142593,NA
2014,17,123,poverty,High Poverty,NA,NA
2014,17,123,poverty,Not High Poverty,85.51700488538144,1
2014,17,123,race-ethnicity,Majority Non-White,NA,NA
2014,17,123,race-ethnicity,"Majority White, Non-Hispanic",85.46241690813022,1
2014,17,123,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,123,NA,NA,85.50482993749493,NA
2014,17,125,poverty,High Poverty,NA,NA
2014,17,125,poverty,Not High Poverty,84.40995220211677,1
2014,17,125,race-ethnicity,Majority Non-White,NA,NA
2014,17,125,race-ethnicity,"Majority White, Non-Hispanic",84.35414866032843,1
2014,17,125,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,125,NA,NA,84.34565657977497,NA
2014,17,127,poverty,High Poverty,NA,NA
2014,17,127,poverty,Not High Poverty,58.748075808987835,1
2014,17,127,race-ethnicity,Majority Non-White,NA,NA
2014,17,127,race-ethnicity,"Majority White, Non-Hispanic",58.5968992248062,1
2014,17,127,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,127,NA,NA,58.531753366781096,NA
2014,17,129,poverty,High Poverty,NA,NA
2014,17,129,poverty,Not High Poverty,84,1
2014,17,129,race-ethnicity,Majority Non-White,NA,NA
2014,17,129,race-ethnicity,"Majority White, Non-Hispanic",84,1
2014,17,129,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,129,NA,NA,84,NA
2014,17,131,poverty,High Poverty,NA,NA
2014,17,131,poverty,Not High Poverty,88.2258064516129,1
2014,17,131,race-ethnicity,Majority Non-White,NA,NA
2014,17,131,race-ethnicity,"Majority White, Non-Hispanic",88.22934135569353,1
2014,17,131,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,131,NA,NA,88.22531473710195,NA
2014,17,133,poverty,High Poverty,NA,NA
2014,17,133,poverty,Not High Poverty,55.791923975298374,1
2014,17,133,race-ethnicity,Majority Non-White,NA,NA
2014,17,133,race-ethnicity,"Majority White, Non-Hispanic",55.950768945137234,1
2014,17,133,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,133,NA,NA,55.84343631079016,NA
2014,17,135,poverty,High Poverty,NA,NA
2014,17,135,poverty,Not High Poverty,81.12241337533317,1
2014,17,135,race-ethnicity,Majority Non-White,NA,NA
2014,17,135,race-ethnicity,"Majority White, Non-Hispanic",81.1622215487195,1
2014,17,135,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,135,NA,NA,81.2198386012105,NA
2014,17,137,poverty,High Poverty,NA,NA
2014,17,137,poverty,Not High Poverty,81.76890817064353,1
2014,17,137,race-ethnicity,Majority Non-White,NA,NA
2014,17,137,race-ethnicity,"Majority White, Non-Hispanic",81.70499904961034,1
2014,17,137,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,137,NA,NA,81.61635291449308,NA
2014,17,139,poverty,High Poverty,NA,NA
2014,17,139,poverty,Not High Poverty,85.5200193345686,1
2014,17,139,race-ethnicity,Majority Non-White,NA,NA
2014,17,139,race-ethnicity,"Majority White, Non-Hispanic",85.49731182795699,1
2014,17,139,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,139,NA,NA,85.5016783029001,NA
2014,17,141,poverty,High Poverty,NA,NA
2014,17,141,poverty,Not High Poverty,82.2031253386506,1
2014,17,141,race-ethnicity,Majority Non-White,NA,NA
2014,17,141,race-ethnicity,"Majority White, Non-Hispanic",82.34499720754393,1
2014,17,141,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,141,NA,NA,82.12153764540942,NA
2014,17,143,poverty,High Poverty,45.012864973710705,1
2014,17,143,poverty,Not High Poverty,63.784753806604705,1
2014,17,143,race-ethnicity,Majority Non-White,44.90152957798391,1
2014,17,143,race-ethnicity,"Majority White, Non-Hispanic",65.82893179243918,1
2014,17,143,race-ethnicity,Mixed Race and Ethnicity,48.588216145833336,1
2014,17,143,NA,NA,60.69359017505622,NA
2014,17,145,poverty,High Poverty,NA,NA
2014,17,145,poverty,Not High Poverty,71.73261805176699,1
2014,17,145,race-ethnicity,Majority Non-White,NA,NA
2014,17,145,race-ethnicity,"Majority White, Non-Hispanic",71.63472047078605,1
2014,17,145,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,145,NA,NA,71.50630843242261,NA
2014,17,147,poverty,High Poverty,NA,NA
2014,17,147,poverty,Not High Poverty,84.53781182478885,1
2014,17,147,race-ethnicity,Majority Non-White,NA,NA
2014,17,147,race-ethnicity,"Majority White, Non-Hispanic",84.53124415924242,1
2014,17,147,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,147,NA,NA,84.5351619139681,NA
2014,17,149,poverty,High Poverty,NA,NA
2014,17,149,poverty,Not High Poverty,82.01341573711184,1
2014,17,149,race-ethnicity,Majority Non-White,NA,NA
2014,17,149,race-ethnicity,"Majority White, Non-Hispanic",81.95774466992037,1
2014,17,149,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,149,NA,NA,81.93930066486087,NA
2014,17,151,poverty,High Poverty,NA,NA
2014,17,151,poverty,Not High Poverty,69.1150187373883,1
2014,17,151,race-ethnicity,Majority Non-White,NA,NA
2014,17,151,race-ethnicity,"Majority White, Non-Hispanic",69.05562422744129,1
2014,17,151,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,151,NA,NA,69.13204951856946,NA
2014,17,153,poverty,High Poverty,NA,NA
2014,17,153,poverty,Not High Poverty,69.55010395010395,1
2014,17,153,race-ethnicity,Majority Non-White,NA,NA
2014,17,153,race-ethnicity,"Majority White, Non-Hispanic",70,1
2014,17,153,race-ethnicity,Mixed Race and Ethnicity,69,1
2014,17,153,NA,NA,69.52203787497905,NA
2014,17,155,poverty,High Poverty,NA,NA
2014,17,155,poverty,Not High Poverty,81.113218281813,1
2014,17,155,race-ethnicity,Majority Non-White,NA,NA
2014,17,155,race-ethnicity,"Majority White, Non-Hispanic",81.11768979295314,1
2014,17,155,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,155,NA,NA,81.0676844783715,NA
2014,17,157,poverty,High Poverty,NA,NA
2014,17,157,poverty,Not High Poverty,63.87167852336089,1
2014,17,157,race-ethnicity,Majority Non-White,NA,NA
2014,17,157,race-ethnicity,"Majority White, Non-Hispanic",64.02333896507014,1
2014,17,157,race-ethnicity,Mixed Race and Ethnicity,62,1
2014,17,157,NA,NA,63.75555286936025,NA
2014,17,159,poverty,High Poverty,NA,NA
2014,17,159,poverty,Not High Poverty,80.77457980068422,1
2014,17,159,race-ethnicity,Majority Non-White,NA,NA
2014,17,159,race-ethnicity,"Majority White, Non-Hispanic",80.65776089615657,1
2014,17,159,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,159,NA,NA,80.64314915758176,NA
2014,17,161,poverty,High Poverty,62,1
2014,17,161,poverty,Not High Poverty,61.28873695753306,1
2014,17,161,race-ethnicity,Majority Non-White,57.03354943273906,1
2014,17,161,race-ethnicity,"Majority White, Non-Hispanic",63.27169541513987,1
2014,17,161,race-ethnicity,Mixed Race and Ethnicity,49.345945515373586,1
2014,17,161,NA,NA,60.87198905854495,NA
2014,17,163,poverty,High Poverty,19.949628722345555,1
2014,17,163,poverty,Not High Poverty,43.57451613532602,1
2014,17,163,race-ethnicity,Majority Non-White,21.503103103103104,1
2014,17,163,race-ethnicity,"Majority White, Non-Hispanic",47.033014303325956,1
2014,17,163,race-ethnicity,Mixed Race and Ethnicity,37.933899905571295,1
2014,17,163,NA,NA,40.32346925469888,NA
2014,17,165,poverty,High Poverty,NA,NA
2014,17,165,poverty,Not High Poverty,67.02142028067954,1
2014,17,165,race-ethnicity,Majority Non-White,NA,NA
2014,17,165,race-ethnicity,"Majority White, Non-Hispanic",67.06330054644809,1
2014,17,165,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,165,NA,NA,66.8464785335263,NA
2014,17,167,poverty,High Poverty,52.168,1
2014,17,167,poverty,Not High Poverty,69.27618680923315,1
2014,17,167,race-ethnicity,Majority Non-White,53.424853161349766,1
2014,17,167,race-ethnicity,"Majority White, Non-Hispanic",69.60044799917372,1
2014,17,167,race-ethnicity,Mixed Race and Ethnicity,56.03637532133676,1
2014,17,167,NA,NA,67.43831234155567,NA
2014,17,169,poverty,High Poverty,NA,NA
2014,17,169,poverty,Not High Poverty,86.55544587035209,1
2014,17,169,race-ethnicity,Majority Non-White,NA,NA
2014,17,169,race-ethnicity,"Majority White, Non-Hispanic",86.58855353075171,1
2014,17,169,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,169,NA,NA,86.61953313657096,NA
2014,17,171,poverty,High Poverty,NA,NA
2014,17,171,poverty,Not High Poverty,83.62380300957592,1
2014,17,171,race-ethnicity,Majority Non-White,NA,NA
2014,17,171,race-ethnicity,"Majority White, Non-Hispanic",83.63760483713672,1
2014,17,171,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,171,NA,NA,83.63212927756653,NA
2014,17,173,poverty,High Poverty,NA,NA
2014,17,173,poverty,Not High Poverty,84.51183782947336,1
2014,17,173,race-ethnicity,Majority Non-White,NA,NA
2014,17,173,race-ethnicity,"Majority White, Non-Hispanic",84.5206539258577,1
2014,17,173,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,173,NA,NA,84.5190853438963,NA
2014,17,175,poverty,High Poverty,NA,NA
2014,17,175,poverty,Not High Poverty,89.5312439543432,1
2014,17,175,race-ethnicity,Majority Non-White,NA,NA
2014,17,175,race-ethnicity,"Majority White, Non-Hispanic",89.5395544641291,1
2014,17,175,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,175,NA,NA,89.54330842391305,NA
2014,17,177,poverty,High Poverty,81,1
2014,17,177,poverty,Not High Poverty,86.96161811775464,1
2014,17,177,race-ethnicity,Majority Non-White,NA,NA
2014,17,177,race-ethnicity,"Majority White, Non-Hispanic",86.9935191352016,1
2014,17,177,race-ethnicity,Mixed Race and Ethnicity,81,1
2014,17,177,NA,NA,86.33058465985165,NA
2014,17,179,poverty,High Poverty,NA,NA
2014,17,179,poverty,Not High Poverty,71.83521753174149,1
2014,17,179,race-ethnicity,Majority Non-White,NA,NA
2014,17,179,race-ethnicity,"Majority White, Non-Hispanic",71.5647798644242,1
2014,17,179,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,179,NA,NA,71.58209932878003,NA
2014,17,181,poverty,High Poverty,NA,NA
2014,17,181,poverty,Not High Poverty,68.25981703026038,1
2014,17,181,race-ethnicity,Majority Non-White,NA,NA
2014,17,181,race-ethnicity,"Majority White, Non-Hispanic",68.09510869565217,1
2014,17,181,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,181,NA,NA,68.1061293984109,NA
2014,17,183,poverty,High Poverty,71.29995739241585,1
2014,17,183,poverty,Not High Poverty,80.43819244525866,1
2014,17,183,race-ethnicity,Majority Non-White,72.24249558563861,1
2014,17,183,race-ethnicity,"Majority White, Non-Hispanic",81.59116124948807,1
2014,17,183,race-ethnicity,Mixed Race and Ethnicity,71.43170011806376,1
2014,17,183,NA,NA,78.67622844267268,NA
2014,17,185,poverty,High Poverty,NA,NA
2014,17,185,poverty,Not High Poverty,78.09434337409286,1
2014,17,185,race-ethnicity,Majority Non-White,NA,NA
2014,17,185,race-ethnicity,"Majority White, Non-Hispanic",78.01786031633198,1
2014,17,185,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,185,NA,NA,77.98695652173913,NA
2014,17,187,poverty,High Poverty,NA,NA
2014,17,187,poverty,Not High Poverty,88.25,1
2014,17,187,race-ethnicity,Majority Non-White,NA,NA
2014,17,187,race-ethnicity,"Majority White, Non-Hispanic",88.25596050152667,1
2014,17,187,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,187,NA,NA,88.11324786324786,NA
2014,17,189,poverty,High Poverty,NA,NA
2014,17,189,poverty,Not High Poverty,76.98225419664269,1
2014,17,189,race-ethnicity,Majority Non-White,NA,NA
2014,17,189,race-ethnicity,"Majority White, Non-Hispanic",77.05732847861783,1
2014,17,189,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,189,NA,NA,77.05169684036622,NA
2014,17,191,poverty,High Poverty,NA,NA
2014,17,191,poverty,Not High Poverty,80.22564249409406,1
2014,17,191,race-ethnicity,Majority Non-White,NA,NA
2014,17,191,race-ethnicity,"Majority White, Non-Hispanic",80.230635551142,1
2014,17,191,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,191,NA,NA,80.19414205809828,NA
2014,17,193,poverty,High Poverty,NA,NA
2014,17,193,poverty,Not High Poverty,77.39881246907471,1
2014,17,193,race-ethnicity,Majority Non-White,NA,NA
2014,17,193,race-ethnicity,"Majority White, Non-Hispanic",77.34429359355113,1
2014,17,193,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,193,NA,NA,77.34593442848306,NA
2014,17,195,poverty,High Poverty,NA,NA
2014,17,195,poverty,Not High Poverty,76.3807149463187,1
2014,17,195,race-ethnicity,Majority Non-White,NA,NA
2014,17,195,race-ethnicity,"Majority White, Non-Hispanic",77.01229424913636,1
2014,17,195,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,195,NA,NA,76.08347780859917,NA
2014,17,197,poverty,High Poverty,29.775051896584262,1
2014,17,197,poverty,Not High Poverty,39.56057564409018,1
2014,17,197,race-ethnicity,Majority Non-White,34.04138858452037,1
2014,17,197,race-ethnicity,"Majority White, Non-Hispanic",43.02982069766265,1
2014,17,197,race-ethnicity,Mixed Race and Ethnicity,29.411024090413402,1
2014,17,197,NA,NA,39.28788842822544,NA
2014,17,199,poverty,High Poverty,NA,NA
2014,17,199,poverty,Not High Poverty,60.412786252594024,1
2014,17,199,race-ethnicity,Majority Non-White,NA,NA
2014,17,199,race-ethnicity,"Majority White, Non-Hispanic",60.42945198724481,1
2014,17,199,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,199,NA,NA,60.225541851275295,NA
2014,17,201,poverty,High Poverty,49.78502957373037,1
2014,17,201,poverty,Not High Poverty,57.826598910940426,1
2014,17,201,race-ethnicity,Majority Non-White,55.33691534914361,1
2014,17,201,race-ethnicity,"Majority White, Non-Hispanic",59.51006668065938,1
2014,17,201,race-ethnicity,Mixed Race and Ethnicity,45.87345548791514,1
2014,17,201,NA,NA,56.295703122324724,NA
2014,17,203,poverty,High Poverty,NA,NA
2014,17,203,poverty,Not High Poverty,84.04692259065571,1
2014,17,203,race-ethnicity,Majority Non-White,NA,NA
2014,17,203,race-ethnicity,"Majority White, Non-Hispanic",84.10376425957094,1
2014,17,203,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,17,203,NA,NA,84.0679070961119,NA
2014,18,001,poverty,High Poverty,NA,NA
2014,18,001,poverty,Not High Poverty,87.17918156535558,1
2014,18,001,race-ethnicity,Majority Non-White,NA,NA
2014,18,001,race-ethnicity,"Majority White, Non-Hispanic",87.39732513451192,1
2014,18,001,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,001,NA,NA,87.2913445110474,NA
2014,18,003,poverty,High Poverty,63.45145847960681,1
2014,18,003,poverty,Not High Poverty,72.09934101498597,1
2014,18,003,race-ethnicity,Majority Non-White,68.16784529184572,1
2014,18,003,race-ethnicity,"Majority White, Non-Hispanic",71.95230107156016,1
2014,18,003,race-ethnicity,Mixed Race and Ethnicity,62.69937808670203,1
2014,18,003,NA,NA,70.73258262001717,NA
2014,18,005,poverty,High Poverty,NA,NA
2014,18,005,poverty,Not High Poverty,63.8422065901518,1
2014,18,005,race-ethnicity,Majority Non-White,NA,NA
2014,18,005,race-ethnicity,"Majority White, Non-Hispanic",63.91281387599667,1
2014,18,005,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,005,NA,NA,63.454761662512084,NA
2014,18,007,poverty,High Poverty,NA,NA
2014,18,007,poverty,Not High Poverty,91,1
2014,18,007,race-ethnicity,Majority Non-White,NA,NA
2014,18,007,race-ethnicity,"Majority White, Non-Hispanic",91,1
2014,18,007,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,007,NA,NA,91,NA
2014,18,009,poverty,High Poverty,NA,NA
2014,18,009,poverty,Not High Poverty,86.58578502767259,1
2014,18,009,race-ethnicity,Majority Non-White,NA,NA
2014,18,009,race-ethnicity,"Majority White, Non-Hispanic",86.5641089108911,1
2014,18,009,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,009,NA,NA,86.56440839694656,NA
2014,18,011,poverty,High Poverty,NA,NA
2014,18,011,poverty,Not High Poverty,74.66840080600842,1
2014,18,011,race-ethnicity,Majority Non-White,NA,NA
2014,18,011,race-ethnicity,"Majority White, Non-Hispanic",75.33116079230993,1
2014,18,011,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,011,NA,NA,75.06641798602438,NA
2014,18,013,poverty,High Poverty,NA,NA
2014,18,013,poverty,Not High Poverty,80.88402302426883,1
2014,18,013,race-ethnicity,Majority Non-White,NA,NA
2014,18,013,race-ethnicity,"Majority White, Non-Hispanic",80.87015851137147,1
2014,18,013,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,013,NA,NA,80.87050550616956,NA
2014,18,015,poverty,High Poverty,NA,NA
2014,18,015,poverty,Not High Poverty,87.31936497251206,1
2014,18,015,race-ethnicity,Majority Non-White,NA,NA
2014,18,015,race-ethnicity,"Majority White, Non-Hispanic",87.34564324096513,1
2014,18,015,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,015,NA,NA,87.27680884991031,NA
2014,18,017,poverty,High Poverty,NA,NA
2014,18,017,poverty,Not High Poverty,84.97728577808971,1
2014,18,017,race-ethnicity,Majority Non-White,NA,NA
2014,18,017,race-ethnicity,"Majority White, Non-Hispanic",85.18837757185487,1
2014,18,017,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,017,NA,NA,84.78089336431707,NA
2014,18,019,poverty,High Poverty,NA,NA
2014,18,019,poverty,Not High Poverty,38.65909323299045,1
2014,18,019,race-ethnicity,Majority Non-White,NA,NA
2014,18,019,race-ethnicity,"Majority White, Non-Hispanic",39.555750723113334,1
2014,18,019,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,019,NA,NA,38.32095497807721,NA
2014,18,021,poverty,High Poverty,NA,NA
2014,18,021,poverty,Not High Poverty,81.09525526066778,1
2014,18,021,race-ethnicity,Majority Non-White,NA,NA
2014,18,021,race-ethnicity,"Majority White, Non-Hispanic",81.06142345189011,1
2014,18,021,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,021,NA,NA,81.04272866365638,NA
2014,18,023,poverty,High Poverty,NA,NA
2014,18,023,poverty,Not High Poverty,84.041022528473,1
2014,18,023,race-ethnicity,Majority Non-White,NA,NA
2014,18,023,race-ethnicity,"Majority White, Non-Hispanic",84.37090922153968,1
2014,18,023,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,023,NA,NA,83.92421256858762,NA
2014,18,025,poverty,High Poverty,NA,NA
2014,18,025,poverty,Not High Poverty,63.58645399907536,1
2014,18,025,race-ethnicity,Majority Non-White,NA,NA
2014,18,025,race-ethnicity,"Majority White, Non-Hispanic",63.94007782101167,1
2014,18,025,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,025,NA,NA,63.8505541987601,NA
2014,18,027,poverty,High Poverty,NA,NA
2014,18,027,poverty,Not High Poverty,76.0066867754479,1
2014,18,027,race-ethnicity,Majority Non-White,NA,NA
2014,18,027,race-ethnicity,"Majority White, Non-Hispanic",76.14941839149418,1
2014,18,027,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,027,NA,NA,75.8168304515487,NA
2014,18,029,poverty,High Poverty,NA,NA
2014,18,029,poverty,Not High Poverty,69.75206388482735,1
2014,18,029,race-ethnicity,Majority Non-White,NA,NA
2014,18,029,race-ethnicity,"Majority White, Non-Hispanic",69.5115950754666,1
2014,18,029,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,029,NA,NA,69.39038924558588,NA
2014,18,031,poverty,High Poverty,NA,NA
2014,18,031,poverty,Not High Poverty,80.52871072589383,1
2014,18,031,race-ethnicity,Majority Non-White,NA,NA
2014,18,031,race-ethnicity,"Majority White, Non-Hispanic",80.41506558100357,1
2014,18,031,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,031,NA,NA,80.43294270833333,NA
2014,18,033,poverty,High Poverty,NA,NA
2014,18,033,poverty,Not High Poverty,83.54686939485084,1
2014,18,033,race-ethnicity,Majority Non-White,NA,NA
2014,18,033,race-ethnicity,"Majority White, Non-Hispanic",83.50893874114793,1
2014,18,033,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,033,NA,NA,83.53148555090853,NA
2014,18,035,poverty,High Poverty,74.15210092583172,1
2014,18,035,poverty,Not High Poverty,79.57065289190689,1
2014,18,035,race-ethnicity,Majority Non-White,75.62213438735178,1
2014,18,035,race-ethnicity,"Majority White, Non-Hispanic",78.50101481532322,1
2014,18,035,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,035,NA,NA,78.23077971066323,NA
2014,18,037,poverty,High Poverty,NA,NA
2014,18,037,poverty,Not High Poverty,67.95536378120022,1
2014,18,037,race-ethnicity,Majority Non-White,NA,NA
2014,18,037,race-ethnicity,"Majority White, Non-Hispanic",67.9580190986075,1
2014,18,037,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,037,NA,NA,67.77844439174768,NA
2014,18,039,poverty,High Poverty,58.586996904024765,1
2014,18,039,poverty,Not High Poverty,72.55104154319332,1
2014,18,039,race-ethnicity,Majority Non-White,62,1
2014,18,039,race-ethnicity,"Majority White, Non-Hispanic",74.25279713289251,1
2014,18,039,race-ethnicity,Mixed Race and Ethnicity,61.73937237730341,1
2014,18,039,NA,NA,71.51807621376739,NA
2014,18,041,poverty,High Poverty,NA,NA
2014,18,041,poverty,Not High Poverty,82.77804616210413,1
2014,18,041,race-ethnicity,Majority Non-White,NA,NA
2014,18,041,race-ethnicity,"Majority White, Non-Hispanic",82.71326787731341,1
2014,18,041,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,041,NA,NA,82.67881444374869,NA
2014,18,043,poverty,High Poverty,30.263476070528966,1
2014,18,043,poverty,Not High Poverty,38.03105248694696,1
2014,18,043,race-ethnicity,Majority Non-White,NA,NA
2014,18,043,race-ethnicity,"Majority White, Non-Hispanic",37.35349079800313,1
2014,18,043,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,043,NA,NA,37.02587795468707,NA
2014,18,045,poverty,High Poverty,NA,NA
2014,18,045,poverty,Not High Poverty,81.29466294049486,1
2014,18,045,race-ethnicity,Majority Non-White,NA,NA
2014,18,045,race-ethnicity,"Majority White, Non-Hispanic",81.10628375061364,1
2014,18,045,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,045,NA,NA,81.1098106105164,NA
2014,18,047,poverty,High Poverty,NA,NA
2014,18,047,poverty,Not High Poverty,81.9711213207452,1
2014,18,047,race-ethnicity,Majority Non-White,NA,NA
2014,18,047,race-ethnicity,"Majority White, Non-Hispanic",82.0512362759975,1
2014,18,047,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,047,NA,NA,82.06031331592689,NA
2014,18,049,poverty,High Poverty,NA,NA
2014,18,049,poverty,Not High Poverty,88.83986120912726,1
2014,18,049,race-ethnicity,Majority Non-White,NA,NA
2014,18,049,race-ethnicity,"Majority White, Non-Hispanic",88.73308938839519,1
2014,18,049,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,049,NA,NA,88.74227153793973,NA
2014,18,051,poverty,High Poverty,NA,NA
2014,18,051,poverty,Not High Poverty,74.62365813377374,1
2014,18,051,race-ethnicity,Majority Non-White,NA,NA
2014,18,051,race-ethnicity,"Majority White, Non-Hispanic",74.63165862427856,1
2014,18,051,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,051,NA,NA,74.65905436789139,NA
2014,18,053,poverty,High Poverty,NA,NA
2014,18,053,poverty,Not High Poverty,83.70585379117465,1
2014,18,053,race-ethnicity,Majority Non-White,NA,NA
2014,18,053,race-ethnicity,"Majority White, Non-Hispanic",83.73701959011977,1
2014,18,053,race-ethnicity,Mixed Race and Ethnicity,81,1
2014,18,053,NA,NA,83.3844011945811,NA
2014,18,055,poverty,High Poverty,NA,NA
2014,18,055,poverty,Not High Poverty,82.20971302428256,1
2014,18,055,race-ethnicity,Majority Non-White,NA,NA
2014,18,055,race-ethnicity,"Majority White, Non-Hispanic",82.23606905378828,1
2014,18,055,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,055,NA,NA,82.2220268057493,NA
2014,18,057,poverty,High Poverty,NA,NA
2014,18,057,poverty,Not High Poverty,65.10059646791703,1
2014,18,057,race-ethnicity,Majority Non-White,NA,NA
2014,18,057,race-ethnicity,"Majority White, Non-Hispanic",65.28793760173849,1
2014,18,057,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,057,NA,NA,65.13515369906324,NA
2014,18,059,poverty,High Poverty,NA,NA
2014,18,059,poverty,Not High Poverty,72.76951379763469,1
2014,18,059,race-ethnicity,Majority Non-White,NA,NA
2014,18,059,race-ethnicity,"Majority White, Non-Hispanic",72.80818225621876,1
2014,18,059,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,059,NA,NA,72.75273461207323,NA
2014,18,061,poverty,High Poverty,NA,NA
2014,18,061,poverty,Not High Poverty,15.126064284241227,1
2014,18,061,race-ethnicity,Majority Non-White,NA,NA
2014,18,061,race-ethnicity,"Majority White, Non-Hispanic",14.859796983912434,1
2014,18,061,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,061,NA,NA,14.784297225622195,NA
2014,18,063,poverty,High Poverty,NA,NA
2014,18,063,poverty,Not High Poverty,66.98542538053555,1
2014,18,063,race-ethnicity,Majority Non-White,NA,NA
2014,18,063,race-ethnicity,"Majority White, Non-Hispanic",67.5949058609171,1
2014,18,063,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,063,NA,NA,66.99932440040536,NA
2014,18,065,poverty,High Poverty,NA,NA
2014,18,065,poverty,Not High Poverty,83.6207596404755,1
2014,18,065,race-ethnicity,Majority Non-White,NA,NA
2014,18,065,race-ethnicity,"Majority White, Non-Hispanic",83.62752530691364,1
2014,18,065,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,065,NA,NA,83.67146078371626,NA
2014,18,067,poverty,High Poverty,68,1
2014,18,067,poverty,Not High Poverty,73.52022828738436,1
2014,18,067,race-ethnicity,Majority Non-White,NA,NA
2014,18,067,race-ethnicity,"Majority White, Non-Hispanic",72.94504648377345,1
2014,18,067,race-ethnicity,Mixed Race and Ethnicity,75,1
2014,18,067,NA,NA,72.7557107364257,NA
2014,18,069,poverty,High Poverty,NA,NA
2014,18,069,poverty,Not High Poverty,86.25196674128557,1
2014,18,069,race-ethnicity,Majority Non-White,NA,NA
2014,18,069,race-ethnicity,"Majority White, Non-Hispanic",86.20323227756901,1
2014,18,069,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,18,069,NA,NA,86.19486457966936,NA
2014,18,071,poverty,High Poverty,NA,NA
