year,state,county,economic_connectedness,economic_connectedness_lb,economic_connectedness_ub,economic_connectedness_quality
2022,19,003,0.99168003,0.9421909374303997,1.0411691225696005,1
2022,19,005,0.95157999,0.9151050582877457,0.9880549217122544,1
2022,19,007,0.83076,0.7984989928144708,0.8630210071855293,1
2022,19,009,1.0862499,1.0426799025836386,1.1298198974163616,1
2022,19,011,1.12208,1.0954244898102552,1.1487355101897447,1
2022,19,013,0.84346002,0.8260359397854461,0.8608841002145539,1
2022,19,015,1.105,1.0789128793657718,1.1310871206342281,1
2022,19,017,1.1985101,1.1716193941321105,1.2254008058678896,1
2022,19,019,1.12161,1.094640895572729,1.148579104427271,1
2022,19,021,0.61985999,0.5917345068218502,0.6479854731781498,1
2022,19,023,1.15878,1.1296157359100438,1.187944264089956,1
2022,19,025,1.0970401,1.063524713904401,1.130555486095599,1
2022,19,027,1.1022201,1.0719974553583924,1.1324427446416077,1
2022,19,029,0.91459,0.8823877917340069,0.9467922082659931,1
2022,19,031,1.12602,1.0965813409522085,1.1554586590477915,1
2022,19,033,0.93401003,0.9112156488597992,0.9568044111402009,1
2022,19,035,1.06761,1.0317230614030355,1.1034969385969644,1
2022,19,037,1.0524,1.0133771170678076,1.0914228829321924,1
2022,19,039,0.78982002,0.7545798675579698,0.8250601724420301,1
2022,19,041,0.96508002,0.9351317703162281,0.995028269683772,1
2022,19,043,1.11678,1.0893797034961301,1.14418029650387,1
2022,19,045,0.85602999,0.8351955728443392,0.8768644071556608,1
2022,19,047,0.70107001,0.6676722256634015,0.7344677943365986,1
2022,19,049,1.05221,1.031747976001402,1.0726720239985983,1
2022,19,051,0.95643997,0.9166919003935278,0.9961880396064723,1
2022,19,053,0.97814,0.9433310415945326,1.0129489584054674,1
2022,19,055,1.10604,1.0737789928144705,1.1383010071855293,1
2022,19,057,0.82726002,0.8054064215723784,0.8491136184276216,1
2022,19,059,1.1104701,1.082775808898449,1.1381643911015509,1
2022,19,061,1.01527,0.9965327439158042,1.0340072560841955,1
2022,19,063,0.91679001,0.8821182490734505,0.9514617709265496,1
2022,19,065,0.99362999,0.9648381190671066,1.0224218609328934,1
2022,19,067,0.96565998,0.9376912939406135,0.9936286660593865,1
2022,19,069,0.81181997,0.7716603079567742,0.8519796320432257,1
2022,19,071,0.98953998,0.9484395352441951,1.030640424755805,1
2022,19,073,1.02468,0.9864411046215875,1.0629188953784126,1
2022,19,075,1.1821001,1.146467954761062,1.217732245238938,1
2022,19,077,1.09542,1.062923795176362,1.1279162048236382,1
2022,19,079,0.87664002,0.8430266376651381,0.9102534023348618,1
2022,19,081,1.02168,0.9863222497188974,1.0570377502811026,1
2022,19,083,1.0229501,0.9937662362701987,1.0521339637298015,1
2022,19,085,1.09229,1.0621457539177739,1.122434246082226,1
2022,19,087,0.93019003,0.9039461122470087,0.9564339477529913,1
2022,19,089,1.07022,1.0340194652055452,1.1064205347944547,1
2022,19,091,1.03614,1.0019778277494669,1.0703021722505333,1
2022,19,093,1.06471,1.0278430774508016,1.1015769225491985,1
2022,19,095,1.10716,1.0759965706858492,1.1383234293141506,1
2022,19,097,1.00366,0.9772004862087093,1.0301195137912906,1
2022,19,099,0.97178,0.9487112239019635,0.9948487760980365,1
2022,19,101,0.99169999,0.965181677289173,1.018218302710827,1
2022,19,103,1.09649,1.0785759297692932,1.1144040702307068,1
2022,19,105,1.0578001,1.028145844913909,1.087454355086091,1
2022,19,107,0.96718001,0.929744699855249,1.004615320144751,1
2022,19,109,1.01635,0.9851473733661225,1.0475526266338777,1
2022,19,111,0.79536003,0.7729772412965525,0.8177428187034474,1
2022,19,113,1.00389,0.988641480004282,1.019138519995718,1
2022,19,115,0.82337999,0.7862190748130845,0.8605409051869154,1
2022,19,117,0.91488999,0.8794734427593253,0.9503065372406748,1
2022,19,119,1.16634,1.1272387165484619,1.205441283451538,1
2022,19,121,1.16129,1.1306949622013296,1.1918850377986703,1
2022,19,123,0.96131998,0.9357620496415977,0.9868779103584022,1
2022,19,125,1.0699,1.0454004501932495,1.0943995498067507,1
2022,19,127,0.70670003,0.6830236650667562,0.7303763949332439,1
2022,19,129,1.09574,1.0661249441935998,1.1253550558064,1
2022,19,131,1.13223,1.096852650079052,1.167607349920948,1
2022,19,133,1.00617,0.9708710486384337,1.0414689513615665,1
2022,19,135,0.97517002,0.9355003489529092,1.0148396910470907,1
2022,19,137,0.90561002,0.8728982191380625,0.9383218208619375,1
2022,19,139,0.81383002,0.790682845342582,0.836977194657418,1
2022,19,141,1.0548,1.0227153895730794,1.0868846104269205,1
2022,19,143,0.94143999,0.8896969408081425,0.9931830391918575,1
2022,19,145,0.96125001,0.931595754913909,0.990904265086091,1
2022,19,147,1.0679801,1.033876726669003,1.102083473330997,1
2022,19,149,1.04109,1.012317728706952,1.0698622712930481,1
2022,19,151,0.91883999,0.8767595652118891,0.960920414788111,1
2022,19,153,0.86509001,0.85156625870267,0.8786137612973299,1
2022,19,155,0.82823998,0.8097575204097729,0.8467224395902271,1
2022,19,157,1.02074,0.9914777377108169,1.050002262289183,1
2022,19,159,0.99833,0.9475473351205312,1.0491126648794689,1
2022,19,161,0.92429,0.8849535228302811,0.9636264771697188,1
2022,19,163,0.84495997,0.8300446436856574,0.8598752963143426,1
2022,19,165,1.04129,1.0044818744103738,1.0780981255896263,1
2022,19,167,0.98806,0.9537214329508223,1.0223985670491778,1
2022,19,169,1.1839,1.1642219615952178,1.203578038404782,1
2022,19,171,0.88661999,0.8549861693295596,0.9182538106704404,1
2022,19,173,0.92896003,0.8860956176581091,0.971824442341891,1
2022,19,175,0.89901,0.8681601668833395,0.9298598331166604,1
2022,19,177,0.91786999,0.8819634498032263,0.9537765301967738,1
2022,19,179,0.71122998,0.688866790936398,0.7335931690636021,1
2022,19,181,1.11465,1.0925024069746974,1.1367975930253025,1
2022,19,183,1.02451,0.9974624970133473,1.0515575029866528,1
2022,19,185,0.94835001,0.9109734987747852,0.9857265212252148,1
2022,19,187,0.87379003,0.8508780510207268,0.8967020089792732,1
2022,19,189,1.0075999,0.9747509055790726,1.0404488944209274,1
2022,19,191,1.2157,1.1830470019775268,1.2483529980224732,1
2022,19,193,0.77585,0.7569363467652029,0.7947636532347971,1
2022,19,195,1.03399,0.994692722109972,1.073287277890028,1
2022,19,197,0.76385999,0.730481801383319,0.7972381786166811,1
2022,20,001,0.77282,0.7431461452740635,0.8024938547259364,1
2022,20,003,0.96709001000000006,0.9325554465523683,1.001624573447632,1
2022,20,005,0.91580999,0.8855089467990107,0.9461110332009892,1
2022,20,007,1.00301,0.9550692789781863,1.0509507210218136,1
2022,20,009,0.83504999,0.8092960632431437,0.8608039167568563,1
2022,20,011,0.81825,0.789379730507725,0.847120269492275,1
2022,20,013,0.88506001,0.8504470479929866,0.9196729720070134,1
2022,20,015,0.9878,0.9683179574056827,1.0072820425943174,1
2022,20,017,0.98408002000000006,0.9223803557266431,1.0457796842733569,1
2022,20,019,0.82738,0.7809876544459009,0.8737723455540991,1
2022,20,021,0.80658001,0.7816296684768052,0.8315303515231949,1
2022,20,023,0.99049002,0.9204605048724199,1.06051953512758,1
2022,20,025,1.10186,1.04484464768973,1.1588753523102702,1
2022,20,027,0.97689998,0.9411502388819534,1.0126497211180465,1
2022,20,029,0.94858998,0.9147218043071119,0.9824581556928882,1
2022,20,031,1.0122,0.9760190648453906,1.0483809351546094,1
2022,20,033,1.11961,1.0548135926310698,1.1844064073689302,1
2022,20,035,0.79356998,0.769932814346447,0.817207145653553,1
2022,20,037,0.84542,0.8224100228214997,0.8684299771785002,1
2022,20,039,0.94524002,0.8956725327909459,0.994807507209054,1
2022,20,041,0.96974999,0.9451524419940223,0.9943475380059776,1
2022,20,043,0.97083998,0.9331694722171402,1.00851048778286,1
2022,20,045,1.08681,1.0708166944741424,1.1028033055258577,1
2022,20,047,0.85889,0.7997578885463906,0.9180221114536095,1
2022,20,049,0.91036999,0.8595677235207217,0.9611722564792782,1
2022,20,051,1.10554,1.0824320246222727,1.1286479753777272,1
2022,20,053,0.95778,0.9148959860582996,1.0006640139417002,1
2022,20,055,0.69670999,0.6728376286683021,0.7205823513316979,1
2022,20,057,0.60279,0.5776828613580419,0.6278971386419582,1
2022,20,059,0.96956998,0.9447764355955683,0.9943635244044318,1
2022,20,061,0.87906998,0.8621750896692791,0.8959648703307209,1
2022,20,063,1.12533,1.0802508283555787,1.1704091716444212,1
2022,20,065,1.01243,0.959197378179892,1.0656626218201077,1
2022,20,067,0.71670002,0.6795391048130845,0.7538609351869154,1
2022,20,069,1.03863,0.9897876975052619,1.0874723024947381,1
NA,20,071,NA,NA,NA,NA
2022,20,073,0.93081999,0.8926790908608506,0.9689608891391495,1
2022,20,075,0.63841999,0.5783666935136929,0.6984732864863072,1
2022,20,077,0.92580998,0.8838667487708789,0.9677532112291212,1
2022,20,079,0.90732002,0.8832516622698482,0.9313883777301518,1
2022,20,081,0.89012998,0.8413268748249887,0.9389330851750113,1
2022,20,083,1.13598,1.0607957815530435,1.2111642184469564,1
2022,20,085,0.99778998,0.96104065332991,1.0345393066700899,1
2022,20,087,1.10123,1.072516527626488,1.1299434723735118,1
2022,20,089,0.95844001,0.9084413287543832,1.0084386912456167,1
2022,20,091,1.0613101,1.047570752860367,1.075049447139633,1
2022,20,093,0.82278001,0.7682342142702143,0.8773258057297857,1
2022,20,095,0.98304999,0.9370888345625358,1.0290111454374642,1
2022,20,097,1.12808,1.0649691577378462,1.1911908422621538,1
2022,20,099,0.78236997,0.7564592461243804,0.8082806938756195,1
2022,20,101,0.94128001,0.870917302955012,1.011642717044988,1
2022,20,103,0.97672999,0.9574243447522806,0.9960356352477195,1
2022,20,105,0.97731,0.9225878055516417,1.0320321944483584,1
2022,20,107,0.94910002,0.9148790488299308,0.9833209911700693,1
2022,20,109,0.99975002,0.9523580888938575,1.0471419511061426,1
2022,20,111,0.85102999,0.8271576286683021,0.8749023513316979,1
2022,20,113,1.04287,1.017919658476805,1.0678203415231948,1
2022,20,115,1.00951,0.9759554165846742,1.0430645834153256,1
2022,20,117,1.00089,0.9644738672072819,1.0373061327927182,1
2022,20,119,0.94835001,0.8984297273137648,0.9982702926862351,1
2022,20,121,1.05277,1.023507737710817,1.082032262289183,1
2022,20,123,1.06715,1.0276959269511727,1.1066040730488274,1
2022,20,125,0.74839002,0.725536839940263,0.771243200059737,1
2022,20,127,1.02764,0.9859319664089877,1.0693480335910124,1
2022,20,129,0.88933998,0.8331870098829635,0.9454929501170366,1
2022,20,131,1.07207,1.0336939071426698,1.1104460928573303,1
2022,20,133,0.81098002,0.7839521166531926,0.8380079233468074,1
2022,20,135,0.99545002,0.9350439280365116,1.0558561119634884,1
2022,20,137,0.94418001,0.903961549037238,0.9843984709627619,1
2022,20,139,1.00543,0.9775005132203043,1.0333594867796958,1
2022,20,141,0.97916001,0.929004529675656,1.029315490324344,1
2022,20,143,1.00792,0.9669567527231128,1.048883247276887,1
2022,20,145,0.95029998,0.9102579157958468,0.9903420442041533,1
2022,20,147,1.03273,0.9946871010200414,1.0707728989799583,1
2022,20,149,1.10542,1.0782940984539657,1.1325459015460344,1
2022,20,151,0.94848001,0.9104371110200415,0.9865229089799585,1
2022,20,153,0.98821002,0.9251383789775011,1.0512816610224989,1
2022,20,155,0.86844999,0.8485367559170731,0.8883632240829269,1
2022,20,157,1.0118001,0.9669169247540329,1.0566832752459674,1
2022,20,159,0.90935999,0.8708466996637519,0.9478732803362481,1
2022,20,161,1.11905,1.1027038999769432,1.135396100023057,1
2022,20,163,1.04843,1.0076823487614122,1.0891776512385878,1
2022,20,165,1.04391,0.9906381808601652,1.0971818191398346,1
2022,20,167,0.93883997,0.8986019093973927,0.9790780306026072,1
2022,20,169,0.83788002,0.817770789518619,0.8579892504813809,1
2022,20,171,0.85899001,0.8033270328390625,0.9146529871609375,1
2022,20,173,0.79304999,0.7805062208909365,0.8055937591090635,1
2022,20,175,0.59332001,0.5673112879251535,0.6193287320748465,1
2022,20,177,0.84419,0.8276871034461691,0.8606928965538309,1
2022,20,179,1.06972,1.0152330031897505,1.1242069968102495,1
2022,20,181,0.95433003,0.9148171541117086,0.9938429058882915,1
2022,20,183,1.0340101,0.9872061620091475,1.0808140379908524,1
2022,20,185,0.91416001,0.8663956876967589,0.9619243323032411,1
2022,20,187,0.74300998,0.6698837217768465,0.8161362382231534,1
2022,20,189,0.78669,0.7443939791735896,0.8289860208264104,1
2022,20,191,0.94945002,0.9222261202547387,0.9766739197452613,1
2022,20,193,1.00006,0.9651530414353416,1.0349669585646584,1
2022,20,195,1.04883,0.9865031413716983,1.1111568586283016,1
2022,20,197,1.10539,1.0614672071064575,1.1493127928935427,1
2022,20,199,1.1349699,1.060550069466978,1.209389730533022,1
2022,20,201,1.07432,1.0266732755358312,1.1219667244641687,1
2022,20,203,0.80993003,0.7446632273548521,0.8751968326451478,1
2022,20,205,0.77942002,0.744140670238243,0.8146993697617569,1
2022,20,207,0.89772999,0.8485740952276994,0.9468858847723005,1
2022,20,209,0.59995002,0.5850542935214992,0.6148457464785008,1
2022,21,001,0.82176,0.7949476926914921,0.848572307308508,1
2022,21,003,0.79587001,0.7691165016110283,0.8226235183889717,1
2022,21,005,0.97829998,0.9521932597259264,1.0044067002740735,1
2022,21,007,0.91286999,0.8646156767006239,0.9611243032993761,1
2022,21,009,0.79999,0.7799003691584644,0.8200796308415356,1
2022,21,011,0.82356,0.7929845618411752,0.8541354381588248,1
2022,21,013,0.54250002,0.521018814729441,0.5639812252705589,1
2022,21,015,0.94,0.9238498961794007,0.9561501038205992,1
2022,21,017,0.85073,0.8211149441935998,0.8803450558064002,1
2022,21,019,0.84201002,0.8242723449599305,0.8597476950400695,1
2022,21,021,0.87402999,0.8512356088597992,0.8968243711402009,1
2022,21,023,0.97544998,0.9372894792610412,1.013610480738959,1
2022,21,025,0.65075999,0.6207725410365371,0.6807474389634628,1
2022,21,027,0.92708999,0.8962401568833396,0.9579398231166605,1
2022,21,029,0.93434,0.9139367749209379,0.954743225079062,1
2022,21,031,0.81712002,0.7837026340635921,0.8505374059364078,1
2022,21,033,0.91578001,0.8853221696802476,0.9462378503197524,1
2022,21,035,0.96552002,0.9428824359785624,0.9881576040214377,1
2022,21,037,0.97575003,0.9570323747316282,0.9944676852683719,1
2022,21,039,0.95319998,0.9026329072389025,1.0037670527610973,1
2022,21,041,0.74715,0.7152221866918425,0.7790778133081575,1
2022,21,043,0.77390999,0.7506452175035097,0.7971747624964904,1
2022,21,045,0.74149001,0.712227747710817,0.7707522722891831,1
2022,21,047,0.74645001,0.7299667124980254,0.7629333075019746,1
2022,21,049,0.82292998,0.8010175826528422,0.8448423773471577,1
2022,21,051,0.56465,0.5395036620783511,0.5897963379216489,1
2022,21,053,0.64265001,0.6081742454719045,0.6771257745280955,1
2022,21,055,0.88957,0.8524678837326207,0.9266721162673792,1
2022,21,057,0.74738002,0.7073771570355015,0.7873828829644985,1
2022,21,059,0.88028002,0.8624443469567,0.8981156930433001,1
2022,21,061,0.91134,0.87145473291461,0.9512252670853901,1
2022,21,063,0.77030998,0.7306599066327907,0.8099600533672092,1
2022,21,065,0.76797998,0.7370517483239579,0.7989082116760421,1
2022,21,067,0.85557002,0.8425558595346468,0.8685841804653532,1
2022,21,069,0.89704001,0.86668016787947455,0.9273998521205254,1
2022,21,071,0.70181,0.6823671570773663,0.7212528429226338,1
2022,21,073,0.87993002,0.860212782315527,0.899647257684473,1
2022,21,075,0.65978003,0.6299493781553004,0.6896106818446995,1
2022,21,077,0.81849003,0.7839750642322496,0.8530049957677504,1
2022,21,079,0.86457998,0.8372580820555117,0.8919018779444884,1
2022,21,081,0.87752002,0.8537064575878384,0.9013335824121615,1
2022,21,083,0.87553,0.8520104321855194,0.8990495678144806,1
2022,21,085,0.89462,0.8685720786454627,0.9206679213545372,1
2022,21,087,0.85987997,0.8277365606535432,0.8920233793464569,1
2022,21,089,0.88020998,0.8574547981394899,0.90296516186051,1
2022,21,091,0.96610999,0.9327906003028551,0.9994293796971448,1
2022,21,093,0.89464998,0.8796170558465849,0.909682904153415,1
2022,21,095,0.53648001,0.5133524349824273,0.5596075850175727,1
2022,21,097,0.91892999,0.8883741514810205,0.9494858285189794,1
2022,21,099,0.79969001,0.7742300778408246,0.8251499421591753,1
2022,21,101,0.75729001,0.736984783120165,0.7775952368798349,1
2022,21,103,0.92777997,0.8989488997874158,0.9566110402125843,1
2022,21,105,0.83769,0.7829090066321055,0.8924709933678946,1
2022,21,107,0.83636999,0.8146339894114508,0.8581059905885492,1
2022,21,109,0.74194998,0.711217744722412,0.7726822152775881,1
2022,21,111,0.72134,0.710246604239496,0.7324333957605039,1
2022,21,113,0.89270002,0.8734727738996513,0.9119272661003488,1
2022,21,115,0.80589998,0.7796364626071632,0.8321634973928367,1
2022,21,117,0.83428001,0.8192470858465849,0.849312934153415,1
2022,21,119,0.64696002,0.6195989227758208,0.6743211172241791,1
2022,21,121,0.72356999,0.698266854959588,0.748873125040412,1
2022,21,123,0.93555999,0.9077089017796859,0.9634110782203141,1
2022,21,125,0.75147003,0.7325563767652029,0.7703836832347971,1
2022,21,127,0.75506997,0.7308252155112395,0.7793147244887605,1
2022,21,129,0.69847,0.6603094992610412,0.7366305007389589,1
2022,21,131,0.65744001,0.6273937621170009,0.687486257882999,1
2022,21,133,0.67493999,0.6499504491971143,0.6999295308028858,1
2022,21,135,0.80271,0.7702333967761713,0.8351866032238288,1
2022,21,137,0.7888,0.7639280570361867,0.8136719429638132,1
2022,21,139,0.90083998,0.8648158439241178,0.9368641160758822,1
2022,21,141,0.86803001,0.844392844346447,0.891667175653553,1
2022,21,143,0.96608001,0.9287230944947026,1.0034369255052975,1
2022,21,145,0.88722003,0.8690315644194647,0.9054084955805354,1
2022,21,147,0.57334,0.5472528793657718,0.5994271206342281,1
2022,21,149,0.89047998,0.8530250682554396,0.9279348917445603,1
2022,21,151,0.88881999,0.8721994948231111,0.9054404851768889,1
2022,21,153,0.82762998,0.7955649692129247,0.8596949907870752,1
2022,21,155,0.87061,0.8433273013352024,0.8978926986647976,1
2022,21,157,0.98979998,0.9621840874578307,1.0174158725421694,1
2022,21,159,0.68879002,0.6594493591514354,0.7181306808485646,1
2022,21,161,0.88572001,0.8578689217796859,0.9135710982203141,1
2022,21,163,0.92645001,0.8972269469905079,0.9556730730094922,1
2022,21,165,0.76712,0.7300178837326208,0.8042221162673793,1
2022,21,167,0.91907001,0.8911013239406135,0.9470386960593865,1
2022,21,169,0.78821999,0.7572133597645764,0.8192266202354236,1
2022,21,171,0.74926001,0.7167834067761713,0.7817366132238287,1
2022,21,173,0.84895003,0.8265476416567072,0.8713524183432928,1
2022,21,175,0.83109999,0.8002893561630303,0.8619106238369697,1
2022,21,177,0.86758,0.8416888757642259,0.8934711242357741,1
2022,21,179,1.00158,0.9798439994114507,1.023316000588549,1
2022,21,181,0.87217999,0.833666699663752,0.9106932803362481,1
2022,21,183,0.83546001,0.8083733077336565,0.8625467122663436,1
2022,21,185,1.06872,1.0417704952125741,1.0956695047874256,1
2022,21,187,0.86804003,0.83305467287596,0.9030253871240399,1
2022,21,189,0.70379001,0.661611585052698,0.7459684349473019,1
2022,21,191,0.92027003,0.8879502258548985,0.9525898341451015,1
2022,21,193,0.68518001,0.6626796234574801,0.7076803965425198,1
2022,21,195,0.73913002,0.7207651572688634,0.7574948827311367,1
2022,21,197,0.78012002,0.750563763113136,0.809676276886864,1
2022,21,199,0.77807999,0.7587547458964207,0.7974052341035794,1
2022,21,201,0.92444003,0.8652687173067357,0.9836113426932642,1
2022,21,203,0.77204001,0.7433265376264883,0.8007534823735117,1
2022,21,205,0.86527002,0.8422796424613451,0.8882603975386548,1
2022,21,207,0.75591999,0.727637709703087,0.7842022702969129,1
2022,21,209,0.83482999,0.814622761319392,0.855037218680608,1
2022,21,211,0.88164997,0.8573856158713942,0.9059143241286058,1
2022,21,213,0.84390002,0.8204588507449009,0.8673411892550991,1
2022,21,215,1.01521,0.9760303179890802,1.0543896820109195,1
2022,21,217,0.85095,0.8285672112965525,0.8733327887034474,1
2022,21,219,0.78096002,0.7475622356634014,0.8143578043365985,1
2022,21,221,0.86887997,0.83467860042974,0.9030813395702599,1
2022,21,223,0.83837998,0.796005558654244,0.880754401345756,1
2022,21,225,0.82699001,0.7975905502318993,0.8563894697681008,1
2022,21,227,0.84693998,0.8313386664870648,0.8625412935129353,1
2022,21,229,0.86001003,0.8281410156113787,0.8918790443886213,1
2022,21,231,0.64111,0.6127101218640146,0.6695098781359853,1
2022,21,233,0.79433,0.7620297915748159,0.8266302084251841,1
2022,21,235,0.74387002,0.7247211710870581,0.7630188689129419,1
2022,21,237,0.66793001,0.6382169559943728,0.6976430640056271,1
2022,21,239,0.94396001,0.9171281030516466,0.9707919169483533,1
2022,22,001,0.72135001,0.7036319357757543,0.7390680842242456,1
2022,22,003,0.74840999,0.7269091850895956,0.7699107949104044,1
2022,22,005,0.87848997,0.8634374469907251,0.8935424930092748,1
2022,22,007,0.73692,0.7132632347066016,0.7605767652933985,1
2022,22,009,0.62866002,0.6086879869975368,0.6486320530024632,1
2022,22,011,0.82858002,0.8082355938404742,0.8489244461595258,1
2022,22,013,0.56870002,0.5448276586683021,0.5925723813316979,1
2022,22,015,0.68825001,0.6742362675105386,0.7022637524894614,1
2022,22,017,0.56309003,0.5523886264484149,0.5737914335515851,1
2022,22,019,0.76890999,0.7560918255411081,0.781728154458892,1
2022,22,021,0.71866,0.6882217593200929,0.749098240679907,1
2022,22,023,0.78324997,0.7401111627002734,0.8263887772997265,1
2022,22,025,0.69221002,0.6613797884831489,0.723040251516851,1
2022,22,027,0.53834999,0.5139680380323217,0.5627319419676782,1
2022,22,029,0.57236999,0.5495364095801084,0.5952035704198916,1
2022,22,031,0.64191997,0.6211051524841846,0.6627347875158154,1
2022,22,033,0.72828001,0.7173238109344283,0.7392362090655716,1
2022,22,035,0.42721999,0.3994668999789128,0.45497308002108716,1
2022,22,037,0.81941998,0.794214843158815,0.8446251168411851,1
2022,22,039,0.64047003,0.6203411998787737,0.6605988601212264,1
2022,22,041,0.60131001,0.5773200508292297,0.6252999691707702,1
2022,22,043,0.75945997,0.736116798944128,0.782803141055872,1
2022,22,045,0.65674001,0.6410798981555178,0.6724001218444823,1
2022,22,047,0.75871003,0.7383264045607835,0.7790936554392166,1
2022,22,049,0.65794998,0.6302360892586036,0.6856638707413965,1
2022,22,051,0.67338997,0.6615713875652163,0.6852085524347837,1
2022,22,053,0.75457001,0.7333240004075858,0.7758160195924142,1
2022,22,055,0.77750999,0.7656718077293745,0.7893481722706255,1
2022,22,057,0.77956003,0.7633119279801737,0.7958081320198263,1
2022,22,059,0.81308001,0.7847781300632416,0.8413818899367583,1
2022,22,061,0.66459,0.6474599139911343,0.6817200860088657,1
2022,22,063,0.94003999,0.9236350916453961,0.956444888354604,1
2022,22,065,0.45612001,0.43260044218551935,0.4796395778144807,1
2022,22,067,0.55290002,0.5328887877178461,0.572911252282154,1
2022,22,069,0.62965,0.6107559475810267,0.6485440524189734,1
2022,22,071,0.76718003,0.7567334217664051,0.7776266382335949,1
2022,22,073,0.65191001,0.6393466410550946,0.6644733789449054,1
2022,22,075,0.81713003,0.7942572503004175,0.8400028096995824,1
2022,22,077,0.75199997,0.7280492101089205,0.7759507298910794,1
2022,22,079,0.69208997,0.6773902405079425,0.7067896994920576,1
2022,22,081,0.54865998,0.518809728515455,0.5785102314845451,1
2022,22,083,0.61541998,0.59462476212403,0.6362151978759699,1
2022,22,085,0.68944001,0.6632352915266995,0.7156447284733005,1
2022,22,087,0.68550998,0.6672627160879177,0.7037572439120823,1
2022,22,089,0.82530999,0.8057495502182759,0.8448704297817242,1
2022,22,091,0.61996001,0.5848766566366971,0.6550433633633029,1
2022,22,093,0.80517,0.7826696134574802,0.8276703865425199,1
2022,22,095,0.67254001,0.6539987501182618,0.6910812698817381,1
2022,22,097,0.63002002,0.6160846758739238,0.6439553641260762,1
2022,22,099,0.71564001,0.6979219357757543,0.7333580842242456,1
2022,22,101,0.61085999,0.5943962931178528,0.6273236868821472,1
2022,22,103,0.88546997,0.8725146080621903,0.8984253319378098,1
2022,22,105,0.71471,0.7012646468700587,0.7281553531299412,1
NA,22,107,NA,NA,NA,NA
2022,22,109,0.74675,0.730364700501256,0.763135299498744,1
2022,22,111,0.65164,0.6279048361472199,0.6753751638527801,1
2022,22,113,0.81865001,0.7992855662247371,0.838014453775263,1
2022,22,115,0.84250998,0.8254582931385052,0.8595616668614948,1
2022,22,117,0.62948,0.6110367381214925,0.6479232618785076,1
2022,22,119,0.60824001,0.5904239377725238,0.6260560822274763,1
2022,22,121,0.77104998,0.7489415862543882,0.7931583737456118,1
2022,22,123,0.68151999,0.6502781660463955,0.7127618139536044,1
2022,22,125,0.84362,0.8130445618411752,0.8741954381588248,1
2022,22,127,0.61144,0.5828441254655606,0.6400358745344393,1
2022,23,001,0.79014999,0.7739410876518573,0.8063588923481426,1
2022,23,003,0.75547999,0.735174763120165,0.7757852168798349,1
2022,23,005,1.05884,1.045100652860367,1.072579347139633,1
2022,23,007,0.82718998,0.8030432237104665,0.8513367362895334,1
2022,23,009,0.86374003,0.84294481212403,0.8845352478759699,1
2022,23,011,0.82814002,0.8130482973190416,0.8432317426809584,1
2022,23,013,0.85984999,0.8368400128214997,0.8828599671785002,1
2022,23,015,0.85930002,0.8371524269746975,0.8814476130253026,1
2022,23,017,0.80254,0.7841947378886908,0.8208852621113093,1
2022,23,019,0.85664999,0.8414994680075125,0.8718005119924874,1
2022,23,021,0.77823001,0.7515744998102553,0.8048855201897448,1
2022,23,023,0.93840998,0.9172619686068127,0.9595579913931872,1
2022,23,025,0.72096997,0.7025855084130035,0.7393544315869964,1
2022,23,027,0.81066,0.7882380120168618,0.8330819879831383,1
2022,23,029,0.70222998,0.6782596204690752,0.7262003395309249,1
2022,23,031,1.01457,0.9999878683470148,1.0291521316529852,1
2022,24,001,0.85816002,0.8398539557964068,0.8764660842035933,1
2022,24,003,1.06954,1.0569570312192529,1.082122968780747,1
2022,24,005,0.88024998,0.8686077937358356,0.8918921662641643,1
2022,24,009,1.20354,1.1857239277725238,1.2213560722274763,1
2022,24,011,0.81958997,0.7997943337561455,0.8393856062438545,1
2022,24,013,1.20996,1.1927907162794147,1.2271292837205852,1
2022,24,015,0.98762,0.970156720309759,1.0050832796902411,1
2022,24,017,1.02714,1.0122246736856573,1.0420553263143426,1
2022,24,019,0.67486,0.653672789327122,0.696047210672878,1
2022,24,021,1.06832,1.0523266944741423,1.0843133055258576,1
2022,24,023,0.94959998,0.9241596474806701,0.9750403125193299,1
2022,24,025,1.1076,1.0931746646817924,1.1220253353182075,1
2022,24,027,1.1458499,1.1289746102891065,1.1627251897108934,1
2022,24,029,0.91715997,0.8921312299174236,0.9421887100825765,1
2022,24,031,0.99388999,0.979131461000417,1.008648518999583,1
2022,24,033,0.83344001,0.8207590432160222,0.8461209767839778,1
2022,24,035,1.07447,1.0496960552354138,1.0992439447645863,1
2022,24,037,1.06085,1.043073127248211,1.0786268727517891,1
2022,24,039,0.70286,0.6795364285839735,0.7261835714160266,1
2022,24,041,0.85333002,0.8304964395801084,0.8761636004198916,1
2022,24,043,0.91908997,0.9036650536376662,0.9345148863623338,1
2022,24,045,0.72296,0.7080250748297976,0.7378949251702025,1
2022,24,047,0.96828002,0.9499347578886908,0.9866252821113093,1
2022,24,510,0.72158003,0.711211820913776,0.7319482390862241,1
2022,25,001,1.06256,1.0438815424433476,1.0812384575566523,1
2022,25,003,0.89658999,0.8784407240911483,0.9147392559088516,1
2022,25,005,0.80197001,0.7887794523840455,0.8151605676159546,1
2022,25,007,0.91086,0.8756394491577792,0.9460805508422208,1
