year,state,county,environmental,subgroup,subgroup_type,environmental_quality
2014,18,103,86.87891650888658,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,105,61.270827279749966,All,all,1
2014,18,105,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,105,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,105,61.498527429740925,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,107,83.24377340701359,All,all,1
2014,18,107,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,107,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,107,83.31150647734344,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,109,71.85268880781045,All,all,1
2014,18,109,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,109,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,109,71.84903857637644,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,111,85.62503536067892,All,all,1
2014,18,111,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,111,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,111,85.66898289554062,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,113,87.00684253742341,All,all,1
2014,18,113,86,No Predominant Racial Group,race-ethnicity,1
2014,18,113,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,113,87.1327001083369,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,115,71.53103902519348,All,all,1
2014,18,115,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,115,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,115,71.59959315138158,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,117,76.21223931970034,All,all,1
2014,18,117,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,117,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,117,76.19996838444514,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,119,80.71830589559589,All,all,1
2014,18,119,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,119,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,119,80.7149566648913,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,121,85.38761627906976,All,all,1
2014,18,121,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,121,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,121,85.40105057415099,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,123,57.87918980053465,All,all,1
2014,18,123,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,123,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,123,57.64916662142353,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,125,76.09966229482447,All,all,1
2014,18,125,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,125,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,125,76.10456379023965,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,127,71.5825870376736,All,all,1
2014,18,127,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,127,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,127,72.0228656157328,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,129,70.43282243282243,All,all,1
2014,18,129,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,129,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,129,70.58449537205449,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,131,89.94402132520945,All,all,1
2014,18,131,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,131,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,131,89.95894029133984,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,133,81.4448155216285,All,all,1
2014,18,133,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,133,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,133,81.51217546485522,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,135,86.2684779659703,All,all,1
2014,18,135,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,135,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,135,86.22820743896445,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,137,76.9596167966155,All,all,1
2014,18,137,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,137,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,137,76.96851193499238,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,139,82.43704438094127,All,all,1
2014,18,139,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,139,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,139,82.53275372818933,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,141,77.38578054519024,All,all,1
2014,18,141,74.04442091463721,No Predominant Racial Group,race-ethnicity,1
2014,18,141,73.04180664427025,Predominantly People of Color,race-ethnicity,1
2014,18,141,78.53095065471483,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,143,67.01644557894296,All,all,1
2014,18,143,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,143,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,143,67.02818181818182,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,145,73.82234176645359,All,all,1
2014,18,145,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,145,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,145,74.11726810365705,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,147,67.72804288517685,All,all,1
2014,18,147,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,147,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,147,67.66546492414,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,149,87.29291406418264,All,all,1
2014,18,149,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,149,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,149,87.28798216885008,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,151,87.14273179292191,All,all,1
2014,18,151,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,151,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,151,87.16722560479276,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,153,81.18306873321713,All,all,1
2014,18,153,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,153,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,153,81.14152434361458,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,155,70.40232071523683,All,all,1
2014,18,155,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,155,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,155,70.50658929976396,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,157,68.01629662896119,All,all,1
2014,18,157,72,No Predominant Racial Group,race-ethnicity,1
2014,18,157,38,Predominantly People of Color,race-ethnicity,1
2014,18,157,68.92533642959138,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,159,85.75529066802652,All,all,1
2014,18,159,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,159,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,159,85.75894163010238,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,161,84,All,all,1
2014,18,161,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,161,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,161,84,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,163,50.84414270471093,All,all,1
2014,18,163,42.26876358521928,No Predominant Racial Group,race-ethnicity,1
2014,18,163,38,Predominantly People of Color,race-ethnicity,1
2014,18,163,51.684821452562,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,165,83.38233450351053,All,all,1
2014,18,165,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,165,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,165,83.3991239371296,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,167,66.95827791324909,All,all,1
2014,18,167,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,167,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,167,67.52437718227192,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,169,83.15776191062416,All,all,1
2014,18,169,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,169,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,169,83.14884308769201,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,171,86.58472865455408,All,all,1
2014,18,171,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,171,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,171,86.57888956680902,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,173,63.835772572599026,All,all,1
2014,18,173,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,173,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,173,63.954184602356925,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,175,66.47017882000215,All,all,1
2014,18,175,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,175,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,175,66.44469351756578,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,177,78.39607957870099,All,all,1
2014,18,177,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,177,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,177,78.83793535207091,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,179,86.6212317899899,All,all,1
2014,18,179,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,179,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,179,86.63405360638458,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,181,86.61482540330815,All,all,1
2014,18,181,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,181,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,181,86.56261006999323,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,18,183,85.25066802774191,All,all,1
2014,18,183,NA,No Predominant Racial Group,race-ethnicity,NA
2014,18,183,NA,Predominantly People of Color,race-ethnicity,NA
2014,18,183,85.31257619806809,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,001,94.22537451942198,All,all,1
2014,19,001,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,001,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,001,94.22840010902154,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,003,93.85242570485141,All,all,1
2014,19,003,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,003,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,003,93.86551543694401,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,005,95.3553561334087,All,all,1
2014,19,005,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,005,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,005,95.37875997544506,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,007,90.70103496942136,All,all,1
2014,19,007,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,007,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,007,90.72213181448332,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,009,96,All,all,1
2014,19,009,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,009,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,009,96,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,011,91.56045568642595,All,all,1
2014,19,011,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,011,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,011,91.55435389895443,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,013,81.47595625516306,All,all,1
2014,19,013,74.90517914461698,No Predominant Racial Group,race-ethnicity,1
2014,19,013,76.35054617676266,Predominantly People of Color,race-ethnicity,1
2014,19,013,82.7345300599341,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,015,90.62223657220999,All,all,1
2014,19,015,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,015,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,015,90.64473946497628,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,017,92.69658102201707,All,all,1
2014,19,017,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,017,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,017,92.68615868428881,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,019,93.24242134911921,All,all,1
2014,19,019,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,019,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,019,93.24053880692752,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,021,96.26862170087976,All,all,1
2014,19,021,96,No Predominant Racial Group,race-ethnicity,1
2014,19,021,96,Predominantly People of Color,race-ethnicity,1
2014,19,021,96.61113783978831,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,023,94.06788721101162,All,all,1
2014,19,023,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,023,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,023,94.07335801453449,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,025,96,All,all,1
2014,19,025,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,025,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,025,96,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,027,95.51342865423631,All,all,1
2014,19,027,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,027,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,027,95.52037223340041,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,029,94.30509712282752,All,all,1
2014,19,029,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,029,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,029,94.30841761082807,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,031,89.30232179668005,All,all,1
2014,19,031,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,031,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,031,89.30958286358512,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,033,92.18859679227583,All,all,1
2014,19,033,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,033,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,033,92.23903383561304,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,035,96.08913370055083,All,all,1
2014,19,035,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,035,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,035,96.10390411562527,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,037,95.08248844188499,All,all,1
2014,19,037,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,037,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,037,95.08319299427417,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,039,88.01820336062042,All,all,1
2014,19,039,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,039,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,039,88.29646182495344,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,041,96.30607067351254,All,all,1
2014,19,041,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,041,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,041,96.30981516889739,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,043,94.46329608938548,All,all,1
2014,19,043,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,043,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,043,94.45626628075253,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,045,83.13328401454905,All,all,1
2014,19,045,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,045,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,045,83.36358762426002,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,047,94.7354423778898,All,all,1
2014,19,047,94,No Predominant Racial Group,race-ethnicity,1
2014,19,047,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,047,95.46349701221096,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,049,87.52111641062615,All,all,1
2014,19,049,92,No Predominant Racial Group,race-ethnicity,1
2014,19,049,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,049,87.37732584709799,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,051,90.55436394751854,All,all,1
2014,19,051,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,051,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,051,90.56241217798595,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,053,90.54405020516533,All,all,1
2014,19,053,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,053,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,053,90.56387380398242,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,055,93.86528615314597,All,all,1
2014,19,055,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,055,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,055,93.86787066705506,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,057,80.66819818701106,All,all,1
2014,19,057,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,057,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,057,80.66810308643703,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,059,96.1201635361735,All,all,1
2014,19,059,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,059,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,059,96.12118064043021,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,061,87.01541516928314,All,all,1
2014,19,061,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,061,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,061,87.1780052314341,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,063,96.04261025029797,All,all,1
2014,19,063,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,063,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,063,96.11923724060573,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,065,95.00057990624849,All,all,1
2014,19,065,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,065,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,065,94.99430749682338,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,067,95.02055345756206,All,all,1
2014,19,067,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,067,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,067,95.04152659679652,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,069,95.55552402572835,All,all,1
2014,19,069,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,069,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,069,95.60512261580381,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,071,90.66777777777777,All,all,1
2014,19,071,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,071,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,071,90.69066317626528,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,073,94.9671793760832,All,all,1
2014,19,073,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,073,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,073,94.95921142080218,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,075,94.65024590824801,All,all,1
2014,19,075,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,075,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,075,94.65743114713423,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,077,93.81221048730777,All,all,1
2014,19,077,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,077,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,077,93.81362455498893,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,079,89.32161687170475,All,all,1
2014,19,079,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,079,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,079,89.33423835381538,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,081,95.50747203579418,All,all,1
2014,19,081,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,081,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,081,95.49933636708381,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,083,94.65948523497644,All,all,1
2014,19,083,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,083,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,083,94.66543438077635,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,085,90.91219178082191,All,all,1
2014,19,085,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,085,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,085,90.89956887412538,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,087,88.87631826508887,All,all,1
2014,19,087,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,087,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,087,88.943659621802,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,089,95.16570469094344,All,all,1
2014,19,089,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,089,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,089,95.18747969240766,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,091,95.42143664577125,All,all,1
2014,19,091,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,091,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,091,95.42969004893965,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,093,96.35187014820042,All,all,1
2014,19,093,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,093,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,093,96.35239070039479,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,095,91.43650404510909,All,all,1
2014,19,095,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,095,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,095,91.43192966808944,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,097,90.74236874236874,All,all,1
2014,19,097,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,097,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,097,90.75561782900651,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,099,89.24733760043578,All,all,1
2014,19,099,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,099,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,099,89.21572667181732,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,101,68.8792538884341,All,all,1
2014,19,101,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,101,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,101,70.11233372797548,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,103,79.73536936594495,All,all,1
2014,19,103,80.91949989032683,No Predominant Racial Group,race-ethnicity,1
2014,19,103,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,103,79.8237126849914,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,105,71.74547483864706,All,all,1
2014,19,105,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,105,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,105,73.43822403674407,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,107,91.23906958787762,All,all,1
2014,19,107,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,107,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,107,91.23905924382257,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,109,96.15520948719619,All,all,1
2014,19,109,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,109,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,109,96.14973984728698,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,111,79.65838771377138,All,all,1
2014,19,111,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,111,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,111,79.68267539121578,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,113,66.099429108488,All,all,1
2014,19,113,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,113,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,113,67.16034282653335,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,115,89.74639540026537,All,all,1
2014,19,115,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,115,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,115,89.71494607087827,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,117,91.27649402390438,All,all,1
2014,19,117,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,117,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,117,91.27400932400933,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,119,96.71121575342465,All,all,1
2014,19,119,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,119,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,119,96.70860281740055,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,121,91.85232580459403,All,all,1
2014,19,121,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,121,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,121,91.84936851153871,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,123,87.63483496877788,All,all,1
2014,19,123,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,123,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,123,87.68782420069792,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,125,88.4773327729074,All,all,1
2014,19,125,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,125,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,125,88.48470305938812,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,127,90.18080738966815,All,all,1
2014,19,127,86.8393869916737,No Predominant Racial Group,race-ethnicity,1
2014,19,127,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,127,91.3382374740587,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,129,88.78817074802623,All,all,1
2014,19,129,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,129,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,129,88.81475744561008,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,131,95.64696574832465,All,all,1
2014,19,131,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,131,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,131,95.65118275467378,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,133,91.83418952891026,All,all,1
2014,19,133,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,133,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,133,91.92487726909465,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,135,91.26025688988652,All,all,1
2014,19,135,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,135,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,135,91.25853350189634,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,137,92.91591620058773,All,all,1
2014,19,137,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,137,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,137,92.94837743384923,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,139,78.73908579695265,All,all,1
2014,19,139,82.43954940887798,No Predominant Racial Group,race-ethnicity,1
2014,19,139,NA,Predominantly People of Color,race-ethnicity,NA
2014,19,139,78.4707850441501,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,19,141,96.64255979679673,All,all,1
2014,19,141,NA,No Predominant Racial Group,race-ethnicity,NA
2014,19,141,NA,Predominantly People of Color,race-ethnicity,NA
