year,state,county,subgroup_type,subgroup,environmental,environmental_quality
2014,18,019,poverty,High Poverty Tracts,NA,NA
2014,18,019,poverty,Not High Poverty Tracts,38.22865498271948,1
2014,18,021,all,All,80.91917005634959,1
2014,18,021,poverty,High Poverty Tracts,NA,NA
2014,18,021,poverty,Not High Poverty Tracts,80.96377236065426,1
2014,18,023,all,All,83.43777851881045,1
2014,18,023,poverty,High Poverty Tracts,NA,NA
2014,18,023,poverty,Not High Poverty Tracts,83.56796029847548,1
2014,18,025,all,All,63.48994927672365,1
2014,18,025,poverty,High Poverty Tracts,NA,NA
2014,18,025,poverty,Not High Poverty Tracts,63.236939435968566,1
2014,18,027,all,All,75.2768690135589,1
2014,18,027,poverty,High Poverty Tracts,NA,NA
2014,18,027,poverty,Not High Poverty Tracts,75.46981865755714,1
2014,18,029,all,All,68.84091091492778,1
2014,18,029,poverty,High Poverty Tracts,NA,NA
2014,18,029,poverty,Not High Poverty Tracts,69.19565853109886,1
2014,18,031,all,All,80.09160539215686,1
2014,18,031,poverty,High Poverty Tracts,NA,NA
2014,18,031,poverty,Not High Poverty Tracts,80.1784940411701,1
2014,18,033,all,All,83.17490134921198,1
2014,18,033,poverty,High Poverty Tracts,NA,NA
2014,18,033,poverty,Not High Poverty Tracts,83.19462457573333,1
2014,18,035,all,All,77.78982638090616,1
2014,18,035,poverty,High Poverty Tracts,73.44429748702818,1
2014,18,035,poverty,Not High Poverty Tracts,79.13731603561709,1
2014,18,037,all,All,67.16276974152241,1
2014,18,037,poverty,High Poverty Tracts,NA,NA
2014,18,037,poverty,Not High Poverty Tracts,67.3513542219862,1
2014,18,039,all,All,71.22128954015155,1
2014,18,039,poverty,High Poverty Tracts,58.586996904024765,1
2014,18,039,poverty,Not High Poverty Tracts,72.25433742381044,1
2014,18,041,all,All,82.51266958881236,1
2014,18,041,poverty,High Poverty Tracts,NA,NA
2014,18,041,poverty,Not High Poverty Tracts,82.59506172839507,1
2014,18,043,all,All,36.67437790828704,1
2014,18,043,poverty,High Poverty Tracts,29.631738035264483,1
2014,18,043,poverty,Not High Poverty Tracts,37.708113088599,1
2014,18,045,all,All,80.6280437595577,1
2014,18,045,poverty,High Poverty Tracts,NA,NA
2014,18,045,poverty,Not High Poverty Tracts,80.80458046486265,1
2014,18,047,all,All,81.06031331592689,1
2014,18,047,poverty,High Poverty Tracts,NA,NA
2014,18,047,poverty,Not High Poverty Tracts,80.9711213207452,1
2014,18,049,all,All,88.50847950382789,1
2014,18,049,poverty,High Poverty Tracts,NA,NA
2014,18,049,poverty,Not High Poverty Tracts,88.59380145848036,1
2014,18,051,all,All,73.90180432322991,1
2014,18,051,poverty,High Poverty Tracts,NA,NA
2014,18,051,poverty,Not High Poverty Tracts,73.86798100743188,1
2014,18,053,all,All,82.86980797253041,1
2014,18,053,poverty,High Poverty Tracts,NA,NA
2014,18,053,poverty,Not High Poverty Tracts,83.1858297078931,1
2014,18,055,all,All,81.79604584874765,1
2014,18,055,poverty,High Poverty Tracts,NA,NA
2014,18,055,poverty,Not High Poverty Tracts,81.78031759595528,1
2014,18,057,all,All,64.51483836229212,1
2014,18,057,poverty,High Poverty Tracts,NA,NA
2014,18,057,poverty,Not High Poverty Tracts,64.48018587604857,1
2014,18,059,all,All,72.35786368576308,1
2014,18,059,poverty,High Poverty Tracts,NA,NA
2014,18,059,poverty,Not High Poverty Tracts,72.3839066244106,1
2014,18,061,all,All,14.095088739290086,1
2014,18,061,poverty,High Poverty Tracts,NA,NA
2014,18,061,poverty,Not High Poverty Tracts,14.439265828005775,1
2014,18,063,all,All,66.4357153738649,1
2014,18,063,poverty,High Poverty Tracts,NA,NA
2014,18,063,poverty,Not High Poverty Tracts,66.42448219855403,1
2014,18,065,all,All,83.21071769557356,1
2014,18,065,poverty,High Poverty Tracts,NA,NA
2014,18,065,poverty,Not High Poverty Tracts,83.14755265030708,1
2014,18,067,all,All,72.32493909351858,1
2014,18,067,poverty,High Poverty Tracts,68,1
2014,18,067,poverty,Not High Poverty Tracts,73.06816403553182,1
2014,18,069,all,All,85.70653967910387,1
2014,18,069,poverty,High Poverty Tracts,NA,NA
2014,18,069,poverty,Not High Poverty Tracts,85.76926766869204,1
2014,18,071,all,All,63.411343242052546,1
2014,18,071,poverty,High Poverty Tracts,NA,NA
2014,18,071,poverty,Not High Poverty Tracts,63.69770013268465,1
2014,18,073,all,All,84.49645665759651,1
2014,18,073,poverty,High Poverty Tracts,NA,NA
2014,18,073,poverty,Not High Poverty Tracts,84.46419802912588,1
2014,18,075,all,All,85.06626251233611,1
2014,18,075,poverty,High Poverty Tracts,NA,NA
2014,18,075,poverty,Not High Poverty Tracts,85.24019024970274,1
2014,18,077,all,All,66.99417511634357,1
2014,18,077,poverty,High Poverty Tracts,NA,NA
2014,18,077,poverty,Not High Poverty Tracts,67.2981645990686,1
2014,18,079,all,All,75.38202884172483,1
2014,18,079,poverty,High Poverty Tracts,NA,NA
2014,18,079,poverty,Not High Poverty Tracts,75.46222260599258,1
2014,18,081,all,All,64.7991014611688,1
2014,18,081,poverty,High Poverty Tracts,NA,NA
2014,18,081,poverty,Not High Poverty Tracts,64.80108031566219,1
2014,18,083,all,All,75.61365600691444,1
2014,18,083,poverty,High Poverty Tracts,NA,NA
2014,18,083,poverty,Not High Poverty Tracts,76.02158607863974,1
2014,18,085,all,All,82.5754981360072,1
2014,18,085,poverty,High Poverty Tracts,NA,NA
2014,18,085,poverty,Not High Poverty Tracts,82.75217084839305,1
2014,18,087,all,All,88.28528297889245,1
2014,18,087,poverty,High Poverty Tracts,NA,NA
2014,18,087,poverty,Not High Poverty Tracts,88.31714728878478,1
2014,18,089,all,All,54.08661232104473,1
2014,18,089,poverty,High Poverty Tracts,46.53785759031113,1
2014,18,089,poverty,Not High Poverty Tracts,55.54195215755096,1
2014,18,091,all,All,79.44571536394922,1
2014,18,091,poverty,High Poverty Tracts,78.10925306577481,1
2014,18,091,poverty,Not High Poverty Tracts,79.7326047269564,1
2014,18,093,all,All,73.80339351751142,1
2014,18,093,poverty,High Poverty Tracts,NA,NA
2014,18,093,poverty,Not High Poverty Tracts,74.15704871430417,1
2014,18,095,all,All,77.5999556194907,1
2014,18,095,poverty,High Poverty Tracts,72.693662684754,1
2014,18,095,poverty,Not High Poverty Tracts,78.2864482509653,1
2014,18,097,all,All,43.48986224840537,1
2014,18,097,poverty,High Poverty Tracts,32.43997741608909,1
2014,18,097,poverty,Not High Poverty Tracts,45.93252686025297,1
2014,18,099,all,All,82.89539037251234,1
2014,18,099,poverty,High Poverty Tracts,NA,NA
2014,18,099,poverty,Not High Poverty Tracts,83.45201176646557,1
2014,18,101,all,All,78.65805323489411,1
2014,18,101,poverty,High Poverty Tracts,NA,NA
2014,18,101,poverty,Not High Poverty Tracts,78.71555555555555,1
2014,18,103,all,All,86.78889377369896,1
2014,18,103,poverty,High Poverty Tracts,NA,NA
2014,18,103,poverty,Not High Poverty Tracts,86.91503474415667,1
2014,18,105,all,All,61.270827279749966,1
2014,18,105,poverty,High Poverty Tracts,55.19445721415906,1
2014,18,105,poverty,Not High Poverty Tracts,63.80877998135935,1
2014,18,107,all,All,83.24377340701359,1
2014,18,107,poverty,High Poverty Tracts,NA,NA
2014,18,107,poverty,Not High Poverty Tracts,83.49322274575614,1
2014,18,109,all,All,71.85268880781045,1
2014,18,109,poverty,High Poverty Tracts,NA,NA
2014,18,109,poverty,Not High Poverty Tracts,71.64214896620443,1
2014,18,111,all,All,85.62503536067892,1
2014,18,111,poverty,High Poverty Tracts,NA,NA
2014,18,111,poverty,Not High Poverty Tracts,85.526023821178,1
2014,18,113,all,All,87.00684253742341,1
2014,18,113,poverty,High Poverty Tracts,NA,NA
2014,18,113,poverty,Not High Poverty Tracts,87.05580511402903,1
2014,18,115,all,All,71.53103902519348,1
2014,18,115,poverty,High Poverty Tracts,NA,NA
2014,18,115,poverty,Not High Poverty Tracts,71.69434726569692,1
2014,18,117,all,All,76.21223931970034,1
2014,18,117,poverty,High Poverty Tracts,NA,NA
2014,18,117,poverty,Not High Poverty Tracts,76.2034824605999,1
2014,18,119,all,All,80.71830589559589,1
2014,18,119,poverty,High Poverty Tracts,NA,NA
2014,18,119,poverty,Not High Poverty Tracts,80.74093351242445,1
2014,18,121,all,All,85.38761627906976,1
2014,18,121,poverty,High Poverty Tracts,NA,NA
2014,18,121,poverty,Not High Poverty Tracts,85.45117819769631,1
2014,18,123,all,All,57.87918980053465,1
2014,18,123,poverty,High Poverty Tracts,NA,NA
2014,18,123,poverty,Not High Poverty Tracts,57.232651736449206,1
2014,18,125,all,All,76.09966229482447,1
2014,18,125,poverty,High Poverty Tracts,NA,NA
2014,18,125,poverty,Not High Poverty Tracts,76.1588683351469,1
2014,18,127,all,All,71.5825870376736,1
2014,18,127,poverty,High Poverty Tracts,NA,NA
2014,18,127,poverty,Not High Poverty Tracts,71.71462077029078,1
2014,18,129,all,All,70.43282243282243,1
2014,18,129,poverty,High Poverty Tracts,NA,NA
2014,18,129,poverty,Not High Poverty Tracts,70.77422079943088,1
2014,18,131,all,All,89.94402132520945,1
2014,18,131,poverty,High Poverty Tracts,NA,NA
2014,18,131,poverty,Not High Poverty Tracts,89.9656893891259,1
2014,18,133,all,All,81.4448155216285,1
2014,18,133,poverty,High Poverty Tracts,NA,NA
2014,18,133,poverty,Not High Poverty Tracts,81.80271452685245,1
2014,18,135,all,All,86.2684779659703,1
2014,18,135,poverty,High Poverty Tracts,NA,NA
2014,18,135,poverty,Not High Poverty Tracts,86.44350590803398,1
2014,18,137,all,All,76.9596167966155,1
2014,18,137,poverty,High Poverty Tracts,NA,NA
2014,18,137,poverty,Not High Poverty Tracts,76.94398445092322,1
2014,18,139,all,All,82.43704438094127,1
2014,18,139,poverty,High Poverty Tracts,NA,NA
2014,18,139,poverty,Not High Poverty Tracts,82.5893434556446,1
2014,18,141,all,All,77.38578054519024,1
2014,18,141,poverty,High Poverty Tracts,72.84392900741854,1
2014,18,141,poverty,Not High Poverty Tracts,78.41873246201683,1
2014,18,143,all,All,67.01644557894296,1
2014,18,143,poverty,High Poverty Tracts,NA,NA
2014,18,143,poverty,Not High Poverty Tracts,67.24693064044645,1
2014,18,145,all,All,73.82234176645359,1
2014,18,145,poverty,High Poverty Tracts,NA,NA
2014,18,145,poverty,Not High Poverty Tracts,74.12495422443108,1
2014,18,147,all,All,67.72804288517685,1
2014,18,147,poverty,High Poverty Tracts,NA,NA
2014,18,147,poverty,Not High Poverty Tracts,67.90242691671263,1
2014,18,149,all,All,87.29291406418264,1
2014,18,149,poverty,High Poverty Tracts,NA,NA
2014,18,149,poverty,Not High Poverty Tracts,87.32569705306598,1
2014,18,151,all,All,87.14273179292191,1
2014,18,151,poverty,High Poverty Tracts,NA,NA
2014,18,151,poverty,Not High Poverty Tracts,87.27492852960424,1
2014,18,153,all,All,81.18306873321713,1
2014,18,153,poverty,High Poverty Tracts,NA,NA
2014,18,153,poverty,Not High Poverty Tracts,81.190752189593,1
2014,18,155,all,All,70.40232071523683,1
2014,18,155,poverty,High Poverty Tracts,NA,NA
2014,18,155,poverty,Not High Poverty Tracts,70.61204498730197,1
2014,18,157,all,All,68.01629662896119,1
2014,18,157,poverty,High Poverty Tracts,62.14320237947701,1
2014,18,157,poverty,Not High Poverty Tracts,69.44487877684101,1
2014,18,159,all,All,85.75529066802652,1
2014,18,159,poverty,High Poverty Tracts,NA,NA
2014,18,159,poverty,Not High Poverty Tracts,85.70645276292335,1
2014,18,161,all,All,84,1
2014,18,161,poverty,High Poverty Tracts,NA,NA
2014,18,161,poverty,Not High Poverty Tracts,84,1
2014,18,163,all,All,50.84414270471093,1
2014,18,163,poverty,High Poverty Tracts,42,1
2014,18,163,poverty,Not High Poverty Tracts,51.493863918445896,1
2014,18,165,all,All,83.38233450351053,1
2014,18,165,poverty,High Poverty Tracts,NA,NA
2014,18,165,poverty,Not High Poverty Tracts,83.54828042328042,1
2014,18,167,all,All,66.95827791324909,1
2014,18,167,poverty,High Poverty Tracts,52.92189054726368,1
2014,18,167,poverty,Not High Poverty Tracts,70.22482575138221,1
2014,18,169,all,All,83.15776191062416,1
2014,18,169,poverty,High Poverty Tracts,NA,NA
2014,18,169,poverty,Not High Poverty Tracts,83.4173494902866,1
2014,18,171,all,All,86.58472865455408,1
2014,18,171,poverty,High Poverty Tracts,NA,NA
2014,18,171,poverty,Not High Poverty Tracts,86.5788926436184,1
2014,18,173,all,All,63.835772572599026,1
2014,18,173,poverty,High Poverty Tracts,NA,NA
2014,18,173,poverty,Not High Poverty Tracts,63.7338460966819,1
2014,18,175,all,All,66.47017882000215,1
2014,18,175,poverty,High Poverty Tracts,NA,NA
2014,18,175,poverty,Not High Poverty Tracts,66.43858972711305,1
2014,18,177,all,All,78.39607957870099,1
2014,18,177,poverty,High Poverty Tracts,53,1
2014,18,177,poverty,Not High Poverty Tracts,80.21425150656503,1
2014,18,179,all,All,86.6212317899899,1
2014,18,179,poverty,High Poverty Tracts,NA,NA
2014,18,179,poverty,Not High Poverty Tracts,86.66414183452639,1
2014,18,181,all,All,86.61482540330815,1
2014,18,181,poverty,High Poverty Tracts,NA,NA
2014,18,181,poverty,Not High Poverty Tracts,86.5819878674755,1
2014,18,183,all,All,85.25066802774191,1
2014,18,183,poverty,High Poverty Tracts,NA,NA
2014,18,183,poverty,Not High Poverty Tracts,85.345594639866,1
2014,19,001,all,All,94.22537451942198,1
2014,19,001,poverty,High Poverty Tracts,NA,NA
2014,19,001,poverty,Not High Poverty Tracts,94.23954429620747,1
2014,19,003,all,All,93.85242570485141,1
2014,19,003,poverty,High Poverty Tracts,NA,NA
2014,19,003,poverty,Not High Poverty Tracts,93.94038964815353,1
2014,19,005,all,All,95.3553561334087,1
2014,19,005,poverty,High Poverty Tracts,NA,NA
2014,19,005,poverty,Not High Poverty Tracts,95.37108156901363,1
2014,19,007,all,All,90.70103496942136,1
2014,19,007,poverty,High Poverty Tracts,NA,NA
2014,19,007,poverty,Not High Poverty Tracts,90.74068595728946,1
2014,19,009,all,All,96,1
2014,19,009,poverty,High Poverty Tracts,NA,NA
2014,19,009,poverty,Not High Poverty Tracts,96,1
2014,19,011,all,All,91.56045568642595,1
2014,19,011,poverty,High Poverty Tracts,NA,NA
2014,19,011,poverty,Not High Poverty Tracts,91.51945608483709,1
2014,19,013,all,All,81.47595625516306,1
2014,19,013,poverty,High Poverty Tracts,75.41778385772913,1
2014,19,013,poverty,Not High Poverty Tracts,81.79632417328335,1
2014,19,015,all,All,90.62223657220999,1
2014,19,015,poverty,High Poverty Tracts,NA,NA
2014,19,015,poverty,Not High Poverty Tracts,90.56507686932216,1
2014,19,017,all,All,92.69658102201707,1
2014,19,017,poverty,High Poverty Tracts,NA,NA
2014,19,017,poverty,Not High Poverty Tracts,92.6520558387727,1
2014,19,019,all,All,93.24242134911921,1
2014,19,019,poverty,High Poverty Tracts,NA,NA
2014,19,019,poverty,Not High Poverty Tracts,93.22517966462603,1
2014,19,021,all,All,96.26862170087976,1
2014,19,021,poverty,High Poverty Tracts,NA,NA
2014,19,021,poverty,Not High Poverty Tracts,96.27300017658484,1
2014,19,023,all,All,94.06788721101162,1
2014,19,023,poverty,High Poverty Tracts,NA,NA
2014,19,023,poverty,Not High Poverty Tracts,94.03434313137373,1
2014,19,025,all,All,96,1
2014,19,025,poverty,High Poverty Tracts,NA,NA
2014,19,025,poverty,Not High Poverty Tracts,96,1
2014,19,027,all,All,95.51342865423631,1
2014,19,027,poverty,High Poverty Tracts,NA,NA
2014,19,027,poverty,Not High Poverty Tracts,95.52050765292228,1
2014,19,029,all,All,94.30509712282752,1
2014,19,029,poverty,High Poverty Tracts,NA,NA
2014,19,029,poverty,Not High Poverty Tracts,94.30009455858334,1
2014,19,031,all,All,89.30232179668005,1
2014,19,031,poverty,High Poverty Tracts,NA,NA
2014,19,031,poverty,Not High Poverty Tracts,89.27481144498982,1
2014,19,033,all,All,92.18859679227583,1
2014,19,033,poverty,High Poverty Tracts,NA,NA
2014,19,033,poverty,Not High Poverty Tracts,92.26037519768774,1
2014,19,035,all,All,96.08913370055083,1
2014,19,035,poverty,High Poverty Tracts,NA,NA
2014,19,035,poverty,Not High Poverty Tracts,96.12018357395544,1
2014,19,037,all,All,95.08248844188499,1
2014,19,037,poverty,High Poverty Tracts,NA,NA
2014,19,037,poverty,Not High Poverty Tracts,95.07406056183875,1
2014,19,039,all,All,88.01820336062042,1
2014,19,039,poverty,High Poverty Tracts,NA,NA
2014,19,039,poverty,Not High Poverty Tracts,88.25839967615707,1
2014,19,041,all,All,96.30607067351254,1
2014,19,041,poverty,High Poverty Tracts,NA,NA
2014,19,041,poverty,Not High Poverty Tracts,96.31671757845044,1
2014,19,043,all,All,94.46329608938548,1
2014,19,043,poverty,High Poverty Tracts,NA,NA
2014,19,043,poverty,Not High Poverty Tracts,94.46455679917663,1
2014,19,045,all,All,83.13328401454905,1
2014,19,045,poverty,High Poverty Tracts,NA,NA
2014,19,045,poverty,Not High Poverty Tracts,83.45144165205532,1
2014,19,047,all,All,94.7354423778898,1
2014,19,047,poverty,High Poverty Tracts,NA,NA
2014,19,047,poverty,Not High Poverty Tracts,94.80274467316721,1
2014,19,049,all,All,87.52111641062615,1
2014,19,049,poverty,High Poverty Tracts,NA,NA
2014,19,049,poverty,Not High Poverty Tracts,87.47690668107654,1
2014,19,051,all,All,90.55436394751854,1
2014,19,051,poverty,High Poverty Tracts,NA,NA
2014,19,051,poverty,Not High Poverty Tracts,90.52966671648483,1
2014,19,053,all,All,90.54405020516533,1
2014,19,053,poverty,High Poverty Tracts,NA,NA
2014,19,053,poverty,Not High Poverty Tracts,90.59415796344648,1
2014,19,055,all,All,93.86528615314597,1
2014,19,055,poverty,High Poverty Tracts,NA,NA
2014,19,055,poverty,Not High Poverty Tracts,93.88959633261175,1
2014,19,057,all,All,80.66819818701106,1
2014,19,057,poverty,High Poverty Tracts,NA,NA
2014,19,057,poverty,Not High Poverty Tracts,80.71278155005832,1
2014,19,059,all,All,96.1201635361735,1
2014,19,059,poverty,High Poverty Tracts,NA,NA
2014,19,059,poverty,Not High Poverty Tracts,96.12582049782284,1
2014,19,061,all,All,87.01541516928314,1
2014,19,061,poverty,High Poverty Tracts,NA,NA
2014,19,061,poverty,Not High Poverty Tracts,87.31403013182674,1
2014,19,063,all,All,96.04261025029797,1
2014,19,063,poverty,High Poverty Tracts,NA,NA
2014,19,063,poverty,Not High Poverty Tracts,96.07635882635883,1
2014,19,065,all,All,95.00057990624849,1
2014,19,065,poverty,High Poverty Tracts,NA,NA
2014,19,065,poverty,Not High Poverty Tracts,94.97809672027206,1
2014,19,067,all,All,95.02055345756206,1
2014,19,067,poverty,High Poverty Tracts,NA,NA
2014,19,067,poverty,Not High Poverty Tracts,95.05214791043687,1
2014,19,069,all,All,95.55552402572835,1
2014,19,069,poverty,High Poverty Tracts,NA,NA
2014,19,069,poverty,Not High Poverty Tracts,95.57533941687069,1
2014,19,071,all,All,90.66777777777777,1
2014,19,071,poverty,High Poverty Tracts,NA,NA
2014,19,071,poverty,Not High Poverty Tracts,90.67711149992047,1
2014,19,073,all,All,94.9671793760832,1
2014,19,073,poverty,High Poverty Tracts,NA,NA
2014,19,073,poverty,Not High Poverty Tracts,94.9884076433121,1
2014,19,075,all,All,94.65024590824801,1
2014,19,075,poverty,High Poverty Tracts,NA,NA
2014,19,075,poverty,Not High Poverty Tracts,94.6468620720007,1
2014,19,077,all,All,93.81221048730777,1
2014,19,077,poverty,High Poverty Tracts,NA,NA
2014,19,077,poverty,Not High Poverty Tracts,93.8185501066098,1
2014,19,079,all,All,89.32161687170475,1
2014,19,079,poverty,High Poverty Tracts,NA,NA
2014,19,079,poverty,Not High Poverty Tracts,89.27622272385253,1
2014,19,081,all,All,95.50747203579418,1
2014,19,081,poverty,High Poverty Tracts,NA,NA
2014,19,081,poverty,Not High Poverty Tracts,95.50059856344772,1
2014,19,083,all,All,94.65948523497644,1
2014,19,083,poverty,High Poverty Tracts,NA,NA
2014,19,083,poverty,Not High Poverty Tracts,94.66960411242405,1
2014,19,085,all,All,90.91219178082191,1
2014,19,085,poverty,High Poverty Tracts,NA,NA
2014,19,085,poverty,Not High Poverty Tracts,90.91028022913764,1
2014,19,087,all,All,88.87631826508887,1
2014,19,087,poverty,High Poverty Tracts,NA,NA
2014,19,087,poverty,Not High Poverty Tracts,89.03313729210143,1
2014,19,089,all,All,95.16570469094344,1
2014,19,089,poverty,High Poverty Tracts,NA,NA
2014,19,089,poverty,Not High Poverty Tracts,95.21068758426277,1
2014,19,091,all,All,95.42143664577125,1
2014,19,091,poverty,High Poverty Tracts,NA,NA
2014,19,091,poverty,Not High Poverty Tracts,95.43227186311788,1
2014,19,093,all,All,96.35187014820042,1
2014,19,093,poverty,High Poverty Tracts,NA,NA
2014,19,093,poverty,Not High Poverty Tracts,96.38549554097257,1
2014,19,095,all,All,91.43650404510909,1
2014,19,095,poverty,High Poverty Tracts,NA,NA
2014,19,095,poverty,Not High Poverty Tracts,91.4246243334949,1
2014,19,097,all,All,90.74236874236874,1
2014,19,097,poverty,High Poverty Tracts,NA,NA
2014,19,097,poverty,Not High Poverty Tracts,90.7689236111111,1
2014,19,099,all,All,89.24733760043578,1
2014,19,099,poverty,High Poverty Tracts,NA,NA
2014,19,099,poverty,Not High Poverty Tracts,89.28751099670913,1
2014,19,101,all,All,68.8792538884341,1
2014,19,101,poverty,High Poverty Tracts,NA,NA
2014,19,101,poverty,Not High Poverty Tracts,69.59851131702871,1
2014,19,103,all,All,79.73536936594495,1
2014,19,103,poverty,High Poverty Tracts,74.26995218830453,1
2014,19,103,poverty,Not High Poverty Tracts,80.92633670732424,1
2014,19,105,all,All,71.74547483864706,1
2014,19,105,poverty,High Poverty Tracts,NA,NA
2014,19,105,poverty,Not High Poverty Tracts,76.87263139595527,1
2014,19,107,all,All,91.23906958787762,1
2014,19,107,poverty,High Poverty Tracts,NA,NA
2014,19,107,poverty,Not High Poverty Tracts,91.24127414435785,1
2014,19,109,all,All,96.15520948719619,1
2014,19,109,poverty,High Poverty Tracts,NA,NA
2014,19,109,poverty,Not High Poverty Tracts,96.1473814193361,1
2014,19,111,all,All,79.65838771377138,1
2014,19,111,poverty,High Poverty Tracts,53,1
2014,19,111,poverty,Not High Poverty Tracts,81.5198026880183,1
2014,19,113,all,All,66.099429108488,1
2014,19,113,poverty,High Poverty Tracts,23,1
2014,19,113,poverty,Not High Poverty Tracts,67.4993297409568,1
2014,19,115,all,All,89.74639540026537,1
2014,19,115,poverty,High Poverty Tracts,NA,NA
2014,19,115,poverty,Not High Poverty Tracts,89.73060850066253,1
2014,19,117,all,All,91.27649402390438,1
2014,19,117,poverty,High Poverty Tracts,NA,NA
2014,19,117,poverty,Not High Poverty Tracts,91.30509868421052,1
2014,19,119,all,All,96.71121575342465,1
2014,19,119,poverty,High Poverty Tracts,NA,NA
2014,19,119,poverty,Not High Poverty Tracts,96.71266861616829,1
2014,19,121,all,All,91.85232580459403,1
2014,19,121,poverty,High Poverty Tracts,NA,NA
2014,19,121,poverty,Not High Poverty Tracts,91.8457983790701,1
2014,19,123,all,All,87.63483496877788,1
2014,19,123,poverty,High Poverty Tracts,NA,NA
2014,19,123,poverty,Not High Poverty Tracts,87.81607335490831,1
2014,19,125,all,All,88.4773327729074,1
2014,19,125,poverty,High Poverty Tracts,NA,NA
2014,19,125,poverty,Not High Poverty Tracts,88.68602496416209,1
2014,19,127,all,All,90.18080738966815,1
2014,19,127,poverty,High Poverty Tracts,NA,NA
2014,19,127,poverty,Not High Poverty Tracts,90.34749299639815,1
2014,19,129,all,All,88.78817074802623,1
2014,19,129,poverty,High Poverty Tracts,NA,NA
2014,19,129,poverty,Not High Poverty Tracts,88.78851251840942,1
2014,19,131,all,All,95.64696574832465,1
2014,19,131,poverty,High Poverty Tracts,NA,NA
2014,19,131,poverty,Not High Poverty Tracts,95.6605534105534,1
2014,19,133,all,All,91.83418952891026,1
2014,19,133,poverty,High Poverty Tracts,NA,NA
2014,19,133,poverty,Not High Poverty Tracts,91.9811272957568,1
2014,19,135,all,All,91.26025688988652,1
2014,19,135,poverty,High Poverty Tracts,NA,NA
2014,19,135,poverty,Not High Poverty Tracts,91.26065126954526,1
2014,19,137,all,All,92.91591620058773,1
2014,19,137,poverty,High Poverty Tracts,NA,NA
2014,19,137,poverty,Not High Poverty Tracts,93.01236007462687,1
2014,19,139,all,All,78.73908579695265,1
2014,19,139,poverty,High Poverty Tracts,NA,NA
2014,19,139,poverty,Not High Poverty Tracts,79.04130936675462,1
2014,19,141,all,All,96.64255979679673,1
2014,19,141,poverty,High Poverty Tracts,NA,NA
2014,19,141,poverty,Not High Poverty Tracts,96.62993829633784,1
2014,19,143,all,All,97,1
2014,19,143,poverty,High Poverty Tracts,NA,NA
2014,19,143,poverty,Not High Poverty Tracts,97,1
2014,19,145,all,All,91.96295354896105,1
2014,19,145,poverty,High Poverty Tracts,NA,NA
2014,19,145,poverty,Not High Poverty Tracts,92.01059072722994,1
2014,19,147,all,All,96.57303249487207,1
2014,19,147,poverty,High Poverty Tracts,NA,NA
2014,19,147,poverty,Not High Poverty Tracts,96.58775102906324,1
2014,19,149,all,All,95.29041326960922,1
2014,19,149,poverty,High Poverty Tracts,NA,NA
2014,19,149,poverty,Not High Poverty Tracts,95.29413060720896,1
2014,19,151,all,All,96.16339869281046,1
2014,19,151,poverty,High Poverty Tracts,NA,NA
2014,19,151,poverty,Not High Poverty Tracts,96.15637583892618,1
2014,19,153,all,All,77.25094577836886,1
2014,19,153,poverty,High Poverty Tracts,71.28846153846153,1
2014,19,153,poverty,Not High Poverty Tracts,77.53075165427337,1
2014,19,155,all,All,70.26289008405526,1
2014,19,155,poverty,High Poverty Tracts,NA,NA
2014,19,155,poverty,Not High Poverty Tracts,70.98429332656686,1
2014,19,157,all,All,92.16120436983746,1
2014,19,157,poverty,High Poverty Tracts,NA,NA
2014,19,157,poverty,Not High Poverty Tracts,92.17642776785124,1
2014,19,159,all,All,92.43329397874852,1
2014,19,159,poverty,High Poverty Tracts,NA,NA
2014,19,159,poverty,Not High Poverty Tracts,92.42490842490842,1
2014,19,161,all,All,96.53060421176934,1
2014,19,161,poverty,High Poverty Tracts,NA,NA
2014,19,161,poverty,Not High Poverty Tracts,96.52964297412382,1
2014,19,163,all,All,64.40777291748165,1
2014,19,163,poverty,High Poverty Tracts,56,1
2014,19,163,poverty,Not High Poverty Tracts,64.77634273334033,1
2014,19,165,all,All,94.5030746219046,1
2014,19,165,poverty,High Poverty Tracts,NA,NA
2014,19,165,poverty,Not High Poverty Tracts,94.52210851515737,1
2014,19,167,all,All,96.24158664370567,1
2014,19,167,poverty,High Poverty Tracts,NA,NA
2014,19,167,poverty,Not High Poverty Tracts,96.25508660984327,1
2014,19,169,all,All,87.94757393489161,1
2014,19,169,poverty,High Poverty Tracts,86.23996639910398,1
2014,19,169,poverty,Not High Poverty Tracts,88.5206107421311,1
2014,19,171,all,All,93.28073770491804,1
2014,19,171,poverty,High Poverty Tracts,NA,NA
2014,19,171,poverty,Not High Poverty Tracts,93.4016792163657,1
2014,19,173,all,All,93,1
2014,19,173,poverty,High Poverty Tracts,NA,NA
2014,19,173,poverty,Not High Poverty Tracts,93,1
2014,19,175,all,All,91.21594710849132,1
2014,19,175,poverty,High Poverty Tracts,NA,NA
2014,19,175,poverty,Not High Poverty Tracts,91.28111769686706,1
2014,19,177,all,All,90,1
2014,19,177,poverty,High Poverty Tracts,NA,NA
2014,19,177,poverty,Not High Poverty Tracts,90,1
2014,19,179,all,All,83.66553691464723,1
2014,19,179,poverty,High Poverty Tracts,NA,NA
2014,19,179,poverty,Not High Poverty Tracts,84.05038244694222,1
