state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,pctl_quality,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,share_affordable_80_ami,share_affordable_50_ami,housing_quality,homeless_count,homeless_share,homeless_count_lb,homeless_count_ub,homeless_quality,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,famstruc_quality,hpsa_yn,hpsa_yn_quality,lbw,lbw_lb,lbw_ub,lbw_quality,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,haz_idx,haz_idx_quality,poverty_exposure,poverty_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,other_nh_exposure,other_nh_exposure_quality,white_nh_exposure,white_nh_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,violent_crime_rate,property_crime_rate,coverage_indicator_crime,crime_rate_quality,juvenile_arrest_rate,juvenile_arrests_under10,coverage_indicator_jjarrest,adult_under18,jjarrest_rate_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,hs_degree_quality,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,preschool_quality,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality,share_employed,share_employed_ub,share_employed_lb,employed_quality,average_to_living_wage_ratio,wage_ratio_quality
19,153,Iowa,Polk County,487204,32419.1,70916.79,132715.7,1,0.2277585,0.2372596,0.2182574,1,1.7729045642,1.7518193119,1,1557,0.019613771,1557,1557,1,0.6750969137,0.707673517,0.6425203103,0.0866613331,0.1062305941,0.0670920721,0.0430274144,0.057142002,0.0289128269,0.1617525094,0.1873653333,0.1361396854,0.0066749637,0.0123388687,0.0010110586,0.0267868657,0.0380176672,0.0155560642,1,0,1,0.075894199,0.069530934,0.082257465,1,0,3,2.520108608650441,3,0,3,1.0561398054339761,3,0.7171882985148591,1,77.25094577836886,1,0,1,0.8551859809979628,1,0.8323434149562345,1,0.8851347519538965,1,0.1799290081635988,1,72.07,58.79,1,1,400.97128,2763.0078,95.75160619438238,2,3771.1392,11,0.99838972,0,2,0.8217118467,0.9193795742,0.7240441192,1,0.3812536535,0.4942307028,0.2682766042,1,1.0314771,0.99209958,1.0708545,1,0.4726333,FRPL,1,0.31152132,1,0.77655154,1,0.76730907,1,0.8985232399,0.9151634483,0.8818830314,1,0.95952547,1
19,155,Iowa,Pottawattamie County,93533,23199.92,53207.85,103335.9,2,0.2811029,0.3039595,0.2582462,1,1.5989501357,1.9397445309,2,179,0.01321716,178,180,1,0.6632286901,0.7069438525,0.6195135276,0.1030891647,0.131215558,0.0749627713,0.0407538498,0.0590425253,0.0224651743,0.1856006339,0.2215624273,0.1496388405,0,0,0,0.0073276616,0.0152165999,-5.61277e-4,2,1,3,0.065663598,0.062355276,0.068971917,3,0,3,0,3,0,3,1.027292576419214,3,0.6164067013287118,1,70.26289008405526,1,0,1,0.9535340126376444,2,0.8465359457848852,1,0.9510507280498948,1,0.11206058756513854,1,59.37,37.54,1,1,229.1564,4338.98,97.30241413612005,2,7559.4468,0,0.99812031,0,2,0.9162631638,1.0153837431,0.8171425845,2,0.4601719198,0.5918951946,0.3284486449,2,1.0043241,0.92098355,1.0876646,1,0.61583781,FRPL,1,0.57695919,1,0.7955665,1,0.78914988,1,0.8442460091,0.8704264181,0.8180656001,2,0.70733398,1
19,157,Iowa,Poweshiek County,18699,29177.19,60785.82,96244.21,2,0.2359155,0.2853821,0.1864489,1,2.0066730634,2.265206841,2,9,0.0038395904,8,10,3,0.6974718603,0.7477234481,0.6472202725,0.0745697902,0.1033078108,0.0458317696,0.0742157054,0.1028908997,0.0455405111,0.1281070638,0.1646683675,0.0915457601,0,0,0,0.0256355803,0.0429252159,0.0083459447,2,1,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6811915483200555,1,92.16120436983746,1,0,1,0.9625993347994816,2,0.9581245619099076,2,0.9313191764478013,1,0.08028939230064083,1,25.56,15.62,1,1,409.52277,1250.4095,100,1,2067.5293,0,1,0,1,0.8314889503,0.972683074,0.6902948266,3,0.6141630901,0.8089205906,0.4194055896,3,1.0622636,0.7978791,1.3266481,1,0.17754664,FRPL,1,0.17874204,1,0.15000001,1,0.20754717,1,0.8393407277,0.8715608989,0.8071205564,2,0.74625498,1
19,159,Iowa,Ringgold County,4968,21275.04,48426.04,95231.12,2,0.119403,0.1976342,0.0411717,1,1.6108108152,2.0288013772,2,4,0.0062305294,4,4,1,0.7362922079,0.7823254245,0.6902589912,0.1448315574,0.1815972011,0.1080659138,0.0124223598,0.0239934003,8.513192e-4,0.0771667188,0.1050447038,0.0492887337,0.0023857508,0.0074823279,-0.002710826,0.0269014053,0.0438038937,0.0099989169,2,0,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7086387434554974,1,92.43329397874852,1,0,2,NA,NA,0.9696395832397348,2,0.9747049680091715,3,0.04294499753706091,1,13.07,8.11,1,1,0,794.59674,83.33333333333334,2,0,0,0.77272725,0,3,0.8586470893,0.9652880065,0.752006172,2,0.5962239152,0.7446145246,0.4478333058,2,0.90907979,0.52670431,1.2914553,1,0.58367914,FRPL,1,0.58393115,1,0.40000001,3,0.5714286,3,0.8000693246,0.8335863859,0.7665522632,2,0.6425665,1
19,161,Iowa,Sac County,9719,23807.78,50654.85,99486.13,2,0.14,0.1957155,0.0842845,1,1.6955857713,2.4422174997,2,10,0.010893246,10,10,1,0.681952249,0.7246983785,0.6392061195,0.1434696172,0.1756450951,0.1112941393,0.0268555377,0.0416936699,0.0120174056,0.1262175884,0.1566990115,0.0957361654,0.008505968,0.0169350558,7.68803e-5,0.0129990396,0.0233955615,0.0026025178,2,1,1,0.065663598,0.062355276,0.068971917,3,0,3,0,3,0,3,1,3,0.6755670771224886,1,96.53060421176934,1,0,1,0.9839530106585895,3,0.929983748704899,1,0.9848129600558015,3,0.04553760248271668,1,16.33,9.02,1,1,112.05052,763.98083,100,1,803.15479,0,0.95652175,0,2,0.9476141026,1.03165625,0.8635719551,3,0.4082584083,0.5347540875,0.281762729,2,1.0555069,0.81436324,1.2966506,1,0.85226601,FRPL,1,0.84585744,1,0.86666667,2,0.95918369,1,0.803400545,0.8344349206,0.7723661694,2,0.67492598,1
19,163,Iowa,Scott County,173283,22288.13,55517.72,118025.8,1,0.2708707,0.2873613,0.25438,1,1.5995878733,1.9333897967,1,451,0.015623918,451,451,1,0.6754447199,0.7322482156,0.6186412243,0.0737549046,0.1054647577,0.0420450514,0.0709144742,0.1020553705,0.0397735779,0.1738921118,0.2198747773,0.1279094462,0,0,0,0.0059937896,0.0153582145,-0.003370635,1,0,1,0.077326968,0.065888882,0.088765055,1,1.2324550529693614,3,25.115666316025134,3,0.6486605541944007,3,0.8688079685349117,3,0.6795129447925287,1,64.40777291748165,1,0,1,0.8493740067302316,1,0.9088866412928145,1,0.9221774586356709,1,0.18317232224628724,1,51.04,69.75,1,1,513.59637,3628.7961,99.72716981204604,2,4037.8108,0,0.98346198,0,2,0.9137474242,1.0513083847,0.7761864637,3,0.5388451444,0.7342527426,0.3434375461,3,0.93778676,0.87405056,1.0015229,1,0.56850421,FRPL,1,0.47382572,1,0.86495537,1,0.73172343,1,0.8212258367,0.8570283416,0.7854233319,1,0.78180528,1
19,165,Iowa,Shelby County,11578,23199.92,53207.85,103335.9,2,0.1506024,0.2051764,0.0960284,1,1.7912085067,1.8513023797,2,3,0.0019169329,3,3,1,0.6632286887,0.7069438512,0.6195135263,0.1030891627,0.1312155558,0.0749627696,0.0407538527,0.0590425288,0.0224651766,0.1856006336,0.221562427,0.1496388402,0,0,0,0.0073276623,0.0152166011,-5.61276e-4,2,0,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7015418502202643,1,94.5030746219046,1,0,2,0.9837180359812088,3,0.9590195167141184,2,0.9753284316994622,3,0.051058209315596195,1,21.16,14.76,1,1,120.39904,249.39801,100,1,156.41129,0,1,0,1,0.9162631749,1.0153837482,0.8171426015,2,0.4601719198,0.5918951946,0.3284486449,2,0.92967993,0.68718934,1.1721705,1,0.34908006,FRPL,1,0.33821139,1,0.36000001,2,0.47999999,1,0.844246017,0.8704264255,0.8180656085,2,0.70600146,1
19,167,Iowa,Sioux County,34909,29278.5,60785.82,99891.36,2,0.130064,0.1605398,0.0995882,1,1.8566760533,2.3889005617,2,46,0.011575239,44,48,2,0.7447012723,0.7922534251,0.6971491195,0.0618065489,0.0880679719,0.0355451258,0.0160028441,0.0296880179,0.0023176702,0.1404694166,0.1783639328,0.1025749004,0.0015291612,0.00579053,-0.002732208,0.0354907569,0.0556681771,0.0153133368,2,0,1,0.065663598,0.062355276,0.068971917,3,0,3,0,3,0,3,1.2565868238323132,3,0.7660631578947369,1,96.24158664370567,1,0,2,0.995236447890461,3,0.8688233270466545,1,0.9761376313253023,2,0.12555387455671355,1,46.57,43.62,1,1,63.109581,384.39471,100,1,80.705688,0,0.91904759,0,2,1,1,1,3,0.6306982112,0.7862076358,0.4751887865,2,0.94256115,0.73414201,1.1509804,1,0.4525829,FRPL,1,0.40863308,1,0.59523809,1,0.55313534,1,0.907632725,0.9347491951,0.8805162549,2,0.7492609,1
19,169,Iowa,Story County,98105,22895.99,56733.43,108300.1,1,0.1542678,0.174087,0.1344487,1,1.5694933735,1.6922058941,1,179,0.016150862,178,180,1,0.715666265,0.7780293384,0.6533031915,0.1095741289,0.152756943,0.0663913148,0.0157278925,0.0329287816,-0.001472997,0.1388033765,0.1866013206,0.0910054324,0,0,0,0.0202283372,0.0396909244,7.657499e-4,1,0,1,0.065663598,0.062355276,0.068971917,3,0,2,0,2,0,2,1.2357857349543164,2,0.699434014356709,1,87.94757393489161,1,0.6856479732282614,1,0.9591851807716911,2,0.9613360788565927,1,0.8288470682144395,1,0.1470682936997722,1,45.13,59.98,1,1,166.15044,1822.5267,100,1,3127.272,1,0.99783552,0,2,1,1,1,3,0.2504716981,0.4357906231,0.0651527731,3,1.1094251,1.0066062,1.2122439,1,0.087011993,FRPL,1,0.081187069,1,0.13851993,1,0.10949868,1,0.8823094423,0.9151444017,0.8494744829,1,0.84029961,1
19,171,Iowa,Tama County,16904,29177.19,60785.82,96244.21,2,0.2576923,0.3109582,0.2044265,1,2.0963342255,2.2664681891,2,57,0.028023599,57,57,1,0.6974718419,0.7477234306,0.6472202532,0.0745697989,0.1033078211,0.0458317767,0.0742157081,0.1028909029,0.0455405133,0.1281070732,0.164668378,0.0915457684,0,0,0,0.0256355779,0.0429252127,0.0083459431,2,0,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6813546126897626,1,93.28073770491804,1,0,1,0.9876377560727818,3,0.8041413133682894,1,0.8654807959358046,1,0.15310153732034062,1,24.14,16.67,1,1,375.19052,762.10577,100,1,1734.2499,0,1,0,1,0.8314889284,0.9726830594,0.6902947974,3,0.6141630901,0.8089205906,0.4194055896,3,0.96357065,0.74845493,1.1786864,1,0.77189189,FRPL,1,0.67671692,1,0.66666669,2,0.95939088,1,0.8393407412,0.8715609114,0.807120571,2,0.67706424,1
19,173,Iowa,Taylor County,6191,21275.04,48426.04,95231.12,2,0.2771084,0.3739832,0.1802337,1,1.6108107766,2.0288013651,2,NA,NA,NA,NA,NA,0.7362922179,0.782325434,0.6902590018,0.1448315499,0.1815971927,0.1080659071,0.0124223575,0.0239933971,8.51318e-4,0.0771667179,0.1050447028,0.049288733,0.0023857515,0.0074823294,-0.002710826,0.0269014052,0.0438038936,0.0099989169,2,1,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6520990312163617,1,93,1,0,1,NA,NA,0.8373176113708833,1,0.9802180039803726,3,0.08910448204727756,1,11.58,10.9,1,1,242.79703,1829.0709,68.76943580630831,3,0,0,0.69999999,0,3,0.858647116,0.9652880248,0.7520062071,2,0.5962239152,0.7446145246,0.4478333058,2,0.99634582,0.64298242,1.3497092,1,1,FRPL,1,1,1,1,3,1,1,0.8000693261,0.8335863874,0.7665522649,2,0.65920854,1
19,175,Iowa,Union County,12359,21275.04,48426.04,95231.12,2,0.2530121,0.3193469,0.1866772,1,1.6108107766,2.0288013651,2,1,6.7750679e-4,0,2,3,0.7362922179,0.782325434,0.6902590018,0.1448315499,0.1815971927,0.1080659071,0.0124223575,0.0239933971,8.51318e-4,0.0771667179,0.1050447028,0.049288733,0.0023857515,0.0074823294,-0.002710826,0.0269014052,0.0438038936,0.0099989169,2,0,1,0.065663598,0.062355276,0.068971917,3,0,2,0,2,0,2,1.0908077994428969,2,0.612926957435628,1,91.21594710849132,1,0,1,0.9887801713135664,3,0.9603540792166316,2,0.9562527523493924,2,0.056577968117164285,1,17.08,3.61,1,1,152.61044,1678.7148,100,1,2692.0593,0,0.99242425,0,2,0.858647116,0.9652880248,0.7520062071,2,0.5962239152,0.7446145246,0.4478333058,2,1.1330621,0.8768186,1.3893056,1,1,FRPL,1,1,1,1,2,1,1,0.8000693261,0.8335863874,0.7665522649,2,0.67769963,1
19,177,Iowa,Van Buren County,7020,21882.9,52194.76,100701.8,2,0.1782178,0.2532263,0.1032094,1,1.7217809895,1.9106185043,2,21,0.030042918,21,21,1,0.7003459184,0.7489693137,0.6517225231,0.0876415079,0.1176550023,0.0576280136,0.0083647793,0.0180315651,-0.001302007,0.181289301,0.2221805336,0.1403980684,0.0052201276,0.012868745,-0.00242849,0.0171383658,0.0309139421,0.0033627895,2,0,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6319432120674356,1,90,1,0,2,0.9946914613268703,3,0.9811514704700617,2,0.982092775941238,2,0.0341957095081595,1,10,19.49,1,1,55.889339,740.53375,100,1,1072.8693,0,0.94594592,0,2,0.9189473779,1.0238528768,0.8140418791,3,0.4539459222,0.6165849269,0.2913069175,2,1.0232229,0.57243621,1.4740096,1,1,FRPL,1,1,1,1,3,1,3,0.8083832372,0.844626924,0.7721395503,2,0.64164197,1
19,179,Iowa,Wapello County,35205,21882.9,52194.76,100701.8,2,0.3539652,0.3952262,0.3127042,1,1.7217809959000001,1.9106184978,2,179,0.02701479,179,179,1,0.7003458948,0.7489692912,0.6517224984,0.0876415236,0.1176550204,0.0576280268,0.0083647823,0.0180315699,-0.001302005,0.1812893045,0.2221805375,0.1403980716,0.0052201277,0.0128687452,-0.00242849,0.017138367,0.0309139438,0.0033627902,2,0,1,0.065663598,0.062355276,0.068971917,3,0,2,0,2,0,2,1.3023010344099641,2,0.5953625466692867,1,83.66553691464723,1,0,1,0.935149272793376,2,0.8411208112035926,1,0.9532819307764095,2,0.1580567205127372,1,19.14,6.34,1,1,470.83667,4223.2622,100,1,11294.35,2,1,0,1,0.9189473838,1.0238528792,0.8140418885,3,0.4539459222,0.6165849269,0.2913069175,2,1.0737975,0.93805927,1.2095357,1,0.81564677,FRPL,1,0.78016675,1,0.87915409,1,0.9057548,1,0.8083832317,0.844626919,0.7721395445,2,0.70843947,1
19,181,Iowa,Warren County,51056,27404.27,62710.7,111440.7,2,0.1854839,0.2134328,0.157535,1,1.70095112,1.7848497319,2,29,0.0038983733,29,29,1,0.7588715308,0.8001277494,0.7176153121,0.0406823509,0.0597354349,0.0216292668,0.0250430954,0.0401132518,0.009972939,0.1270911548,0.1592146768,0.0949676327,0.0015208355,0.0052791375,-0.002237466,0.0467910327,0.0671594095,0.0264226559,2,0,1,0.065663598,0.062355276,0.068971917,3,0,2,0,2,0,2,1.0511102625966258,2,0.7623568835520804,1,88.63470610735688,1,0,1,0.9893299341136133,3,0.9610954587110885,2,0.9702164932417772,2,0.05500237717295155,1,53.05,24.78,1,1,328.9277,1467.2169,92.82131724082807,2,3310.5491,2,1,0,1,0.745603793,0.9163281309,0.574879455,3,0.5498489426,0.7021366951,0.3975611901,2,1.058318,0.94682342,1.1698127,1,0,FRPL,1,0,1,0,1,0,1,0.8506448874,0.8795292197,0.821760555,2,0.66381717,1
19,183,Iowa,Washington County,22141,21882.9,52194.76,100701.8,2,0.1893491,0.2311793,0.1475189,1,1.7116203628,1.9273172934,2,149,0.038741551,149,149,1,0.7003459095,0.7489693052,0.6517225138,0.0876415084,0.1176550029,0.057628014,0.0083647791,0.0180315649,-0.001302007,0.181289313,0.2221805466,0.1403980793,0.0052201255,0.0128687414,-0.00242849,0.0171383645,0.0309139403,0.0033627887,2,0,1,0.065663598,0.062355276,0.068971917,3,0,3,0,3,0,3,1.1417690035753147,3,0.6672161172161172,1,89.2231352140966,1,0,1,0.9860970529678634,3,0.9142326407667243,1,0.9768378001656959,2,0.08502618683925661,1,35.76,17.23,1,1,417.396,951.48334,100,1,0,0,1,0,1,0.9189473826,1.0238528787,0.8140418864,3,0.4539459222,0.6165849269,0.2913069175,2,0.9749974,0.80197823,1.1480166,1,0.35873559,FRPL,1,0.32695651,1,0.44680852,1,0.54260087,1,0.8083832265,0.8446269141,0.7721395389,2,0.63454545,1
19,185,Iowa,Wayne County,6401,21275.04,48426.04,95231.12,2,0.3020833,0.3944169,0.2097498,1,1.6108108316,2.0288014283,2,NA,NA,NA,NA,NA,0.7362922071,0.7823254238,0.6902589904,0.1448315702,0.1815972151,0.1080659252,0.0124223587,0.0239933987,8.513186e-4,0.0771667133,0.1050446974,0.0492887291,0.0023857518,0.0074823301,-0.002710826,0.0269013989,0.0438038854,0.0099989125,2,0,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6074380165289256,1,91.98433829287393,1,0,1,0.9821177345620762,3,0.990450137632798,3,0.9749202698883288,3,0.03741796532180064,1,6.11,0,1,1,200.7412,833.84808,100,1,0,0,0.96666664,0,2,0.8586471022,0.9652880154,0.752006189,2,0.5962239152,0.7446145246,0.4478333058,2,0.98935813,0.66749108,1.3112252,1,0.87475729,FRPL,1,0.87221098,1,1,3,1,3,0.800069325,0.8335863863,0.7665522636,2,0.68509609,1
19,187,Iowa,Webster County,36277,24314.33,54707.24,100296.6,2,0.2462687,0.282777,0.2097603,1,1.9208986058,2.4823114746,2,70,0.0157871,69,71,1,0.5997231263,0.648041596,0.5514046566,0.1624250257,0.1987994261,0.1260506254,0.0204096168,0.0343539324,0.0064653011,0.1838994727,0.2221044191,0.1456945263,0.0107904752,0.0209792497,6.017006e-4,0.0227522832,0.0374575311,0.0080470354,2,0,1,0.065663598,0.062355276,0.068971917,3,0,2,0,2,0,2,1.1869622283797578,2,0.6124385101897399,1,93.39140083959464,1,0,1,0.9045124495421967,2,0.903301897860669,2,0.9618966203412979,2,0.11404211499462473,1,16.19,14.46,1,1,538.17786,3283.7043,100,1,7345.084,3,1,0,1,1,1,1,3,0.3427940713,0.4799594613,0.2056286812,2,0.96485227,0.81119233,1.1185123,1,0.83977902,FRPL,1,0.80854309,1,0.97872341,1,0.9558233,1,0.8486995369,0.8775659172,0.8198331566,2,0.80159014,1
19,189,Iowa,Winnebago County,10518,24618.26,51161.4,95231.12,2,0.2378049,0.3031639,0.1724458,1,1.7687733147,2.3452621138,2,2,0.0012026458,0,4,3,0.6866114952,0.7415374805,0.6316855099,0.0873672956,0.1208024437,0.0539321476,0.0143962623,0.0285007344,2.917902e-4,0.1947543366,0.2416452353,0.147863438,0.0030592047,0.0095983313,-0.003479922,0.0138114055,0.0276305041,-7.6931e-6,2,0,1,0.065663598,0.062355276,0.068971917,3,0,3,0,3,0,3,1.1355179116911969,3,0.7087568891610533,1,94.92851103804603,1,0,2,0.9814712602429095,3,0.9560773622884502,2,0.9585419135068376,2,0.080782408089477,1,17.19,15.68,1,1,160.5743,698.97046,84.09476771106652,2,1016.3204,0,1,0,1,0.7269123994,0.8949731189,0.5588516798,3,0.4866328257,0.6435023271,0.3297633244,2,0.97745967,0.76608843,1.1888309,1,0.050293379,FRPL,1,0.049514562,1,0,1,0.077669904,1,0.8864925944,0.9161326755,0.8568525133,2,0.64626473,1
19,191,Iowa,Winneshiek County,20029,28366.72,58293.6,103335.9,2,0.1209964,0.159196,0.0827968,1,1.8535613156,2.7113063397,2,4,0.0017582418,3,5,3,0.8175461095,0.8611781492,0.7739140698,0.0706104614,0.0995509753,0.0416699476,0.0015271474,0.0059385982,-0.002884303,0.0863239964,0.1180514123,0.0545965804,0.0014467714,0.0057407352,-0.002847192,0.0225455139,0.039316213,0.0057748149,2,0,1,0.065663598,0.062355276,0.068971917,3,0,3,0,3,0,3,1.072958408180185,3,0.684664055438385,1,95.54540249081452,1,0,2,0.9699837081861624,2,0.9758376101844555,2,0.9588093297720421,3,0.04758293517953671,1,32.41,33.87,1,1,59.403,574.229,100,1,5548.7217,0,1,0,1,0.9035846437,1.0780130669,0.7291562206,3,0.4270072993,0.6011348209,0.2528797776,2,1.1209906,0.91388357,1.3280977,1,0.13766435,FRPL,1,0.13756837,1,0.10526316,2,0.19642857,1,0.8970696277,0.9236782296,0.8704610258,2,0.71283275,1
19,193,Iowa,Woodbury County,102539,27758.86,64027.73,114480,1,0.3311938,0.3545716,0.3078161,1,1.9537152777,1.8090071085,1,675,0.040484615,675,675,1,0.5499786917,0.6094310932,0.4905262902,0.146529175,0.1887898397,0.1042685103,0.0481839754,0.0737761832,0.0225917677,0.2437184511,0.2950241831,0.1924127191,0,0,0,0.0115897067,0.0243801261,-0.001200713,1,0,1,0.073941134,0.060199358,0.08768291,1,0,1,0,1,0,1,1.4441079150545353,1,0.6232962646136299,1,89.30176220060173,1,0.12695267850339098,1,0.9185768431759089,1,0.7311221985491673,1,0.9011099983906287,1,0.21138867743901602,1,44.31,53.08,1,1,389.53812,3663.0251,100,1,7230.4331,4,1,0,1,0.9362692496,1.0523891104,0.8201493888,3,0.3615340143,0.5279996319,0.1950683966,1,1.1388503,1.0572152,1.2204854,1,0.73534036,FRPL,1,0.64500427,1,0.85181642,1,0.88121992,1,0.8567665604,0.8919888625,0.8215442584,1,0.71250445,1
19,195,Iowa,Worth County,7453,24618.26,51161.4,95231.12,2,0.2416667,0.3185834,0.1647499,1,1.7687733464,2.3452621989,2,3,0.0050251256,3,3,1,0.6866114761,0.7415374623,0.6316854899,0.0873672766,0.1208024214,0.0539321319,0.0143962519,0.028500719,2.917848e-4,0.1947543799,0.2416452824,0.1478634773,0.0030592043,0.0095983305,-0.003479922,0.0138114112,0.0276305126,-7.690239e-6,2,0,1,0.065663598,0.062355276,0.068971917,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7190878378378378,1,95.6833619664332,1,0,2,0.9758569921878517,3,0.9670300579725772,2,0.981575762377942,3,0.055769620354777824,1,13.31,9.01,1,1,133.88673,669.43365,100,1,1090.5918,0,1,0,1,0.7269124019,0.894973121,0.5588516829,3,0.4866328257,0.6435023271,0.3297633244,2,0.98285323,0.66389734,1.3018091,1,0.1431579,FRPL,1,0.15071771,1,0,2,0.096774191,1,0.8864925911,0.9161326726,0.8568525097,2,0.64718932,1
19,197,Iowa,Wright County,12690,24314.33,54707.24,100296.6,2,0.2344498,0.2920251,0.1768745,1,1.9208986478,2.482311502,2,16,0.015936255,16,16,1,0.599723111,0.648041581,0.551404641,0.1624250343,0.1987994354,0.1260506332,0.020409614,0.0343539287,0.0064652993,0.1838994852,0.2221044326,0.1456945378,0.0107904737,0.0209792476,6.016998e-4,0.0227522817,0.0374575291,0.0080470344,2,0,1,0.065663598,0.062355276,0.068971917,3,0,3,0,3,0,3,1.3404255319148937,3,0.6434596903363587,1,93.16275851464596,1,0,1,0.981554321896805,3,0.8575743904148151,1,0.9795684485459646,3,0.13515555011877098,1,12.74,11.65,1,1,234.66833,1681.7898,51.51252560264692,3,1390.7189,0,0.93069309,0,2,1,1,1,3,0.3427940713,0.4799594613,0.2056286812,2,1.0765116,0.84961963,1.3034036,1,0.89557785,FRPL,1,0.88582677,1,0.90476191,2,0.91373026,1,0.848699545,0.8775659247,0.8198331654,2,0.77385348,1
20,001,Kansas,Allen County,12444,22895.99,53795.45,98270.41,2,0.3064516,0.3728855,0.2400178,1,1.7198395752,1.8203971736,2,6,0.0048701297,6,6,1,0.6765563076,0.7296691148,0.6234435003,0.1076947715,0.1428914733,0.0724980698,0.0324641648,0.0525867413,0.0123415884,0.1397995498,0.17917274490000001,0.1004263548,0.0111807726,0.0231190673,-7.57522e-4,0.0323044337,0.0523791021,0.0122297652,2,0,1,0.071022384,0.06710659,0.074938178,3,0,3,0,3,0,3,1.1289985364833786,3,0.5484162895927602,1,73.56297305479866,1,0,1,0.9747430506115425,3,0.9497130957363169,2,0.9469969551576225,2,0.09409864397821596,1,7.03,8.92,1,1,391.40506,3131.2405,81.17310897690292,2,5792.2876,0,0.94552529,0,2,0.9238900543,1.0431268023,0.8046533063,3,0.6959126145,0.8605285979,0.5312966311,2,0.93898755,0.72209698,1.1558782,1,0.86744815,FRPL,1,0.86883527,1,0.75555557,1,0.81034482,1,0.8344154064,0.8710725519,0.7977582608,2,0.63117874,1
20,003,Kansas,Anderson County,7878,22895.99,53795.45,98270.41,2,0.2605042,0.3396978,0.1813106,1,1.7198396035,1.8203971888,2,8,0.0064257029,7,9,3,0.6765563258,0.7296691322,0.6234435193,0.10769477,0.1428914715,0.0724980685,0.0324641673,0.0525867445,0.0123415901,0.1397995333,0.1791727264,0.1004263402,0.0111807718,0.0231190662,-7.57523e-4,0.0323044318,0.0523790997,0.0122297639,2,0,1,0.071022384,0.06710659,0.074938178,3,0,3,0,3,0,3,1.0761337305527972,3,0.5702127659574469,1,76.73775433308214,1,0,2,0.9942133113002773,3,0.9818490181786967,2,0.9715676592241791,2,0.04958928780214453,1,6.73,8.19,1,1,255.33002,2042.6401,95.00305436774588,2,1151.0248,0,0.99390244,0,2,0.9238900874,1.0431268116,0.8046533632,3,0.6959126145,0.8605285979,0.5312966311,2,0.73085928,0.33232266,1.129396,2,1,FRPL,1,1,1,1,3,1,1,0.8344153931,0.8710725398,0.7977582463,2,0.60551333,1
20,005,Kansas,Atchison County,16193,26340.52,60785.82,117519.3,2,0.2217573,0.2745367,0.168978,1,1.5674408612,1.4541996343,2,1,5.9136603e-4,0,2,3,0.7738219227,0.8240979579,0.7235458875,0.0468110154,0.0721961104,0.0214259205,0.0917829115,0.1264798377,0.0570859852,0.0709972965,0.1018607591,0.0401338339,0,0,0,0.0165868539,0.0319353302,0.0012383776,2,0,1,0.071022384,0.06710659,0.074938178,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5209984152139461,1,73.71655613311825,1,0,2,0.9709553659776935,3,0.9695020453848878,2,0.9268238855900492,2,0.11496981505556479,1,17.35,9.27,1,1,263.2868,2412.4419,100,1,4685.627,0,1,0,1,1,1,1,3,0.3533289387,0.5303840112,0.1762738662,3,0.89339226,0.67081326,1.1159713,1,0.88524592,FRPL,1,0.85827667,1,1,1,0.96551722,1,0.8333649548,0.8707841439,0.7959457657,2,0.74472094,1
