state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality
13,075,Georgia,Cook County,17162,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,075,Georgia,Cook County,17162,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,077,Georgia,Coweta County,145864,all,All,0.093392633,0.079017244,0.10776802,1
13,077,Georgia,Coweta County,145864,race-ethnicity,"Black, Non-Hispanic",0.16216215,0.12257186,0.20175244,1
13,077,Georgia,Coweta County,145864,race-ethnicity,Hispanic,NA,NA,NA,3
13,077,Georgia,Coweta County,145864,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
13,077,Georgia,Coweta County,145864,race-ethnicity,"White, Non-Hispanic",0.078244276,0.061984684,0.094503865,1
13,079,Georgia,Crawford County,12318,all,All,0.10254721,0.099610202,0.10548422,3
13,079,Georgia,Crawford County,12318,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,079,Georgia,Crawford County,12318,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,079,Georgia,Crawford County,12318,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,079,Georgia,Crawford County,12318,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,081,Georgia,Crisp County,22601,all,All,0.10254721,0.099610202,0.10548422,3
13,081,Georgia,Crisp County,22601,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,081,Georgia,Crisp County,22601,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,081,Georgia,Crisp County,22601,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,081,Georgia,Crisp County,22601,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,083,Georgia,Dade County,16226,all,All,0.10254721,0.099610202,0.10548422,3
13,083,Georgia,Dade County,16226,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,083,Georgia,Dade County,16226,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,083,Georgia,Dade County,16226,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,083,Georgia,Dade County,16226,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,085,Georgia,Dawson County,25083,all,All,0.10254721,0.099610202,0.10548422,3
13,085,Georgia,Dawson County,25083,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,085,Georgia,Dawson County,25083,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,085,Georgia,Dawson County,25083,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,085,Georgia,Dawson County,25083,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,087,Georgia,Decatur County,26575,all,All,0.10254721,0.099610202,0.10548422,3
13,087,Georgia,Decatur County,26575,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,087,Georgia,Decatur County,26575,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,087,Georgia,Decatur County,26575,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,087,Georgia,Decatur County,26575,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,089,Georgia,DeKalb County,756558,all,All,0.10374907,0.097991571,0.10950658,1
13,089,Georgia,DeKalb County,756558,race-ethnicity,"Black, Non-Hispanic",0.13377111,0.12463229,0.14290993,1
13,089,Georgia,DeKalb County,756558,race-ethnicity,Hispanic,0.078869924,0.066053241,0.091686606,1
13,089,Georgia,DeKalb County,756558,race-ethnicity,Other Races and Ethnicities,0.10051993,0.083170906,0.11786896,1
13,089,Georgia,DeKalb County,756558,race-ethnicity,"White, Non-Hispanic",0.055239644,0.046215661,0.064263627,1
13,091,Georgia,Dodge County,20705,all,All,0.10254721,0.099610202,0.10548422,3
13,091,Georgia,Dodge County,20705,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,091,Georgia,Dodge County,20705,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,091,Georgia,Dodge County,20705,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,091,Georgia,Dodge County,20705,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,093,Georgia,Dooly County,13706,all,All,0.10254721,0.099610202,0.10548422,3
13,093,Georgia,Dooly County,13706,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,093,Georgia,Dooly County,13706,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,093,Georgia,Dooly County,13706,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,093,Georgia,Dooly County,13706,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,095,Georgia,Dougherty County,91243,all,All,0.10254721,0.099610202,0.10548422,3
13,095,Georgia,Dougherty County,91243,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,095,Georgia,Dougherty County,91243,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,095,Georgia,Dougherty County,91243,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,095,Georgia,Dougherty County,91243,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,097,Georgia,Douglas County,145331,all,All,0.11065333,0.095736474,0.12557018,1
13,097,Georgia,Douglas County,145331,race-ethnicity,"Black, Non-Hispanic",0.13310185,0.11045148,0.15575223,1
13,097,Georgia,Douglas County,145331,race-ethnicity,Hispanic,0.059907835,0.028332118,0.091483556,2
13,097,Georgia,Douglas County,145331,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
13,097,Georgia,Douglas County,145331,race-ethnicity,"White, Non-Hispanic",0.097560972,0.072370321,0.12275162,1
13,099,Georgia,Early County,10247,all,All,0.10254721,0.099610202,0.10548422,3
13,099,Georgia,Early County,10247,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,099,Georgia,Early County,10247,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,099,Georgia,Early County,10247,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,099,Georgia,Early County,10247,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,101,Georgia,Echols County,4000,all,All,0.10254721,0.099610202,0.10548422,3
13,101,Georgia,Echols County,4000,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,101,Georgia,Echols County,4000,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,101,Georgia,Echols County,4000,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,101,Georgia,Echols County,4000,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,103,Georgia,Effingham County,62190,all,All,0.10254721,0.099610202,0.10548422,3
13,103,Georgia,Effingham County,62190,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,103,Georgia,Effingham County,62190,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,103,Georgia,Effingham County,62190,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,103,Georgia,Effingham County,62190,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,105,Georgia,Elbert County,19120,all,All,0.10254721,0.099610202,0.10548422,3
13,105,Georgia,Elbert County,19120,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,105,Georgia,Elbert County,19120,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,105,Georgia,Elbert County,19120,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,105,Georgia,Elbert County,19120,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,107,Georgia,Emanuel County,22612,all,All,0.10254721,0.099610202,0.10548422,3
13,107,Georgia,Emanuel County,22612,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,107,Georgia,Emanuel County,22612,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,107,Georgia,Emanuel County,22612,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,107,Georgia,Emanuel County,22612,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,109,Georgia,Evans County,10721,all,All,0.10254721,0.099610202,0.10548422,3
13,109,Georgia,Evans County,10721,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,109,Georgia,Evans County,10721,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,109,Georgia,Evans County,10721,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,109,Georgia,Evans County,10721,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,111,Georgia,Fannin County,25964,all,All,0.10254721,0.099610202,0.10548422,3
13,111,Georgia,Fannin County,25964,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,111,Georgia,Fannin County,25964,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,111,Georgia,Fannin County,25964,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,111,Georgia,Fannin County,25964,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,113,Georgia,Fayette County,113459,all,All,0.096885815,0.077195711,0.11657592,1
13,113,Georgia,Fayette County,113459,race-ethnicity,"Black, Non-Hispanic",0.15510204,0.10977224,0.20043185,1
13,113,Georgia,Fayette County,113459,race-ethnicity,Hispanic,NA,NA,NA,3
13,113,Georgia,Fayette County,113459,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
13,113,Georgia,Fayette County,113459,race-ethnicity,"White, Non-Hispanic",0.068965517,0.045152724,0.09277831,1
13,115,Georgia,Floyd County,97927,all,All,0.10254721,0.099610202,0.10548422,3
13,115,Georgia,Floyd County,97927,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,115,Georgia,Floyd County,97927,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,115,Georgia,Floyd County,97927,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,115,Georgia,Floyd County,97927,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,117,Georgia,Forsyth County,236612,all,All,0.072451197,0.061868124,0.08303427,1
13,117,Georgia,Forsyth County,236612,race-ethnicity,"Black, Non-Hispanic",0.085470088,0.034809623,0.13613056,2
13,117,Georgia,Forsyth County,236612,race-ethnicity,Hispanic,0.068965517,0.041158166,0.096772864,2
13,117,Georgia,Forsyth County,236612,race-ethnicity,Other Races and Ethnicities,0.11561866,0.087391555,0.14384577,1
13,117,Georgia,Forsyth County,236612,race-ethnicity,"White, Non-Hispanic",0.057479735,0.045095511,0.06986396,1
13,119,Georgia,Franklin County,23023,all,All,0.10254721,0.099610202,0.10548422,3
13,119,Georgia,Franklin County,23023,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,119,Georgia,Franklin County,23023,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,119,Georgia,Franklin County,23023,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,119,Georgia,Franklin County,23023,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,121,Georgia,Fulton County,1050114,all,All,0.11636738,0.11077731,0.12195744,1
13,121,Georgia,Fulton County,1050114,race-ethnicity,"Black, Non-Hispanic",0.15911283,0.15002391,0.16820174,1
13,121,Georgia,Fulton County,1050114,race-ethnicity,Hispanic,0.082980528,0.067247637,0.09871342,1
13,121,Georgia,Fulton County,1050114,race-ethnicity,Other Races and Ethnicities,0.096923076,0.080840327,0.11300582,1
13,121,Georgia,Fulton County,1050114,race-ethnicity,"White, Non-Hispanic",0.064356439,0.05659299,0.072119892,1
13,123,Georgia,Gilmer County,30816,all,All,0.10254721,0.099610202,0.10548422,3
13,123,Georgia,Gilmer County,30816,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,123,Georgia,Gilmer County,30816,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,123,Georgia,Gilmer County,30816,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,123,Georgia,Gilmer County,30816,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,125,Georgia,Glascock County,2995,all,All,0.10254721,0.099610202,0.10548422,3
13,125,Georgia,Glascock County,2995,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,125,Georgia,Glascock County,2995,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,125,Georgia,Glascock County,2995,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,125,Georgia,Glascock County,2995,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,127,Georgia,Glynn County,85219,all,All,0.10254721,0.099610202,0.10548422,3
13,127,Georgia,Glynn County,85219,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,127,Georgia,Glynn County,85219,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,127,Georgia,Glynn County,85219,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,127,Georgia,Glynn County,85219,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,129,Georgia,Gordon County,57685,all,All,0.10254721,0.099610202,0.10548422,3
13,129,Georgia,Gordon County,57685,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,129,Georgia,Gordon County,57685,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,129,Georgia,Gordon County,57685,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,129,Georgia,Gordon County,57685,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,131,Georgia,Grady County,24748,all,All,0.10254721,0.099610202,0.10548422,3
13,131,Georgia,Grady County,24748,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,131,Georgia,Grady County,24748,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,131,Georgia,Grady County,24748,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,131,Georgia,Grady County,24748,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,133,Georgia,Greene County,17698,all,All,0.10254721,0.099610202,0.10548422,3
13,133,Georgia,Greene County,17698,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,133,Georgia,Greene County,17698,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,133,Georgia,Greene County,17698,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,133,Georgia,Greene County,17698,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,135,Georgia,Gwinnett County,927781,all,All,0.096673116,0.091112837,0.10223339,1
13,135,Georgia,Gwinnett County,927781,race-ethnicity,"Black, Non-Hispanic",0.13409092,0.12205674,0.14612509,1
13,135,Georgia,Gwinnett County,927781,race-ethnicity,Hispanic,0.07932099,0.070015661,0.088626318,1
13,135,Georgia,Gwinnett County,927781,race-ethnicity,Other Races and Ethnicities,0.10305085,0.08753521,0.11856649,1
13,135,Georgia,Gwinnett County,927781,race-ethnicity,"White, Non-Hispanic",0.074687392,0.065215178,0.084159605,1
13,137,Georgia,Habersham County,45388,all,All,0.10254721,0.099610202,0.10548422,3
13,137,Georgia,Habersham County,45388,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,137,Georgia,Habersham County,45388,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,137,Georgia,Habersham County,45388,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,137,Georgia,Habersham County,45388,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,139,Georgia,Hall County,202148,all,All,0.062124249,0.052652635,0.071595863,1
13,139,Georgia,Hall County,202148,race-ethnicity,"Black, Non-Hispanic",0.12837838,0.074485026,0.18227172,2
13,139,Georgia,Hall County,202148,race-ethnicity,Hispanic,0.051490515,0.038471844,0.064509191,1
13,139,Georgia,Hall County,202148,race-ethnicity,Other Races and Ethnicities,0.11627907,0.048528153,0.18403,2
13,139,Georgia,Hall County,202148,race-ethnicity,"White, Non-Hispanic",0.057996485,0.044416104,0.071576871,1
13,141,Georgia,Hancock County,8348,all,All,0.10254721,0.099610202,0.10548422,3
13,141,Georgia,Hancock County,8348,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,141,Georgia,Hancock County,8348,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,141,Georgia,Hancock County,8348,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,141,Georgia,Hancock County,8348,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,143,Georgia,Haralson County,29533,all,All,0.10254721,0.099610202,0.10548422,3
13,143,Georgia,Haralson County,29533,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,143,Georgia,Haralson County,29533,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,143,Georgia,Haralson County,29533,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,143,Georgia,Haralson County,29533,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,145,Georgia,Harris County,34475,all,All,0.10254721,0.099610202,0.10548422,3
13,145,Georgia,Harris County,34475,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,145,Georgia,Harris County,34475,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,145,Georgia,Harris County,34475,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,145,Georgia,Harris County,34475,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,147,Georgia,Hart County,26099,all,All,0.10254721,0.099610202,0.10548422,3
13,147,Georgia,Hart County,26099,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,147,Georgia,Hart County,26099,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,147,Georgia,Hart County,26099,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,147,Georgia,Hart County,26099,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,149,Georgia,Heard County,11879,all,All,0.10254721,0.099610202,0.10548422,3
13,149,Georgia,Heard County,11879,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,149,Georgia,Heard County,11879,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,149,Georgia,Heard County,11879,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,149,Georgia,Heard County,11879,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,151,Georgia,Henry County,230220,all,All,0.11571164,0.1036569,0.12776639,1
13,151,Georgia,Henry County,230220,race-ethnicity,"Black, Non-Hispanic",0.14978904,0.1312405,0.16833757,1
13,151,Georgia,Henry County,230220,race-ethnicity,Hispanic,0.11740891,0.077263318,0.15755451,2
13,151,Georgia,Henry County,230220,race-ethnicity,Other Races and Ethnicities,0.11320755,0.06395755,0.16245754,2
13,151,Georgia,Henry County,230220,race-ethnicity,"White, Non-Hispanic",0.059929494,0.043982022,0.075876966,1
13,153,Georgia,Houston County,155469,all,All,0.087576374,0.075074442,0.10007831,1
13,153,Georgia,Houston County,155469,race-ethnicity,"Black, Non-Hispanic",0.12075984,0.09723442,0.14428526,1
13,153,Georgia,Houston County,155469,race-ethnicity,Hispanic,0.073170729,0.033313904,0.11302756,2
13,153,Georgia,Houston County,155469,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
13,153,Georgia,Houston County,155469,race-ethnicity,"White, Non-Hispanic",0.067235857,0.051200721,0.083270997,1
13,155,Georgia,Irwin County,9398,all,All,0.10254721,0.099610202,0.10548422,3
13,155,Georgia,Irwin County,9398,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,155,Georgia,Irwin County,9398,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,155,Georgia,Irwin County,9398,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,155,Georgia,Irwin County,9398,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,157,Georgia,Jackson County,70422,all,All,0.10254721,0.099610202,0.10548422,3
13,157,Georgia,Jackson County,70422,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,157,Georgia,Jackson County,70422,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,157,Georgia,Jackson County,70422,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,157,Georgia,Jackson County,70422,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,159,Georgia,Jasper County,14040,all,All,0.10254721,0.099610202,0.10548422,3
13,159,Georgia,Jasper County,14040,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,159,Georgia,Jasper County,14040,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,159,Georgia,Jasper County,14040,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,159,Georgia,Jasper County,14040,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,161,Georgia,Jeff Davis County,15029,all,All,0.10254721,0.099610202,0.10548422,3
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,163,Georgia,Jefferson County,15430,all,All,0.10254721,0.099610202,0.10548422,3
13,163,Georgia,Jefferson County,15430,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,163,Georgia,Jefferson County,15430,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,163,Georgia,Jefferson County,15430,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,163,Georgia,Jefferson County,15430,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,165,Georgia,Jenkins County,8683,all,All,0.10254721,0.099610202,0.10548422,3
13,165,Georgia,Jenkins County,8683,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,165,Georgia,Jenkins County,8683,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,165,Georgia,Jenkins County,8683,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,165,Georgia,Jenkins County,8683,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,167,Georgia,Johnson County,9708,all,All,0.10254721,0.099610202,0.10548422,3
13,167,Georgia,Johnson County,9708,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,167,Georgia,Johnson County,9708,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,167,Georgia,Johnson County,9708,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,167,Georgia,Johnson County,9708,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,169,Georgia,Jones County,28616,all,All,0.10254721,0.099610202,0.10548422,3
13,169,Georgia,Jones County,28616,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,169,Georgia,Jones County,28616,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,169,Georgia,Jones County,28616,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,169,Georgia,Jones County,28616,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,171,Georgia,Lamar County,19000,all,All,0.10254721,0.099610202,0.10548422,3
13,171,Georgia,Lamar County,19000,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,171,Georgia,Lamar County,19000,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,171,Georgia,Lamar County,19000,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,171,Georgia,Lamar County,19000,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,173,Georgia,Lanier County,10340,all,All,0.10254721,0.099610202,0.10548422,3
13,173,Georgia,Lanier County,10340,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,173,Georgia,Lanier County,10340,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,173,Georgia,Lanier County,10340,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,173,Georgia,Lanier County,10340,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,175,Georgia,Laurens County,47325,all,All,0.10254721,0.099610202,0.10548422,3
13,175,Georgia,Laurens County,47325,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,175,Georgia,Laurens County,47325,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,175,Georgia,Laurens County,47325,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,175,Georgia,Laurens County,47325,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,177,Georgia,Lee County,29764,all,All,0.10254721,0.099610202,0.10548422,3
13,177,Georgia,Lee County,29764,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,177,Georgia,Lee County,29764,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
13,177,Georgia,Lee County,29764,race-ethnicity,Other Races and Ethnicities,0.10210697,0.08521273,0.1190012,3
13,177,Georgia,Lee County,29764,race-ethnicity,"White, Non-Hispanic",0.079845384,0.076420292,0.083270475,3
13,179,Georgia,Liberty County,61497,all,All,0.10254721,0.099610202,0.10548422,3
13,179,Georgia,Liberty County,61497,race-ethnicity,"Black, Non-Hispanic",0.15953976,0.15288916,0.16619036,3
13,179,Georgia,Liberty County,61497,race-ethnicity,Hispanic,0.071428575,0.063203126,0.079654023,3
