year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,18,109,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,111,all,All,0,2
2018,18,111,race-ethnicity,Black,NA,NA
2018,18,111,race-ethnicity,Hispanic,0,3
2018,18,111,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,111,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,113,all,All,0,1
2018,18,113,race-ethnicity,Black,0,3
2018,18,113,race-ethnicity,Hispanic,0,3
2018,18,113,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,113,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,115,all,All,0,2
2018,18,115,race-ethnicity,Black,NA,NA
2018,18,115,race-ethnicity,Hispanic,NA,NA
2018,18,115,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,115,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,117,all,All,0,1
2018,18,117,race-ethnicity,Black,0,3
2018,18,117,race-ethnicity,Hispanic,0,3
2018,18,117,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,117,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,119,all,All,0,2
2018,18,119,race-ethnicity,Black,NA,NA
2018,18,119,race-ethnicity,Hispanic,0,3
2018,18,119,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,119,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,121,all,All,0,1
2018,18,121,race-ethnicity,Black,NA,NA
2018,18,121,race-ethnicity,Hispanic,0,3
2018,18,121,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,121,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,123,all,All,0,1
2018,18,123,race-ethnicity,Black,NA,NA
2018,18,123,race-ethnicity,Hispanic,0,3
2018,18,123,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,123,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,125,all,All,0,2
2018,18,125,race-ethnicity,Black,0,3
2018,18,125,race-ethnicity,Hispanic,NA,NA
2018,18,125,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,125,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,127,all,All,0,1
2018,18,127,race-ethnicity,Black,0,2
2018,18,127,race-ethnicity,Hispanic,0,2
2018,18,127,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,127,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,129,all,All,0,1
2018,18,129,race-ethnicity,Black,0,3
2018,18,129,race-ethnicity,Hispanic,0,3
2018,18,129,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,129,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,131,all,All,0,2
2018,18,131,race-ethnicity,Black,NA,NA
2018,18,131,race-ethnicity,Hispanic,0,3
2018,18,131,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,131,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,133,all,All,0,1
2018,18,133,race-ethnicity,Black,NA,NA
2018,18,133,race-ethnicity,Hispanic,0,3
2018,18,133,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,133,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,135,all,All,0,1
2018,18,135,race-ethnicity,Black,NA,NA
2018,18,135,race-ethnicity,Hispanic,0,2
2018,18,135,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,135,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,137,all,All,0,1
2018,18,137,race-ethnicity,Black,NA,NA
2018,18,137,race-ethnicity,Hispanic,0,3
2018,18,137,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,137,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,139,all,All,0,1
2018,18,139,race-ethnicity,Black,0,3
2018,18,139,race-ethnicity,Hispanic,0,3
2018,18,139,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,139,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,141,all,All,0.1117010767559024,1
2018,18,141,race-ethnicity,Black,0.2250818479447072,1
2018,18,141,race-ethnicity,Hispanic,0.1351115760111576,1
2018,18,141,race-ethnicity,Other Races and Ethnicities,0.10338517840805124,1
2018,18,141,race-ethnicity,"White, Non-Hispanic",0.04660622396471453,1
2018,18,143,all,All,0,1
2018,18,143,race-ethnicity,Black,NA,NA
2018,18,143,race-ethnicity,Hispanic,0,3
2018,18,143,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,143,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,145,all,All,0,1
2018,18,145,race-ethnicity,Black,0,3
2018,18,145,race-ethnicity,Hispanic,0,3
2018,18,145,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,145,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,147,all,All,0,2
2018,18,147,race-ethnicity,Black,NA,NA
2018,18,147,race-ethnicity,Hispanic,0,3
2018,18,147,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,147,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,149,all,All,0,1
2018,18,149,race-ethnicity,Black,NA,NA
2018,18,149,race-ethnicity,Hispanic,0,3
2018,18,149,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,149,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,151,all,All,0,1
2018,18,151,race-ethnicity,Black,NA,NA
2018,18,151,race-ethnicity,Hispanic,0,3
2018,18,151,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,151,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,153,all,All,0,1
2018,18,153,race-ethnicity,Black,NA,NA
2018,18,153,race-ethnicity,Hispanic,0,3
2018,18,153,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,153,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,155,all,All,0,2
2018,18,155,race-ethnicity,Black,NA,NA
2018,18,155,race-ethnicity,Hispanic,NA,NA
2018,18,155,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,155,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,157,all,All,0.28766239232301694,1
2018,18,157,race-ethnicity,Black,0.07262164124909223,1
2018,18,157,race-ethnicity,Hispanic,0.07012002526847758,2
2018,18,157,race-ethnicity,Other Races and Ethnicities,0.36689797726266055,1
2018,18,157,race-ethnicity,"White, Non-Hispanic",0.3260626648192017,1
2018,18,159,all,All,0,2
2018,18,159,race-ethnicity,Black,NA,NA
2018,18,159,race-ethnicity,Hispanic,NA,NA
2018,18,159,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,159,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,161,all,All,0,2
2018,18,161,race-ethnicity,Black,NA,NA
2018,18,161,race-ethnicity,Hispanic,NA,NA
2018,18,161,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,161,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,163,all,All,0.14257851239669422,1
2018,18,163,race-ethnicity,Black,0.26404598553680697,1
2018,18,163,race-ethnicity,Hispanic,0.2644628099173554,2
2018,18,163,race-ethnicity,Other Races and Ethnicities,0.24624624624624625,2
2018,18,163,race-ethnicity,"White, Non-Hispanic",0.1005263893417804,1
2018,18,165,all,All,0,1
2018,18,165,race-ethnicity,Black,0,3
2018,18,165,race-ethnicity,Hispanic,NA,NA
2018,18,165,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,165,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,167,all,All,0.23612833647883527,1
2018,18,167,race-ethnicity,Black,0.34611451942740284,2
2018,18,167,race-ethnicity,Hispanic,0.15019762845849802,3
2018,18,167,race-ethnicity,Other Races and Ethnicities,0.36875,2
2018,18,167,race-ethnicity,"White, Non-Hispanic",0.20919298245614035,1
2018,18,169,all,All,0,1
2018,18,169,race-ethnicity,Black,NA,NA
2018,18,169,race-ethnicity,Hispanic,0,3
2018,18,169,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,169,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,171,all,All,0,2
2018,18,171,race-ethnicity,Black,0,3
2018,18,171,race-ethnicity,Hispanic,0,3
2018,18,171,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,171,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,173,all,All,0,1
2018,18,173,race-ethnicity,Black,0,3
2018,18,173,race-ethnicity,Hispanic,0,3
2018,18,173,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,173,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,175,all,All,0,1
2018,18,175,race-ethnicity,Black,NA,NA
2018,18,175,race-ethnicity,Hispanic,0,3
2018,18,175,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,175,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,177,all,All,0,1
2018,18,177,race-ethnicity,Black,0,2
2018,18,177,race-ethnicity,Hispanic,0,3
2018,18,177,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,177,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,179,all,All,0,1
2018,18,179,race-ethnicity,Black,NA,NA
2018,18,179,race-ethnicity,Hispanic,0,3
2018,18,179,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,179,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,181,all,All,0,1
2018,18,181,race-ethnicity,Black,NA,NA
2018,18,181,race-ethnicity,Hispanic,0,3
2018,18,181,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,181,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,183,all,All,0,1
2018,18,183,race-ethnicity,Black,0,3
2018,18,183,race-ethnicity,Hispanic,0,3
2018,18,183,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,183,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,001,all,All,0,2
2018,19,001,race-ethnicity,Black,NA,NA
2018,19,001,race-ethnicity,Hispanic,NA,NA
2018,19,001,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,001,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,003,all,All,0,2
2018,19,003,race-ethnicity,Black,NA,NA
2018,19,003,race-ethnicity,Hispanic,NA,NA
2018,19,003,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,003,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,005,all,All,0,1
2018,19,005,race-ethnicity,Black,NA,NA
2018,19,005,race-ethnicity,Hispanic,0,3
2018,19,005,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,005,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,007,all,All,0,2
2018,19,007,race-ethnicity,Black,NA,NA
2018,19,007,race-ethnicity,Hispanic,0,3
2018,19,007,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,007,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,009,all,All,0,2
2018,19,009,race-ethnicity,Black,NA,NA
2018,19,009,race-ethnicity,Hispanic,NA,NA
2018,19,009,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,009,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,011,all,All,0,1
2018,19,011,race-ethnicity,Black,NA,NA
2018,19,011,race-ethnicity,Hispanic,0,3
2018,19,011,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,011,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,013,all,All,0.12779053294904988,1
2018,19,013,race-ethnicity,Black,0.3050717213114754,1
2018,19,013,race-ethnicity,Hispanic,0.26527871054398927,2
2018,19,013,race-ethnicity,Other Races and Ethnicities,0.09520682862770848,2
2018,19,013,race-ethnicity,"White, Non-Hispanic",0.07045682371473579,1
2018,19,015,all,All,0,1
2018,19,015,race-ethnicity,Black,NA,NA
2018,19,015,race-ethnicity,Hispanic,0,3
2018,19,015,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,015,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,017,all,All,0,1
2018,19,017,race-ethnicity,Black,0,3
2018,19,017,race-ethnicity,Hispanic,0,3
2018,19,017,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,017,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,019,all,All,0,1
2018,19,019,race-ethnicity,Black,NA,NA
2018,19,019,race-ethnicity,Hispanic,0,3
2018,19,019,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,019,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,021,all,All,0,2
2018,19,021,race-ethnicity,Black,0,3
2018,19,021,race-ethnicity,Hispanic,0,3
2018,19,021,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,021,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,023,all,All,0,1
2018,19,023,race-ethnicity,Black,NA,NA
2018,19,023,race-ethnicity,Hispanic,NA,NA
2018,19,023,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,023,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,025,all,All,0,1
2018,19,025,race-ethnicity,Black,NA,NA
2018,19,025,race-ethnicity,Hispanic,0,3
2018,19,025,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,025,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,027,all,All,0,1
2018,19,027,race-ethnicity,Black,NA,NA
2018,19,027,race-ethnicity,Hispanic,0,3
2018,19,027,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,027,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,029,all,All,0,2
2018,19,029,race-ethnicity,Black,NA,NA
2018,19,029,race-ethnicity,Hispanic,NA,NA
2018,19,029,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,029,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,031,all,All,0,1
2018,19,031,race-ethnicity,Black,NA,NA
2018,19,031,race-ethnicity,Hispanic,0,3
2018,19,031,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,031,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,033,all,All,0,1
2018,19,033,race-ethnicity,Black,0,3
2018,19,033,race-ethnicity,Hispanic,0,3
2018,19,033,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,033,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,035,all,All,0,2
2018,19,035,race-ethnicity,Black,0,3
2018,19,035,race-ethnicity,Hispanic,NA,NA
2018,19,035,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,035,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,037,all,All,0,2
2018,19,037,race-ethnicity,Black,NA,NA
2018,19,037,race-ethnicity,Hispanic,0,3
2018,19,037,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,037,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,039,all,All,0,2
2018,19,039,race-ethnicity,Black,NA,NA
2018,19,039,race-ethnicity,Hispanic,0,3
2018,19,039,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,039,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,041,all,All,0,2
2018,19,041,race-ethnicity,Black,NA,NA
2018,19,041,race-ethnicity,Hispanic,NA,NA
2018,19,041,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,041,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,043,all,All,0,1
2018,19,043,race-ethnicity,Black,0,3
2018,19,043,race-ethnicity,Hispanic,0,3
2018,19,043,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,043,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,045,all,All,0,1
2018,19,045,race-ethnicity,Black,0,3
2018,19,045,race-ethnicity,Hispanic,0,3
2018,19,045,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,045,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,047,all,All,0,1
2018,19,047,race-ethnicity,Black,0,3
2018,19,047,race-ethnicity,Hispanic,0,3
2018,19,047,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,047,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,049,all,All,0,1
2018,19,049,race-ethnicity,Black,0,3
2018,19,049,race-ethnicity,Hispanic,0,3
2018,19,049,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,049,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,051,all,All,0,2
2018,19,051,race-ethnicity,Black,NA,NA
2018,19,051,race-ethnicity,Hispanic,NA,NA
2018,19,051,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,051,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,053,all,All,0,1
2018,19,053,race-ethnicity,Black,NA,NA
2018,19,053,race-ethnicity,Hispanic,0,3
2018,19,053,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,053,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,055,all,All,0,2
2018,19,055,race-ethnicity,Black,0,3
2018,19,055,race-ethnicity,Hispanic,0,3
2018,19,055,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,055,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,057,all,All,0,1
2018,19,057,race-ethnicity,Black,0,2
2018,19,057,race-ethnicity,Hispanic,0,3
2018,19,057,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,057,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,059,all,All,0,2
2018,19,059,race-ethnicity,Black,NA,NA
2018,19,059,race-ethnicity,Hispanic,NA,NA
2018,19,059,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,059,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,061,all,All,0,1
2018,19,061,race-ethnicity,Black,0,2
2018,19,061,race-ethnicity,Hispanic,0,3
2018,19,061,race-ethnicity,Other Races and Ethnicities,0,2
2018,19,061,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,063,all,All,0,2
2018,19,063,race-ethnicity,Black,NA,NA
2018,19,063,race-ethnicity,Hispanic,0,3
2018,19,063,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,063,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,065,all,All,0,1
2018,19,065,race-ethnicity,Black,0,3
2018,19,065,race-ethnicity,Hispanic,0,3
2018,19,065,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,065,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,067,all,All,0,1
2018,19,067,race-ethnicity,Black,0,3
2018,19,067,race-ethnicity,Hispanic,0,3
2018,19,067,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,067,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,069,all,All,0,2
2018,19,069,race-ethnicity,Black,0,3
2018,19,069,race-ethnicity,Hispanic,0,3
2018,19,069,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,069,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,071,all,All,0,1
2018,19,071,race-ethnicity,Black,NA,NA
2018,19,071,race-ethnicity,Hispanic,NA,NA
2018,19,071,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,071,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,073,all,All,0,1
2018,19,073,race-ethnicity,Black,NA,NA
2018,19,073,race-ethnicity,Hispanic,0,3
2018,19,073,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,073,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,075,all,All,0,2
2018,19,075,race-ethnicity,Black,NA,NA
2018,19,075,race-ethnicity,Hispanic,NA,NA
2018,19,075,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,075,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,077,all,All,0,1
2018,19,077,race-ethnicity,Black,NA,NA
2018,19,077,race-ethnicity,Hispanic,0,3
2018,19,077,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,077,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,079,all,All,0,2
2018,19,079,race-ethnicity,Black,0,2
2018,19,079,race-ethnicity,Hispanic,0,3
2018,19,079,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,079,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,081,all,All,0,1
2018,19,081,race-ethnicity,Black,0,3
2018,19,081,race-ethnicity,Hispanic,0,3
2018,19,081,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,081,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,083,all,All,0,1
2018,19,083,race-ethnicity,Black,NA,NA
2018,19,083,race-ethnicity,Hispanic,0,3
2018,19,083,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,083,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,085,all,All,0,1
2018,19,085,race-ethnicity,Black,NA,NA
2018,19,085,race-ethnicity,Hispanic,NA,NA
2018,19,085,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,085,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,087,all,All,0,1
2018,19,087,race-ethnicity,Black,0,3
2018,19,087,race-ethnicity,Hispanic,0,3
2018,19,087,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,087,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,089,all,All,0,2
2018,19,089,race-ethnicity,Black,NA,NA
2018,19,089,race-ethnicity,Hispanic,0,3
2018,19,089,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,089,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,091,all,All,0,1
2018,19,091,race-ethnicity,Black,NA,NA
2018,19,091,race-ethnicity,Hispanic,0,3
2018,19,091,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,091,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,093,all,All,0,2
2018,19,093,race-ethnicity,Black,NA,NA
2018,19,093,race-ethnicity,Hispanic,NA,NA
2018,19,093,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,093,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,095,all,All,0,2
2018,19,095,race-ethnicity,Black,NA,NA
2018,19,095,race-ethnicity,Hispanic,0,3
2018,19,095,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,095,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,097,all,All,0,1
2018,19,097,race-ethnicity,Black,0,3
2018,19,097,race-ethnicity,Hispanic,0,3
2018,19,097,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,097,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,099,all,All,0,1
2018,19,099,race-ethnicity,Black,0,3
2018,19,099,race-ethnicity,Hispanic,0,3
2018,19,099,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,099,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,101,all,All,0,2
2018,19,101,race-ethnicity,Black,0,3
2018,19,101,race-ethnicity,Hispanic,0,3
2018,19,101,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,101,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,103,all,All,0.33625849239728245,1
2018,19,103,race-ethnicity,Black,0.02847079542119166,2
2018,19,103,race-ethnicity,Hispanic,0.09020044543429843,2
2018,19,103,race-ethnicity,Other Races and Ethnicities,0.21141875939042712,1
2018,19,103,race-ethnicity,"White, Non-Hispanic",0.45331037122081896,1
2018,19,105,all,All,0,1
2018,19,105,race-ethnicity,Black,0,3
2018,19,105,race-ethnicity,Hispanic,0,3
2018,19,105,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,105,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,107,all,All,0,1
2018,19,107,race-ethnicity,Black,NA,NA
2018,19,107,race-ethnicity,Hispanic,0,3
2018,19,107,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,107,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,109,all,All,0,1
2018,19,109,race-ethnicity,Black,0,3
2018,19,109,race-ethnicity,Hispanic,0,3
2018,19,109,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,109,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,111,all,All,0.17853620043401067,1
2018,19,111,race-ethnicity,Black,0.4545454545454546,2
2018,19,111,race-ethnicity,Hispanic,0,3
2018,19,111,race-ethnicity,Other Races and Ethnicities,0.03597122302158273,3
2018,19,111,race-ethnicity,"White, Non-Hispanic",0.16716972370559555,1
2018,19,113,all,All,0,1
2018,19,113,race-ethnicity,Black,0,2
2018,19,113,race-ethnicity,Hispanic,0,2
2018,19,113,race-ethnicity,Other Races and Ethnicities,0,2
2018,19,113,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,115,all,All,0,2
2018,19,115,race-ethnicity,Black,0,3
2018,19,115,race-ethnicity,Hispanic,0,3
2018,19,115,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,115,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,117,all,All,0,2
2018,19,117,race-ethnicity,Black,NA,NA
2018,19,117,race-ethnicity,Hispanic,0,3
2018,19,117,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,117,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,119,all,All,0,2
2018,19,119,race-ethnicity,Black,NA,NA
2018,19,119,race-ethnicity,Hispanic,0,3
2018,19,119,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,119,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,121,all,All,0,2
2018,19,121,race-ethnicity,Black,NA,NA
2018,19,121,race-ethnicity,Hispanic,0,3
2018,19,121,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,121,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,123,all,All,0,1
2018,19,123,race-ethnicity,Black,0,3
2018,19,123,race-ethnicity,Hispanic,0,3
2018,19,123,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,123,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,125,all,All,0,1
2018,19,125,race-ethnicity,Black,NA,NA
2018,19,125,race-ethnicity,Hispanic,0,3
2018,19,125,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,125,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,127,all,All,0,1
2018,19,127,race-ethnicity,Black,0,3
2018,19,127,race-ethnicity,Hispanic,0,2
2018,19,127,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,127,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,129,all,All,0,2
2018,19,129,race-ethnicity,Black,NA,NA
2018,19,129,race-ethnicity,Hispanic,0,3
2018,19,129,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,129,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,131,all,All,0,2
2018,19,131,race-ethnicity,Black,NA,NA
2018,19,131,race-ethnicity,Hispanic,NA,NA
2018,19,131,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,131,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,133,all,All,0,1
2018,19,133,race-ethnicity,Black,NA,NA
2018,19,133,race-ethnicity,Hispanic,0,3
2018,19,133,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,133,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,135,all,All,0,2
2018,19,135,race-ethnicity,Black,NA,NA
2018,19,135,race-ethnicity,Hispanic,0,3
2018,19,135,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,135,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,137,all,All,0,2
2018,19,137,race-ethnicity,Black,NA,NA
2018,19,137,race-ethnicity,Hispanic,0,3
2018,19,137,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,137,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,139,all,All,0,1
2018,19,139,race-ethnicity,Black,0,3
2018,19,139,race-ethnicity,Hispanic,0,3
2018,19,139,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,139,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,141,all,All,0,2
2018,19,141,race-ethnicity,Black,NA,NA
2018,19,141,race-ethnicity,Hispanic,0,3
2018,19,141,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,141,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,143,all,All,0,2
2018,19,143,race-ethnicity,Black,NA,NA
2018,19,143,race-ethnicity,Hispanic,0,3
2018,19,143,race-ethnicity,Other Races and Ethnicities,0,3
