state,county,state_name,county_name,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality,share_digital_access,share_digital_access_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,share_debt_col,share_debt_col_quality,share_debt_col_lb,share_debt_col_ub,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,ratio_population_pc_physician,ratio_population_pc_physician_quality,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,homeless_quality,share_election_turnout,share_election_turnout_quality,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,share_desc_rep_hispanic,share_desc_rep_white_nonhispanic,share_poverty_exposure,share_poverty_exposure_quality,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality,transportation_cost,index_transit_trips,transportation_cost_quality,index_transit_trips_quality,index_air_quality,index_air_quality_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality,rate_violent_crime,rate_property_crime,rate_crime_quality,agencies_reporting,core_reporting,rate_juv_arrest,rate_juv_arrest_quality,share_employed,share_employed_ub,share_employed_lb,share_employed_quality,ratio_average_to_living_wage,ratio_average_to_living_wage_quality
20,133,Kansas,Neosho County,0.46681,0.69114,0.24248,3,0.71153241,0.46970224,0.95336258,1,0.6875,1,0.59798998,1,0.59492034,1,0.93758,1,0.86528,2,0.8013311565992717,1,21173.73,41536.98,79528.11,2,0.2292576,1,NA,NA,0.3%:1.7%,3,4.7%:3.8%,3,6.0%:7.6%,3,88.9%:86.9%,3,1601:1,1,0.067941785,0.063983671,0.071899898,3,79.95,61.5728045,102.09695584,1,1.66717,1.79346,1.70156,2,13,13,13,0.0069112172,1,0.5818104906937395,1,0.03849051864875047,0.01186738666331784,0.06096948386286575,0.8886726108250659,0,1,0.985588323477416,2,0.9259266699391748,1,0.9537748435620844,1,0.110659135300351,1,10.19,5.19,1,1,62,1,0.81098002,1,17.6,1,496.0442044455607,1117.6692201431622,3,0.6666666666666666,NA,0,3,0.7712902201,0.8095891257,0.7329913145,2,0.5699119,1
20,135,Kansas,Ness County,0.44138,0.60138,0.28138,2,1.3363183,0.7319203,1.9407161,3,1,3,0.28448275,1,0.12582782,1,1,1,1,2,0.8527788001472212,1,21781.59,50654.85,91178.73,2,0.2,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,1375:1,2,0.067941785,0.063983671,0.071899898,3,162.1,102.75584634,243.22568817,2,1.84133,2.05994,1.91149,2,1,0,2,0.0032894737,3,0.7086651053864169,1,0.03128450496871549,0.00772911299227088,0.1159366948840633,0.8450496871549503,0,2,NA,NA,0.8840633051159367,1,0.9687154950312844,2,0.15495031284504968,1,13.58,22.33,1,1,98,1,0.99545002,1,29.8,1,588.8847994111152,736.105999263894,3,0.5,NA,0,3,0.8763881328,0.904982172,0.8477940937,2,0.5798138,1
20,137,Kansas,Norton County,0.44138,0.60138,0.28138,2,0.51287895,0.02947855,0.99627936,1,0,3,0.021739131,1,0.087837838,1,1,1,1,2,0.776800439802089,1,21781.59,50654.85,91178.73,2,0.2152778,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,2681:1,2,0.067941785,0.063983671,0.071899898,3,121.98,83.967329216,171.30916819,2,1.84133,2.05994,1.91149,2,NA,NA,NA,NA,NA,0.5609756097560976,1,0.03793293018141836,0.03133589884551951,0.05442550852116547,0.8763056624518967,0,2,0.9686641011544804,1,0.9455744914788344,1,0.9620670698185816,1,0.12369433754810336,1,12,14,1,1,98,1,0.94418001,1,18.3,1,366.5017408832693,568.0776983690672,1,1,NA,0,1,0.8763881403,0.9049821787,0.8477941019,2,0.5443633,1
20,139,Kansas,Osage County,0.43208,0.5917,0.27246,2,0.97046548,0.7185024,1.2224286,1,0.15000001,2,0.015503876,1,0.03882353,1,0.99181,1,0.9565,3,0.8711023970653342,1,33432.2,65263.71,127923.8,2,0.2785863,1,NA,NA,2.8%:3.9%,3,2.5%:3.4%,3,3.9%:4.2%,3,90.8%:88.6%,3,15949:1,3,0.067941785,0.063983671,0.071899898,3,87.04,67.72137314,110.15315811,1,1.81573,2.01745,1.93892,2,38,37,39,0.0167696383,2,0.6637752994630318,1,0.03149705900955031,0.00543925115425969,0.03554487382202264,0.9275188160141672,0,1,0.9937023433188138,2,0.9572787933908472,1,0.963270112178009,1,0.07199568928395139,1,26.34,18.82,1,1,57,1,1.00543,1,8.2,1,752.6405666940738,1290.240971475555,3,0.6666666666666666,NA,632.5474410580794,3,0.8273047668,0.8593643876,0.795245146,2,0.4469618,1
20,141,Kansas,Osborne County,0.44138,0.60138,0.28138,2,0.83893704,0.33235377,1.3455203,3,0,3,0.36363637,3,0.12075472,1,1,1,1,2,0.8470956719817767,1,21781.59,50654.85,91178.73,2,0.265625,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,1711:1,2,0.067941785,0.063983671,0.071899898,3,136.46,87.435337776,203.04826061,2,1.82538,2.11205,1.91149,2,NA,NA,NA,NA,NA,0.705989110707804,1,0.03986332574031891,0.00484054669703872,0.02477220956719817,0.9305239179954442,0,1,NA,NA,0.9752277904328018,1,0.9601366742596812,1,0.06947608200455581,1,5,0,1,1,97,1,0.97916001,1,28.6,1,284.7380410022779,1082.004555808656,3,0.6666666666666666,NA,0,3,0.8763881334,0.9049821725,0.8477940942,2,0.5212939,1
20,143,Kansas,Ottawa County,0.58712,0.73782,0.43641,2,1.088306,0.74647194,1.4301399,1,0,3,0.07272727,1,0.079662606,1,0.89963,0.99779,0.80147,2,0.7848736587054344,1,21984.2,51667.95,94218.02,2,0.2529412,1,NA,NA,0.1%:0.1%,3,5.4%:4.5%,3,5.2%:5.6%,3,89.4%:89.7%,3,2852:1,2,0.067941785,0.063983671,0.071899898,3,79.31,50.274221706,119.0003548,2,1.77437,1.97783,1.94747,2,8,8,8,0.0139860138,1,0.7170786516853933,1,0.02544132917964694,0.00899965385946694,0.03132571824160609,0.93423329871928,0,1,0.990962745604456,3,0.9686002406251656,2,0.974261771212836,2,0.06576320568030851,1,13.89,16.88,1,1,93,1,1.00792,1,10.5,1,294.21945309795774,1696.0886119764623,3,0.6666666666666666,NA,269.54177897574124,3,0.8599744781,0.8861146307,0.8338343255,2,0.46951,1
20,145,Kansas,Pawnee County,0.44054,0.58099,0.3001,2,0.92919016,0.51673442,1.3416458,1,0,2,0,1,0,1,0.76822,0.90418,0.63225,2,0.7624292007551919,1,22926.39,48041.06,98270.41,2,0.3176471,1,NA,NA,0.9%:1.3%,3,11.2%:6.8%,3,2.4%:4.7%,3,85.4%:87.2%,3,916:1,1,0.067941785,0.063983671,0.071899898,3,115.98,82.072521426,159.18806324,1,1.86381,2.244,2.25207,2,NA,NA,NA,NA,NA,0.5034926470588236,1,0.02485840151038389,0.0684392699811202,0.07709251101321586,0.8296098174952801,0,2,0.9204828152960416,1,0.914013481289674,1,0.97348270206577725,2,0.17031738564604523,1,11.42,17.29,1,1,94,1,0.95029998,1,11.2,1,943.9899307740718,2580.239144115796,1,1,NA,854.7008547008547,1,0.7847482308,0.8212888981,0.7482075635,2,0.5645881,1
20,147,Kansas,Phillips County,0.44138,0.60138,0.28138,2,0.80833966,0.40805486,1.2086245,1,0.13333334,2,0.09375,1,0.083750002,1,1,1,1,2,0.8831142970927918,1,21781.59,50654.85,91178.73,2,0.163522,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,1745:1,2,0.067941785,0.063983671,0.071899898,3,64.08,37.328030417,102.59572867,2,1.84133,2.05994,1.91149,2,NA,NA,NA,NA,NA,0.6816176470588236,1,0.02110712863401035,0.01413779370768618,0.03424930306650737,0.930505774591796,0,1,0.9824945980724508,2,0.959148418044152,2,0.9763835238958272,2,0.06946422404919132,1,11.02,14.07,1,1,97,1,1.03273,1,28.1,1,NA,NA,NA,0,NA,NA,NA,0.8763881351,0.904982174,0.8477940962,2,0.5312099,1
20,149,Kansas,Pottawatomie County,0.46399,0.6455,0.28248,3,0.78329629,0.56363553,1.002957,1,0,1,0,1,0,1,0.99658,1,0.98581,2,0.9258432341918508,1,22186.82,50654.85,101309.7,2,0.1690363,1,NA,NA,5.6%:6.7%,3,3.7%:9.5%,3,12.1%:9.1%,3,78.7%:74.7%,3,1524:1,1,0.067941785,0.063983671,0.071899898,3,62.84,49.50711931,78.647826776,1,1.51653,1.28196,1.14357,2,15,13,17,0.0035244361,3,0.7771309771309771,1,0.03759668288015309,0.01829997607846264,0.0529064667889323,0.891196874252452,0,1,0.9704340295504876,2,0.9415203154311864,1,0.9380736435593604,1,0.1077467695112024,1,18.38,19.65,1,1,62,1,1.10542,1,9.9,1,701.6984291523802,1459.213778805518,3,0.42857142857142855,NA,119.40298507462688,3,0.8283333281,0.8685349229,0.7881317332,2,0.5492737,1
20,151,Kansas,Pratt County,0.44054,0.58099,0.3001,2,0.90570498,0.58145887,1.229951,1,0,3,0,1,0,1,0.76822,0.90418,0.63225,2,0.8132959205698251,1,22926.39,48041.06,98270.41,2,0.2476489,1,NA,NA,0.9%:1.3%,3,11.2%:6.8%,3,2.4%:4.7%,3,85.4%:87.2%,3,1146:1,1,0.067941785,0.063983671,0.071899898,3,100.43,73.790239673,133.5470862,1,1.80702,2.34919,2.25207,2,47,47,47,0.0347376205,1,0.6030612244897959,1,0.03291603712497302,0.01964170084178718,0.07165983164256422,0.8757824303906756,0,1,0.9740362634302652,2,0.9134042267532272,1,0.9627733939318464,2,0.12293645629130066,1,20.12,3.04,1,1,86,1,0.94848001,1,15.3,1,172.67429311461257,226.63500971292896,1,1,NA,0,3,0.7847482425,0.8212889091,0.7482075759,2,0.5777052,1
20,153,Kansas,Rawlins County,0.44138,0.60138,0.28138,2,NA,NA,NA,NA,0,3,0,1,0,1,1,1,1,2,0.8439352034768866,1,21781.59,50654.85,91178.73,2,0.0933333,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,0,NA,0.067941785,0.063983671,0.071899898,3,127.03,72.6112144,206.29613019,2,1.82768,2.11665,1.91149,2,NA,NA,NA,NA,NA,0.7833333333333333,1,0.02844725404978269,0.00632161201106282,0.07427894112998815,0.8909521928091664,0,1,NA,NA,0.925721058870012,1,0.9715527459502172,2,0.10904780719083366,1,13,11,1,1,98,1,0.98821002,1,23.4,1,908.7317265902806,1461.8727775582772,1,1,NA,8407.079646017699,1,0.8763881456,0.9049821835,0.8477941077,2,0.5654489,1
20,155,Kansas,Reno County,0.23596,0.39612000000000003,0.0758,3,0.90339804,0.77279341,1.0340027,1,0.7280702,1,0.72800648,1,0.46513593,1,1,1,1,3,0.8459183837863092,1,26340.52,51262.71,97257.31,2,0.3373748,1,NA,NA,0.5%:1.2%,3,4.0%:6.5%,3,3.6%:3.4%,3,91.8%:88.9%,2,1823:1,1,0.067941785,0.063983671,0.071899898,3,96.52,85.613000233,107.42047921,1,1.67293,1.90152,1.70733,2,88,88,88,0.0104080429,1,0.5881077667859398,1,0.04741344589260685,0.02324757132960642,0.09840344122053778,0.8309355415572489,0,1,0.9245009052382352,1,0.8616673568043706,1,0.9434982778513992,1,0.159042510221886,1,22.43,19.07,1,1,62,1,0.86844999,1,13.7,1,1032.6883729922183,2856.406373346651,3,0.6666666666666666,NA,2112.5720195006647,3,0.8390824427,0.8768837475,0.8012811378,2,0.5638727,1
20,157,Kansas,Republic County,0.58712,0.73782,0.43641,2,0.87861711,0.41475055,1.3424836,1,0,3,0,1,0,1,0.89963,0.99779,0.80147,2,0.7541958784788613,1,21984.2,51667.95,94218.02,2,0.1647059,1,NA,NA,0.1%:0.1%,3,5.4%:4.5%,3,5.2%:5.6%,3,89.4%:89.7%,3,1545:1,2,0.067941785,0.063983671,0.071899898,3,107.64,69.657633031,158.89490957,2,1.85075,1.97814,1.94747,2,1,0,2,0.0043103448,3,0.7380555555555556,1,0.02634374336095177,0.00764818355640535,0.02443169747185043,0.9415763756107924,0,1,0.9862467443801046,3,0.9542901292951684,1,0.9631841204692272,2,0.05818029480351302,1,6.52,6.5,1,1,93,1,1.0118001,1,32.1,1,977.2678988740174,3250.4780114722757,1,1,NA,1046.0251046025105,1,0.8599744708,0.8861146239,0.8338343176,2,0.4634338,1
20,159,Kansas,Rice County,0.23596,0.39612000000000003,0.0758,3,0.89965618,0.59313196,1.2061805,1,0.36666667,1,0.48739496,1,0.28338763,1,1,1,1,3,0.8000845308537616,1,26340.52,51262.71,97257.31,2,0.2265625,1,NA,NA,0.5%:1.2%,3,4.0%:6.5%,3,3.6%:3.4%,3,91.8%:88.9%,3,1907:1,1,0.067941785,0.063983671,0.071899898,3,114.77,86.462150146,149.39183234,1,1.67293,1.90292,1.70733,2,30,30,30,0.03125,1,0.6049019607843137,1,0.05314877430262046,0.01785714285714285,0.11527895181741336,0.8137151310228233,0,1,0.9809400289846744,2,0.8666389820820051,1,0.9446160497269104,1,0.18239968301684392,1,10,11.52,1,1,85,1,0.90935999,1,19.1,1,803.0431107354184,1627.2189349112425,3,0.42857142857142855,NA,455.5808656036446,3,0.839082446,0.8768837506,0.8012811415,2,0.5492278,1
20,161,Kansas,Riley County,0.46399,0.6455,0.28248,3,0.97576493,0.82642668,1.1251032,1,0.15973377,1,0.13515902,1,0.11807275,1,0.99658,1,0.98581,2,0.8028979917908597,1,22186.82,50654.85,101309.7,2,0.210643,1,NA,NA,5.6%:6.7%,3,3.7%:9.5%,3,12.1%:9.1%,3,78.7%:74.7%,2,1428:1,1,0.067941785,0.063983671,0.071899898,3,40.15,33.678257783,46.614267417,1,1.51653,1.28196,1.14357,2,239,239,239,0.0309705846,1,0.4297959532143772,1,0.0916779152089474,0.06061816478884879,0.08436406710558937,0.7633398528966144,0.45977996856693815,1,0.910970613299888,1,0.88048264123599,1,0.8836815028522925,1,0.2260285739815832,1,45.18,48.33,1,1,56,1,1.11905,1,11.8,1,1301.617035343379,3104.597669485689,3,0.6666666666666666,NA,1732.866043613707,3,0.8283333385,0.8685349324,0.7881317446,2,0.5485724,1
20,163,Kansas,Rooks County,0.44138,0.60138,0.28138,2,0.89209116,0.42392358,1.3602587,1,0,3,0,2,0,1,1,1,1,2,0.8361809045226131,1,21781.59,50654.85,91178.73,2,0.2675159,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,984:1,1,0.067941785,0.063983671,0.071899898,3,112.54,74.785146734,162.65845067,2,1.84133,2.05994,1.91149,2,1,0,2,0.002770083,3,0.7001297016861219,1,0.02090452261306532,0.01185929648241206,0.02713567839195979,0.9401005025125628,0,1,0.9861967930769469,2,0.9712214853515186,2,0.9769513780103608,2,0.05987515964282013,1,9.13,6.07,1,1,97,1,1.04843,1,16.3,1,1005.0251256281408,1366.8341708542712,3,0.6666666666666666,NA,0,3,0.8763881308,0.9049821701,0.8477940914,2,0.517006,1
20,165,Kansas,Rush County,0.44054,0.58099,0.3001,2,0.8284328,0.18562089,1.4712447,3,0,2,0,2,0,1,0.76822,0.90418,0.63225,2,0.8945542837322233,1,22926.39,48041.06,98270.41,2,0.2365591,1,NA,NA,0.9%:1.3%,3,11.2%:6.8%,3,2.4%:4.7%,3,85.4%:87.2%,3,3036:1,3,0.067941785,0.063983671,0.071899898,3,118.13,70.013393584,186.70184595,2,1.85137,2.2954,2.25207,2,9,9,9,0.0355731212,1,0.7244060475161987,1,0.0565383281304197,0.00277488727020464,0.04301075268817204,0.8976760319112036,0,1,NA,NA,0.956989247311828,1,0.9434616718695804,1,0.1023239680887964,1,4.28,7.17,1,1,97,1,1.04391,1,16.9,1,728.4079084287201,2185.2237252861605,3,0.5,NA,427.35042735042737,3,0.7847482348,0.8212889019,0.7482075677,2,0.4712766,1
20,167,Kansas,Russell County,0.44138,0.60138,0.28138,2,0.81310254,0.42802879,1.1981763,1,0.41666666,3,0.69230771,1,0.5925495,1,1,1,1,2,0.87638950644731,1,21781.59,50654.85,91178.73,2,0.28,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,1714:1,1,0.067941785,0.063983671,0.071899898,3,101.54,70.724637083,141.21417862,1,1.86114,2.08524,1.91149,2,5,5,5,0.0058275056,1,0.65046904315197,1,0.03660886319845857,0.01674818437824218,0.04001778568252556,0.9066251667407736,0,1,0.9747203579418344,3,0.946494043745608,1,0.961486270876101,2,0.09258051183219762,1,9.1,0,1,1,94,1,0.93883997,1,19.4,1,1111.6051578479323,1837.853860975248,1,1,NA,466.5629860031104,1,0.8763881347,0.9049821737,0.8477940958,2,0.5164195,1
20,169,Kansas,Saline County,0.58712,0.73782,0.43641,2,1.0304967,0.89392728,1.1670662,1,0.43846154,1,0.42647058,1,0.29674035,1,0.89963,0.99779,0.80147,2,0.8694324910809519,1,21984.2,51667.95,94218.02,2,0.3398576,1,NA,NA,0.1%:0.1%,3,5.4%:4.5%,3,5.2%:5.6%,3,89.4%:89.7%,2,1043:1,1,0.067941785,0.063983671,0.071899898,3,84.79,73.858530564,95.728184409,1,1.76743,1.99485,1.94747,2,132,131,133,0.0167960301,1,0.6049568434032059,1,0.05860826069366288,0.0274743462429659,0.11819118025672148,0.7957262128066498,0.14285714285714285,1,0.9560611897642844,1,0.8341742167507216,1,0.923020959632466,1,0.191823313651469,1,34.6,30.06,1,1,60,1,0.83788002,1,14.9,1,2420.09636249954,6555.960130935306,3,0.4,NA,6410.256410256409,3,0.8599744836,0.8861146358,0.8338343315,2,0.5854606,1
20,171,Kansas,Scott County,0.44138,0.60138,0.28138,2,0.99504852,0.56096554,1.4291315,1,0,3,0,1,0,1,1,1,1,2,0.800116211504939,1,21781.59,50654.85,91178.73,2,0.2277778,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,1206:1,2,0.067941785,0.063983671,0.071899898,3,106.11,69.314219547,155.4749381,2,1.76652,2.12386,1.91149,2,6,6,6,0.0058195926,1,0.7321928460342146,1,0.0147201239589386,0,0.2031764478016657,0.7821034282393957,0,2,NA,NA,0.7968235521983343,1,0.9852798760410614,3,0.2178965717606043,1,40,13,1,1,98,1,0.85899001,1,15.5,1,987.797791981406,968.429207824908,1,1,NA,756.4296520423601,1,0.8763881234,0.9049821635,0.8477940833,2,0.6088865,1
20,173,Kansas,Sedgwick County,0.46693,0.55404,0.37981,1,0.93703353,0.89246899,0.98159808,1,0.7412945,1,0.73904717,1,0.28425503,1,0.84136,0.9021,0.78063,1,0.9026893155569902,1,23301.23,54909.86,105159.5,1,0.3143325,1,NA,NA,2.8%:7.7%,1,7.3%:10.1%,1,8.1%:8.5%,1,81.7%:73.7%,1,1112:1,1,0.078091443,0.071577489,0.084605396,1,88.07,84.444928731,91.694131038,1,1.63404,1.72537,1.37318,1,1903,1902,1904,0.0227756891,1,0.6200293816004657,1,0.0982367758186398,0.08107334374705794,0.15157925478464532,0.669110625649657,0.10046046223324184,1,0.7565778397487417,1,0.7352200872909118,1,0.8664837294601561,1,0.2713921210527226,1,49.63,51.43,1,1,38,1,0.79304999,1,9.9,1,1398.7922244844665,3718.75376327706,2,0.7391304347826086,1,756.1882018814756,2,0.8218270578,0.8398226961,0.8038314195,1,0.6712096,1
20,175,Kansas,Seward County,0.41921,0.57213,0.26629,2,0.83402723,0.66914928,0.99890518,1,0.89041096,1,0.92860425,1,0.87295079,1,0.88154,0.9953,0.76778,2,0.8902038428654997,1,27353.62,54605.93,91178.73,2,0.3649123,1,NA,NA,0.3%:1.5%,3,23.1%:38.7%,3,3.0%:4.8%,3,73.7%:55.1%,3,2679:1,1,0.067941785,0.063983671,0.071899898,3,67.82,53.25248478,85.140516801,1,2.0471,2.64687,2.58965,2,236,235,237,0.0436309837,1,0.4803992740471869,1,0.05372811951581695,0.02506412275570355,0.630697925572605,0.29050983215587456,0,1,0.9629329607214604,2,0.34900836413424535,1,0.9079821028902216,2,0.6669982234280918,1,27.88,21.19,1,1,94,1,0.59332001,1,12.7,1,1480.448184313549,2884.399046033389,3,0.6666666666666666,NA,104.42046641141664,3,0.8324894491,0.8659319515,0.7990469467,2,0.6722761,1
20,177,Kansas,Shawnee County,0.46427,0.60999,0.31856,1,1.0534424,0.97799551,1.1288892,1,0.74205542,1,0.68045181,1,0.31308183,1,0.9441,1,0.87107,1,0.8088889881766851,1,22186.82,46298.53,96852.07,1,0.2866716,1,NA,NA,3.5%:7.9%,3,4.6%:10.6%,1,3.9%:4.0%,1,88.1%:77.4%,1,1350:1,1,0.082789764,0.070691444,0.094888084,1,98.68,92.141298032,105.21836797,1,1.55629,1.57428,1.41847,1,471,471,471,0.0173384864,1,0.6505430242272348,1,0.06135613477573679,0.07971382774932562,0.12900091034498165,0.729929127129956,0,1,0.8464071516780923,1,0.7649911028917524,1,0.9158597184077082,1,0.227506485619561,1,48.4,53.78,1,1,55,1,0.84419,1,15.1,1,1321.3964580319794,3899.404087058022,2,0.75,1,647.5195822454308,2,0.8026687529,0.8304568668,0.7748806389,1,0.6677704,1
20,179,Kansas,Sheridan County,0.44138,0.60138,0.28138,2,1.0063478,0.45140406,1.5612915,1,0,3,0.41428572,1,0.12249443,1,1,1,1,2,0.9084993899959332,1,21781.59,50654.85,91178.73,2,0.1012658,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,2521:1,3,0.067941785,0.063983671,0.071899898,3,95.16,49.171888253,166.22985764,2,1.80738,2.09472,1.91149,2,1,0,2,0.0051282053,3,0.7768817204301075,1,0.01708011386742578,0.00569337128914192,0.05612037413582757,0.9211061407076048,0,2,NA,NA,0.9438796258641724,1,0.9829198861325742,3,0.07889385929239529,1,16.86,14.23,1,1,98,1,1.06972,1,40.9,1,244.0016266775112,406.6693777958519,3,0.5,NA,0,3,0.8763881456,0.9049821835,0.8477941077,2,0.5806146,1
20,181,Kansas,Sherman County,0.44138,0.60138,0.28138,2,1.0638058,0.63613951,1.4914721,1,0,2,0,1,0,1,1,1,1,2,0.8898575020955575,1,21781.59,50654.85,91178.73,2,0.3181818,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,5917:1,3,0.067941785,0.063983671,0.071899898,3,94.95,63.096163374,137.23479362,2,1.84133,2.05994,1.91149,2,1,0,2,9.99001e-4,3,0.6114349775784753,1,0.03101424979044426,0.0046940486169321,0.12305113160100586,0.8412405699916178,0,2,NA,NA,0.8407072342871883,1,0.9682625042009948,2,0.15432254259189732,1,17.86,2.73,1,1,98,1,0.95433003,1,21.9,1,1190.2766135792122,3252.3051131601005,1,1,NA,575.5395683453238,1,0.8763881331,0.9049821722,0.847794094,2,0.5106715,1
20,183,Kansas,Smith County,0.44138,0.60138,0.28138,2,1.0437444,0.50851661,1.5789723,1,0,3,0,3,0,1,1,1,1,2,0.8885172798216276,1,21781.59,50654.85,91178.73,2,0.1212121,1,NA,NA,0.1%:0.3%,3,1.5%:3.8%,3,1.5%:2.9%,3,96.8%:93.0%,3,717:1,1,0.067941785,0.063983671,0.071899898,3,105.38,63.44559714,164.56380239,2,1.84133,2.05994,1.91149,2,NA,NA,NA,NA,NA,0.7418118466898954,1,0.03093645484949832,0.0036231884057971,0.02508361204013378,0.9403567447045708,0,1,NA,NA,0.963527783964741,1,0.9687790692265554,1,0.05925061647019489,1,8.66,11.69,1,1,97,1,1.0340101,1,36.4,1,501.6722408026756,585.2842809364548,3,0.5,NA,281.69014084507046,3,0.8763881334,0.9049821725,0.8477940942,2,0.4827913,1
20,185,Kansas,Stafford County,0.44054,0.58099,0.3001,2,0.85260797,0.38294676,1.3222692,2,0.60000002,3,0.32682925,1,0.28743544,1,0.76822,0.90418,0.63225,2,0.8278129566488066,1,22926.39,48041.06,98270.41,2,0.2348485,1,NA,NA,0.9%:1.3%,3,11.2%:6.8%,3,2.4%:4.7%,3,85.4%:87.2%,3,4156:1,3,0.067941785,0.063983671,0.071899898,3,158.69,109.23626628,222.8625596,2,1.84255,2.2764,2.25207,2,1,0,2,0.0047393367,3,0.6814070351758794,1,0.03701899659035557,0.00267900633219678,0.13321967851924013,0.8270823185582075,0,1,NA,NA,0.7932499628274888,1,0.9531447791984162,1,0.15691841769868556,1,10,23.71,1,1,93,1,0.91416001,1,17.2,1,243.54603019970776,1095.9571358986848,3,0.75,NA,0,3,0.7847482355,0.8212889025,0.7482075684,2,0.4995676,1
20,187,Kansas,Stanton County,0.41921,0.57213,0.26629,2,0.69834191,0.10115213,1.2955316,1,NA,NA,0,1,0,1,0.88154,0.9953,0.76778,2,0.8783524904214559,1,27353.62,54605.93,91178.73,2,0.2380952,1,NA,NA,0.3%:1.5%,3,23.1%:38.7%,3,3.0%:4.8%,3,73.7%:55.1%,3,0,NA,0.067941785,0.063983671,0.071899898,3,109.08,54.454188489,195.18086586,3,2.0471,2.64687,2.58965,2,18,18,18,0.038297873,1,0.5726937269372694,2,0.05747126436781609,0,0.41139846743295017,0.5311302681992337,0,2,NA,NA,0.5886015325670498,1,0.942528735632184,2,0.4688697318007663,1,8,17,1,1,97,1,0.74300998,1,19.2,1,NA,NA,NA,0,NA,NA,NA,0.8324894336,0.8659319372,0.7990469299,2,0.6925142,1
20,189,Kansas,Stevens County,0.41921,0.57213,0.26629,2,1.1459008,0.48124516,1.8105565,2,0.25,3,0.53102189,1,0.42549923,1,0.88154,0.9953,0.76778,2,0.7787593984962407,1,27353.62,54605.93,91178.73,2,0.246988,1,NA,NA,0.3%:1.5%,3,23.1%:38.7%,3,3.0%:4.8%,3,73.7%:55.1%,3,2743:1,2,0.067941785,0.063983671,0.071899898,3,76.01,47.05129211,116.18912239,2,2.05526,2.59548,2.58965,2,61,61,61,0.0502057597,1,0.573728813559322,1,0.02988721804511278,0.00413533834586466,0.3740601503759398,0.5919172932330827,0,2,NA,NA,0.5920201675715446,1,0.968669053190772,1,0.3863294687392501,1,29.19,19.21,1,1,97,1,0.78669,1,21,1,451.1278195488722,1015.0375939849624,3,0.5,NA,264.55026455026456,3,0.8324894482,0.8659319507,0.7990469457,2,0.6138667,1
