year,state,county,state_name,county_name,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2017,17,083,Illinois,Jersey County,income,Low Income,0.77292824,0.47694337,1.0689131,1
2017,17,083,Illinois,Jersey County,income,Not Low-Income,0.81330752,0.51429611,1.112319,1
2017,17,085,Illinois,Jo Daviess County,all,All,1.0475867,0.84023702,1.2549363,1
2017,17,085,Illinois,Jo Daviess County,income,Low Income,1.1523826,0.8260268,1.4787384,1
2017,17,085,Illinois,Jo Daviess County,income,Not Low-Income,0.99166751,0.7522881,1.2310469,1
2017,17,087,Illinois,Johnson County,all,All,1.070567,0.79163247,1.3495016,1
2017,17,087,Illinois,Johnson County,income,Low Income,0.9911381,0.65085602,1.3314202,1
2017,17,087,Illinois,Johnson County,income,Not Low-Income,1.1027168,0.75872016,1.4467134,1
2017,17,089,Illinois,Kane County,all,All,1.1131117,1.0765821,1.1496414,1
2017,17,089,Illinois,Kane County,income,Low Income,1.1473702,1.1002563,1.1944841,1
2017,17,089,Illinois,Kane County,income,Not Low-Income,0.99986678,0.95695162,1.0427819,1
2017,17,091,Illinois,Kankakee County,all,All,0.98860961,0.90067178,1.0765475,1
2017,17,091,Illinois,Kankakee County,income,Low Income,0.97683364,0.8722713,1.081396,1
2017,17,091,Illinois,Kankakee County,income,Not Low-Income,0.9007827,0.78879911,1.0127664,1
2017,17,093,Illinois,Kendall County,all,All,1.0010084,0.9324851,1.0695317,1
2017,17,093,Illinois,Kendall County,income,Low Income,0.99958372,0.88550979,1.1136576,1
2017,17,093,Illinois,Kendall County,income,Not Low-Income,0.99964863,0.93140489,1.0678923,1
2017,17,095,Illinois,Knox County,all,All,0.94522923,0.80712873,1.0833298,1
2017,17,095,Illinois,Knox County,income,Low Income,0.96609086,0.80694884,1.1252329,1
2017,17,095,Illinois,Knox County,income,Not Low-Income,0.88210636,0.69976956,1.0644432,1
2017,17,097,Illinois,Lake County,all,All,1.0234355,0.99087483,1.0559962,1
2017,17,097,Illinois,Lake County,income,Low Income,1.0101819,0.9604125,1.0599513,1
2017,17,097,Illinois,Lake County,income,Not Low-Income,1.0257407,0.99155098,1.0599304,1
2017,17,099,Illinois,LaSalle County,all,All,0.98373687,0.8921693,1.0753044,1
2017,17,099,Illinois,LaSalle County,income,Low Income,1.0060288,0.89206016,1.1199974,1
2017,17,099,Illinois,LaSalle County,income,Not Low-Income,0.92547101,0.81470698,1.0362351,1
2017,17,101,Illinois,Lawrence County,all,All,1.0991617,0.85053056,1.3477929,1
2017,17,101,Illinois,Lawrence County,income,Low Income,1.0729271,0.75196087,1.3938934,1
2017,17,101,Illinois,Lawrence County,income,Not Low-Income,1.1969668,0.90558553,1.488348,1
2017,17,103,Illinois,Lee County,all,All,0.82955188,0.65050906,1.0085948,1
2017,17,103,Illinois,Lee County,income,Low Income,0.84815979,0.62383687,1.0724827,1
2017,17,103,Illinois,Lee County,income,Not Low-Income,0.74392223,0.52932131,0.95852315,1
2017,17,105,Illinois,Livingston County,all,All,0.91805333,0.75755572,1.0785509,1
2017,17,105,Illinois,Livingston County,income,Low Income,0.96936983,0.74956298,1.1891767,1
2017,17,105,Illinois,Livingston County,income,Not Low-Income,0.90012908,0.72155172,1.0787064,1
2017,17,107,Illinois,Logan County,all,All,1.2317172,1.0422083,1.4212261,1
2017,17,107,Illinois,Logan County,income,Low Income,1.1348664,0.89130807,1.3784246,1
2017,17,107,Illinois,Logan County,income,Not Low-Income,1.1669302,0.94037861,1.3934819,1
2017,17,109,Illinois,McDonough County,all,All,0.8543703,0.62450159,1.084239,3
2017,17,109,Illinois,McDonough County,income,Low Income,1.7274365,0.22862631,3.2262468,3
2017,17,109,Illinois,McDonough County,income,Not Low-Income,0.79544306,0.52299362,1.0678924,3
2017,17,111,Illinois,McHenry County,all,All,1.0433218,0.99372107,1.0929226,1
2017,17,111,Illinois,McHenry County,income,Low Income,1.1033536,1.0228678,1.1838394,1
2017,17,111,Illinois,McHenry County,income,Not Low-Income,0.99347544,0.94352454,1.0434263,1
2017,17,113,Illinois,McLean County,all,All,0.75874501,0.68530858,0.83218145,1
2017,17,113,Illinois,McLean County,income,Low Income,0.70339775,0.59502703,0.81176847,1
2017,17,113,Illinois,McLean County,income,Not Low-Income,0.78521764,0.70781118,0.86262411,1
2017,17,115,Illinois,Macon County,all,All,0.86053973,0.76843458,0.95264488,1
2017,17,115,Illinois,Macon County,income,Low Income,0.83603942,0.72578514,0.94629371,1
2017,17,115,Illinois,Macon County,income,Not Low-Income,0.7188006,0.60100776,0.83659345,1
2017,17,117,Illinois,Macoupin County,all,All,1.1811259,1.0551424,1.3071094,1
2017,17,117,Illinois,Macoupin County,income,Low Income,1.1519949,0.99967867,1.3043112,1
2017,17,117,Illinois,Macoupin County,income,Not Low-Income,1.1243196,0.96698046,1.2816586,1
2017,17,119,Illinois,Madison County,all,All,0.90054679,0.84183574,0.95925784,1
2017,17,119,Illinois,Madison County,income,Low Income,0.95270628,0.87747484,1.0279377,1
2017,17,119,Illinois,Madison County,income,Not Low-Income,0.80407429,0.73545772,0.87269086,1
2017,17,121,Illinois,Marion County,all,All,1.137578,0.97994065,1.2952154,1
2017,17,121,Illinois,Marion County,income,Low Income,1.0986987,0.932621,1.2647765,1
2017,17,121,Illinois,Marion County,income,Not Low-Income,1.203737,0.95771343,1.4497606,1
2017,17,123,Illinois,Marshall County,all,All,0.86553997,0.61989868,1.1111813,1
2017,17,123,Illinois,Marshall County,income,Low Income,0.77209777,0.46546525,1.0787302,1
2017,17,123,Illinois,Marshall County,income,Not Low-Income,0.86671317,0.57103372,1.1623926,1
2017,17,125,Illinois,Mason County,all,All,1.0564393,0.80123872,1.3116398,1
2017,17,125,Illinois,Mason County,income,Low Income,1.0107938,0.65219158,1.369396,1
2017,17,125,Illinois,Mason County,income,Not Low-Income,1.0392506,0.73091865,1.3475826,1
2017,17,127,Illinois,Massac County,all,All,1.0738245,0.83154023,1.3161088,1
2017,17,127,Illinois,Massac County,income,Low Income,0.97021663,0.68544775,1.2549855,1
2017,17,127,Illinois,Massac County,income,Not Low-Income,1.1423063,0.83067656,1.4539361,1
2017,17,129,Illinois,Menard County,all,All,1.0746837,0.77817762,1.3711897,1
2017,17,129,Illinois,Menard County,income,Low Income,0.98332834,0.55656672,1.41009,3
2017,17,129,Illinois,Menard County,income,Not Low-Income,1.0529737,0.72904235,1.3769052,1
2017,17,131,Illinois,Mercer County,all,All,0.92700291,0.6463753,1.2076305,1
2017,17,131,Illinois,Mercer County,income,Low Income,0.8832022,0.48715651,1.2792479,1
2017,17,131,Illinois,Mercer County,income,Not Low-Income,0.90309644,0.59898609,1.2072067,1
2017,17,133,Illinois,Monroe County,all,All,1.1452593,0.97413111,1.3163874,1
2017,17,133,Illinois,Monroe County,income,Low Income,1.1948982,0.78228527,1.6075112,1
2017,17,133,Illinois,Monroe County,income,Not Low-Income,1.177882,1.020238,1.3355259,1
2017,17,135,Illinois,Montgomery County,all,All,1.305616,1.1186713,1.4925607,1
2017,17,135,Illinois,Montgomery County,income,Low Income,1.3508343,1.1302869,1.5713816,1
2017,17,135,Illinois,Montgomery County,income,Not Low-Income,1.2309644,0.99220073,1.4697281,1
2017,17,137,Illinois,Morgan County,all,All,0.86889136,0.70040983,1.0373728,1
2017,17,137,Illinois,Morgan County,income,Low Income,0.84164959,0.64114207,1.0421571,1
2017,17,137,Illinois,Morgan County,income,Not Low-Income,0.79307222,0.57888234,1.0072621,1
2017,17,139,Illinois,Moultrie County,all,All,0.99953526,0.70674163,1.292329,1
2017,17,139,Illinois,Moultrie County,income,Low Income,0.97474575,0.60298961,1.3465018,1
2017,17,139,Illinois,Moultrie County,income,Not Low-Income,1.0627223,0.71812314,1.4073215,1
2017,17,141,Illinois,Ogle County,all,All,1.0488967,0.92126715,1.1765262,1
2017,17,141,Illinois,Ogle County,income,Low Income,1.0322895,0.85207009,1.2125089,1
2017,17,141,Illinois,Ogle County,income,Not Low-Income,1.0231421,0.88427866,1.1620055,1
2017,17,143,Illinois,Peoria County,all,All,1.0071136,0.93593013,1.078297,1
2017,17,143,Illinois,Peoria County,income,Low Income,1.0059396,0.91757208,1.0943071,1
2017,17,143,Illinois,Peoria County,income,Not Low-Income,0.95915586,0.87337619,1.0449356,1
2017,17,145,Illinois,Perry County,all,All,1.0227106,0.81134588,1.2340752,1
2017,17,145,Illinois,Perry County,income,Low Income,1.0900223,0.83330333,1.3467413,1
2017,17,145,Illinois,Perry County,income,Not Low-Income,0.95863241,0.69802296,1.2192419,1
2017,17,147,Illinois,Piatt County,all,All,1.1750078,0.9821859,1.3678297,1
2017,17,147,Illinois,Piatt County,income,Low Income,1.229867,0.94033396,1.5194,1
2017,17,147,Illinois,Piatt County,income,Not Low-Income,1.1454823,0.94416475,1.3467999,1
2017,17,149,Illinois,Pike County,all,All,1.2336075,0.98642683,1.4807882,1
2017,17,149,Illinois,Pike County,income,Low Income,1.3098552,1.0062906,1.6134199,1
2017,17,149,Illinois,Pike County,income,Not Low-Income,1.1187353,0.817761,1.4197096,1
2017,17,151,Illinois,Pope County,all,All,1.3430482,0.84911329,1.8369831,1
2017,17,151,Illinois,Pope County,income,Low Income,1.3339427,0.76495326,1.902932,3
2017,17,151,Illinois,Pope County,income,Not Low-Income,1.6106156,-0.157028,3.3782592,3
2017,17,153,Illinois,Pulaski County,all,All,1.0463523,0.6516152,1.4410893,1
2017,17,153,Illinois,Pulaski County,income,Low Income,1.0851505,0.70321947,1.4670814,1
2017,17,153,Illinois,Pulaski County,income,Not Low-Income,NA,NA,NA,NA
2017,17,155,Illinois,Putnam County,all,All,0.54954046,0.1021999,0.99688101,1
2017,17,155,Illinois,Putnam County,income,Low Income,NA,NA,NA,NA
2017,17,155,Illinois,Putnam County,income,Not Low-Income,0.47636005,0.029508557,0.92321157,1
2017,17,157,Illinois,Randolph County,all,All,1.2259728,1.0395705,1.4123751,1
2017,17,157,Illinois,Randolph County,income,Low Income,1.255638,1.0191907,1.4920853,1
2017,17,157,Illinois,Randolph County,income,Not Low-Income,1.1904037,0.97082955,1.4099779,1
2017,17,159,Illinois,Richland County,all,All,0.93229711,0.68328035,1.1813139,1
2017,17,159,Illinois,Richland County,income,Low Income,0.95618576,0.63665867,1.2757128,1
2017,17,159,Illinois,Richland County,income,Not Low-Income,0.87086004,0.58051693,1.1612031,1
2017,17,161,Illinois,Rock Island County,all,All,1.0032799,0.92347687,1.0830829,1
2017,17,161,Illinois,Rock Island County,income,Low Income,1.0483564,0.95596182,1.140751,1
2017,17,161,Illinois,Rock Island County,income,Not Low-Income,0.93835157,0.83383888,1.0428642,1
2017,17,163,Illinois,St. Clair County,all,All,1.2295319,1.1720226,1.2870412,1
2017,17,163,Illinois,St. Clair County,income,Low Income,1.1910286,1.1199533,1.2621039,1
2017,17,163,Illinois,St. Clair County,income,Not Low-Income,1.2000402,1.1304095,1.269671,1
2017,17,165,Illinois,Saline County,all,All,1.3461624,1.1718713,1.5204536,1
2017,17,165,Illinois,Saline County,income,Low Income,1.3665005,1.1704049,1.5625961,1
2017,17,165,Illinois,Saline County,income,Not Low-Income,1.2199209,0.98023838,1.4596033,1
2017,17,167,Illinois,Sangamon County,all,All,0.8585754,0.7917887,0.92536211,1
2017,17,167,Illinois,Sangamon County,income,Low Income,0.87015152,0.78021234,0.9600907,1
2017,17,167,Illinois,Sangamon County,income,Not Low-Income,0.8153109,0.74048889,0.8901329,1
2017,17,169,Illinois,Schuyler County,all,All,0.78081363,0.4187077,1.1429195,1
2017,17,169,Illinois,Schuyler County,income,Low Income,0.84762448,0.38256779,1.3126812,1
2017,17,169,Illinois,Schuyler County,income,Not Low-Income,0.74433178,0.32197154,1.166692,1
2017,17,171,Illinois,Scott County,all,All,0.89982378,0.51597905,1.2836685,1
2017,17,171,Illinois,Scott County,income,Low Income,1.0307242,0.53689253,1.5245558,1
2017,17,171,Illinois,Scott County,income,Not Low-Income,0.80072689,0.35378081,1.247673,1
2017,17,173,Illinois,Shelby County,all,All,1.1530031,0.94645059,1.3595556,1
2017,17,173,Illinois,Shelby County,income,Low Income,1.1152374,0.85446799,1.3760067,1
2017,17,173,Illinois,Shelby County,income,Not Low-Income,1.1633507,0.91873747,1.4079639,1
2017,17,175,Illinois,Stark County,all,All,0.94073349,0.48123214,1.4002348,3
2017,17,175,Illinois,Stark County,income,Low Income,0.84361202,0.24006462,1.4471594,3
2017,17,175,Illinois,Stark County,income,Not Low-Income,1.0336256,0.50864989,1.5586014,3
2017,17,177,Illinois,Stephenson County,all,All,0.89337766,0.75031823,1.0364372,1
2017,17,177,Illinois,Stephenson County,income,Low Income,0.8138929,0.6467911,0.9809947,1
2017,17,177,Illinois,Stephenson County,income,Not Low-Income,0.9226234,0.73725581,1.107991,1
2017,17,179,Illinois,Tazewell County,all,All,0.95128512,0.87172943,1.0308409,1
2017,17,179,Illinois,Tazewell County,income,Low Income,0.89480114,0.74649787,1.0431044,1
2017,17,179,Illinois,Tazewell County,income,Not Low-Income,0.94889086,0.86349481,1.034287,1
2017,17,181,Illinois,Union County,all,All,1.3415309,1.1338019,1.5492599,1
2017,17,181,Illinois,Union County,income,Low Income,1.2964938,1.0522398,1.5407478,1
2017,17,181,Illinois,Union County,income,Not Low-Income,1.3745955,1.1082247,1.6409663,1
2017,17,183,Illinois,Vermilion County,all,All,1.0008117,0.8968032,1.1048203,1
2017,17,183,Illinois,Vermilion County,income,Low Income,0.9784252,0.86291796,1.0939325,1
2017,17,183,Illinois,Vermilion County,income,Not Low-Income,0.97215104,0.82597911,1.118323,1
2017,17,185,Illinois,Wabash County,all,All,1.1870942,0.90531749,1.468871,1
2017,17,185,Illinois,Wabash County,income,Low Income,1.12213,0.79534793,1.4489121,1
2017,17,185,Illinois,Wabash County,income,Not Low-Income,1.2014837,0.83138055,1.5715868,1
2017,17,187,Illinois,Warren County,all,All,1.0995581,0.86055601,1.3385602,1
2017,17,187,Illinois,Warren County,income,Low Income,1.3344431,1.0795268,1.5893594,1
2017,17,187,Illinois,Warren County,income,Not Low-Income,0.68255705,0.30926493,1.0558492,1
2017,17,189,Illinois,Washington County,all,All,1.0321555,0.75298953,1.3113215,1
2017,17,189,Illinois,Washington County,income,Low Income,1.234189,0.81156415,1.656814,3
2017,17,189,Illinois,Washington County,income,Not Low-Income,0.91172796,0.62052095,1.202935,1
2017,17,191,Illinois,Wayne County,all,All,1.0550182,0.81816208,1.2918743,1
2017,17,191,Illinois,Wayne County,income,Low Income,1.0871983,0.81130999,1.3630866,1
2017,17,191,Illinois,Wayne County,income,Not Low-Income,0.96405804,0.65396672,1.2741493,1
2017,17,193,Illinois,White County,all,All,1.2022341,0.95108002,1.4533882,1
2017,17,193,Illinois,White County,income,Low Income,1.1759239,0.88082224,1.4710256,1
2017,17,193,Illinois,White County,income,Not Low-Income,1.2145078,0.89206213,1.5369536,1
2017,17,195,Illinois,Whiteside County,all,All,1.0951942,0.97330731,1.2170811,1
2017,17,195,Illinois,Whiteside County,income,Low Income,1.0601189,0.91011906,1.2101188,1
2017,17,195,Illinois,Whiteside County,income,Not Low-Income,1.0488676,0.8999694,1.1977658,1
2017,17,197,Illinois,Will County,all,All,1.1075776,1.0758356,1.1393195,1
2017,17,197,Illinois,Will County,income,Low Income,1.1414536,1.0947809,1.1881263,1
2017,17,197,Illinois,Will County,income,Not Low-Income,1.0994259,1.0657241,1.1331277,1
2017,17,199,Illinois,Williamson County,all,All,1.0539837,0.94003648,1.167931,1
2017,17,199,Illinois,Williamson County,income,Low Income,0.9812358,0.84272957,1.119742,1
2017,17,199,Illinois,Williamson County,income,Not Low-Income,1.0819782,0.94133258,1.2226238,1
2017,17,201,Illinois,Winnebago County,all,All,1.0371294,0.98140341,1.0928555,1
2017,17,201,Illinois,Winnebago County,income,Low Income,1.0138348,0.94873476,1.0789349,1
2017,17,201,Illinois,Winnebago County,income,Not Low-Income,0.86831838,0.79475617,0.94188058,1
2017,17,203,Illinois,Woodford County,all,All,1.0574569,0.90426445,1.2106493,1
2017,17,203,Illinois,Woodford County,income,Low Income,1.0156156,0.72456712,1.3066641,1
2017,17,203,Illinois,Woodford County,income,Not Low-Income,1.0501261,0.90379083,1.1964613,1
2017,18,001,Indiana,Adams County,all,All,1.0052103,0.82103676,1.1893837,1
2017,18,001,Indiana,Adams County,income,Low Income,0.98251766,0.73724961,1.2277857,1
2017,18,001,Indiana,Adams County,income,Not Low-Income,0.99712938,0.78906399,1.2051948,1
2017,18,003,Indiana,Allen County,all,All,1.0155801,0.96517676,1.0659834,1
2017,18,003,Indiana,Allen County,income,Low Income,0.99240917,0.92954922,1.0552691,1
2017,18,003,Indiana,Allen County,income,Not Low-Income,0.93408203,0.87329066,0.9948734,1
2017,18,005,Indiana,Bartholomew County,all,All,1.029812,0.92562586,1.1339982,1
2017,18,005,Indiana,Bartholomew County,income,Low Income,0.94150227,0.80460501,1.0783995,1
2017,18,005,Indiana,Bartholomew County,income,Not Low-Income,1.0278167,0.90877044,1.1468629,1
2017,18,007,Indiana,Benton County,all,All,1.0331584,0.78031152,1.2860053,1
2017,18,007,Indiana,Benton County,income,Low Income,1.0746807,0.73775631,1.4116051,1
2017,18,007,Indiana,Benton County,income,Not Low-Income,1.0288225,0.74333268,1.3143123,1
2017,18,009,Indiana,Blackford County,all,All,1.0799429,0.79992765,1.3599583,1
2017,18,009,Indiana,Blackford County,income,Low Income,1.0158684,0.7001856,1.3315513,1
2017,18,009,Indiana,Blackford County,income,Not Low-Income,1.0909238,0.70909858,1.472749,1
2017,18,011,Indiana,Boone County,all,All,0.99278194,0.88709646,1.0984674,1
2017,18,011,Indiana,Boone County,income,Low Income,0.98332328,0.77520233,1.1914443,1
2017,18,011,Indiana,Boone County,income,Not Low-Income,0.96443135,0.86441934,1.0644433,1
2017,18,013,Indiana,Brown County,all,All,1.1149526,0.83067375,1.3992314,1
2017,18,013,Indiana,Brown County,income,Low Income,1.020869,0.66699594,1.3747422,1
2017,18,013,Indiana,Brown County,income,Not Low-Income,1.1119258,0.76716626,1.4566854,1
2017,18,015,Indiana,Carroll County,all,All,0.76241297,0.54321295,0.98161298,1
2017,18,015,Indiana,Carroll County,income,Low Income,0.85343337,0.57011956,1.1367472,1
2017,18,015,Indiana,Carroll County,income,Not Low-Income,0.71545219,0.46164465,0.96925974,1
2017,18,017,Indiana,Cass County,all,All,0.99466425,0.84820539,1.1411231,1
2017,18,017,Indiana,Cass County,income,Low Income,0.95191509,0.7758683,1.1279619,1
2017,18,017,Indiana,Cass County,income,Not Low-Income,1.0088034,0.82531047,1.1922963,1
2017,18,019,Indiana,Clark County,all,All,0.98793113,0.89864671,1.0772156,1
2017,18,019,Indiana,Clark County,income,Low Income,0.94535917,0.83342916,1.0572891,1
2017,18,019,Indiana,Clark County,income,Not Low-Income,1.0014871,0.89486444,1.1081098,1
2017,18,021,Indiana,Clay County,all,All,0.81722957,0.64415848,0.99030066,1
2017,18,021,Indiana,Clay County,income,Low Income,0.8084181,0.5950579,1.0217783,1
2017,18,021,Indiana,Clay County,income,Not Low-Income,0.81040543,0.60048836,1.0203224,1
2017,18,023,Indiana,Clinton County,all,All,1.0190922,0.87332827,1.1648561,1
2017,18,023,Indiana,Clinton County,income,Low Income,1.1100614,0.94217438,1.2779484,1
2017,18,023,Indiana,Clinton County,income,Not Low-Income,0.86268061,0.67021686,1.0551444,1
2017,18,025,Indiana,Crawford County,all,All,1.1787235,0.87943733,1.4780096,1
2017,18,025,Indiana,Crawford County,income,Low Income,1.1790056,0.83232188,1.5256894,1
2017,18,025,Indiana,Crawford County,income,Not Low-Income,1.1216574,0.72377831,1.5195364,1
2017,18,027,Indiana,Daviess County,all,All,0.962506,0.78361529,1.1413966,1
2017,18,027,Indiana,Daviess County,income,Low Income,0.91850054,0.70291609,1.1340851,1
2017,18,027,Indiana,Daviess County,income,Not Low-Income,0.97500896,0.75252312,1.1974947,1
2017,18,029,Indiana,Dearborn County,all,All,1.0728368,0.94440454,1.201269,1
2017,18,029,Indiana,Dearborn County,income,Low Income,0.95370424,0.76550555,1.1419029,1
2017,18,029,Indiana,Dearborn County,income,Not Low-Income,1.1017976,0.9658094,1.2377857,1
2017,18,031,Indiana,Decatur County,all,All,0.9101454,0.73195046,1.0883404,1
2017,18,031,Indiana,Decatur County,income,Low Income,0.86605686,0.6398958,1.0922179,1
2017,18,031,Indiana,Decatur County,income,Not Low-Income,0.95336837,0.74350572,1.163231,1
2017,18,033,Indiana,DeKalb County,all,All,1.0810796,0.94129479,1.2208644,1
2017,18,033,Indiana,DeKalb County,income,Low Income,1.1070294,0.9194594,1.2945995,1
2017,18,033,Indiana,DeKalb County,income,Not Low-Income,1.0378201,0.88061535,1.1950248,1
2017,18,035,Indiana,Delaware County,all,All,0.88270444,0.79042155,0.97498733,1
2017,18,035,Indiana,Delaware County,income,Low Income,0.8487339,0.73877877,0.95868903,1
2017,18,035,Indiana,Delaware County,income,Not Low-Income,0.88492244,0.76849025,1.0013547,1
2017,18,037,Indiana,Dubois County,all,All,0.92465144,0.78822994,1.0610729,1
2017,18,037,Indiana,Dubois County,income,Low Income,0.84207833,0.64040607,1.0437506,1
2017,18,037,Indiana,Dubois County,income,Not Low-Income,0.90443289,0.76041502,1.0484508,1
2017,18,039,Indiana,Elkhart County,all,All,1.0291142,0.96788561,1.0903429,1
2017,18,039,Indiana,Elkhart County,income,Low Income,1.0051986,0.93249232,1.0779049,1
2017,18,039,Indiana,Elkhart County,income,Not Low-Income,0.97479111,0.89678282,1.0527993,1
2017,18,041,Indiana,Fayette County,all,All,1.2442547,1.0518928,1.4366167,1
2017,18,041,Indiana,Fayette County,income,Low Income,1.1380317,0.92400223,1.3520613,1
2017,18,041,Indiana,Fayette County,income,Not Low-Income,1.3269471,1.0537909,1.6001033,1
2017,18,043,Indiana,Floyd County,all,All,1.0845482,0.97750592,1.1915905,1
2017,18,043,Indiana,Floyd County,income,Low Income,0.97105134,0.82197195,1.1201308,1
2017,18,043,Indiana,Floyd County,income,Not Low-Income,1.1058095,0.98853451,1.2230844,1
2017,18,045,Indiana,Fountain County,all,All,1.2010245,0.97879809,1.423251,1
2017,18,045,Indiana,Fountain County,income,Low Income,1.2615499,0.96246326,1.5606366,1
2017,18,045,Indiana,Fountain County,income,Not Low-Income,1.1390748,0.88980752,1.3883421,1
2017,18,047,Indiana,Franklin County,all,All,1.0988182,0.86902386,1.3286126,1
2017,18,047,Indiana,Franklin County,income,Low Income,1.0038526,0.71536887,1.2923363,1
2017,18,047,Indiana,Franklin County,income,Not Low-Income,1.126142,0.852359,1.399925,1
2017,18,049,Indiana,Fulton County,all,All,0.97514808,0.76334769,1.1869485,1
2017,18,049,Indiana,Fulton County,income,Low Income,0.88912749,0.62505633,1.1531986,1
2017,18,049,Indiana,Fulton County,income,Not Low-Income,1.0267459,0.77157432,1.2819176,1
2017,18,051,Indiana,Gibson County,all,All,0.93404973,0.77143443,1.096665,1
2017,18,051,Indiana,Gibson County,income,Low Income,0.86521989,0.63569486,1.0947449,1
2017,18,051,Indiana,Gibson County,income,Not Low-Income,0.91583353,0.73911732,1.0925498,1
2017,18,053,Indiana,Grant County,all,All,0.90203774,0.79049486,1.0135807,1
2017,18,053,Indiana,Grant County,income,Low Income,0.83886874,0.70953679,0.96820068,1
2017,18,053,Indiana,Grant County,income,Not Low-Income,0.83650273,0.68957275,0.98343271,1
2017,18,055,Indiana,Greene County,all,All,0.88678235,0.72689283,1.0466719,1
2017,18,055,Indiana,Greene County,income,Low Income,0.86286747,0.65652186,1.0692132,1
2017,18,055,Indiana,Greene County,income,Not Low-Income,0.86050582,0.67477632,1.0462353,1
2017,18,057,Indiana,Hamilton County,all,All,0.99207103,0.94590944,1.0382326,1
2017,18,057,Indiana,Hamilton County,income,Low Income,1.0028789,0.90283626,1.1029215,1
2017,18,057,Indiana,Hamilton County,income,Not Low-Income,0.98733413,0.94443083,1.0302374,1
2017,18,059,Indiana,Hancock County,all,All,1.0337839,0.93148041,1.1360874,1
2017,18,059,Indiana,Hancock County,income,Low Income,0.90622443,0.73468363,1.0777652,1
2017,18,059,Indiana,Hancock County,income,Not Low-Income,1.0488226,0.94722509,1.1504202,1
2017,18,061,Indiana,Harrison County,all,All,0.95062375,0.80220628,1.0990412,1
2017,18,061,Indiana,Harrison County,income,Low Income,0.95612323,0.75515085,1.1570956,1
2017,18,061,Indiana,Harrison County,income,Not Low-Income,0.93021578,0.7645458,1.0958858,1
2017,18,063,Indiana,Hendricks County,all,All,1.0059514,0.93899196,1.0729109,1
2017,18,063,Indiana,Hendricks County,income,Low Income,0.99901563,0.88321906,1.1148123,1
2017,18,063,Indiana,Hendricks County,income,Not Low-Income,1.0000817,0.93434888,1.0658145,1
2017,18,065,Indiana,Henry County,all,All,0.97791731,0.84411675,1.1117178,1
2017,18,065,Indiana,Henry County,income,Low Income,0.95790946,0.79090446,1.1249145,1
2017,18,065,Indiana,Henry County,income,Not Low-Income,0.93408048,0.77351338,1.0946475,1
2017,18,067,Indiana,Howard County,all,All,0.95033956,0.84842843,1.0522507,1
2017,18,067,Indiana,Howard County,income,Low Income,0.85202426,0.72792304,0.97612548,1
2017,18,067,Indiana,Howard County,income,Not Low-Income,0.9774183,0.85203487,1.1028017,1
2017,18,069,Indiana,Huntington County,all,All,1.1192842,0.95851076,1.2800575,1
2017,18,069,Indiana,Huntington County,income,Low Income,1.1505339,0.93578804,1.3652798,1
2017,18,069,Indiana,Huntington County,income,Not Low-Income,1.0695096,0.88767827,1.251341,1
2017,18,071,Indiana,Jackson County,all,All,0.87998259,0.73748255,1.0224826,1
2017,18,071,Indiana,Jackson County,income,Low Income,0.73790562,0.56452245,0.9112888,1
2017,18,071,Indiana,Jackson County,income,Not Low-Income,0.97365177,0.79459894,1.1527046,1
2017,18,073,Indiana,Jasper County,all,All,0.99631298,0.83176351,1.1608624,1
2017,18,073,Indiana,Jasper County,income,Low Income,1.0172254,0.8008281,1.2336227,1
2017,18,073,Indiana,Jasper County,income,Not Low-Income,0.96759945,0.77978903,1.1554099,1
2017,18,075,Indiana,Jay County,all,All,0.87948364,0.68257606,1.0763912,1
2017,18,075,Indiana,Jay County,income,Low Income,0.97868466,0.74581254,1.2115568,1
2017,18,075,Indiana,Jay County,income,Not Low-Income,0.79908192,0.54836404,1.0497998,1
2017,18,077,Indiana,Jefferson County,all,All,0.86042672,0.68597513,1.0348784,1
2017,18,077,Indiana,Jefferson County,income,Low Income,0.82240808,0.60839105,1.0364251,1
2017,18,077,Indiana,Jefferson County,income,Not Low-Income,0.85158271,0.63826919,1.0648962,1
2017,18,079,Indiana,Jennings County,all,All,0.83297133,0.65870672,1.0072359,1
2017,18,079,Indiana,Jennings County,income,Low Income,0.79102492,0.58885783,0.99319202,1
2017,18,079,Indiana,Jennings County,income,Not Low-Income,0.79900861,0.56456196,1.0334553,1
2017,18,081,Indiana,Johnson County,all,All,0.99406314,0.92265165,1.0654746,1
2017,18,081,Indiana,Johnson County,income,Low Income,0.92059249,0.82014728,1.0210377,1
2017,18,081,Indiana,Johnson County,income,Not Low-Income,1.0178694,0.94032151,1.0954171,1
2017,18,083,Indiana,Knox County,all,All,0.97770375,0.81845254,1.136955,1
2017,18,083,Indiana,Knox County,income,Low Income,0.91042805,0.7138136,1.1070426,1
2017,18,083,Indiana,Knox County,income,Not Low-Income,0.97367162,0.78072685,1.1666163,1
2017,18,085,Indiana,Kosciusko County,all,All,0.90822774,0.80562907,1.0108265,1
2017,18,085,Indiana,Kosciusko County,income,Low Income,0.87817234,0.750597,1.0057477,1
2017,18,085,Indiana,Kosciusko County,income,Not Low-Income,0.8805725,0.75690246,1.0042425,1
2017,18,087,Indiana,LaGrange County,all,All,1.0912082,0.94423532,1.2381811,1
