year,state,county,state_name,county_name,subgroup,subgroup_type,ratio_living_wage,ratio_living_wage_quality
2018,34,039,New Jersey,Union County,"Trade, Transit, Utilities",industry,0.8044,Strong
2018,34,039,New Jersey,Union County,Information Services,industry,1.1,Strong
2018,34,039,New Jersey,Union County,Professional Services,industry,1.3408,Strong
2018,34,039,New Jersey,Union County,Education and Health,industry,0.7283,Strong
2018,34,039,New Jersey,Union County,Leisure and Other,industry,0.3986,Strong
2018,34,041,New Jersey,Warren County,All,all,0.7066,Strong
2018,34,041,New Jersey,Warren County,Goods Producing,industry,0.9864,Strong
2018,34,041,New Jersey,Warren County,Public Administration,industry,0.9554,Strong
2018,34,041,New Jersey,Warren County,"Trade, Transit, Utilities",industry,0.584,Strong
2018,34,041,New Jersey,Warren County,Information Services,industry,0.7258,Weak
2018,34,041,New Jersey,Warren County,Professional Services,industry,0.8897,Strong
2018,34,041,New Jersey,Warren County,Education and Health,industry,0.6579,Strong
2018,34,041,New Jersey,Warren County,Leisure and Other,industry,0.3415,Strong
2018,35,001,New Mexico,Bernalillo County,All,all,0.7705,Strong
2018,35,001,New Mexico,Bernalillo County,Goods Producing,industry,0.8077,Strong
2018,35,001,New Mexico,Bernalillo County,Public Administration,industry,1.0113,Strong
2018,35,001,New Mexico,Bernalillo County,"Trade, Transit, Utilities",industry,0.6261,Strong
2018,35,001,New Mexico,Bernalillo County,Information Services,industry,0.8576,Strong
2018,35,001,New Mexico,Bernalillo County,Professional Services,industry,0.9902,Strong
2018,35,001,New Mexico,Bernalillo County,Education and Health,industry,0.7367,Strong
2018,35,001,New Mexico,Bernalillo County,Leisure and Other,industry,0.4402,Strong
2018,35,003,New Mexico,Catron County,All,all,0.5216,Strong
2018,35,003,New Mexico,Catron County,Goods Producing,industry,0.5067,Weak
2018,35,003,New Mexico,Catron County,Public Administration,industry,0.7952,Strong
2018,35,003,New Mexico,Catron County,"Trade, Transit, Utilities",industry,0.3536,Weak
2018,35,003,New Mexico,Catron County,Information Services,industry,NA,NA
2018,35,003,New Mexico,Catron County,Professional Services,industry,NA,NA
2018,35,003,New Mexico,Catron County,Education and Health,industry,0.2771,Weak
2018,35,003,New Mexico,Catron County,Leisure and Other,industry,NA,NA
2018,35,005,New Mexico,Chaves County,All,all,0.587,Strong
2018,35,005,New Mexico,Chaves County,Goods Producing,industry,0.6921,Strong
2018,35,005,New Mexico,Chaves County,Public Administration,industry,0.8538,Strong
2018,35,005,New Mexico,Chaves County,"Trade, Transit, Utilities",industry,0.5485,Strong
2018,35,005,New Mexico,Chaves County,Information Services,industry,0.4827,Weak
2018,35,005,New Mexico,Chaves County,Professional Services,industry,0.6737,Strong
2018,35,005,New Mexico,Chaves County,Education and Health,industry,0.6143,Strong
2018,35,005,New Mexico,Chaves County,Leisure and Other,industry,0.346,Strong
2018,35,006,New Mexico,Cibola County,All,all,0.6122,Strong
2018,35,006,New Mexico,Cibola County,Goods Producing,industry,0.9667,Strong
2018,35,006,New Mexico,Cibola County,Public Administration,industry,0.7973,Strong
2018,35,006,New Mexico,Cibola County,"Trade, Transit, Utilities",industry,0.5586,Strong
2018,35,006,New Mexico,Cibola County,Information Services,industry,0.8427,Weak
2018,35,006,New Mexico,Cibola County,Professional Services,industry,0.6817,Strong
2018,35,006,New Mexico,Cibola County,Education and Health,industry,0.5841,Strong
2018,35,006,New Mexico,Cibola County,Leisure and Other,industry,0.4495,Strong
2018,35,007,New Mexico,Colfax County,All,all,0.5346,Strong
2018,35,007,New Mexico,Colfax County,Goods Producing,industry,0.622,Strong
2018,35,007,New Mexico,Colfax County,Public Administration,industry,0.7964,Strong
2018,35,007,New Mexico,Colfax County,"Trade, Transit, Utilities",industry,0.4801,Strong
2018,35,007,New Mexico,Colfax County,Information Services,industry,0.3391,Weak
2018,35,007,New Mexico,Colfax County,Professional Services,industry,0.6427,Strong
2018,35,007,New Mexico,Colfax County,Education and Health,industry,0.5285,Strong
2018,35,007,New Mexico,Colfax County,Leisure and Other,industry,0.372,Strong
2018,35,009,New Mexico,Curry County,All,all,0.5834,Strong
2018,35,009,New Mexico,Curry County,Goods Producing,industry,0.6528,Strong
2018,35,009,New Mexico,Curry County,Public Administration,industry,0.7201,Strong
2018,35,009,New Mexico,Curry County,"Trade, Transit, Utilities",industry,0.5649,Strong
2018,35,009,New Mexico,Curry County,Information Services,industry,0.5641,Weak
2018,35,009,New Mexico,Curry County,Professional Services,industry,0.7139,Strong
2018,35,009,New Mexico,Curry County,Education and Health,industry,0.616,Strong
2018,35,009,New Mexico,Curry County,Leisure and Other,industry,0.3243,Strong
2018,35,011,New Mexico,De Baca County,All,all,0.5617,Strong
2018,35,011,New Mexico,De Baca County,Goods Producing,industry,0.6544,Weak
2018,35,011,New Mexico,De Baca County,Public Administration,industry,0.584,Strong
2018,35,011,New Mexico,De Baca County,"Trade, Transit, Utilities",industry,0.566,Weak
2018,35,011,New Mexico,De Baca County,Information Services,industry,NA,NA
2018,35,011,New Mexico,De Baca County,Professional Services,industry,NA,NA
2018,35,011,New Mexico,De Baca County,Education and Health,industry,NA,NA
2018,35,011,New Mexico,De Baca County,Leisure and Other,industry,NA,NA
2018,35,013,New Mexico,Doña Ana County,All,all,0.6492,Strong
2018,35,013,New Mexico,Doña Ana County,Goods Producing,industry,0.6386,Strong
2018,35,013,New Mexico,Doña Ana County,Public Administration,industry,1.0022,Strong
2018,35,013,New Mexico,Doña Ana County,"Trade, Transit, Utilities",industry,0.5366,Strong
2018,35,013,New Mexico,Doña Ana County,Information Services,industry,0.5172,Strong
2018,35,013,New Mexico,Doña Ana County,Professional Services,industry,0.7407,Strong
2018,35,013,New Mexico,Doña Ana County,Education and Health,industry,0.6263,Strong
2018,35,013,New Mexico,Doña Ana County,Leisure and Other,industry,0.3664,Strong
2018,35,015,New Mexico,Eddy County,All,all,0.9594,Strong
2018,35,015,New Mexico,Eddy County,Goods Producing,industry,1.2174,Strong
2018,35,015,New Mexico,Eddy County,Public Administration,industry,1.0209,Strong
2018,35,015,New Mexico,Eddy County,"Trade, Transit, Utilities",industry,0.7924,Strong
2018,35,015,New Mexico,Eddy County,Information Services,industry,0.6772,Weak
2018,35,015,New Mexico,Eddy County,Professional Services,industry,1.0417,Strong
2018,35,015,New Mexico,Eddy County,Education and Health,industry,0.7465,Strong
2018,35,015,New Mexico,Eddy County,Leisure and Other,industry,0.5119,Strong
2018,35,017,New Mexico,Grant County,All,all,0.6957,Strong
2018,35,017,New Mexico,Grant County,Goods Producing,industry,1.1372,Strong
2018,35,017,New Mexico,Grant County,Public Administration,industry,0.8258,Strong
2018,35,017,New Mexico,Grant County,"Trade, Transit, Utilities",industry,0.4676,Strong
2018,35,017,New Mexico,Grant County,Information Services,industry,0.949,Weak
2018,35,017,New Mexico,Grant County,Professional Services,industry,0.635,Strong
2018,35,017,New Mexico,Grant County,Education and Health,industry,0.5717,Strong
2018,35,017,New Mexico,Grant County,Leisure and Other,industry,0.3001,Strong
2018,35,019,New Mexico,Guadalupe County,All,all,0.5111,Strong
2018,35,019,New Mexico,Guadalupe County,Goods Producing,industry,0.724,Weak
2018,35,019,New Mexico,Guadalupe County,Public Administration,industry,0.7037,Strong
2018,35,019,New Mexico,Guadalupe County,"Trade, Transit, Utilities",industry,0.4671,Weak
2018,35,019,New Mexico,Guadalupe County,Information Services,industry,NA,NA
2018,35,019,New Mexico,Guadalupe County,Professional Services,industry,NA,NA
2018,35,019,New Mexico,Guadalupe County,Education and Health,industry,0.775,Strong
2018,35,019,New Mexico,Guadalupe County,Leisure and Other,industry,0.486,Weak
2018,35,021,New Mexico,Harding County,All,all,0.5797,Strong
2018,35,021,New Mexico,Harding County,Goods Producing,industry,0.6219,Weak
2018,35,021,New Mexico,Harding County,Public Administration,industry,0.6029,Weak
2018,35,021,New Mexico,Harding County,"Trade, Transit, Utilities",industry,0.424,Weak
2018,35,021,New Mexico,Harding County,Information Services,industry,NA,NA
2018,35,021,New Mexico,Harding County,Professional Services,industry,NA,NA
2018,35,021,New Mexico,Harding County,Education and Health,industry,NA,NA
2018,35,021,New Mexico,Harding County,Leisure and Other,industry,0.2586,Weak
2018,35,023,New Mexico,Hidalgo County,All,all,0.6624,Strong
2018,35,023,New Mexico,Hidalgo County,Goods Producing,industry,0.5137,Weak
2018,35,023,New Mexico,Hidalgo County,Public Administration,industry,1.0099,Strong
2018,35,023,New Mexico,Hidalgo County,"Trade, Transit, Utilities",industry,0.504,Strong
2018,35,023,New Mexico,Hidalgo County,Information Services,industry,0.6219,Weak
2018,35,023,New Mexico,Hidalgo County,Professional Services,industry,NA,NA
2018,35,023,New Mexico,Hidalgo County,Education and Health,industry,0.4433,Weak
2018,35,023,New Mexico,Hidalgo County,Leisure and Other,industry,NA,NA
2018,35,025,New Mexico,Lea County,All,all,0.868,Strong
2018,35,025,New Mexico,Lea County,Goods Producing,industry,1.148,Strong
2018,35,025,New Mexico,Lea County,Public Administration,industry,0.8222,Strong
2018,35,025,New Mexico,Lea County,"Trade, Transit, Utilities",industry,0.8589,Strong
2018,35,025,New Mexico,Lea County,Information Services,industry,0.6964,Weak
2018,35,025,New Mexico,Lea County,Professional Services,industry,0.8368,Strong
2018,35,025,New Mexico,Lea County,Education and Health,industry,0.6656,Strong
2018,35,025,New Mexico,Lea County,Leisure and Other,industry,0.5323,Strong
2018,35,027,New Mexico,Lincoln County,All,all,0.5093,Strong
2018,35,027,New Mexico,Lincoln County,Goods Producing,industry,0.4943,Strong
2018,35,027,New Mexico,Lincoln County,Public Administration,industry,0.7558,Strong
2018,35,027,New Mexico,Lincoln County,"Trade, Transit, Utilities",industry,0.4693,Strong
2018,35,027,New Mexico,Lincoln County,Information Services,industry,0.4376,Weak
2018,35,027,New Mexico,Lincoln County,Professional Services,industry,0.6023,Strong
2018,35,027,New Mexico,Lincoln County,Education and Health,industry,0.8494,Strong
2018,35,027,New Mexico,Lincoln County,Leisure and Other,industry,0.3518,Strong
2018,35,028,New Mexico,Los Alamos County,All,all,1.3101,Strong
2018,35,028,New Mexico,Los Alamos County,Goods Producing,industry,0.8285,Strong
2018,35,028,New Mexico,Los Alamos County,Public Administration,industry,NA,NA
2018,35,028,New Mexico,Los Alamos County,"Trade, Transit, Utilities",industry,0.5168,Strong
2018,35,028,New Mexico,Los Alamos County,Information Services,industry,0.6643,Weak
2018,35,028,New Mexico,Los Alamos County,Professional Services,industry,1.2216,Strong
2018,35,028,New Mexico,Los Alamos County,Education and Health,industry,0.7388,Strong
2018,35,028,New Mexico,Los Alamos County,Leisure and Other,industry,0.3005,Strong
2018,35,029,New Mexico,Luna County,All,all,0.5973,Strong
2018,35,029,New Mexico,Luna County,Goods Producing,industry,0.5313,Strong
2018,35,029,New Mexico,Luna County,Public Administration,industry,1.0952,Strong
2018,35,029,New Mexico,Luna County,"Trade, Transit, Utilities",industry,0.5076,Strong
2018,35,029,New Mexico,Luna County,Information Services,industry,NA,NA
2018,35,029,New Mexico,Luna County,Professional Services,industry,0.5867,Strong
2018,35,029,New Mexico,Luna County,Education and Health,industry,0.5982,Strong
2018,35,029,New Mexico,Luna County,Leisure and Other,industry,NA,NA
2018,35,031,New Mexico,McKinley County,All,all,0.5855,Strong
2018,35,031,New Mexico,McKinley County,Goods Producing,industry,0.6845,Strong
2018,35,031,New Mexico,McKinley County,Public Administration,industry,0.8646,Strong
2018,35,031,New Mexico,McKinley County,"Trade, Transit, Utilities",industry,0.496,Strong
2018,35,031,New Mexico,McKinley County,Information Services,industry,0.4404,Weak
2018,35,031,New Mexico,McKinley County,Professional Services,industry,0.5338,Strong
2018,35,031,New Mexico,McKinley County,Education and Health,industry,0.4639,Strong
2018,35,031,New Mexico,McKinley County,Leisure and Other,industry,0.3405,Strong
2018,35,033,New Mexico,Mora County,All,all,0.5342,Strong
2018,35,033,New Mexico,Mora County,Goods Producing,industry,0.5831,Weak
2018,35,033,New Mexico,Mora County,Public Administration,industry,0.6564,Strong
2018,35,033,New Mexico,Mora County,"Trade, Transit, Utilities",industry,0.6819,Weak
2018,35,033,New Mexico,Mora County,Information Services,industry,NA,NA
2018,35,033,New Mexico,Mora County,Professional Services,industry,NA,NA
2018,35,033,New Mexico,Mora County,Education and Health,industry,0.3358,Strong
2018,35,033,New Mexico,Mora County,Leisure and Other,industry,0.438,Weak
2018,35,035,New Mexico,Otero County,All,all,0.6379,Strong
2018,35,035,New Mexico,Otero County,Goods Producing,industry,0.6344,Strong
2018,35,035,New Mexico,Otero County,Public Administration,industry,0.7656,Strong
2018,35,035,New Mexico,Otero County,"Trade, Transit, Utilities",industry,0.5021,Strong
2018,35,035,New Mexico,Otero County,Information Services,industry,0.7098,Weak
2018,35,035,New Mexico,Otero County,Professional Services,industry,0.7019,Strong
2018,35,035,New Mexico,Otero County,Education and Health,industry,0.751,Strong
2018,35,035,New Mexico,Otero County,Leisure and Other,industry,0.4009,Strong
2018,35,037,New Mexico,Quay County,All,all,0.5375,Strong
2018,35,037,New Mexico,Quay County,Goods Producing,industry,0.4856,Strong
2018,35,037,New Mexico,Quay County,Public Administration,industry,0.6806,Strong
2018,35,037,New Mexico,Quay County,"Trade, Transit, Utilities",industry,0.512,Strong
2018,35,037,New Mexico,Quay County,Information Services,industry,0.475,Weak
2018,35,037,New Mexico,Quay County,Professional Services,industry,0.6589,Strong
2018,35,037,New Mexico,Quay County,Education and Health,industry,0.7618,Strong
2018,35,037,New Mexico,Quay County,Leisure and Other,industry,0.3184,Strong
2018,35,039,New Mexico,Rio Arriba County,All,all,0.6034,Strong
2018,35,039,New Mexico,Rio Arriba County,Goods Producing,industry,0.7442,Strong
2018,35,039,New Mexico,Rio Arriba County,Public Administration,industry,0.76,Strong
2018,35,039,New Mexico,Rio Arriba County,"Trade, Transit, Utilities",industry,0.5076,Strong
2018,35,039,New Mexico,Rio Arriba County,Information Services,industry,0.4944,Weak
2018,35,039,New Mexico,Rio Arriba County,Professional Services,industry,0.7891,Strong
2018,35,039,New Mexico,Rio Arriba County,Education and Health,industry,0.7609,Strong
2018,35,039,New Mexico,Rio Arriba County,Leisure and Other,industry,0.4236,Strong
2018,35,041,New Mexico,Roosevelt County,All,all,0.5855,Strong
2018,35,041,New Mexico,Roosevelt County,Goods Producing,industry,0.5968,Strong
2018,35,041,New Mexico,Roosevelt County,Public Administration,industry,0.7402,Strong
2018,35,041,New Mexico,Roosevelt County,"Trade, Transit, Utilities",industry,0.57,Strong
2018,35,041,New Mexico,Roosevelt County,Information Services,industry,NA,NA
2018,35,041,New Mexico,Roosevelt County,Professional Services,industry,0.6265,Strong
2018,35,041,New Mexico,Roosevelt County,Education and Health,industry,0.5088,Strong
2018,35,041,New Mexico,Roosevelt County,Leisure and Other,industry,NA,NA
2018,35,043,New Mexico,Sandoval County,All,all,0.6556,Strong
2018,35,043,New Mexico,Sandoval County,Goods Producing,industry,1.155,Strong
2018,35,043,New Mexico,Sandoval County,Public Administration,industry,0.79,Strong
2018,35,043,New Mexico,Sandoval County,"Trade, Transit, Utilities",industry,0.5627,Strong
2018,35,043,New Mexico,Sandoval County,Information Services,industry,0.8525,Strong
2018,35,043,New Mexico,Sandoval County,Professional Services,industry,0.6865,Strong
2018,35,043,New Mexico,Sandoval County,Education and Health,industry,0.5686,Strong
2018,35,043,New Mexico,Sandoval County,Leisure and Other,industry,0.4144,Strong
2018,35,045,New Mexico,San Juan County,All,all,0.76,Strong
2018,35,045,New Mexico,San Juan County,Goods Producing,industry,1.118,Strong
2018,35,045,New Mexico,San Juan County,Public Administration,industry,0.8779,Strong
2018,35,045,New Mexico,San Juan County,"Trade, Transit, Utilities",industry,0.7911,Strong
2018,35,045,New Mexico,San Juan County,Information Services,industry,0.4986,Weak
2018,35,045,New Mexico,San Juan County,Professional Services,industry,0.6621,Strong
2018,35,045,New Mexico,San Juan County,Education and Health,industry,0.7419,Strong
2018,35,045,New Mexico,San Juan County,Leisure and Other,industry,0.4193,Strong
2018,35,047,New Mexico,San Miguel County,All,all,0.5096,Strong
2018,35,047,New Mexico,San Miguel County,Goods Producing,industry,0.5644,Strong
2018,35,047,New Mexico,San Miguel County,Public Administration,industry,0.7714,Strong
2018,35,047,New Mexico,San Miguel County,"Trade, Transit, Utilities",industry,0.3811,Strong
2018,35,047,New Mexico,San Miguel County,Information Services,industry,0.6775,Weak
2018,35,047,New Mexico,San Miguel County,Professional Services,industry,0.5794,Strong
2018,35,047,New Mexico,San Miguel County,Education and Health,industry,0.4205,Strong
2018,35,047,New Mexico,San Miguel County,Leisure and Other,industry,0.2865,Strong
2018,35,049,New Mexico,Santa Fe County,All,all,0.6921,Strong
2018,35,049,New Mexico,Santa Fe County,Goods Producing,industry,0.6045,Strong
2018,35,049,New Mexico,Santa Fe County,Public Administration,industry,0.8911,Strong
2018,35,049,New Mexico,Santa Fe County,"Trade, Transit, Utilities",industry,0.5494,Strong
2018,35,049,New Mexico,Santa Fe County,Information Services,industry,0.8639,Strong
2018,35,049,New Mexico,Santa Fe County,Professional Services,industry,1.2135,Strong
2018,35,049,New Mexico,Santa Fe County,Education and Health,industry,0.7277,Strong
2018,35,049,New Mexico,Santa Fe County,Leisure and Other,industry,0.5061,Strong
2018,35,051,New Mexico,Sierra County,All,all,0.5107,Strong
2018,35,051,New Mexico,Sierra County,Goods Producing,industry,0.5384,Strong
2018,35,051,New Mexico,Sierra County,Public Administration,industry,0.8077,Strong
2018,35,051,New Mexico,Sierra County,"Trade, Transit, Utilities",industry,0.4216,Strong
2018,35,051,New Mexico,Sierra County,Information Services,industry,0.4043,Weak
2018,35,051,New Mexico,Sierra County,Professional Services,industry,0.5077,Strong
2018,35,051,New Mexico,Sierra County,Education and Health,industry,0.5549,Strong
2018,35,051,New Mexico,Sierra County,Leisure and Other,industry,0.2666,Strong
2018,35,053,New Mexico,Socorro County,All,all,0.6342,Strong
2018,35,053,New Mexico,Socorro County,Goods Producing,industry,0.6167,Strong
2018,35,053,New Mexico,Socorro County,Public Administration,industry,0.8368,Strong
2018,35,053,New Mexico,Socorro County,"Trade, Transit, Utilities",industry,0.4756,Strong
2018,35,053,New Mexico,Socorro County,Information Services,industry,1.3499,Weak
2018,35,053,New Mexico,Socorro County,Professional Services,industry,0.8103,Strong
2018,35,053,New Mexico,Socorro County,Education and Health,industry,0.544,Strong
2018,35,053,New Mexico,Socorro County,Leisure and Other,industry,0.2821,Strong
2018,35,055,New Mexico,Taos County,All,all,0.5277,Strong
2018,35,055,New Mexico,Taos County,Goods Producing,industry,0.6132,Strong
2018,35,055,New Mexico,Taos County,Public Administration,industry,0.784,Strong
2018,35,055,New Mexico,Taos County,"Trade, Transit, Utilities",industry,0.4762,Strong
2018,35,055,New Mexico,Taos County,Information Services,industry,0.724,Weak
2018,35,055,New Mexico,Taos County,Professional Services,industry,0.6787,Strong
2018,35,055,New Mexico,Taos County,Education and Health,industry,0.6385,Strong
2018,35,055,New Mexico,Taos County,Leisure and Other,industry,0.3734,Strong
2018,35,057,New Mexico,Torrance County,All,all,0.5652,Strong
2018,35,057,New Mexico,Torrance County,Goods Producing,industry,0.5627,Strong
2018,35,057,New Mexico,Torrance County,Public Administration,industry,0.7001,Strong
2018,35,057,New Mexico,Torrance County,"Trade, Transit, Utilities",industry,0.6134,Strong
2018,35,057,New Mexico,Torrance County,Information Services,industry,0.6472,Weak
2018,35,057,New Mexico,Torrance County,Professional Services,industry,0.7845,Strong
2018,35,057,New Mexico,Torrance County,Education and Health,industry,0.5449,Strong
2018,35,057,New Mexico,Torrance County,Leisure and Other,industry,0.3967,Strong
2018,35,059,New Mexico,Union County,All,all,0.5885,Strong
2018,35,059,New Mexico,Union County,Goods Producing,industry,0.6853,Strong
2018,35,059,New Mexico,Union County,Public Administration,industry,0.6823,Strong
2018,35,059,New Mexico,Union County,"Trade, Transit, Utilities",industry,0.4636,Weak
2018,35,059,New Mexico,Union County,Information Services,industry,0.753,Weak
2018,35,059,New Mexico,Union County,Professional Services,industry,0.7759,Weak
2018,35,059,New Mexico,Union County,Education and Health,industry,0.7169,Weak
2018,35,059,New Mexico,Union County,Leisure and Other,industry,0.3404,Strong
2018,35,061,New Mexico,Valencia County,All,all,0.5745,Strong
2018,35,061,New Mexico,Valencia County,Goods Producing,industry,0.8373,Strong
2018,35,061,New Mexico,Valencia County,Public Administration,industry,0.7277,Strong
2018,35,061,New Mexico,Valencia County,"Trade, Transit, Utilities",industry,0.4943,Strong
2018,35,061,New Mexico,Valencia County,Information Services,industry,1.7624,Weak
2018,35,061,New Mexico,Valencia County,Professional Services,industry,0.5728,Strong
2018,35,061,New Mexico,Valencia County,Education and Health,industry,0.4182,Strong
2018,35,061,New Mexico,Valencia County,Leisure and Other,industry,0.3274,Strong
2018,36,001,New York,Albany County,All,all,0.7327,Strong
2018,36,001,New York,Albany County,Goods Producing,industry,0.9333,Strong
2018,36,001,New York,Albany County,Public Administration,industry,0.8547,Strong
2018,36,001,New York,Albany County,"Trade, Transit, Utilities",industry,0.5412,Strong
2018,36,001,New York,Albany County,Information Services,industry,1.1209,Strong
2018,36,001,New York,Albany County,Professional Services,industry,0.9399,Strong
2018,36,001,New York,Albany County,Education and Health,industry,0.6484,Strong
2018,36,001,New York,Albany County,Leisure and Other,industry,0.3918,Strong
2018,36,003,New York,Allegany County,All,all,0.5384,Strong
2018,36,003,New York,Allegany County,Goods Producing,industry,0.7841,Strong
2018,36,003,New York,Allegany County,Public Administration,industry,0.6747,Strong
2018,36,003,New York,Allegany County,"Trade, Transit, Utilities",industry,0.4047,Strong
2018,36,003,New York,Allegany County,Information Services,industry,0.3301,Weak
2018,36,003,New York,Allegany County,Professional Services,industry,0.5198,Strong
2018,36,003,New York,Allegany County,Education and Health,industry,0.5011,Strong
2018,36,003,New York,Allegany County,Leisure and Other,industry,0.2499,Strong
2018,36,005,New York,Bronx County,All,all,0.6246,Strong
2018,36,005,New York,Bronx County,Goods Producing,industry,0.7451,Strong
2018,36,005,New York,Bronx County,Public Administration,industry,0.888,Strong
2018,36,005,New York,Bronx County,"Trade, Transit, Utilities",industry,0.493,Strong
2018,36,005,New York,Bronx County,Information Services,industry,0.7986,Strong
2018,36,005,New York,Bronx County,Professional Services,industry,0.5515,Strong
2018,36,005,New York,Bronx County,Education and Health,industry,0.6106,Strong
2018,36,005,New York,Bronx County,Leisure and Other,industry,0.392,Strong
2018,36,007,New York,Broome County,All,all,0.5925,Strong
2018,36,007,New York,Broome County,Goods Producing,industry,0.8359,Strong
2018,36,007,New York,Broome County,Public Administration,industry,0.7685,Strong
2018,36,007,New York,Broome County,"Trade, Transit, Utilities",industry,0.4867,Strong
2018,36,007,New York,Broome County,Information Services,industry,0.554,Strong
2018,36,007,New York,Broome County,Professional Services,industry,0.6791,Strong
2018,36,007,New York,Broome County,Education and Health,industry,0.653,Strong
2018,36,007,New York,Broome County,Leisure and Other,industry,0.2774,Strong
2018,36,009,New York,Cattaraugus County,All,all,0.5427,Strong
2018,36,009,New York,Cattaraugus County,Goods Producing,industry,0.7665,Strong
2018,36,009,New York,Cattaraugus County,Public Administration,industry,0.7097,Strong
2018,36,009,New York,Cattaraugus County,"Trade, Transit, Utilities",industry,0.4378,Strong
2018,36,009,New York,Cattaraugus County,Information Services,industry,0.7038,Weak
2018,36,009,New York,Cattaraugus County,Professional Services,industry,0.7359,Strong
2018,36,009,New York,Cattaraugus County,Education and Health,industry,0.5089,Strong
2018,36,009,New York,Cattaraugus County,Leisure and Other,industry,0.2946,Strong
2018,36,011,New York,Cayuga County,All,all,0.591,Strong
2018,36,011,New York,Cayuga County,Goods Producing,industry,0.7359,Strong
2018,36,011,New York,Cayuga County,Public Administration,industry,0.7419,Strong
2018,36,011,New York,Cayuga County,"Trade, Transit, Utilities",industry,0.4968,Strong
2018,36,011,New York,Cayuga County,Information Services,industry,0.6181,Weak
2018,36,011,New York,Cayuga County,Professional Services,industry,0.7154,Strong
2018,36,011,New York,Cayuga County,Education and Health,industry,0.5571,Strong
2018,36,011,New York,Cayuga County,Leisure and Other,industry,0.2928,Strong
2018,36,013,New York,Chautauqua County,All,all,0.5419,Strong
2018,36,013,New York,Chautauqua County,Goods Producing,industry,0.7327,Strong
2018,36,013,New York,Chautauqua County,Public Administration,industry,0.7386,Strong
2018,36,013,New York,Chautauqua County,"Trade, Transit, Utilities",industry,0.4448,Strong
2018,36,013,New York,Chautauqua County,Information Services,industry,0.5194,Strong
2018,36,013,New York,Chautauqua County,Professional Services,industry,0.5402,Strong
2018,36,013,New York,Chautauqua County,Education and Health,industry,0.5004,Strong
2018,36,013,New York,Chautauqua County,Leisure and Other,industry,0.2717,Strong
2018,36,015,New York,Chemung County,All,all,0.6209,Strong
2018,36,015,New York,Chemung County,Goods Producing,industry,0.8166,Strong
2018,36,015,New York,Chemung County,Public Administration,industry,0.8265,Strong
2018,36,015,New York,Chemung County,"Trade, Transit, Utilities",industry,0.5206,Strong
2018,36,015,New York,Chemung County,Information Services,industry,0.7287,Weak
2018,36,015,New York,Chemung County,Professional Services,industry,0.7318,Strong
2018,36,015,New York,Chemung County,Education and Health,industry,0.603,Strong
2018,36,015,New York,Chemung County,Leisure and Other,industry,0.3005,Strong
2018,36,017,New York,Chenango County,All,all,0.6119,Strong
2018,36,017,New York,Chenango County,Goods Producing,industry,0.8256,Strong
2018,36,017,New York,Chenango County,Public Administration,industry,0.6447,Strong
2018,36,017,New York,Chenango County,"Trade, Transit, Utilities",industry,0.4401,Strong
2018,36,017,New York,Chenango County,Information Services,industry,0.6315,Weak
2018,36,017,New York,Chenango County,Professional Services,industry,0.6866,Strong
2018,36,017,New York,Chenango County,Education and Health,industry,0.4198,Strong
2018,36,017,New York,Chenango County,Leisure and Other,industry,0.2518,Strong
2018,36,019,New York,Clinton County,All,all,0.6015,Strong
2018,36,019,New York,Clinton County,Goods Producing,industry,0.7381,Strong
2018,36,019,New York,Clinton County,Public Administration,industry,0.9025,Strong
2018,36,019,New York,Clinton County,"Trade, Transit, Utilities",industry,0.4705,Strong
2018,36,019,New York,Clinton County,Information Services,industry,0.5898,Weak
2018,36,019,New York,Clinton County,Professional Services,industry,0.5253,Strong
2018,36,019,New York,Clinton County,Education and Health,industry,0.6733,Strong
2018,36,019,New York,Clinton County,Leisure and Other,industry,0.2966,Strong
2018,36,021,New York,Columbia County,All,all,0.5314,Strong
2018,36,021,New York,Columbia County,Goods Producing,industry,0.6016,Strong
2018,36,021,New York,Columbia County,Public Administration,industry,0.6958,Strong
2018,36,021,New York,Columbia County,"Trade, Transit, Utilities",industry,0.4788,Strong
2018,36,021,New York,Columbia County,Information Services,industry,0.7243,Strong
2018,36,021,New York,Columbia County,Professional Services,industry,0.5965,Strong
2018,36,021,New York,Columbia County,Education and Health,industry,0.5254,Strong
2018,36,021,New York,Columbia County,Leisure and Other,industry,0.3655,Strong
2018,36,023,New York,Cortland County,All,all,0.5487,Strong
2018,36,023,New York,Cortland County,Goods Producing,industry,0.7563,Strong
2018,36,023,New York,Cortland County,Public Administration,industry,0.7155,Strong
2018,36,023,New York,Cortland County,"Trade, Transit, Utilities",industry,0.4318,Strong
2018,36,023,New York,Cortland County,Information Services,industry,0.4636,Weak
2018,36,023,New York,Cortland County,Professional Services,industry,0.6881,Strong
2018,36,023,New York,Cortland County,Education and Health,industry,0.5591,Strong
2018,36,023,New York,Cortland County,Leisure and Other,industry,0.3442,Strong
2018,36,025,New York,Delaware County,All,all,0.6006,Strong
2018,36,025,New York,Delaware County,Goods Producing,industry,0.8615,Strong
2018,36,025,New York,Delaware County,Public Administration,industry,0.6794,Strong
2018,36,025,New York,Delaware County,"Trade, Transit, Utilities",industry,0.4764,Strong
2018,36,025,New York,Delaware County,Information Services,industry,0.6076,Strong
2018,36,025,New York,Delaware County,Professional Services,industry,0.5587,Strong
