year,state,county,adults,children,wage
2018,17,077,2 Adults (1 Working),3 Children,27.41
2018,17,077,2 Adults (Both Working),0 Children,8.88
2018,17,077,2 Adults (Both Working),1 Child,13.38
2018,17,077,2 Adults (Both Working),2 Children,15.82
2018,17,077,2 Adults (Both Working),3 Children,18.43
2018,17,079,1 Adult,0 Children,10.69
2018,17,079,1 Adult,1 Child,24
2018,17,079,1 Adult,2 Children,28.89
2018,17,079,1 Adult,3 Children,35.95
2018,17,079,2 Adults (1 Working),0 Children,17.99
2018,17,079,2 Adults (1 Working),1 Child,21.92
2018,17,079,2 Adults (1 Working),2 Children,24.45
2018,17,079,2 Adults (1 Working),3 Children,27.91
2018,17,079,2 Adults (Both Working),0 Children,9
2018,17,079,2 Adults (Both Working),1 Child,13.33
2018,17,079,2 Adults (Both Working),2 Children,15.77
2018,17,079,2 Adults (Both Working),3 Children,18.68
2018,17,081,1 Adult,0 Children,10.64
2018,17,081,1 Adult,1 Child,24.05
2018,17,081,1 Adult,2 Children,28.94
2018,17,081,1 Adult,3 Children,35.19
2018,17,081,2 Adults (1 Working),0 Children,17.63
2018,17,081,2 Adults (1 Working),1 Child,21.97
2018,17,081,2 Adults (1 Working),2 Children,24.49
2018,17,081,2 Adults (1 Working),3 Children,27.14
2018,17,081,2 Adults (Both Working),0 Children,8.81
2018,17,081,2 Adults (Both Working),1 Child,13.35
2018,17,081,2 Adults (Both Working),2 Children,15.79
2018,17,081,2 Adults (Both Working),3 Children,18.29
2018,17,083,1 Adult,0 Children,11.76
2018,17,083,1 Adult,1 Child,25.5
2018,17,083,1 Adult,2 Children,30.38
2018,17,083,1 Adult,3 Children,37.37
2018,17,083,2 Adults (1 Working),0 Children,18.75
2018,17,083,2 Adults (1 Working),1 Child,23.42
2018,17,083,2 Adults (1 Working),2 Children,25.94
2018,17,083,2 Adults (1 Working),3 Children,29.33
2018,17,083,2 Adults (Both Working),0 Children,9.38
2018,17,083,2 Adults (Both Working),1 Child,14.07
2018,17,083,2 Adults (Both Working),2 Children,16.51
2018,17,083,2 Adults (Both Working),3 Children,19.39
2018,17,085,1 Adult,0 Children,10.81
2018,17,085,1 Adult,1 Child,24
2018,17,085,1 Adult,2 Children,28.89
2018,17,085,1 Adult,3 Children,35.78
2018,17,085,2 Adults (1 Working),0 Children,18.07
2018,17,085,2 Adults (1 Working),1 Child,21.92
2018,17,085,2 Adults (1 Working),2 Children,24.45
2018,17,085,2 Adults (1 Working),3 Children,27.74
2018,17,085,2 Adults (Both Working),0 Children,9.03
2018,17,085,2 Adults (Both Working),1 Child,13.33
2018,17,085,2 Adults (Both Working),2 Children,15.77
2018,17,085,2 Adults (Both Working),3 Children,18.59
2018,17,087,1 Adult,0 Children,10.69
2018,17,087,1 Adult,1 Child,24
2018,17,087,1 Adult,2 Children,28.89
2018,17,087,1 Adult,3 Children,35.18
2018,17,087,2 Adults (1 Working),0 Children,17.53
2018,17,087,2 Adults (1 Working),1 Child,21.92
2018,17,087,2 Adults (1 Working),2 Children,24.45
2018,17,087,2 Adults (1 Working),3 Children,27.14
2018,17,087,2 Adults (Both Working),0 Children,8.76
2018,17,087,2 Adults (Both Working),1 Child,13.33
2018,17,087,2 Adults (Both Working),2 Children,15.77
2018,17,087,2 Adults (Both Working),3 Children,18.29
2018,17,089,1 Adult,0 Children,13.6
2018,17,089,1 Adult,1 Child,27.39
2018,17,089,1 Adult,2 Children,32.28
2018,17,089,1 Adult,3 Children,39.52
2018,17,089,2 Adults (1 Working),0 Children,20.93
2018,17,089,2 Adults (1 Working),1 Child,25.31
2018,17,089,2 Adults (1 Working),2 Children,27.83
2018,17,089,2 Adults (1 Working),3 Children,31.48
2018,17,089,2 Adults (Both Working),0 Children,10.46
2018,17,089,2 Adults (Both Working),1 Child,15.02
2018,17,089,2 Adults (Both Working),2 Children,17.46
2018,17,089,2 Adults (Both Working),3 Children,20.46
2018,17,091,1 Adult,0 Children,11.43
2018,17,091,1 Adult,1 Child,25.29
2018,17,091,1 Adult,2 Children,30.17
2018,17,091,1 Adult,3 Children,37.3
2018,17,091,2 Adults (1 Working),0 Children,18.49
2018,17,091,2 Adults (1 Working),1 Child,23.2
2018,17,091,2 Adults (1 Working),2 Children,25.73
2018,17,091,2 Adults (1 Working),3 Children,29.26
2018,17,091,2 Adults (Both Working),0 Children,9.25
2018,17,091,2 Adults (Both Working),1 Child,13.97
2018,17,091,2 Adults (Both Working),2 Children,16.41
2018,17,091,2 Adults (Both Working),3 Children,19.35
2018,17,093,1 Adult,0 Children,13.68
2018,17,093,1 Adult,1 Child,27.54
2018,17,093,1 Adult,2 Children,32.43
2018,17,093,1 Adult,3 Children,41.13
2018,17,093,2 Adults (1 Working),0 Children,20.2
2018,17,093,2 Adults (1 Working),1 Child,25.46
2018,17,093,2 Adults (1 Working),2 Children,27.98
2018,17,093,2 Adults (1 Working),3 Children,33.09
2018,17,093,2 Adults (Both Working),0 Children,10.1
2018,17,093,2 Adults (Both Working),1 Child,15.09
2018,17,093,2 Adults (Both Working),2 Children,17.53
2018,17,093,2 Adults (Both Working),3 Children,21.26
2018,17,095,1 Adult,0 Children,10.53
2018,17,095,1 Adult,1 Child,24
2018,17,095,1 Adult,2 Children,28.89
2018,17,095,1 Adult,3 Children,35.38
2018,17,095,2 Adults (1 Working),0 Children,17.53
2018,17,095,2 Adults (1 Working),1 Child,21.92
2018,17,095,2 Adults (1 Working),2 Children,24.45
2018,17,095,2 Adults (1 Working),3 Children,27.34
2018,17,095,2 Adults (Both Working),0 Children,8.76
2018,17,095,2 Adults (Both Working),1 Child,13.33
2018,17,095,2 Adults (Both Working),2 Children,15.77
2018,17,095,2 Adults (Both Working),3 Children,18.39
2018,17,097,1 Adult,0 Children,13.6
2018,17,097,1 Adult,1 Child,27.39
2018,17,097,1 Adult,2 Children,32.28
2018,17,097,1 Adult,3 Children,39.52
2018,17,097,2 Adults (1 Working),0 Children,20.93
2018,17,097,2 Adults (1 Working),1 Child,25.31
2018,17,097,2 Adults (1 Working),2 Children,27.83
2018,17,097,2 Adults (1 Working),3 Children,31.48
2018,17,097,2 Adults (Both Working),0 Children,10.46
2018,17,097,2 Adults (Both Working),1 Child,15.02
2018,17,097,2 Adults (Both Working),2 Children,17.46
2018,17,097,2 Adults (Both Working),3 Children,20.46
2018,17,099,1 Adult,0 Children,10.9
2018,17,099,1 Adult,1 Child,24.59
2018,17,099,1 Adult,2 Children,29.48
2018,17,099,1 Adult,3 Children,36.49
2018,17,099,2 Adults (1 Working),0 Children,17.97
2018,17,099,2 Adults (1 Working),1 Child,22.51
2018,17,099,2 Adults (1 Working),2 Children,25.03
2018,17,099,2 Adults (1 Working),3 Children,28.45
2018,17,099,2 Adults (Both Working),0 Children,8.98
2018,17,099,2 Adults (Both Working),1 Child,13.62
2018,17,099,2 Adults (Both Working),2 Children,16.06
2018,17,099,2 Adults (Both Working),3 Children,18.95
2018,17,101,1 Adult,0 Children,11.05
2018,17,101,1 Adult,1 Child,24
2018,17,101,1 Adult,2 Children,28.89
2018,17,101,1 Adult,3 Children,35.13
2018,17,101,2 Adults (1 Working),0 Children,17.53
2018,17,101,2 Adults (1 Working),1 Child,21.92
2018,17,101,2 Adults (1 Working),2 Children,24.45
2018,17,101,2 Adults (1 Working),3 Children,27.09
2018,17,101,2 Adults (Both Working),0 Children,8.76
2018,17,101,2 Adults (Both Working),1 Child,13.33
2018,17,101,2 Adults (Both Working),2 Children,15.77
2018,17,101,2 Adults (Both Working),3 Children,18.26
2018,17,103,1 Adult,0 Children,10.79
2018,17,103,1 Adult,1 Child,24.42
2018,17,103,1 Adult,2 Children,29.31
2018,17,103,1 Adult,3 Children,35.65
2018,17,103,2 Adults (1 Working),0 Children,17.84
2018,17,103,2 Adults (1 Working),1 Child,22.34
2018,17,103,2 Adults (1 Working),2 Children,24.86
2018,17,103,2 Adults (1 Working),3 Children,27.6
2018,17,103,2 Adults (Both Working),0 Children,8.92
2018,17,103,2 Adults (Both Working),1 Child,13.53
2018,17,103,2 Adults (Both Working),2 Children,15.97
2018,17,103,2 Adults (Both Working),3 Children,18.52
2018,17,105,1 Adult,0 Children,10.59
2018,17,105,1 Adult,1 Child,24.11
2018,17,105,1 Adult,2 Children,29
2018,17,105,1 Adult,3 Children,35.66
2018,17,105,2 Adults (1 Working),0 Children,17.61
2018,17,105,2 Adults (1 Working),1 Child,22.03
2018,17,105,2 Adults (1 Working),2 Children,24.55
2018,17,105,2 Adults (1 Working),3 Children,27.62
2018,17,105,2 Adults (Both Working),0 Children,8.8
2018,17,105,2 Adults (Both Working),1 Child,13.38
2018,17,105,2 Adults (Both Working),2 Children,15.82
2018,17,105,2 Adults (Both Working),3 Children,18.53
2018,17,107,1 Adult,0 Children,10.82
2018,17,107,1 Adult,1 Child,24.2
2018,17,107,1 Adult,2 Children,29.09
2018,17,107,1 Adult,3 Children,35.76
2018,17,107,2 Adults (1 Working),0 Children,17.68
2018,17,107,2 Adults (1 Working),1 Child,22.12
2018,17,107,2 Adults (1 Working),2 Children,24.64
2018,17,107,2 Adults (1 Working),3 Children,27.72
2018,17,107,2 Adults (Both Working),0 Children,8.84
2018,17,107,2 Adults (Both Working),1 Child,13.42
2018,17,107,2 Adults (Both Working),2 Children,15.86
2018,17,107,2 Adults (Both Working),3 Children,18.58
2018,17,109,1 Adult,0 Children,10.76
2018,17,109,1 Adult,1 Child,24.11
2018,17,109,1 Adult,2 Children,29
2018,17,109,1 Adult,3 Children,35.26
2018,17,109,2 Adults (1 Working),0 Children,17.79
2018,17,109,2 Adults (1 Working),1 Child,22.03
2018,17,109,2 Adults (1 Working),2 Children,24.55
2018,17,109,2 Adults (1 Working),3 Children,27.22
2018,17,109,2 Adults (Both Working),0 Children,8.9
2018,17,109,2 Adults (Both Working),1 Child,13.38
2018,17,109,2 Adults (Both Working),2 Children,15.82
2018,17,109,2 Adults (Both Working),3 Children,18.33
2018,17,111,1 Adult,0 Children,13.6
2018,17,111,1 Adult,1 Child,27.39
2018,17,111,1 Adult,2 Children,32.28
2018,17,111,1 Adult,3 Children,39.52
2018,17,111,2 Adults (1 Working),0 Children,20.93
2018,17,111,2 Adults (1 Working),1 Child,25.31
2018,17,111,2 Adults (1 Working),2 Children,27.83
2018,17,111,2 Adults (1 Working),3 Children,31.48
2018,17,111,2 Adults (Both Working),0 Children,10.46
2018,17,111,2 Adults (Both Working),1 Child,15.02
2018,17,111,2 Adults (Both Working),2 Children,17.46
2018,17,111,2 Adults (Both Working),3 Children,20.46
2018,17,113,1 Adult,0 Children,11.43
2018,17,113,1 Adult,1 Child,24.98
2018,17,113,1 Adult,2 Children,29.87
2018,17,113,1 Adult,3 Children,37.18
2018,17,113,2 Adults (1 Working),0 Children,18.32
2018,17,113,2 Adults (1 Working),1 Child,22.9
2018,17,113,2 Adults (1 Working),2 Children,25.43
2018,17,113,2 Adults (1 Working),3 Children,29.14
2018,17,113,2 Adults (Both Working),0 Children,9.16
2018,17,113,2 Adults (Both Working),1 Child,13.82
2018,17,113,2 Adults (Both Working),2 Children,16.26
2018,17,113,2 Adults (Both Working),3 Children,19.29
2018,17,115,1 Adult,0 Children,10.7
2018,17,115,1 Adult,1 Child,24.28
2018,17,115,1 Adult,2 Children,29.17
2018,17,115,1 Adult,3 Children,36.05
2018,17,115,2 Adults (1 Working),0 Children,17.82
2018,17,115,2 Adults (1 Working),1 Child,22.2
2018,17,115,2 Adults (1 Working),2 Children,24.72
2018,17,115,2 Adults (1 Working),3 Children,28.01
2018,17,115,2 Adults (Both Working),0 Children,8.91
2018,17,115,2 Adults (Both Working),1 Child,13.46
2018,17,115,2 Adults (Both Working),2 Children,15.9
2018,17,115,2 Adults (Both Working),3 Children,18.72
2018,17,117,1 Adult,0 Children,10.74
2018,17,117,1 Adult,1 Child,24
2018,17,117,1 Adult,2 Children,28.89
2018,17,117,1 Adult,3 Children,35.63
2018,17,117,2 Adults (1 Working),0 Children,17.53
2018,17,117,2 Adults (1 Working),1 Child,21.92
2018,17,117,2 Adults (1 Working),2 Children,24.45
2018,17,117,2 Adults (1 Working),3 Children,27.59
2018,17,117,2 Adults (Both Working),0 Children,8.76
2018,17,117,2 Adults (Both Working),1 Child,13.33
2018,17,117,2 Adults (Both Working),2 Children,15.77
2018,17,117,2 Adults (Both Working),3 Children,18.51
2018,17,119,1 Adult,0 Children,11.76
2018,17,119,1 Adult,1 Child,25.5
2018,17,119,1 Adult,2 Children,30.38
2018,17,119,1 Adult,3 Children,37.37
2018,17,119,2 Adults (1 Working),0 Children,18.75
2018,17,119,2 Adults (1 Working),1 Child,23.42
2018,17,119,2 Adults (1 Working),2 Children,25.94
2018,17,119,2 Adults (1 Working),3 Children,29.33
2018,17,119,2 Adults (Both Working),0 Children,9.38
2018,17,119,2 Adults (Both Working),1 Child,14.07
2018,17,119,2 Adults (Both Working),2 Children,16.51
2018,17,119,2 Adults (Both Working),3 Children,19.39
2018,17,121,1 Adult,0 Children,10.62
2018,17,121,1 Adult,1 Child,24
2018,17,121,1 Adult,2 Children,28.89
2018,17,121,1 Adult,3 Children,35.47
2018,17,121,2 Adults (1 Working),0 Children,17.53
2018,17,121,2 Adults (1 Working),1 Child,21.92
2018,17,121,2 Adults (1 Working),2 Children,24.45
2018,17,121,2 Adults (1 Working),3 Children,27.43
2018,17,121,2 Adults (Both Working),0 Children,8.76
2018,17,121,2 Adults (Both Working),1 Child,13.33
2018,17,121,2 Adults (Both Working),2 Children,15.77
2018,17,121,2 Adults (Both Working),3 Children,18.44
2018,17,123,1 Adult,0 Children,11.35
2018,17,123,1 Adult,1 Child,24.67
2018,17,123,1 Adult,2 Children,29.56
2018,17,123,1 Adult,3 Children,36.11
2018,17,123,2 Adults (1 Working),0 Children,18.2
2018,17,123,2 Adults (1 Working),1 Child,22.59
2018,17,123,2 Adults (1 Working),2 Children,25.11
2018,17,123,2 Adults (1 Working),3 Children,28.06
2018,17,123,2 Adults (Both Working),0 Children,9.1
2018,17,123,2 Adults (Both Working),1 Child,13.66
2018,17,123,2 Adults (Both Working),2 Children,16.1
2018,17,123,2 Adults (Both Working),3 Children,18.75
2018,17,125,1 Adult,0 Children,10.9
2018,17,125,1 Adult,1 Child,24.32
2018,17,125,1 Adult,2 Children,29.21
2018,17,125,1 Adult,3 Children,35.52
2018,17,125,2 Adults (1 Working),0 Children,17.76
2018,17,125,2 Adults (1 Working),1 Child,22.24
2018,17,125,2 Adults (1 Working),2 Children,24.76
2018,17,125,2 Adults (1 Working),3 Children,27.48
2018,17,125,2 Adults (Both Working),0 Children,8.88
2018,17,125,2 Adults (Both Working),1 Child,13.48
2018,17,125,2 Adults (Both Working),2 Children,15.92
2018,17,125,2 Adults (Both Working),3 Children,18.46
2018,17,127,1 Adult,0 Children,11.13
2018,17,127,1 Adult,1 Child,24.66
2018,17,127,1 Adult,2 Children,29.54
2018,17,127,1 Adult,3 Children,35.94
2018,17,127,2 Adults (1 Working),0 Children,18.19
2018,17,127,2 Adults (1 Working),1 Child,22.57
2018,17,127,2 Adults (1 Working),2 Children,25.1
2018,17,127,2 Adults (1 Working),3 Children,27.9
2018,17,127,2 Adults (Both Working),0 Children,9.09
2018,17,127,2 Adults (Both Working),1 Child,13.65
2018,17,127,2 Adults (Both Working),2 Children,16.09
2018,17,127,2 Adults (Both Working),3 Children,18.67
2018,17,129,1 Adult,0 Children,11.35
2018,17,129,1 Adult,1 Child,24.98
2018,17,129,1 Adult,2 Children,29.87
2018,17,129,1 Adult,3 Children,36.45
2018,17,129,2 Adults (1 Working),0 Children,18.38
2018,17,129,2 Adults (1 Working),1 Child,22.9
2018,17,129,2 Adults (1 Working),2 Children,25.43
2018,17,129,2 Adults (1 Working),3 Children,28.41
2018,17,129,2 Adults (Both Working),0 Children,9.19
2018,17,129,2 Adults (Both Working),1 Child,13.82
2018,17,129,2 Adults (Both Working),2 Children,16.26
2018,17,129,2 Adults (Both Working),3 Children,18.92
2018,17,131,1 Adult,0 Children,11.24
2018,17,131,1 Adult,1 Child,24.88
2018,17,131,1 Adult,2 Children,29.77
2018,17,131,1 Adult,3 Children,36.53
2018,17,131,2 Adults (1 Working),0 Children,18.32
2018,17,131,2 Adults (1 Working),1 Child,22.8
2018,17,131,2 Adults (1 Working),2 Children,25.32
2018,17,131,2 Adults (1 Working),3 Children,28.49
2018,17,131,2 Adults (Both Working),0 Children,9.16
2018,17,131,2 Adults (Both Working),1 Child,13.76
2018,17,131,2 Adults (Both Working),2 Children,16.2
2018,17,131,2 Adults (Both Working),3 Children,18.97
2018,17,133,1 Adult,0 Children,11.76
2018,17,133,1 Adult,1 Child,25.5
2018,17,133,1 Adult,2 Children,30.38
2018,17,133,1 Adult,3 Children,37.37
2018,17,133,2 Adults (1 Working),0 Children,18.75
2018,17,133,2 Adults (1 Working),1 Child,23.42
2018,17,133,2 Adults (1 Working),2 Children,25.94
2018,17,133,2 Adults (1 Working),3 Children,29.33
2018,17,133,2 Adults (Both Working),0 Children,9.38
2018,17,133,2 Adults (Both Working),1 Child,14.07
2018,17,133,2 Adults (Both Working),2 Children,16.51
2018,17,133,2 Adults (Both Working),3 Children,19.39
2018,17,135,1 Adult,0 Children,11.02
2018,17,135,1 Adult,1 Child,24
2018,17,135,1 Adult,2 Children,28.89
2018,17,135,1 Adult,3 Children,35.13
2018,17,135,2 Adults (1 Working),0 Children,17.73
2018,17,135,2 Adults (1 Working),1 Child,21.92
2018,17,135,2 Adults (1 Working),2 Children,24.45
2018,17,135,2 Adults (1 Working),3 Children,27.09
2018,17,135,2 Adults (Both Working),0 Children,8.86
2018,17,135,2 Adults (Both Working),1 Child,13.33
2018,17,135,2 Adults (Both Working),2 Children,15.77
2018,17,135,2 Adults (Both Working),3 Children,18.26
2018,17,137,1 Adult,0 Children,10.64
2018,17,137,1 Adult,1 Child,24.18
2018,17,137,1 Adult,2 Children,29.07
2018,17,137,1 Adult,3 Children,35.74
2018,17,137,2 Adults (1 Working),0 Children,17.66
2018,17,137,2 Adults (1 Working),1 Child,22.1
2018,17,137,2 Adults (1 Working),2 Children,24.63
2018,17,137,2 Adults (1 Working),3 Children,27.7
2018,17,137,2 Adults (Both Working),0 Children,8.83
2018,17,137,2 Adults (Both Working),1 Child,13.41
2018,17,137,2 Adults (Both Working),2 Children,15.85
2018,17,137,2 Adults (Both Working),3 Children,18.57
2018,17,139,1 Adult,0 Children,11.03
2018,17,139,1 Adult,1 Child,24
2018,17,139,1 Adult,2 Children,28.89
2018,17,139,1 Adult,3 Children,35.58
2018,17,139,2 Adults (1 Working),0 Children,17.98
2018,17,139,2 Adults (1 Working),1 Child,21.92
2018,17,139,2 Adults (1 Working),2 Children,24.45
2018,17,139,2 Adults (1 Working),3 Children,27.54
2018,17,139,2 Adults (Both Working),0 Children,8.99
2018,17,139,2 Adults (Both Working),1 Child,13.33
2018,17,139,2 Adults (Both Working),2 Children,15.77
2018,17,139,2 Adults (Both Working),3 Children,18.49
2018,17,141,1 Adult,0 Children,10.82
2018,17,141,1 Adult,1 Child,24.46
2018,17,141,1 Adult,2 Children,29.35
2018,17,141,1 Adult,3 Children,36.03
2018,17,141,2 Adults (1 Working),0 Children,17.87
2018,17,141,2 Adults (1 Working),1 Child,22.38
2018,17,141,2 Adults (1 Working),2 Children,24.9
2018,17,141,2 Adults (1 Working),3 Children,27.99
2018,17,141,2 Adults (Both Working),0 Children,8.93
2018,17,141,2 Adults (Both Working),1 Child,13.55
2018,17,141,2 Adults (Both Working),2 Children,15.99
2018,17,141,2 Adults (Both Working),3 Children,18.71
2018,17,143,1 Adult,0 Children,11.35
2018,17,143,1 Adult,1 Child,24.67
2018,17,143,1 Adult,2 Children,29.56
2018,17,143,1 Adult,3 Children,36.11
2018,17,143,2 Adults (1 Working),0 Children,18.2
2018,17,143,2 Adults (1 Working),1 Child,22.59
2018,17,143,2 Adults (1 Working),2 Children,25.11
2018,17,143,2 Adults (1 Working),3 Children,28.06
2018,17,143,2 Adults (Both Working),0 Children,9.1
2018,17,143,2 Adults (Both Working),1 Child,13.66
2018,17,143,2 Adults (Both Working),2 Children,16.1
2018,17,143,2 Adults (Both Working),3 Children,18.75
2018,17,145,1 Adult,0 Children,10.69
2018,17,145,1 Adult,1 Child,24
2018,17,145,1 Adult,2 Children,28.89
2018,17,145,1 Adult,3 Children,35.51
2018,17,145,2 Adults (1 Working),0 Children,18.07
2018,17,145,2 Adults (1 Working),1 Child,21.92
2018,17,145,2 Adults (1 Working),2 Children,24.45
2018,17,145,2 Adults (1 Working),3 Children,27.47
2018,17,145,2 Adults (Both Working),0 Children,9.03
2018,17,145,2 Adults (Both Working),1 Child,13.33
2018,17,145,2 Adults (Both Working),2 Children,15.77
2018,17,145,2 Adults (Both Working),3 Children,18.45
2018,17,147,1 Adult,0 Children,12.04
2018,17,147,1 Adult,1 Child,24.92
2018,17,147,1 Adult,2 Children,29.81
2018,17,147,1 Adult,3 Children,36.41
2018,17,147,2 Adults (1 Working),0 Children,18.64
2018,17,147,2 Adults (1 Working),1 Child,22.84
2018,17,147,2 Adults (1 Working),2 Children,25.36
2018,17,147,2 Adults (1 Working),3 Children,28.37
2018,17,147,2 Adults (Both Working),0 Children,9.32
2018,17,147,2 Adults (Both Working),1 Child,13.78
2018,17,147,2 Adults (Both Working),2 Children,16.22
2018,17,147,2 Adults (Both Working),3 Children,18.91
2018,17,149,1 Adult,0 Children,10.69
2018,17,149,1 Adult,1 Child,24
2018,17,149,1 Adult,2 Children,28.89
2018,17,149,1 Adult,3 Children,35.13
2018,17,149,2 Adults (1 Working),0 Children,17.53
2018,17,149,2 Adults (1 Working),1 Child,21.92
2018,17,149,2 Adults (1 Working),2 Children,24.45
2018,17,149,2 Adults (1 Working),3 Children,27.09
2018,17,149,2 Adults (Both Working),0 Children,8.76
2018,17,149,2 Adults (Both Working),1 Child,13.33
2018,17,149,2 Adults (Both Working),2 Children,15.77
2018,17,149,2 Adults (Both Working),3 Children,18.26
2018,17,151,1 Adult,0 Children,10.69
2018,17,151,1 Adult,1 Child,24
2018,17,151,1 Adult,2 Children,28.89
2018,17,151,1 Adult,3 Children,35.34
2018,17,151,2 Adults (1 Working),0 Children,17.53
2018,17,151,2 Adults (1 Working),1 Child,21.92
2018,17,151,2 Adults (1 Working),2 Children,24.45
2018,17,151,2 Adults (1 Working),3 Children,27.3
2018,17,151,2 Adults (Both Working),0 Children,8.76
2018,17,151,2 Adults (Both Working),1 Child,13.33
2018,17,151,2 Adults (Both Working),2 Children,15.77
2018,17,151,2 Adults (Both Working),3 Children,18.37
2018,17,153,1 Adult,0 Children,11.48
2018,17,153,1 Adult,1 Child,24
2018,17,153,1 Adult,2 Children,28.89
2018,17,153,1 Adult,3 Children,36.01
2018,17,153,2 Adults (1 Working),0 Children,18.07
2018,17,153,2 Adults (1 Working),1 Child,21.92
2018,17,153,2 Adults (1 Working),2 Children,24.45
2018,17,153,2 Adults (1 Working),3 Children,27.97
2018,17,153,2 Adults (Both Working),0 Children,9.03
2018,17,153,2 Adults (Both Working),1 Child,13.33
2018,17,153,2 Adults (Both Working),2 Children,15.77
2018,17,153,2 Adults (Both Working),3 Children,18.71
2018,17,155,1 Adult,0 Children,10.93
2018,17,155,1 Adult,1 Child,24.31
2018,17,155,1 Adult,2 Children,29.19
2018,17,155,1 Adult,3 Children,35.68
2018,17,155,2 Adults (1 Working),0 Children,17.76
2018,17,155,2 Adults (1 Working),1 Child,22.23
2018,17,155,2 Adults (1 Working),2 Children,24.75
2018,17,155,2 Adults (1 Working),3 Children,27.64
2018,17,155,2 Adults (Both Working),0 Children,8.88
2018,17,155,2 Adults (Both Working),1 Child,13.48
2018,17,155,2 Adults (Both Working),2 Children,15.92
2018,17,155,2 Adults (Both Working),3 Children,18.54
2018,17,157,1 Adult,0 Children,10.79
2018,17,157,1 Adult,1 Child,24.05
2018,17,157,1 Adult,2 Children,28.94
2018,17,157,1 Adult,3 Children,35.41
2018,17,157,2 Adults (1 Working),0 Children,17.91
2018,17,157,2 Adults (1 Working),1 Child,21.97
2018,17,157,2 Adults (1 Working),2 Children,24.49
2018,17,157,2 Adults (1 Working),3 Children,27.37
2018,17,157,2 Adults (Both Working),0 Children,8.95
2018,17,157,2 Adults (Both Working),1 Child,13.35
2018,17,157,2 Adults (Both Working),2 Children,15.79
2018,17,157,2 Adults (Both Working),3 Children,18.4
2018,17,159,1 Adult,0 Children,11.02
2018,17,159,1 Adult,1 Child,24
2018,17,159,1 Adult,2 Children,28.89
2018,17,159,1 Adult,3 Children,35.13
2018,17,159,2 Adults (1 Working),0 Children,17.53
2018,17,159,2 Adults (1 Working),1 Child,21.92
2018,17,159,2 Adults (1 Working),2 Children,24.45
2018,17,159,2 Adults (1 Working),3 Children,27.09
2018,17,159,2 Adults (Both Working),0 Children,8.76
2018,17,159,2 Adults (Both Working),1 Child,13.33
2018,17,159,2 Adults (Both Working),2 Children,15.77
2018,17,159,2 Adults (Both Working),3 Children,18.26
2018,17,161,1 Adult,0 Children,11.24
2018,17,161,1 Adult,1 Child,24.88
2018,17,161,1 Adult,2 Children,29.77
2018,17,161,1 Adult,3 Children,36.53
2018,17,161,2 Adults (1 Working),0 Children,18.32
2018,17,161,2 Adults (1 Working),1 Child,22.8
2018,17,161,2 Adults (1 Working),2 Children,25.32
2018,17,161,2 Adults (1 Working),3 Children,28.49
2018,17,161,2 Adults (Both Working),0 Children,9.16
2018,17,161,2 Adults (Both Working),1 Child,13.76
2018,17,161,2 Adults (Both Working),2 Children,16.2
2018,17,161,2 Adults (Both Working),3 Children,18.97
2018,17,163,1 Adult,0 Children,11.76
2018,17,163,1 Adult,1 Child,25.5
2018,17,163,1 Adult,2 Children,30.38
2018,17,163,1 Adult,3 Children,37.37
2018,17,163,2 Adults (1 Working),0 Children,18.75
2018,17,163,2 Adults (1 Working),1 Child,23.42
2018,17,163,2 Adults (1 Working),2 Children,25.94
2018,17,163,2 Adults (1 Working),3 Children,29.33
2018,17,163,2 Adults (Both Working),0 Children,9.38
2018,17,163,2 Adults (Both Working),1 Child,14.07
2018,17,163,2 Adults (Both Working),2 Children,16.51
2018,17,163,2 Adults (Both Working),3 Children,19.39
2018,17,165,1 Adult,0 Children,10.53
2018,17,165,1 Adult,1 Child,24
2018,17,165,1 Adult,2 Children,28.89
2018,17,165,1 Adult,3 Children,35.63
2018,17,165,2 Adults (1 Working),0 Children,17.53
2018,17,165,2 Adults (1 Working),1 Child,21.92
2018,17,165,2 Adults (1 Working),2 Children,24.45
2018,17,165,2 Adults (1 Working),3 Children,27.59
2018,17,165,2 Adults (Both Working),0 Children,8.76
2018,17,165,2 Adults (Both Working),1 Child,13.33
2018,17,165,2 Adults (Both Working),2 Children,15.77
2018,17,165,2 Adults (Both Working),3 Children,18.51
2018,17,167,1 Adult,0 Children,11.35
2018,17,167,1 Adult,1 Child,24.98
2018,17,167,1 Adult,2 Children,29.87
2018,17,167,1 Adult,3 Children,36.45
2018,17,167,2 Adults (1 Working),0 Children,18.38
2018,17,167,2 Adults (1 Working),1 Child,22.9
2018,17,167,2 Adults (1 Working),2 Children,25.43
2018,17,167,2 Adults (1 Working),3 Children,28.41
2018,17,167,2 Adults (Both Working),0 Children,9.19
2018,17,167,2 Adults (Both Working),1 Child,13.82
2018,17,167,2 Adults (Both Working),2 Children,16.26
2018,17,167,2 Adults (Both Working),3 Children,18.92
2018,17,169,1 Adult,0 Children,10.69
2018,17,169,1 Adult,1 Child,24
2018,17,169,1 Adult,2 Children,28.89
2018,17,169,1 Adult,3 Children,35.13
2018,17,169,2 Adults (1 Working),0 Children,17.53
2018,17,169,2 Adults (1 Working),1 Child,21.92
2018,17,169,2 Adults (1 Working),2 Children,24.45
2018,17,169,2 Adults (1 Working),3 Children,27.09
