year,state,county,tract
2020,10,003,001500
2020,10,003,001600
2020,10,003,001902
2020,10,003,002100
2020,10,003,002200
2020,10,003,002300
2020,10,003,002400
2020,10,003,002500
2020,10,003,002600
2020,10,003,002700
2020,10,003,002800
2020,10,003,002900
2020,10,003,003002
2020,10,003,010104
2020,10,003,010105
2020,10,003,010106
2020,10,003,010200
2020,10,003,010300
2020,10,003,010400
2020,10,003,010502
2020,10,003,010703
2020,10,003,010704
2020,10,003,010800
2020,10,003,010900
2020,10,003,011000
2020,10,003,011100
2020,10,003,011201
2020,10,003,011202
2020,10,003,011203
2020,10,003,011204
2020,10,003,011205
2020,10,003,011206
2020,10,003,011300
2020,10,003,011400
2020,10,003,011500
2020,10,003,011600
2020,10,003,011700
2020,10,003,011800
2020,10,003,011900
2020,10,003,012000
2020,10,003,012100
2020,10,003,012200
2020,10,003,012300
2020,10,003,012400
2020,10,003,012500
2020,10,003,012600
2020,10,003,012700
2020,10,003,012900
2020,10,003,013000
2020,10,003,013100
2020,10,003,013200
2020,10,003,013300
2020,10,003,013400
2020,10,003,013501
2020,10,003,013505
2020,10,003,013506
2020,10,003,013507
2020,10,003,013508
2020,10,003,013604
2020,10,003,013607
2020,10,003,013608
2020,10,003,013610
2020,10,003,013611
2020,10,003,013612
2020,10,003,013613
2020,10,003,013614
2020,10,003,013615
2020,10,003,013700
2020,10,003,013800
2020,10,003,013901
2020,10,003,013903
2020,10,003,013905
2020,10,003,013906
2020,10,003,014000
2020,10,003,014100
2020,10,003,014200
2020,10,003,014301
2020,10,003,014302
2020,10,003,014402
2020,10,003,014403
2020,10,003,014404
2020,10,003,014501
2020,10,003,014502
2020,10,003,014702
2020,10,003,014703
2020,10,003,014705
2020,10,003,014706
2020,10,003,014803
2020,10,003,014808
2020,10,003,014809
2020,10,003,014810
2020,10,003,014811
2020,10,003,014812
2020,10,003,014813
2020,10,003,014814
2020,10,003,014903
2020,10,003,014904
2020,10,003,014906
2020,10,003,014907
2020,10,003,014908
2020,10,003,014909
2020,10,003,015000
2020,10,003,015100
2020,10,003,015200
2020,10,003,015400
2020,10,003,015502
2020,10,003,015600
2020,10,003,015802
2020,10,003,015900
2020,10,003,016000
2020,10,003,016100
2020,10,003,016200
2020,10,003,016301
2020,10,003,016306
2020,10,003,016307
2020,10,003,016308
2020,10,003,016309
2020,10,003,016401
2020,10,003,016404
2020,10,003,016608
2020,10,003,016609
2020,10,003,016610
2020,10,003,016611
2020,10,003,016612
2020,10,003,016613
2020,10,003,016614
2020,10,003,016805
2020,10,003,016806
2020,10,003,016807
2020,10,003,016808
2020,10,003,016901
2020,10,003,016904
2020,10,003,980100
2020,10,003,990100
2020,10,005,050101
2020,10,005,050103
2020,10,005,050104
2020,10,005,050105
2020,10,005,050200
2020,10,005,050302
2020,10,005,050303
2020,10,005,050304
2020,10,005,050401
2020,10,005,050403
2020,10,005,050405
2020,10,005,050406
2020,10,005,050407
2020,10,005,050408
2020,10,005,050501
2020,10,005,050503
2020,10,005,050505
2020,10,005,050506
2020,10,005,050601
2020,10,005,050603
2020,10,005,050604
2020,10,005,050701
2020,10,005,050703
2020,10,005,050706
2020,10,005,050707
2020,10,005,050708
2020,10,005,050709
2020,10,005,050710
2020,10,005,050711
2020,10,005,050801
2020,10,005,050804
2020,10,005,050805
2020,10,005,050806
2020,10,005,050807
2020,10,005,050808
2020,10,005,050903
2020,10,005,050904
2020,10,005,050905
2020,10,005,051008
2020,10,005,051009
2020,10,005,051010
2020,10,005,051011
2020,10,005,051012
2020,10,005,051013
2020,10,005,051014
2020,10,005,051015
2020,10,005,051016
2020,10,005,051017
2020,10,005,051101
2020,10,005,051102
2020,10,005,051103
2020,10,005,051201
2020,10,005,051202
2020,10,005,051203
2020,10,005,051204
2020,10,005,051205
2020,10,005,051302
2020,10,005,051307
2020,10,005,051308
2020,10,005,051309
2020,10,005,051310
2020,10,005,051311
2020,10,005,051312
2020,10,005,051313
2020,10,005,051314
2020,10,005,051400
2020,10,005,051501
2020,10,005,051502
2020,10,005,051701
2020,10,005,051702
2020,10,005,051801
2020,10,005,051802
2020,10,005,051900
2020,10,005,980000
2020,10,005,990000
2020,11,001,000101
2020,11,001,000102
2020,11,001,000201
2020,11,001,000202
2020,11,001,000300
2020,11,001,000400
2020,11,001,000501
2020,11,001,000502
2020,11,001,000600
2020,11,001,000702
2020,11,001,000703
2020,11,001,000704
2020,11,001,000802
2020,11,001,000803
2020,11,001,000804
2020,11,001,000902
2020,11,001,000903
2020,11,001,000904
2020,11,001,001002
2020,11,001,001003
2020,11,001,001004
2020,11,001,001100
2020,11,001,001200
2020,11,001,001301
2020,11,001,001303
2020,11,001,001304
2020,11,001,001401
2020,11,001,001402
2020,11,001,001500
2020,11,001,001600
2020,11,001,001702
2020,11,001,001803
2020,11,001,001804
2020,11,001,001901
2020,11,001,001902
2020,11,001,002001
2020,11,001,002002
2020,11,001,002101
2020,11,001,002102
2020,11,001,002201
2020,11,001,002202
2020,11,001,002301
2020,11,001,002302
2020,11,001,002400
2020,11,001,002501
2020,11,001,002503
2020,11,001,002504
2020,11,001,002600
2020,11,001,002702
2020,11,001,002703
2020,11,001,002704
2020,11,001,002801
2020,11,001,002802
2020,11,001,002900
2020,11,001,003000
2020,11,001,003100
2020,11,001,003200
2020,11,001,003301
2020,11,001,003302
2020,11,001,003400
2020,11,001,003500
2020,11,001,003600
2020,11,001,003701
2020,11,001,003702
2020,11,001,003801
2020,11,001,003802
2020,11,001,003901
2020,11,001,003902
2020,11,001,004001
2020,11,001,004002
2020,11,001,004100
2020,11,001,004201
2020,11,001,004202
2020,11,001,004300
2020,11,001,004401
2020,11,001,004402
2020,11,001,004600
2020,11,001,004702
2020,11,001,004703
2020,11,001,004704
2020,11,001,004801
2020,11,001,004802
2020,11,001,004901
2020,11,001,004902
2020,11,001,005001
2020,11,001,005003
2020,11,001,005004
2020,11,001,005202
2020,11,001,005203
2020,11,001,005302
2020,11,001,005303
2020,11,001,005501
2020,11,001,005502
2020,11,001,005503
2020,11,001,005601
2020,11,001,005602
2020,11,001,005801
2020,11,001,005802
2020,11,001,005900
2020,11,001,006400
2020,11,001,006500
2020,11,001,006600
2020,11,001,006700
2020,11,001,006801
2020,11,001,006802
2020,11,001,006804
2020,11,001,006900
2020,11,001,007000
2020,11,001,007100
2020,11,001,007201
2020,11,001,007202
2020,11,001,007203
2020,11,001,007301
2020,11,001,007304
2020,11,001,007401
2020,11,001,007403
2020,11,001,007404
2020,11,001,007406
2020,11,001,007407
2020,11,001,007408
2020,11,001,007409
2020,11,001,007502
2020,11,001,007503
2020,11,001,007504
2020,11,001,007601
2020,11,001,007603
2020,11,001,007604
2020,11,001,007605
2020,11,001,007703
2020,11,001,007707
2020,11,001,007708
2020,11,001,007709
2020,11,001,007803
2020,11,001,007804
2020,11,001,007806
2020,11,001,007807
2020,11,001,007808
2020,11,001,007809
2020,11,001,007901
2020,11,001,007903
2020,11,001,008001
2020,11,001,008002
2020,11,001,008100
2020,11,001,008200
2020,11,001,008301
2020,11,001,008302
2020,11,001,008402
2020,11,001,008410
2020,11,001,008701
2020,11,001,008702
2020,11,001,008802
2020,11,001,008803
2020,11,001,008804
2020,11,001,008903
2020,11,001,008904
2020,11,001,009000
2020,11,001,009102
2020,11,001,009201
2020,11,001,009203
2020,11,001,009204
2020,11,001,009301
2020,11,001,009302
2020,11,001,009400
2020,11,001,009503
2020,11,001,009504
2020,11,001,009505
2020,11,001,009507
2020,11,001,009508
2020,11,001,009509
2020,11,001,009510
2020,11,001,009511
2020,11,001,009601
2020,11,001,009602
2020,11,001,009603
2020,11,001,009604
2020,11,001,009700
2020,11,001,009801
2020,11,001,009802
2020,11,001,009803
2020,11,001,009804
2020,11,001,009807
2020,11,001,009810
2020,11,001,009811
2020,11,001,009901
2020,11,001,009902
2020,11,001,009903
2020,11,001,009904
2020,11,001,009905
2020,11,001,009906
2020,11,001,009907
2020,11,001,010100
2020,11,001,010201
2020,11,001,010202
2020,11,001,010300
2020,11,001,010400
2020,11,001,010500
2020,11,001,010601
2020,11,001,010602
2020,11,001,010603
2020,11,001,010700
2020,11,001,010800
2020,11,001,010900
2020,11,001,011001
2020,11,001,011002
2020,11,001,011100
2020,11,001,980000
2020,12,001,000201
2020,12,001,000202
2020,12,001,000301
2020,12,001,000302
2020,12,001,000400
2020,12,001,000500
2020,12,001,000600
2020,12,001,000700
2020,12,001,000806
2020,12,001,000808
2020,12,001,000809
2020,12,001,000901
2020,12,001,000902
2020,12,001,001000
2020,12,001,001100
2020,12,001,001201
2020,12,001,001202
2020,12,001,001203
2020,12,001,001400
2020,12,001,001514
2020,12,001,001515
2020,12,001,001516
2020,12,001,001517
2020,12,001,001519
2020,12,001,001522
2020,12,001,001605
2020,12,001,001701
2020,12,001,001702
2020,12,001,001802
2020,12,001,001803
2020,12,001,001811
2020,12,001,001813
2020,12,001,001815
2020,12,001,001816
2020,12,001,001817
2020,12,001,001818
2020,12,001,001819
2020,12,001,001902
2020,12,001,001907
2020,12,001,001908
2020,12,001,002001
2020,12,001,002002
2020,12,001,002101
2020,12,001,002102
2020,12,001,002201
2020,12,001,002202
2020,12,001,002204
2020,12,001,002207
2020,12,001,002208
2020,12,001,002209
2020,12,001,002210
2020,12,001,002217
2020,12,001,002218
2020,12,001,002219
2020,12,001,002220
2020,12,001,002221
2020,12,001,002222
2020,12,001,110800
2020,12,003,040101
2020,12,003,040102
2020,12,003,040201
2020,12,003,040202
2020,12,005,000201
2020,12,005,000203
2020,12,005,000204
2020,12,005,000301
2020,12,005,000302
2020,12,005,000401
2020,12,005,000402
2020,12,005,000500
2020,12,005,000600
2020,12,005,000700
2020,12,005,000803
2020,12,005,000804
2020,12,005,000805
2020,12,005,000806
2020,12,005,000900
2020,12,005,001000
2020,12,005,001100
2020,12,005,001200
2020,12,005,001301
2020,12,005,001302
2020,12,005,001402
2020,12,005,001403
2020,12,005,001404
2020,12,005,001501
2020,12,005,001502
2020,12,005,001600
2020,12,005,001700
2020,12,005,001800
2020,12,005,001900
2020,12,005,002000
2020,12,005,002200
2020,12,005,002300
2020,12,005,002400
2020,12,005,002500
2020,12,005,002604
2020,12,005,002605
2020,12,005,002606
2020,12,005,002607
2020,12,005,002608
2020,12,005,002609
2020,12,005,002703
2020,12,005,002706
2020,12,005,002707
2020,12,005,002708
2020,12,005,002709
2020,12,005,002710
2020,12,005,002711
2020,12,005,002712
2020,12,005,002713
2020,12,005,990000
2020,12,007,000100
2020,12,007,000201
2020,12,007,000202
2020,12,007,000301
2020,12,007,000302
2020,12,007,000400
2020,12,009,060103
2020,12,009,060104
2020,12,009,060105
2020,12,009,060106
2020,12,009,060201
2020,12,009,060202
2020,12,009,060301
2020,12,009,060302
2020,12,009,060400
2020,12,009,060500
2020,12,009,060600
2020,12,009,060700
2020,12,009,061001
2020,12,009,061002
2020,12,009,061100
2020,12,009,061201
2020,12,009,061202
2020,12,009,062106
2020,12,009,062108
2020,12,009,062109
2020,12,009,062110
2020,12,009,062111
2020,12,009,062112
2020,12,009,062113
2020,12,009,062114
2020,12,009,062115
2020,12,009,062301
2020,12,009,062302
2020,12,009,062401
2020,12,009,062402
2020,12,009,062500
2020,12,009,062600
2020,12,009,062800
2020,12,009,062900
2020,12,009,063000
2020,12,009,063102
2020,12,009,063104
2020,12,009,063105
2020,12,009,063106
2020,12,009,063108
2020,12,009,063109
2020,12,009,064102
2020,12,009,064123
2020,12,009,064124
2020,12,009,064126
2020,12,009,064127
2020,12,009,064128
2020,12,009,064129
2020,12,009,064130
2020,12,009,064201
2020,12,009,064202
2020,12,009,064301
2020,12,009,064302
2020,12,009,064400
2020,12,009,064500
2020,12,009,064601
2020,12,009,064602
2020,12,009,064701
2020,12,009,064702
2020,12,009,064800
2020,12,009,064901
2020,12,009,064902
2020,12,009,065001
2020,12,009,065022
2020,12,009,065023
2020,12,009,065024
2020,12,009,065025
2020,12,009,065123
2020,12,009,065124
2020,12,009,065126
2020,12,009,065127
2020,12,009,065128
2020,12,009,065129
2020,12,009,065130
2020,12,009,065131
2020,12,009,065201
2020,12,009,065202
2020,12,009,065231
2020,12,009,065236
2020,12,009,065237
2020,12,009,065238
2020,12,009,065239
2020,12,009,065240
2020,12,009,066101
2020,12,009,066103
2020,12,009,066104
2020,12,009,066200
2020,12,009,066301
2020,12,009,066302
2020,12,009,066400
2020,12,009,066500
2020,12,009,066600
2020,12,009,066700
2020,12,009,066800
2020,12,009,066900
2020,12,009,067100
2020,12,009,068101
2020,12,009,068102
2020,12,009,068400
2020,12,009,068501
2020,12,009,068502
2020,12,009,068601
2020,12,009,068603
2020,12,009,068604
2020,12,009,069100
2020,12,009,069200
2020,12,009,069300
2020,12,009,069400
2020,12,009,069700
2020,12,009,069801
2020,12,009,069802
2020,12,009,069903
2020,12,009,069904
2020,12,009,069905
2020,12,009,069906
2020,12,009,069907
2020,12,009,071100
2020,12,009,071201
2020,12,009,071202
2020,12,009,071203
2020,12,009,071204
2020,12,009,071205
2020,12,009,071335
2020,12,009,071337
2020,12,009,071339
2020,12,009,071341
2020,12,009,071342
2020,12,009,071343
2020,12,009,071344
2020,12,009,071345
2020,12,009,071346
2020,12,009,071347
2020,12,009,071348
2020,12,009,071349
2020,12,009,071350
2020,12,009,071351
2020,12,009,071352
2020,12,009,071353
2020,12,009,071354
2020,12,009,071401
2020,12,009,071402
2020,12,009,071500
2020,12,009,071601
2020,12,009,071602
2020,12,009,071700
2020,12,009,980000
2020,12,009,980100
2020,12,009,990000
2020,12,011,010102
2020,12,011,010103
2020,12,011,010104
2020,12,011,010201
2020,12,011,010202
2020,12,011,010304
2020,12,011,010305
2020,12,011,010306
2020,12,011,010307
2020,12,011,010308
2020,12,011,010401
2020,12,011,010402
2020,12,011,010403
2020,12,011,010405
2020,12,011,010406
2020,12,011,010407
2020,12,011,010502
2020,12,011,010503
2020,12,011,010504
2020,12,011,010601
2020,12,011,010603
2020,12,011,010604
2020,12,011,010605
2020,12,011,010606
2020,12,011,010609
2020,12,011,010610
2020,12,011,010611
2020,12,011,010612
2020,12,011,010613
2020,12,011,010614
2020,12,011,010615
2020,12,011,010701
2020,12,011,010702
2020,12,011,010800
2020,12,011,010901
2020,12,011,010902
2020,12,011,011000
2020,12,011,020101
2020,12,011,020103
2020,12,011,020104
2020,12,011,020204
2020,12,011,020205
2020,12,011,020206
2020,12,011,020209
2020,12,011,020210
2020,12,011,020211
2020,12,011,020212
2020,12,011,020213
2020,12,011,020214
2020,12,011,020302
2020,12,011,020308
2020,12,011,020309
2020,12,011,020311
2020,12,011,020312
2020,12,011,020313
2020,12,011,020314
2020,12,011,020315
2020,12,011,020316
2020,12,011,020317
2020,12,011,020318
2020,12,011,020319
2020,12,011,020320
2020,12,011,020321
2020,12,011,020322
2020,12,011,020323
2020,12,011,020324
2020,12,011,020325
2020,12,011,020326
2020,12,011,020404
2020,12,011,020405
2020,12,011,020406
2020,12,011,020407
2020,12,011,020412
2020,12,011,020414
2020,12,011,020415
2020,12,011,020416
2020,12,011,020417
2020,12,011,020418
2020,12,011,020419
2020,12,011,020420
2020,12,011,020421
2020,12,011,020501
2020,12,011,020502
2020,12,011,030100
2020,12,011,030201
2020,12,011,030202
2020,12,011,030203
2020,12,011,030301
2020,12,011,030302
2020,12,011,030401
2020,12,011,030402
2020,12,011,030500
2020,12,011,030601
2020,12,011,030602
2020,12,011,030702
2020,12,011,030703
2020,12,011,030704
2020,12,011,030705
2020,12,011,030803
2020,12,011,030804
2020,12,011,030805
2020,12,011,030806
2020,12,011,030902
2020,12,011,030903
2020,12,011,030904
2020,12,011,031001
2020,12,011,031002
2020,12,011,031101
2020,12,011,031102
2020,12,011,031203
2020,12,011,031204
2020,12,011,031205
2020,12,011,031206
2020,12,011,031207
2020,12,011,040101
2020,12,011,040102
2020,12,011,040203
2020,12,011,040204
2020,12,011,040205
2020,12,011,040206
2020,12,011,040300
2020,12,011,040401
2020,12,011,040402
2020,12,011,040502
2020,12,011,040503
2020,12,011,040505
2020,12,011,040506
2020,12,011,040601
2020,12,011,040602
2020,12,011,040701
2020,12,011,040702
2020,12,011,040801
2020,12,011,040802
2020,12,011,040901
2020,12,011,040902
2020,12,011,041000
2020,12,011,041100
2020,12,011,041200
2020,12,011,041300
2020,12,011,041400
2020,12,011,041500
2020,12,011,041601
2020,12,011,041602
2020,12,011,041700
2020,12,011,041801
2020,12,011,041802
2020,12,011,041900
2020,12,011,042000
2020,12,011,042100
2020,12,011,042200
2020,12,011,042301
2020,12,011,042302
2020,12,011,042400
2020,12,011,042501
2020,12,011,042502
2020,12,011,042601
2020,12,011,042602
2020,12,011,042700
2020,12,011,042801
2020,12,011,042802
2020,12,011,042900
2020,12,011,043001
2020,12,011,043002
2020,12,011,043100
2020,12,011,043301
2020,12,011,043302
2020,12,011,050100
2020,12,011,050204
2020,12,011,050205
2020,12,011,050206
2020,12,011,050207
2020,12,011,050208
2020,12,011,050301
2020,12,011,050306
2020,12,011,050308
2020,12,011,050309
2020,12,011,050311
2020,12,011,050312
2020,12,011,050313
2020,12,011,050314
2020,12,011,050315
2020,12,011,050316
2020,12,011,050401
2020,12,011,050402
2020,12,011,050501
2020,12,011,050502
2020,12,011,050601
2020,12,011,050602
2020,12,011,050701
2020,12,011,050702
2020,12,011,050800
2020,12,011,050900
2020,12,011,051001
2020,12,011,051002
2020,12,011,060105
2020,12,011,060107
2020,12,011,060109
2020,12,011,060111
2020,12,011,060113
2020,12,011,060114
2020,12,011,060115
2020,12,011,060116
2020,12,011,060117
2020,12,011,060118
2020,12,011,060119
2020,12,011,060120
2020,12,011,060121
2020,12,011,060122
2020,12,011,060123
2020,12,011,060124
2020,12,011,060125
2020,12,011,060126
2020,12,011,060127
2020,12,011,060128
2020,12,011,060129
2020,12,011,060130
2020,12,011,060203
2020,12,011,060206
2020,12,011,060207
2020,12,011,060208
2020,12,011,060209
2020,12,011,060210
2020,12,011,060211
2020,12,011,060212
2020,12,011,060214
2020,12,011,060215
2020,12,011,060302
2020,12,011,060303
2020,12,011,060304
2020,12,011,060305
2020,12,011,060306
2020,12,011,060401
2020,12,011,060402
2020,12,011,060404
2020,12,011,060405
2020,12,011,060501
2020,12,011,060503
2020,12,011,060504
2020,12,011,060505
2020,12,011,060603
2020,12,011,060605
2020,12,011,060606
2020,12,011,060607
2020,12,011,060608
2020,12,011,060609
2020,12,011,060700
2020,12,011,060801
2020,12,011,060802
2020,12,011,060900
2020,12,011,061001
2020,12,011,061003
2020,12,011,061004
2020,12,011,061100
2020,12,011,070102
2020,12,011,070103
2020,12,011,070104
2020,12,011,070204
2020,12,011,070205
2020,12,011,070208
2020,12,011,070209
2020,12,011,070210
2020,12,011,070211
2020,12,011,070212
2020,12,011,070213
2020,12,011,070304
2020,12,011,070306
2020,12,011,070310
2020,12,011,070311
2020,12,011,070312
2020,12,011,070314
2020,12,011,070315
2020,12,011,070316
2020,12,011,070318
2020,12,011,070319
2020,12,011,070320
2020,12,011,070321
2020,12,011,070323
2020,12,011,070324
2020,12,011,070325
2020,12,011,070326
2020,12,011,070327
2020,12,011,070328
2020,12,011,070329
2020,12,011,070330
2020,12,011,070331
2020,12,011,070401
2020,12,011,070402
2020,12,011,070403
2020,12,011,070404
2020,12,011,070405
2020,12,011,070501
2020,12,011,070503
2020,12,011,070504
2020,12,011,070601
2020,12,011,070602
2020,12,011,080102
2020,12,011,080103
2020,12,011,080104
2020,12,011,080105
2020,12,011,080200
2020,12,011,080402
2020,12,011,080403
2020,12,011,080405
2020,12,011,080406
2020,12,011,080500
2020,12,011,090102
2020,12,011,090103
2020,12,011,090104
2020,12,011,090200
2020,12,011,090301
2020,12,011,090303
2020,12,011,090304
2020,12,011,090401
2020,12,011,090403
2020,12,011,090404
2020,12,011,090502
2020,12,011,090503
2020,12,011,090504
2020,12,011,090601
2020,12,011,090602
2020,12,011,090700
2020,12,011,090801
2020,12,011,090802
2020,12,011,090900
2020,12,011,091000
2020,12,011,091100
2020,12,011,091201
2020,12,011,091202
2020,12,011,091300
2020,12,011,091400
2020,12,011,091500
2020,12,011,091601
2020,12,011,091602
2020,12,011,091701
2020,12,011,091702
2020,12,011,091802
2020,12,011,091803
2020,12,011,091804
2020,12,011,091901
2020,12,011,091903
2020,12,011,091904
2020,12,011,092000
2020,12,011,100103
2020,12,011,100104
2020,12,011,100105
2020,12,011,100106
2020,12,011,100107
2020,12,011,100108
2020,12,011,100201
2020,12,011,100203
2020,12,011,100204
2020,12,011,100301
2020,12,011,100302
2020,12,011,100400
2020,12,011,100501
2020,12,011,100502
2020,12,011,100600
2020,12,011,100700
2020,12,011,100801
2020,12,011,100803
2020,12,011,100804
2020,12,011,110100
2020,12,011,110301
2020,12,011,110303
2020,12,011,110307
2020,12,011,110308
2020,12,011,110309
2020,12,011,110311
2020,12,011,110312
2020,12,011,110313
2020,12,011,110319
2020,12,011,110321
2020,12,011,110323
2020,12,011,110326
2020,12,011,110327
2020,12,011,110328
2020,12,011,110330
2020,12,011,110332
2020,12,011,110333
2020,12,011,110334
2020,12,011,110337
2020,12,011,110338
2020,12,011,110339
2020,12,011,110341
2020,12,011,110344
2020,12,011,110345
2020,12,011,110346
2020,12,011,110347
2020,12,011,110348
2020,12,011,110349
2020,12,011,110350
2020,12,011,110351
2020,12,011,110352
2020,12,011,110353
2020,12,011,110354
2020,12,011,110355
2020,12,011,110356
2020,12,011,110357
2020,12,011,110358
2020,12,011,110359
2020,12,011,110360
2020,12,011,110361
2020,12,011,110362
2020,12,011,110363
2020,12,011,110364
2020,12,011,110365
2020,12,011,110366
2020,12,011,110367
2020,12,011,110368
2020,12,011,110402
2020,12,011,110403
2020,12,011,110404
2020,12,011,110501
2020,12,011,110502
2020,12,011,110600
2020,12,011,980000
2020,12,011,990000
2020,12,013,010100
2020,12,013,010200
2020,12,013,010301
2020,12,013,010302
2020,12,015,010100
2020,12,015,010200
2020,12,015,010301
2020,12,015,010302
2020,12,015,010401
2020,12,015,010402
2020,12,015,010405
2020,12,015,010503
2020,12,015,010504
2020,12,015,010505
2020,12,015,010506
2020,12,015,020101
2020,12,015,020103
2020,12,015,020104
2020,12,015,020203
2020,12,015,020204
2020,12,015,020205
2020,12,015,020206
2020,12,015,020301
2020,12,015,020302
2020,12,015,020303
2020,12,015,020401
2020,12,015,020402
2020,12,015,020501
2020,12,015,020502
2020,12,015,020601
2020,12,015,020602
2020,12,015,020700
2020,12,015,020800
2020,12,015,020900
2020,12,015,021001
2020,12,015,021002
2020,12,015,021003
2020,12,015,030101
2020,12,015,030102
2020,12,015,030201
2020,12,015,030202
2020,12,015,030301
2020,12,015,030302
2020,12,015,030401
2020,12,015,030402
2020,12,015,030501
2020,12,015,030504
2020,12,015,030505
2020,12,015,030506
2020,12,015,030507
2020,12,015,990000
2020,12,017,450103
2020,12,017,450104
2020,12,017,450105
2020,12,017,450106
2020,12,017,450201
2020,12,017,450202
2020,12,017,450305
2020,12,017,450306
2020,12,017,450307
2020,12,017,450308
2020,12,017,450309
2020,12,017,450310
2020,12,017,450401
2020,12,017,450402
2020,12,017,450501
2020,12,017,450502
2020,12,017,450601
2020,12,017,450602
2020,12,017,450703
2020,12,017,450704
2020,12,017,450705
2020,12,017,450706
2020,12,017,450800
2020,12,017,450901
2020,12,017,450902
2020,12,017,451001
2020,12,017,451002
2020,12,017,451101
2020,12,017,451103
2020,12,017,451104
2020,12,017,451200
2020,12,017,451300
2020,12,017,451400
2020,12,017,451501
2020,12,017,451502
2020,12,017,451603
2020,12,017,451604
2020,12,017,451605
2020,12,017,451606
2020,12,017,451701
2020,12,017,451702
2020,12,017,990000
2020,12,019,030103
2020,12,019,030104
2020,12,019,030105
2020,12,019,030106
2020,12,019,030204
2020,12,019,030205
2020,12,019,030206
2020,12,019,030207
2020,12,019,030208
2020,12,019,030209
2020,12,019,030210
2020,12,019,030303
2020,12,019,030304
2020,12,019,030305
2020,12,019,030306
2020,12,019,030400
2020,12,019,030500
2020,12,019,030600
2020,12,019,030701
2020,12,019,030704
2020,12,019,030705
2020,12,019,030706
2020,12,019,030707
2020,12,019,030708
2020,12,019,030801
2020,12,019,030802
2020,12,019,030903
2020,12,019,030904
2020,12,019,030905
2020,12,019,030906
2020,12,019,031101
2020,12,019,031104
2020,12,019,031105
2020,12,019,031108
2020,12,019,031109
2020,12,019,031110
2020,12,019,031201
2020,12,019,031202
2020,12,019,031203
2020,12,019,031301
2020,12,019,031302
2020,12,019,031303
2020,12,019,031400
2020,12,019,031500
2020,12,019,980000
2020,12,021,000101
2020,12,021,000102
2020,12,021,000200
2020,12,021,000301
2020,12,021,000302
2020,12,021,000401
2020,12,021,000402
2020,12,021,000500
2020,12,021,000600
2020,12,021,000700
2020,12,021,010102
2020,12,021,010107
2020,12,021,010108
2020,12,021,010109
2020,12,021,010110
2020,12,021,010111
2020,12,021,010112
2020,12,021,010113
2020,12,021,010114
2020,12,021,010205
2020,12,021,010208
2020,12,021,010209
2020,12,021,010210
2020,12,021,010211
2020,12,021,010213
2020,12,021,010215
2020,12,021,010216
2020,12,021,010217
2020,12,021,010300
2020,12,021,010401
2020,12,021,010408
2020,12,021,010411
2020,12,021,010416
2020,12,021,010419
2020,12,021,010420
2020,12,021,010421
2020,12,021,010422
2020,12,021,010423
2020,12,021,010424
2020,12,021,010425
2020,12,021,010426
2020,12,021,010427
2020,12,021,010428
2020,12,021,010429
2020,12,021,010430
2020,12,021,010431
2020,12,021,010432
2020,12,021,010433
2020,12,021,010434
2020,12,021,010435
2020,12,021,010436
2020,12,021,010437
2020,12,021,010438
2020,12,021,010508
2020,12,021,010511
2020,12,021,010512
2020,12,021,010513
2020,12,021,010514
2020,12,021,010515
2020,12,021,010516
2020,12,021,010517
2020,12,021,010518
2020,12,021,010519
2020,12,021,010520
2020,12,021,010601
2020,12,021,010602
2020,12,021,010604
2020,12,021,010605
2020,12,021,010606
2020,12,021,010701
2020,12,021,010702
2020,12,021,010801
2020,12,021,010804
2020,12,021,010805
2020,12,021,010806
2020,12,021,010807
2020,12,021,010808
2020,12,021,010902
2020,12,021,010904
2020,12,021,010905
2020,12,021,010906
2020,12,021,010907
2020,12,021,011003
2020,12,021,011103
2020,12,021,011107
2020,12,021,011108
2020,12,021,011109
2020,12,021,011110
2020,12,021,011111
2020,12,021,011112
2020,12,021,011113
2020,12,021,011114
2020,12,021,011204
2020,12,021,011205
2020,12,021,011206
2020,12,021,011207
2020,12,021,011208
2020,12,021,011209
2020,12,021,011210
2020,12,021,011211
2020,12,021,011212
2020,12,021,011213
2020,12,021,011214
2020,12,021,011303
2020,12,021,011304
2020,12,021,011305
2020,12,021,011306
2020,12,021,011400
2020,12,021,990000
2020,12,023,110201
2020,12,023,110202
2020,12,023,110300
2020,12,023,110400
2020,12,023,110500
2020,12,023,110602
2020,12,023,110603
2020,12,023,110604
2020,12,023,110700
2020,12,023,110800
2020,12,023,110901
2020,12,023,110903
2020,12,023,110904
2020,12,027,010101
2020,12,027,010102
2020,12,027,010200
2020,12,027,010301
2020,12,027,010302
2020,12,027,010403
2020,12,027,010404
2020,12,027,010405
2020,12,027,010406
2020,12,029,970101
2020,12,029,970103
2020,12,029,970104
2020,12,029,970201
2020,12,029,970202
2020,12,029,990000
2020,12,031,000101
2020,12,031,000102
2020,12,031,000200
2020,12,031,000300
2020,12,031,000600
2020,12,031,000700
2020,12,031,000800
2020,12,031,001000
2020,12,031,001100
2020,12,031,001200
2020,12,031,001300
2020,12,031,001401
2020,12,031,001402
2020,12,031,001500
2020,12,031,001600
2020,12,031,002101
2020,12,031,002102
2020,12,031,002200
2020,12,031,002300
2020,12,031,002400
2020,12,031,002501
2020,12,031,002502
2020,12,031,002600
2020,12,031,002701
2020,12,031,002702
2020,12,031,002801
