year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2016,04,85540,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,05,23290,all,All,0.44676860934795154,0.3629124615260657,0.5306247571698374,2
2016,05,23290,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,05,23290,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,05,23290,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,05,23290,race-ethnicity,"White, Non-Hispanic",0.5479836651352731,0.4299087371856722,0.666058593084874,2
2016,05,24550,all,All,0.46359175662414126,0.37414009525911224,0.5530434179891702,2
2016,05,24550,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,05,24550,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,05,24550,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,05,24550,race-ethnicity,"White, Non-Hispanic",0.4336977852537146,0.3260052764174757,0.5413902940899535,2
2016,05,35710,all,All,0.5692952038563839,0.493243075738518,0.6453473319742498,2
2016,05,35710,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,05,35710,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,05,35710,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,05,35710,race-ethnicity,"White, Non-Hispanic",0.5622550203051094,0.4792729667034878,0.645237073906731,2
2016,05,41000,all,All,0.5203385872411228,0.43225244385088674,0.6084247306313588,1
2016,05,41000,race-ethnicity,"Black, Non-Hispanic",0.5287732887434516,0.38861118622847823,0.668935391258425,1
2016,05,41000,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,05,41000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,05,41000,race-ethnicity,"White, Non-Hispanic",0.5589516652687361,0.4082873904597035,0.7096159400777686,1
2016,05,66080,all,All,0.43182048322343786,0.3555926942101344,0.5080482722367413,3
2016,05,66080,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,05,66080,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,05,66080,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,05,66080,race-ethnicity,"White, Non-Hispanic",0.5234635167201603,0.41526526097044575,0.631661772469875,3
2016,06,00562,all,All,0.5868171325981021,0.5084615800525496,0.6651726851436546,2
2016,06,00562,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,00562,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,00562,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,00562,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,00884,all,All,0.5834983498349834,0.4548816497481133,0.7121150499218535,2
2016,06,00884,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,00884,race-ethnicity,Hispanic,0.4885546108567691,0.2947561534858067,0.6823530682277317,2
2016,06,00884,race-ethnicity,Other Races and Ethnicities,0.660655737704918,0.5282932537837302,0.7930182216261059,2
2016,06,00884,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,02000,all,All,0.37130358884985776,0.312137357917103,0.4304698197826125,3
2016,06,02000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,02000,race-ethnicity,Hispanic,0.3229351068859905,0.25238199737834577,0.3934882163936352,3
2016,06,02000,race-ethnicity,Other Races and Ethnicities,0.4855205397638612,0.3731776902661676,0.5978633892615548,3
2016,06,02000,race-ethnicity,"White, Non-Hispanic",0.46546887981822055,0.33733512759227335,0.5936026320441677,3
2016,06,02252,all,All,0.4057380346255448,0.3014142425902694,0.5100618266608202,1
2016,06,02252,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,02252,race-ethnicity,Hispanic,0.4359092255091414,0.2932514542601798,0.5785669967581031,1
2016,06,02252,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,02252,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,02364,all,All,0.3628925972856567,0.2713629891734547,0.4544222053978587,2
2016,06,02364,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,02364,race-ethnicity,Hispanic,0.33442117202594135,0.20999376165409567,0.45884858239778703,2
2016,06,02364,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,02364,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,03526,all,All,0.3134801703772654,0.2640065813047954,0.3629537594497354,2
2016,06,03526,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,03526,race-ethnicity,Hispanic,0.2989253918214813,0.2363447606849083,0.3615060229580543,2
2016,06,03526,race-ethnicity,Other Races and Ethnicities,0.30542874287032185,0.15218076077425388,0.4586767249663898,2
2016,06,03526,race-ethnicity,"White, Non-Hispanic",0.31665870909297195,0.2322277158690133,0.4010897023169306,2
2016,06,04982,all,All,0.3910715018912214,0.3255555199316107,0.45658748385083214,2
2016,06,04982,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,04982,race-ethnicity,Hispanic,0.32017280727866704,0.2484221041226399,0.3919235104346942,2
2016,06,04982,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,04982,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,06000,all,All,0.6971830985915493,0.5890562320547402,0.8053099651283583,1
2016,06,06000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,06000,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,06000,race-ethnicity,Other Races and Ethnicities,0.6618610747051114,0.5016884441836305,0.8220337052265922,1
2016,06,06000,race-ethnicity,"White, Non-Hispanic",0.7081712062256811,0.5398621940558455,0.8764802183955167,1
2016,06,08786,all,All,0.5461482261955168,0.4687312042700175,0.6235652481210162,3
2016,06,08786,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,08786,race-ethnicity,Hispanic,0.4549418184998631,0.3338974973886882,0.575986139611038,3
2016,06,08786,race-ethnicity,Other Races and Ethnicities,0.6590119221398424,0.5338217606958238,0.784202083583861,3
2016,06,08786,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,08954,all,All,0.642649622312609,0.5260014977824657,0.7592977468427523,1
2016,06,08954,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,08954,race-ethnicity,Hispanic,0.6666666666666666,0.4882909146405522,0.8450424186927812,1
2016,06,08954,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,08954,race-ethnicity,"White, Non-Hispanic",0.6862996158770807,0.5536368979201554,0.818962333834006,1
2016,06,11194,all,All,0.6805337326326928,0.5636286200219603,0.7974388452434252,1
2016,06,11194,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,11194,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,11194,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,11194,race-ethnicity,"White, Non-Hispanic",0.7118542927996774,0.5941087240344215,0.8295998615649333,1
2016,06,11530,all,All,0.5151747473536823,0.39747066161802913,0.6328788330893355,1
2016,06,11530,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,11530,race-ethnicity,Hispanic,0.5536870512953319,0.37334661094474186,0.734027491645922,1
2016,06,11530,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,11530,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,13014,all,All,0.5512212905577835,0.4546416690695634,0.6478009120460035,1
2016,06,13014,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,13014,race-ethnicity,Hispanic,0.485838779956427,0.3156060592536879,0.6560715006591661,1
2016,06,13014,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,13014,race-ethnicity,"White, Non-Hispanic",0.5694842406876791,0.41708405504545176,0.7218844263299065,1
2016,06,13210,all,All,0.47362094837486696,0.38695889219166824,0.5602830045580657,2
2016,06,13210,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,13210,race-ethnicity,Hispanic,0.4261332460908993,0.311835871341917,0.5404306208398817,2
2016,06,13210,race-ethnicity,Other Races and Ethnicities,0.6073362052671998,0.4486288665262168,0.7660435440081828,2
2016,06,13210,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,13214,all,All,0.4835013748854262,0.3913483443691722,0.5756544054016802,2
2016,06,13214,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,13214,race-ethnicity,Hispanic,0.435666982024598,0.30956879531550496,0.561765168733691,2
2016,06,13214,race-ethnicity,Other Races and Ethnicities,0.6164584864070536,0.4527785092879661,0.7801384635261411,2
2016,06,13214,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,13392,all,All,0.4366757772177038,0.3642927038559415,0.509058850579466,1
2016,06,13392,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,13392,race-ethnicity,Hispanic,0.4562969260980019,0.36524492344657744,0.5473489287494263,1
2016,06,13392,race-ethnicity,Other Races and Ethnicities,0.35073714296210695,0.15520612506627676,0.5462681608579372,1
2016,06,13392,race-ethnicity,"White, Non-Hispanic",0.348324800712186,0.16684168751391815,0.5298079139104539,1
2016,06,13588,all,All,0.4491604228762441,0.3378592841154984,0.5604615616369897,1
2016,06,13588,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,13588,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,13588,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,13588,race-ethnicity,"White, Non-Hispanic",0.3811668096373757,0.2537095037053606,0.5086241155693908,1
2016,06,14218,all,All,0.4029563511762428,0.31422911732737135,0.4916835850251142,1
2016,06,14218,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,14218,race-ethnicity,Hispanic,0.3364505874190724,0.1777679669210675,0.4951332079170773,1
2016,06,14218,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,14218,race-ethnicity,"White, Non-Hispanic",0.5302300980442283,0.37667815114241865,0.6837820449460379,1
2016,06,15044,all,All,0.38444098781289465,0.31393622820853956,0.45494574741724975,2
2016,06,15044,race-ethnicity,"Black, Non-Hispanic",0.4613597511323512,0.31362711004604865,0.6090923922186537,2
2016,06,15044,race-ethnicity,Hispanic,0.3571295399547117,0.2763834137372687,0.4378756661721547,2
2016,06,15044,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,15044,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,16000,all,All,0.5638726752801785,0.5038671480059104,0.6238782025544466,3
2016,06,16000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,16000,race-ethnicity,Hispanic,0.5182889199840486,0.41754840049535663,0.6190294394727406,3
2016,06,16000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,16000,race-ethnicity,"White, Non-Hispanic",0.6385818845223838,0.5324818177731175,0.7446819512716502,3
2016,06,16350,all,All,0.3511112200878249,0.27795810946501726,0.4242643307106326,2
2016,06,16350,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,16350,race-ethnicity,Hispanic,0.2825356641380454,0.18694590090987775,0.37812542736621296,2
2016,06,16350,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,16350,race-ethnicity,"White, Non-Hispanic",0.450882891963531,0.33133489429681795,0.5704308896302439,2
2016,06,16532,all,All,0.5376465962014604,0.4441672122580417,0.6311259801448791,2
2016,06,16532,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,16532,race-ethnicity,Hispanic,0.48133611343644905,0.3452381683677693,0.6174340585051288,2
2016,06,16532,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,16532,race-ethnicity,"White, Non-Hispanic",0.5283367487391571,0.35972614167452643,0.6969473558037879,2
2016,06,17918,all,All,0.5087785777984296,0.4137023213462382,0.603854834250621,2
2016,06,17918,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,17918,race-ethnicity,Hispanic,0.414003360913917,0.20867750721319647,0.6193292146146375,2
2016,06,17918,race-ethnicity,Other Races and Ethnicities,0.503784939536364,0.3668020223232787,0.6407678567494495,2
2016,06,17918,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,19766,all,All,0.5293786547948727,0.42110545058247695,0.6376518590072684,1
2016,06,19766,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,19766,race-ethnicity,Hispanic,0.5263333641315848,0.4038350962666989,0.6488316319964708,1
2016,06,19766,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,19766,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,21712,all,All,0.4314376324011218,0.35443884846938417,0.5084364163328594,2
2016,06,21712,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,21712,race-ethnicity,Hispanic,0.3645068193197572,0.23693004438583928,0.4920835942536751,2
2016,06,21712,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,21712,race-ethnicity,"White, Non-Hispanic",0.4702423394649226,0.3573014352382588,0.5831832436915865,2
2016,06,22020,all,All,0.4548643570716167,0.3518882389052637,0.5578404752379696,1
2016,06,22020,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,22020,race-ethnicity,Hispanic,0.5084134921771473,0.3384758415276623,0.6783511428266322,1
2016,06,22020,race-ethnicity,Other Races and Ethnicities,0.4579975150131213,0.3082360641901752,0.6077589658360674,1
2016,06,22020,race-ethnicity,"White, Non-Hispanic",0.41364301719658464,0.2690454062290548,0.5582406281641145,1
2016,06,22230,all,All,0.3122756994592554,0.22856529830272784,0.395986100615783,1
2016,06,22230,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,22230,race-ethnicity,Hispanic,0.2944958998470405,0.20611354536399112,0.3828782543300899,1
2016,06,22230,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,22230,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,22804,all,All,0.38949604088398626,0.3087329108225,0.47025917094547254,1
2016,06,22804,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,22804,race-ethnicity,Hispanic,0.3819176533101716,0.28247318628309737,0.4813621203372459,1
2016,06,22804,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,22804,race-ethnicity,"White, Non-Hispanic",0.44400069615265936,0.30182811758583583,0.5861732747194829,1
2016,06,23182,all,All,0.4406514948683624,0.35447570019603813,0.5268272895406866,1
2016,06,23182,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,23182,race-ethnicity,Hispanic,0.3026948989412897,0.17798188320944658,0.4274079146731328,1
2016,06,23182,race-ethnicity,Other Races and Ethnicities,0.35706462212486306,0.16765532499632746,0.5464739192533987,1
2016,06,23182,race-ethnicity,"White, Non-Hispanic",0.6908625106746371,0.5609060874854872,0.820818933863787,1
2016,06,24638,all,All,0.5503313348059325,0.4489558634408053,0.6517068061710598,2
2016,06,24638,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,24638,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,24638,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,24638,race-ethnicity,"White, Non-Hispanic",0.44007579346281384,0.2946203271596673,0.5855312597659603,2
2016,06,24680,all,All,0.3283424277769979,0.25791702056052784,0.398767834993468,1
2016,06,24680,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,24680,race-ethnicity,Hispanic,0.334671463121642,0.26194125845483895,0.407401667788445,1
2016,06,24680,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,24680,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,26000,all,All,0.5436078426725842,0.4762851430042215,0.610930542340947,2
2016,06,26000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,26000,race-ethnicity,Hispanic,0.18940772619279125,0.06063775902778626,0.3181776933577962,2
2016,06,26000,race-ethnicity,Other Races and Ethnicities,0.6219759004904711,0.5482072487370069,0.6957445522439354,2
2016,06,26000,race-ethnicity,"White, Non-Hispanic",0.629591652423141,0.4566547188855157,0.8025285859607663,2
2016,06,27000,all,All,0.30922082204247947,0.26719137550227606,0.3512502685826829,3
2016,06,27000,race-ethnicity,"Black, Non-Hispanic",0.3684931101775893,0.1932033657323857,0.5437828546227929,3
2016,06,27000,race-ethnicity,Hispanic,0.2614953255977625,0.2174948643678813,0.3054957868276437,3
2016,06,27000,race-ethnicity,Other Races and Ethnicities,0.3339225901236061,0.23194854572559775,0.4358966345216144,3
2016,06,27000,race-ethnicity,"White, Non-Hispanic",0.4248898463553392,0.3131318029913542,0.5366478897193242,3
2016,06,28000,all,All,0.4670880545356738,0.36014580944436175,0.574030299626986,3
2016,06,28000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,28000,race-ethnicity,Hispanic,0.43086806465040006,0.30137889478719404,0.5603572345136061,3
2016,06,28000,race-ethnicity,Other Races and Ethnicities,0.5461347089423623,0.3567496567702295,0.735519761114495,3
2016,06,28000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,29000,all,All,0.38767962928194866,0.31954178777411707,0.45581747078978024,3
2016,06,29000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,29000,race-ethnicity,Hispanic,0.328669753000771,0.23555558255365577,0.42178392344788623,3
2016,06,29000,race-ethnicity,Other Races and Ethnicities,0.4523181396467596,0.32687690240202744,0.5777593768914917,3
2016,06,29000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,30000,all,All,0.5638996080252797,0.4665150558533218,0.6612841601972376,2
2016,06,30000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,30000,race-ethnicity,Hispanic,0.4614982224592773,0.2353204119557938,0.6876760329627607,2
2016,06,30000,race-ethnicity,Other Races and Ethnicities,0.4643319686864395,0.2934546618467905,0.6352092755260886,2
2016,06,30000,race-ethnicity,"White, Non-Hispanic",0.6497414978849154,0.53712567733483,0.7623573184350009,2
2016,06,32548,all,All,0.5242066378246119,0.4298491159297259,0.6185641597194977,2
2016,06,32548,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,32548,race-ethnicity,Hispanic,0.5497936742429255,0.43736101801235094,0.6622263304735,2
2016,06,32548,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,32548,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,33000,all,All,0.4312167451537863,0.3462884223168614,0.5161450679907111,1
2016,06,33000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,33000,race-ethnicity,Hispanic,0.3730474906854744,0.27276110157849737,0.4733338797924514,1
2016,06,33000,race-ethnicity,Other Races and Ethnicities,0.4965327231218785,0.356980130249076,0.6360853159946811,1
2016,06,33000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,33182,all,All,0.31074859558992934,0.2304894941529767,0.391007697026882,2
2016,06,33182,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,33182,race-ethnicity,Hispanic,0.328922197852062,0.1952550179724862,0.4625893777316378,2
2016,06,33182,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,33182,race-ethnicity,"White, Non-Hispanic",0.2714464919478548,0.17020013938809336,0.37269284450761625,2
2016,06,33434,all,All,0.3625223817998595,0.2710843407929264,0.4539604228067926,2
2016,06,33434,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,33434,race-ethnicity,Hispanic,0.3340519941618578,0.20982310258951276,0.4582808857342029,2
2016,06,33434,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,33434,race-ethnicity,"White, Non-Hispanic",0.4071468848014438,0.25875829259282634,0.5555354770100612,2
2016,06,36000,all,All,0.6272625680416103,0.548356846817259,0.7061682892659615,3
2016,06,36000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,36000,race-ethnicity,Hispanic,0.4500494028045613,0.283994517109353,0.6161042884997695,3
2016,06,36000,race-ethnicity,Other Races and Ethnicities,0.7393079433871558,0.5696687789124066,0.9089471078619048,3
2016,06,36000,race-ethnicity,"White, Non-Hispanic",0.6694335155721309,0.5484836317649948,0.790383399379267,3
2016,06,36448,all,All,0.2131738186006416,0.1523683797875544,0.2739792574137288,2
2016,06,36448,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,36448,race-ethnicity,Hispanic,0.2037211465929621,0.14359752327294056,0.2638447699129836,2
2016,06,36448,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,36448,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,36546,all,All,0.5873566386370467,0.48351428385394746,0.6911989934201459,1
2016,06,36546,race-ethnicity,"Black, Non-Hispanic",0.6388972854173246,0.43990841220614785,0.8378861586285014,1
2016,06,36546,race-ethnicity,Hispanic,0.5735390701121336,0.4491524665799627,0.6979256736443044,1
2016,06,36546,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,36546,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,36770,all,All,0.5972173666034175,0.5105974510213159,0.6838372821855191,2
2016,06,36770,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,36770,race-ethnicity,Hispanic,0.48086686471356366,0.26305667754667794,0.6986770518804494,2
2016,06,36770,race-ethnicity,Other Races and Ethnicities,0.6521268937889642,0.5608335557959906,0.7434202317819377,2
2016,06,36770,race-ethnicity,"White, Non-Hispanic",0.6544574439588331,0.5277753702441869,0.7811395176734793,2
2016,06,37692,all,All,0.3815721274623798,0.3091655693019065,0.453978685622853,2
2016,06,37692,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,37692,race-ethnicity,Hispanic,0.32786506112642555,0.23742801290515655,0.4183021093476945,2
2016,06,37692,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,37692,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,39496,all,All,0.5178343621123259,0.4438464964206863,0.5918222278039655,3
2016,06,39496,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,39496,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,39496,race-ethnicity,Other Races and Ethnicities,0.6512898606295877,0.5513032413066413,0.7512764799525341,3
2016,06,39496,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,39892,all,All,0.4793801201178883,0.3940083153584868,0.5647519248772898,2
2016,06,39892,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,39892,race-ethnicity,Hispanic,0.4074178166919769,0.2883144149141714,0.5265212184697824,2
2016,06,39892,race-ethnicity,Other Races and Ethnicities,0.6182973099173479,0.4830836173616131,0.7535110024730827,2
2016,06,39892,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,40130,all,All,0.2910322535888251,0.22219041682586244,0.3598740903517878,1
2016,06,40130,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,40130,race-ethnicity,Hispanic,0.2938207886215861,0.17865907242312368,0.40898250482004855,1
2016,06,40130,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,40130,race-ethnicity,"White, Non-Hispanic",0.3829407745595758,0.25696326135840036,0.5089182877607514,1
2016,06,41992,all,All,0.5742593305117354,0.4904454916016855,0.6580731694217853,2
2016,06,41992,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,41992,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,41992,race-ethnicity,Other Races and Ethnicities,0.6605657237936772,0.5452611085327097,0.7758703390546446,2
2016,06,41992,race-ethnicity,"White, Non-Hispanic",0.6169039963252181,0.49116012816615334,0.7426478644842829,2
2016,06,43000,all,All,0.47571141056692945,0.4221401653494117,0.5292826557844472,2
2016,06,43000,race-ethnicity,"Black, Non-Hispanic",0.42220375022713746,0.2703648387770773,0.5740426616771976,2
2016,06,43000,race-ethnicity,Hispanic,0.4637812672253668,0.4049200210768644,0.5226425133738692,2
2016,06,43000,race-ethnicity,Other Races and Ethnicities,0.391104000993752,0.2547156845200347,0.5274923174674693,2
2016,06,43000,race-ethnicity,"White, Non-Hispanic",0.7020139047535221,0.5971884226491726,0.8068393868578716,2
2016,06,44000,all,All,0.5001133696302992,0.48219849621290733,0.518028243047691,1
2016,06,44000,race-ethnicity,"Black, Non-Hispanic",0.5742279314968578,0.5131144327147333,0.6353414302789823,1
2016,06,44000,race-ethnicity,Hispanic,0.4258949882260256,0.4031958067750581,0.4485941696769931,1
2016,06,44000,race-ethnicity,Other Races and Ethnicities,0.5942369936118548,0.5393275648265468,0.6491464223971628,1
2016,06,44000,race-ethnicity,"White, Non-Hispanic",0.6804724289707743,0.6441367135756725,0.7168081443658761,1
2016,06,45484,all,All,0.37940947599353086,0.30635602672849493,0.4524629252585668,3
2016,06,45484,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,45484,race-ethnicity,Hispanic,0.35188442446609125,0.23351300076754172,0.4702558481646408,3
2016,06,45484,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,45484,race-ethnicity,"White, Non-Hispanic",0.45361290607923543,0.31944696686166496,0.5877788452968059,3
2016,06,46842,all,All,0.3779320379613603,0.31005188295092434,0.4458121929717963,2
2016,06,46842,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,46842,race-ethnicity,Hispanic,0.34929354588654254,0.2506814487187843,0.4479056430543008,2
2016,06,46842,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,46842,race-ethnicity,"White, Non-Hispanic",0.444121896578481,0.3136527434367658,0.5745910497201963,2
2016,06,46898,all,All,0.41102563819651,0.33717915336897725,0.4848721230240427,2
2016,06,46898,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,46898,race-ethnicity,Hispanic,0.37031625443164934,0.2853422283885197,0.455290280474779,2
2016,06,46898,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,46898,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,47766,all,All,0.5151292222858799,0.4313623422067553,0.5988961023650045,2
2016,06,47766,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,47766,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,47766,race-ethnicity,Other Races and Ethnicities,0.5426606488792375,0.4440398169220069,0.6412814808364681,2
2016,06,47766,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,06,48256,all,All,0.5943907349481593,0.4728111000411211,0.7159703698551976,1
2016,06,48256,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,06,48256,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,06,48256,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,06,48256,race-ethnicity,"White, Non-Hispanic",0.7164826644681761,0.6072416759770116,0.8257236529593406,1
2016,06,48354,all,All,0.44171859784715,0.37033068419330795,0.5131065115009921,1
