year,state,place,state_name,place_name,subgroup,subgroup_type,share_digital_access,share_digital_access_quality
2018,25,82000,Massachusetts,Worcester city,Hispanic,race-ethnicity,0.7775330973915323,1
2018,25,82000,Massachusetts,Worcester city,"White, Non-Hispanic",race-ethnicity,0.8356851722383133,1
2018,26,03000,Michigan,Ann Arbor city,All,all,0.9194291865632505,1
2018,26,03000,Michigan,Ann Arbor city,Other Races and Ethnicities,race-ethnicity,0.9116273302194849,1
2018,26,03000,Michigan,Ann Arbor city,"Black, Non-Hispanic",race-ethnicity,0.8634782608695653,1
2018,26,03000,Michigan,Ann Arbor city,Hispanic,race-ethnicity,0.9097472924187726,1
2018,26,03000,Michigan,Ann Arbor city,"White, Non-Hispanic",race-ethnicity,0.926874207523246,1
2018,26,21000,Michigan,Dearborn city,All,all,0.7969787499076313,1
2018,26,21000,Michigan,Dearborn city,Other Races and Ethnicities,race-ethnicity,0.8070145423438837,1
2018,26,21000,Michigan,Dearborn city,"Black, Non-Hispanic",race-ethnicity,0.6624626617988716,2
2018,26,21000,Michigan,Dearborn city,Hispanic,race-ethnicity,0.8286479250334672,2
2018,26,21000,Michigan,Dearborn city,"White, Non-Hispanic",race-ethnicity,0.8000484230044703,1
2018,26,22000,Michigan,Detroit city,All,all,0.6324870649726236,1
2018,26,22000,Michigan,Detroit city,Other Races and Ethnicities,race-ethnicity,0.6783049040511727,1
2018,26,22000,Michigan,Detroit city,"Black, Non-Hispanic",race-ethnicity,0.6117272509296015,1
2018,26,22000,Michigan,Detroit city,Hispanic,race-ethnicity,0.6478864936034744,1
2018,26,22000,Michigan,Detroit city,"White, Non-Hispanic",race-ethnicity,0.7372184393041676,1
2018,26,27440,Michigan,Farmington Hills city,All,all,0.9146349013732216,1
2018,26,27440,Michigan,Farmington Hills city,Other Races and Ethnicities,race-ethnicity,0.960020464844321,1
2018,26,27440,Michigan,Farmington Hills city,"Black, Non-Hispanic",race-ethnicity,0.8944759206798867,1
2018,26,27440,Michigan,Farmington Hills city,Hispanic,race-ethnicity,0.9023746701846965,2
2018,26,27440,Michigan,Farmington Hills city,"White, Non-Hispanic",race-ethnicity,0.9088296012406286,1
2018,26,29000,Michigan,Flint city,All,all,0.6212851107981917,1
2018,26,29000,Michigan,Flint city,Other Races and Ethnicities,race-ethnicity,0.7661699429296132,1
2018,26,29000,Michigan,Flint city,"Black, Non-Hispanic",race-ethnicity,0.5646269153245533,1
2018,26,29000,Michigan,Flint city,Hispanic,race-ethnicity,0.69296603369885,2
2018,26,29000,Michigan,Flint city,"White, Non-Hispanic",race-ethnicity,0.674413106364041,1
2018,26,34000,Michigan,Grand Rapids city,All,all,0.8452575784772303,1
2018,26,34000,Michigan,Grand Rapids city,Other Races and Ethnicities,race-ethnicity,0.8329896907216495,1
2018,26,34000,Michigan,Grand Rapids city,"Black, Non-Hispanic",race-ethnicity,0.7525607057988036,1
2018,26,34000,Michigan,Grand Rapids city,Hispanic,race-ethnicity,0.7999548576403444,1
2018,26,34000,Michigan,Grand Rapids city,"White, Non-Hispanic",race-ethnicity,0.8794703708829809,1
2018,26,46000,Michigan,Lansing city,All,all,0.7892603412214136,1
2018,26,46000,Michigan,Lansing city,Other Races and Ethnicities,race-ethnicity,0.7744611158072696,1
2018,26,46000,Michigan,Lansing city,"Black, Non-Hispanic",race-ethnicity,0.7024585078331007,1
2018,26,46000,Michigan,Lansing city,Hispanic,race-ethnicity,0.7784164784780675,1
2018,26,46000,Michigan,Lansing city,"White, Non-Hispanic",race-ethnicity,0.8258386017106731,1
2018,26,49000,Michigan,Livonia city,All,all,0.912266938907098,1
2018,26,49000,Michigan,Livonia city,Other Races and Ethnicities,race-ethnicity,0.9420916162489196,1
2018,26,49000,Michigan,Livonia city,"Black, Non-Hispanic",race-ethnicity,0.8628281117696867,1
2018,26,49000,Michigan,Livonia city,Hispanic,race-ethnicity,0.9090004972650423,2
2018,26,49000,Michigan,Livonia city,"White, Non-Hispanic",race-ethnicity,0.9129009223445403,1
2018,26,69035,Michigan,Rochester Hills city,All,all,0.9320307028986502,1
2018,26,69035,Michigan,Rochester Hills city,Other Races and Ethnicities,race-ethnicity,0.9894234937147811,1
2018,26,69035,Michigan,Rochester Hills city,"Black, Non-Hispanic",race-ethnicity,0.9300031816735603,2
2018,26,69035,Michigan,Rochester Hills city,Hispanic,race-ethnicity,0.9127555427584221,2
2018,26,69035,Michigan,Rochester Hills city,"White, Non-Hispanic",race-ethnicity,0.921550161071699,1
2018,26,74900,Michigan,Southfield city,All,all,0.8638264760237331,1
2018,26,74900,Michigan,Southfield city,Other Races and Ethnicities,race-ethnicity,0.9123052337195365,1
2018,26,74900,Michigan,Southfield city,"Black, Non-Hispanic",race-ethnicity,0.8689498788020955,1
2018,26,74900,Michigan,Southfield city,Hispanic,race-ethnicity,0.9318715740015662,2
2018,26,74900,Michigan,Southfield city,"White, Non-Hispanic",race-ethnicity,0.8306927517639513,1
2018,26,76460,Michigan,Sterling Heights city,All,all,0.8998828950770307,1
2018,26,76460,Michigan,Sterling Heights city,Other Races and Ethnicities,race-ethnicity,0.9407769051156867,1
2018,26,76460,Michigan,Sterling Heights city,"Black, Non-Hispanic",race-ethnicity,0.8697930311763165,1
2018,26,76460,Michigan,Sterling Heights city,Hispanic,race-ethnicity,0.9003506721215664,2
2018,26,76460,Michigan,Sterling Heights city,"White, Non-Hispanic",race-ethnicity,0.8967462118944901,1
2018,26,80700,Michigan,Troy city,All,all,0.9382333221589004,1
2018,26,80700,Michigan,Troy city,Other Races and Ethnicities,race-ethnicity,0.9692106263462432,1
2018,26,80700,Michigan,Troy city,"Black, Non-Hispanic",race-ethnicity,0.8575949367088608,2
2018,26,80700,Michigan,Troy city,Hispanic,race-ethnicity,0.9604550379198267,2
2018,26,80700,Michigan,Troy city,"White, Non-Hispanic",race-ethnicity,0.9294060935003259,1
2018,26,84000,Michigan,Warren city,All,all,0.8308474804131719,1
2018,26,84000,Michigan,Warren city,Other Races and Ethnicities,race-ethnicity,0.8836033036686087,1
2018,26,84000,Michigan,Warren city,"Black, Non-Hispanic",race-ethnicity,0.7987375576596262,1
2018,26,84000,Michigan,Warren city,Hispanic,race-ethnicity,0.8755711775043937,1
2018,26,84000,Michigan,Warren city,"White, Non-Hispanic",race-ethnicity,0.8302172432064189,1
2018,26,86000,Michigan,Westland city,All,all,0.8523531221162719,1
2018,26,86000,Michigan,Westland city,Other Races and Ethnicities,race-ethnicity,0.8966292134831461,1
2018,26,86000,Michigan,Westland city,"Black, Non-Hispanic",race-ethnicity,0.8188458728999269,1
2018,26,86000,Michigan,Westland city,Hispanic,race-ethnicity,0.8775777414075286,2
2018,26,86000,Michigan,Westland city,"White, Non-Hispanic",race-ethnicity,0.8554592424954097,1
2018,26,88940,Michigan,Wyoming city,All,all,0.8803606627244153,1
2018,26,88940,Michigan,Wyoming city,Other Races and Ethnicities,race-ethnicity,0.8992732459417239,1
2018,26,88940,Michigan,Wyoming city,"Black, Non-Hispanic",race-ethnicity,0.8176948332469328,1
2018,26,88940,Michigan,Wyoming city,Hispanic,race-ethnicity,0.8617219313554392,1
2018,26,88940,Michigan,Wyoming city,"White, Non-Hispanic",race-ethnicity,0.8823751065981794,1
2018,27,06616,Minnesota,Bloomington city,All,all,0.8908959451931396,1
2018,27,06616,Minnesota,Bloomington city,Other Races and Ethnicities,race-ethnicity,0.891027706185567,1
2018,27,06616,Minnesota,Bloomington city,"Black, Non-Hispanic",race-ethnicity,0.8796158528337616,1
2018,27,06616,Minnesota,Bloomington city,Hispanic,race-ethnicity,0.8471806047398529,1
2018,27,06616,Minnesota,Bloomington city,"White, Non-Hispanic",race-ethnicity,0.8933948480132134,1
2018,27,07966,Minnesota,Brooklyn Park city,All,all,0.8690907262120298,1
2018,27,07966,Minnesota,Brooklyn Park city,Other Races and Ethnicities,race-ethnicity,0.9209209209209209,1
2018,27,07966,Minnesota,Brooklyn Park city,"Black, Non-Hispanic",race-ethnicity,0.7939680714633176,1
2018,27,07966,Minnesota,Brooklyn Park city,Hispanic,race-ethnicity,0.6780916293489494,2
2018,27,07966,Minnesota,Brooklyn Park city,"White, Non-Hispanic",race-ethnicity,0.9024032946834534,1
2018,27,17000,Minnesota,Duluth city,All,all,0.8403764115432873,1
2018,27,17000,Minnesota,Duluth city,Other Races and Ethnicities,race-ethnicity,0.8653877956011246,1
2018,27,17000,Minnesota,Duluth city,"Black, Non-Hispanic",race-ethnicity,0.7684210526315789,2
2018,27,17000,Minnesota,Duluth city,Hispanic,race-ethnicity,0.8689320388349514,2
2018,27,17000,Minnesota,Duluth city,"White, Non-Hispanic",race-ethnicity,0.84024512098831,1
2018,27,43000,Minnesota,Minneapolis city,All,all,0.8420050825155438,1
2018,27,43000,Minnesota,Minneapolis city,Other Races and Ethnicities,race-ethnicity,0.8048048048048048,1
2018,27,43000,Minnesota,Minneapolis city,"Black, Non-Hispanic",race-ethnicity,0.7029162234387567,1
2018,27,43000,Minnesota,Minneapolis city,Hispanic,race-ethnicity,0.7449055063888393,1
2018,27,43000,Minnesota,Minneapolis city,"White, Non-Hispanic",race-ethnicity,0.8966570421059271,1
2018,27,51730,Minnesota,Plymouth city,All,all,0.9415886930617708,1
2018,27,51730,Minnesota,Plymouth city,Other Races and Ethnicities,race-ethnicity,0.950222308138411,1
2018,27,51730,Minnesota,Plymouth city,"Black, Non-Hispanic",race-ethnicity,0.8180234005476724,2
2018,27,51730,Minnesota,Plymouth city,Hispanic,race-ethnicity,0.9664564220183486,2
2018,27,51730,Minnesota,Plymouth city,"White, Non-Hispanic",race-ethnicity,0.9471300962545673,1
2018,27,54880,Minnesota,Rochester city,All,all,0.9056278765150767,1
2018,27,54880,Minnesota,Rochester city,Other Races and Ethnicities,race-ethnicity,0.8973552109088184,1
2018,27,54880,Minnesota,Rochester city,"Black, Non-Hispanic",race-ethnicity,0.9221487411532661,1
2018,27,54880,Minnesota,Rochester city,Hispanic,race-ethnicity,0.9045426642111725,1
2018,27,54880,Minnesota,Rochester city,"White, Non-Hispanic",race-ethnicity,0.9057527821208499,1
2018,27,58000,Minnesota,St. Paul city,All,all,0.871148116403412,1
2018,27,58000,Minnesota,St. Paul city,Other Races and Ethnicities,race-ethnicity,0.874533610806684,1
2018,27,58000,Minnesota,St. Paul city,"Black, Non-Hispanic",race-ethnicity,0.7952073383686437,1
2018,27,58000,Minnesota,St. Paul city,Hispanic,race-ethnicity,0.8614296770562161,1
2018,27,58000,Minnesota,St. Paul city,"White, Non-Hispanic",race-ethnicity,0.8928255825042118,1
2018,27,71428,Minnesota,Woodbury city,All,all,0.9654400795624067,1
2018,27,71428,Minnesota,Woodbury city,Other Races and Ethnicities,race-ethnicity,0.9852941176470589,1
2018,27,71428,Minnesota,Woodbury city,"Black, Non-Hispanic",race-ethnicity,0.9953763164654508,1
2018,27,71428,Minnesota,Woodbury city,Hispanic,race-ethnicity,0.9828129475794901,1
2018,27,71428,Minnesota,Woodbury city,"White, Non-Hispanic",race-ethnicity,0.9593553039455324,1
2018,28,36000,Mississippi,Jackson city,All,all,0.7595719013888459,1
2018,28,36000,Mississippi,Jackson city,Other Races and Ethnicities,race-ethnicity,0.73006416131989,2
2018,28,36000,Mississippi,Jackson city,"Black, Non-Hispanic",race-ethnicity,0.7410062222755965,1
2018,28,36000,Mississippi,Jackson city,Hispanic,race-ethnicity,0.7145631067961165,2
2018,28,36000,Mississippi,Jackson city,"White, Non-Hispanic",race-ethnicity,0.862645292144473,1
2018,29,15670,Missouri,Columbia city,All,all,0.8502244568145089,1
2018,29,15670,Missouri,Columbia city,Other Races and Ethnicities,race-ethnicity,0.8552696860160182,1
2018,29,15670,Missouri,Columbia city,"Black, Non-Hispanic",race-ethnicity,0.6918953516281302,1
2018,29,15670,Missouri,Columbia city,Hispanic,race-ethnicity,0.8457011258955988,1
2018,29,15670,Missouri,Columbia city,"White, Non-Hispanic",race-ethnicity,0.8720478451140153,1
2018,29,35000,Missouri,Independence city,All,all,0.8134930904197505,1
2018,29,35000,Missouri,Independence city,Other Races and Ethnicities,race-ethnicity,0.7703839122486289,1
2018,29,35000,Missouri,Independence city,"Black, Non-Hispanic",race-ethnicity,0.701089588377724,2
2018,29,35000,Missouri,Independence city,Hispanic,race-ethnicity,0.748191027496382,1
2018,29,35000,Missouri,Independence city,"White, Non-Hispanic",race-ethnicity,0.8288106125429882,1
2018,29,38000,Missouri,Kansas City city,All,all,0.8203094892242018,1
2018,29,38000,Missouri,Kansas City city,Other Races and Ethnicities,race-ethnicity,0.7979184399907142,1
2018,29,38000,Missouri,Kansas City city,"Black, Non-Hispanic",race-ethnicity,0.713947869754677,1
2018,29,38000,Missouri,Kansas City city,Hispanic,race-ethnicity,0.7673006463299165,1
2018,29,38000,Missouri,Kansas City city,"White, Non-Hispanic",race-ethnicity,0.8786190593667498,1
2018,29,41348,Missouri,Lee's Summit city,All,all,0.9396071380034916,1
2018,29,41348,Missouri,Lee's Summit city,Other Races and Ethnicities,race-ethnicity,0.9470483536042718,1
2018,29,41348,Missouri,Lee's Summit city,"Black, Non-Hispanic",race-ethnicity,0.857315924081303,1
2018,29,41348,Missouri,Lee's Summit city,Hispanic,race-ethnicity,0.9325946445060018,2
2018,29,41348,Missouri,Lee's Summit city,"White, Non-Hispanic",race-ethnicity,0.9465249662618084,1
2018,29,54074,Missouri,O'Fallon city,All,all,0.9323243494964782,1
2018,29,54074,Missouri,O'Fallon city,Other Races and Ethnicities,race-ethnicity,0.8970588235294118,1
2018,29,54074,Missouri,O'Fallon city,"Black, Non-Hispanic",race-ethnicity,0.9110179935913236,2
2018,29,54074,Missouri,O'Fallon city,Hispanic,race-ethnicity,0.9025862068965518,2
2018,29,54074,Missouri,O'Fallon city,"White, Non-Hispanic",race-ethnicity,0.9364091758438358,1
2018,29,65000,Missouri,St. Louis city,All,all,0.741788594106268,1
2018,29,65000,Missouri,St. Louis city,Other Races and Ethnicities,race-ethnicity,0.8167032967032967,1
2018,29,65000,Missouri,St. Louis city,"Black, Non-Hispanic",race-ethnicity,0.6171590221384037,1
2018,29,65000,Missouri,St. Louis city,Hispanic,race-ethnicity,0.756134201301953,1
2018,29,65000,Missouri,St. Louis city,"White, Non-Hispanic",race-ethnicity,0.8627599017764704,1
2018,29,70000,Missouri,Springfield city,All,all,0.770022405834505,1
2018,29,70000,Missouri,Springfield city,Other Races and Ethnicities,race-ethnicity,0.7993838028169014,1
2018,29,70000,Missouri,Springfield city,"Black, Non-Hispanic",race-ethnicity,0.6520956123117223,2
2018,29,70000,Missouri,Springfield city,Hispanic,race-ethnicity,0.7727004716981132,1
2018,29,70000,Missouri,Springfield city,"White, Non-Hispanic",race-ethnicity,0.773788685573076,1
2018,30,06550,Montana,Billings city,All,all,0.8578068838329663,1
2018,30,06550,Montana,Billings city,Other Races and Ethnicities,race-ethnicity,0.8277715792676742,1
2018,30,06550,Montana,Billings city,"Black, Non-Hispanic",race-ethnicity,0.833117723156533,2
2018,30,06550,Montana,Billings city,Hispanic,race-ethnicity,0.8218629486799169,1
2018,30,06550,Montana,Billings city,"White, Non-Hispanic",race-ethnicity,0.8628791619260245,1
2018,31,28000,Nebraska,Lincoln city,All,all,0.8948899603013067,1
2018,31,28000,Nebraska,Lincoln city,Other Races and Ethnicities,race-ethnicity,0.8832704585026118,1
2018,31,28000,Nebraska,Lincoln city,"Black, Non-Hispanic",race-ethnicity,0.81479796141245,1
2018,31,28000,Nebraska,Lincoln city,Hispanic,race-ethnicity,0.8621754314926355,1
2018,31,28000,Nebraska,Lincoln city,"White, Non-Hispanic",race-ethnicity,0.9015562224151816,1
2018,31,37000,Nebraska,Omaha city,All,all,0.8504691652056939,1
2018,31,37000,Nebraska,Omaha city,Other Races and Ethnicities,race-ethnicity,0.869233872775362,1
2018,31,37000,Nebraska,Omaha city,"Black, Non-Hispanic",race-ethnicity,0.7119270665087398,1
2018,31,37000,Nebraska,Omaha city,Hispanic,race-ethnicity,0.748161418065246,1
2018,31,37000,Nebraska,Omaha city,"White, Non-Hispanic",race-ethnicity,0.880774635651164,1
2018,32,31900,Nevada,Henderson city,All,all,0.9033591695597258,1
2018,32,31900,Nevada,Henderson city,Other Races and Ethnicities,race-ethnicity,0.9220306186329748,1
2018,32,31900,Nevada,Henderson city,"Black, Non-Hispanic",race-ethnicity,0.8376327769347496,1
2018,32,31900,Nevada,Henderson city,Hispanic,race-ethnicity,0.8810674999472162,1
2018,32,31900,Nevada,Henderson city,"White, Non-Hispanic",race-ethnicity,0.9052596072645382,1
2018,32,40000,Nevada,Las Vegas city,All,all,0.8150471283939478,1
2018,32,40000,Nevada,Las Vegas city,Other Races and Ethnicities,race-ethnicity,0.799204833806497,1
2018,32,40000,Nevada,Las Vegas city,"Black, Non-Hispanic",race-ethnicity,0.7028338876720478,1
2018,32,40000,Nevada,Las Vegas city,Hispanic,race-ethnicity,0.7543639921722114,1
2018,32,40000,Nevada,Las Vegas city,"White, Non-Hispanic",race-ethnicity,0.8557589753718531,1
2018,32,51800,Nevada,North Las Vegas city,All,all,0.8423094778716209,1
2018,32,51800,Nevada,North Las Vegas city,Other Races and Ethnicities,race-ethnicity,0.86074177746676,1
2018,32,51800,Nevada,North Las Vegas city,"Black, Non-Hispanic",race-ethnicity,0.7839384615384616,1
2018,32,51800,Nevada,North Las Vegas city,Hispanic,race-ethnicity,0.8102820229704768,1
2018,32,51800,Nevada,North Las Vegas city,"White, Non-Hispanic",race-ethnicity,0.8749142979761239,1
2018,32,60600,Nevada,Reno city,All,all,0.8513365963061799,1
2018,32,60600,Nevada,Reno city,Other Races and Ethnicities,race-ethnicity,0.8551335299664921,1
2018,32,60600,Nevada,Reno city,"Black, Non-Hispanic",race-ethnicity,0.7818428184281843,1
2018,32,60600,Nevada,Reno city,Hispanic,race-ethnicity,0.8198503842174009,1
2018,32,60600,Nevada,Reno city,"White, Non-Hispanic",race-ethnicity,0.8598158598158598,1
2018,32,68400,Nevada,Sparks city,All,all,0.8806298282934177,1
2018,32,68400,Nevada,Sparks city,Other Races and Ethnicities,race-ethnicity,0.9084649058088633,1
2018,32,68400,Nevada,Sparks city,"Black, Non-Hispanic",race-ethnicity,0.8746415403523147,2
2018,32,68400,Nevada,Sparks city,Hispanic,race-ethnicity,0.8756968249021848,1
2018,32,68400,Nevada,Sparks city,"White, Non-Hispanic",race-ethnicity,0.8756658065879016,1
2018,33,45140,New Hampshire,Manchester city,All,all,0.8941979835856149,1
2018,33,45140,New Hampshire,Manchester city,Other Races and Ethnicities,race-ethnicity,0.9020851350052849,1
2018,33,45140,New Hampshire,Manchester city,"Black, Non-Hispanic",race-ethnicity,0.9251787132644956,1
2018,33,45140,New Hampshire,Manchester city,Hispanic,race-ethnicity,0.8911759276352225,1
2018,33,45140,New Hampshire,Manchester city,"White, Non-Hispanic",race-ethnicity,0.8911945074368987,1
2018,33,50260,New Hampshire,Nashua city,All,all,0.907374380098724,1
2018,33,50260,New Hampshire,Nashua city,Other Races and Ethnicities,race-ethnicity,0.9633570754312194,1
2018,33,50260,New Hampshire,Nashua city,"Black, Non-Hispanic",race-ethnicity,0.8773326015367727,2
2018,33,50260,New Hampshire,Nashua city,Hispanic,race-ethnicity,0.8722934158197083,1
2018,33,50260,New Hampshire,Nashua city,"White, Non-Hispanic",race-ethnicity,0.902897392642576,1
2018,34,13690,New Jersey,Clifton city,All,all,0.8682627640428152,1
2018,34,13690,New Jersey,Clifton city,Other Races and Ethnicities,race-ethnicity,0.8385880740233036,1
2018,34,13690,New Jersey,Clifton city,"Black, Non-Hispanic",race-ethnicity,0.9440015186028854,2
2018,34,13690,New Jersey,Clifton city,Hispanic,race-ethnicity,0.8385949588220614,1
2018,34,13690,New Jersey,Clifton city,"White, Non-Hispanic",race-ethnicity,0.8686647458456043,1
2018,34,21000,New Jersey,Elizabeth city,All,all,0.7706631560581788,1
2018,34,21000,New Jersey,Elizabeth city,Other Races and Ethnicities,race-ethnicity,0.7547311504956443,1
2018,34,21000,New Jersey,Elizabeth city,"Black, Non-Hispanic",race-ethnicity,0.7248898774477736,1
2018,34,21000,New Jersey,Elizabeth city,Hispanic,race-ethnicity,0.7575657974825311,1
2018,34,21000,New Jersey,Elizabeth city,"White, Non-Hispanic",race-ethnicity,0.8082030016340094,1
2018,34,36000,New Jersey,Jersey City city,All,all,0.866798414395498,1
2018,34,36000,New Jersey,Jersey City city,Other Races and Ethnicities,race-ethnicity,0.89761343410152,1
2018,34,36000,New Jersey,Jersey City city,"Black, Non-Hispanic",race-ethnicity,0.8109513166844816,1
2018,34,36000,New Jersey,Jersey City city,Hispanic,race-ethnicity,0.8137554063735506,1
2018,34,36000,New Jersey,Jersey City city,"White, Non-Hispanic",race-ethnicity,0.8811206776836551,1
2018,34,51000,New Jersey,Newark city,All,all,0.7404487318610099,1
2018,34,51000,New Jersey,Newark city,Other Races and Ethnicities,race-ethnicity,0.7233132150256734,1
2018,34,51000,New Jersey,Newark city,"Black, Non-Hispanic",race-ethnicity,0.7323823975720789,1
2018,34,51000,New Jersey,Newark city,Hispanic,race-ethnicity,0.729370986646364,1
2018,34,51000,New Jersey,Newark city,"White, Non-Hispanic",race-ethnicity,0.7761806981519507,1
2018,34,57000,New Jersey,Paterson city,All,all,0.7247807399460818,1
2018,34,57000,New Jersey,Paterson city,Other Races and Ethnicities,race-ethnicity,0.7148328040351205,1
2018,34,57000,New Jersey,Paterson city,"Black, Non-Hispanic",race-ethnicity,0.6784689757756056,1
2018,34,57000,New Jersey,Paterson city,Hispanic,race-ethnicity,0.7413578006623418,1
2018,34,57000,New Jersey,Paterson city,"White, Non-Hispanic",race-ethnicity,0.7597967936093063,1
2018,34,74000,New Jersey,Trenton city,All,all,0.6556111597647942,1
2018,34,74000,New Jersey,Trenton city,Other Races and Ethnicities,race-ethnicity,0.8004278728606357,2
2018,34,74000,New Jersey,Trenton city,"Black, Non-Hispanic",race-ethnicity,0.6627927103681907,1
2018,34,74000,New Jersey,Trenton city,Hispanic,race-ethnicity,0.6212425520519516,1
2018,34,74000,New Jersey,Trenton city,"White, Non-Hispanic",race-ethnicity,0.6439625570346676,1
2018,35,02000,New Mexico,Albuquerque city,All,all,0.8167242198694978,1
2018,35,02000,New Mexico,Albuquerque city,Other Races and Ethnicities,race-ethnicity,0.7700568393589265,1
2018,35,02000,New Mexico,Albuquerque city,"Black, Non-Hispanic",race-ethnicity,0.7335902893631709,1
2018,35,02000,New Mexico,Albuquerque city,Hispanic,race-ethnicity,0.7823508201305439,1
2018,35,02000,New Mexico,Albuquerque city,"White, Non-Hispanic",race-ethnicity,0.8469237147860832,1
2018,35,39380,New Mexico,Las Cruces city,All,all,0.8144512843135289,1
2018,35,39380,New Mexico,Las Cruces city,Other Races and Ethnicities,race-ethnicity,0.7841401023219206,1
2018,35,39380,New Mexico,Las Cruces city,"Black, Non-Hispanic",race-ethnicity,0.8621740602776837,1
2018,35,39380,New Mexico,Las Cruces city,Hispanic,race-ethnicity,0.8027192704070554,1
2018,35,39380,New Mexico,Las Cruces city,"White, Non-Hispanic",race-ethnicity,0.8200061928313792,1
2018,35,63460,New Mexico,Rio Rancho city,All,all,0.89338820185393375,1
2018,35,63460,New Mexico,Rio Rancho city,Other Races and Ethnicities,race-ethnicity,0.8544489900281258,1
2018,35,63460,New Mexico,Rio Rancho city,"Black, Non-Hispanic",race-ethnicity,0.8823114869626497,1
2018,35,63460,New Mexico,Rio Rancho city,Hispanic,race-ethnicity,0.8782543304636449,1
2018,35,63460,New Mexico,Rio Rancho city,"White, Non-Hispanic",race-ethnicity,0.9039841643518707,1
2018,35,70500,New Mexico,Santa Fe city,All,all,0.8243326824890549,1
2018,35,70500,New Mexico,Santa Fe city,Other Races and Ethnicities,race-ethnicity,0.7253759796653252,1
2018,35,70500,New Mexico,Santa Fe city,"Black, Non-Hispanic",race-ethnicity,0.9394618834080718,2
2018,35,70500,New Mexico,Santa Fe city,Hispanic,race-ethnicity,0.7659406807486046,1
2018,35,70500,New Mexico,Santa Fe city,"White, Non-Hispanic",race-ethnicity,0.8564708352019542,1
2018,36,01000,New York,Albany city,All,all,0.8343298085167191,1
2018,36,01000,New York,Albany city,Other Races and Ethnicities,race-ethnicity,0.8492957746478873,1
2018,36,01000,New York,Albany city,"Black, Non-Hispanic",race-ethnicity,0.7783704248666544,1
2018,36,01000,New York,Albany city,Hispanic,race-ethnicity,0.8217672912329401,1
2018,36,01000,New York,Albany city,"White, Non-Hispanic",race-ethnicity,0.8666636544370143,1
2018,36,11000,New York,Buffalo city,All,all,0.7532072434607646,1
2018,36,11000,New York,Buffalo city,Other Races and Ethnicities,race-ethnicity,0.7938781241224375,1
2018,36,11000,New York,Buffalo city,"Black, Non-Hispanic",race-ethnicity,0.6498316498316499,1
2018,36,11000,New York,Buffalo city,Hispanic,race-ethnicity,0.7511466296038916,1
2018,36,11000,New York,Buffalo city,"White, Non-Hispanic",race-ethnicity,0.8210831935488154,1
2018,36,50617,New York,New Rochelle city,All,all,0.8921566046180985,1
2018,36,50617,New York,New Rochelle city,Other Races and Ethnicities,race-ethnicity,0.8829102609939221,1
2018,36,50617,New York,New Rochelle city,"Black, Non-Hispanic",race-ethnicity,0.8536019616939492,1
2018,36,50617,New York,New Rochelle city,Hispanic,race-ethnicity,0.8840612336785232,1
2018,36,50617,New York,New Rochelle city,"White, Non-Hispanic",race-ethnicity,0.912227478403949,1
2018,36,51000,New York,New York city,All,all,0.8274724301663408,1
2018,36,51000,New York,New York city,Other Races and Ethnicities,race-ethnicity,0.8349470331457831,1
2018,36,51000,New York,New York city,"Black, Non-Hispanic",race-ethnicity,0.7975527608844496,1
2018,36,51000,New York,New York city,Hispanic,race-ethnicity,0.7874365188142675,1
2018,36,51000,New York,New York city,"White, Non-Hispanic",race-ethnicity,0.8443812260477435,1
2018,36,63000,New York,Rochester city,All,all,0.7785265049415993,1
2018,36,63000,New York,Rochester city,Other Races and Ethnicities,race-ethnicity,0.792028657306378,1
2018,36,63000,New York,Rochester city,"Black, Non-Hispanic",race-ethnicity,0.732943207276912,1
2018,36,63000,New York,Rochester city,Hispanic,race-ethnicity,0.7733717145086223,1
2018,36,63000,New York,Rochester city,"White, Non-Hispanic",race-ethnicity,0.8216689843586557,1
2018,36,73000,New York,Syracuse city,All,all,0.7069553703559467,1
2018,36,73000,New York,Syracuse city,Other Races and Ethnicities,race-ethnicity,0.7399173510488047,1
2018,36,73000,New York,Syracuse city,"Black, Non-Hispanic",race-ethnicity,0.6138557637705849,1
2018,36,73000,New York,Syracuse city,Hispanic,race-ethnicity,0.6573043044706665,1
2018,36,73000,New York,Syracuse city,"White, Non-Hispanic",race-ethnicity,0.7599774254314717,1
2018,36,84000,New York,Yonkers city,All,all,0.8329997256627277,1
2018,36,84000,New York,Yonkers city,Other Races and Ethnicities,race-ethnicity,0.8764129037210463,1
2018,36,84000,New York,Yonkers city,"Black, Non-Hispanic",race-ethnicity,0.7803659179877287,1
2018,36,84000,New York,Yonkers city,Hispanic,race-ethnicity,0.8107853959687641,1
2018,36,84000,New York,Yonkers city,"White, Non-Hispanic",race-ethnicity,0.8387602789915054,1
2018,37,02140,North Carolina,Asheville city,All,all,0.8554449305818721,1
2018,37,02140,North Carolina,Asheville city,Other Races and Ethnicities,race-ethnicity,0.8900592495062541,2
2018,37,02140,North Carolina,Asheville city,"Black, Non-Hispanic",race-ethnicity,0.6994173990322899,1
2018,37,02140,North Carolina,Asheville city,Hispanic,race-ethnicity,0.6142884652416715,2
2018,37,02140,North Carolina,Asheville city,"White, Non-Hispanic",race-ethnicity,0.88522019303423,1
2018,37,10740,North Carolina,Cary town,All,all,0.9496854573909841,1
2018,37,10740,North Carolina,Cary town,Other Races and Ethnicities,race-ethnicity,0.9525656007648996,1
