year,state,place,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2017,06,57456,.87861115,.70382291,1.0533994,1
2017,06,57792,1.1694561,1.0191157,1.3197966,1
2017,06,58072,1.2018346,1.0881805,1.3154886,1
2017,06,59444,1.0968363,.9668268,1.2268459,1
2017,06,59451,1.0950763,.83955437,1.3505982,1
2017,06,59920,1.0805209,.74530935,1.4157323,1
2017,06,60102,1.2586635,1.0966766,1.4206505,1
2017,06,60466,.91471452,.79932147,1.0301076,1
2017,06,60620,1.054413,.95262897,1.156197,1
2017,06,62000,1.0964607,.99565643,1.1972649,1
2017,06,62938,1.0133854,.85481513,1.1719556,1
2017,06,64000,1.1899571,1.073325,1.3065894,1
2017,06,64224,1.2284733,1.0439044,1.4130422,1
2017,06,65000,1.3131977,1.2337836,1.3926119,1
2017,06,65042,1.1880376,1.051455,1.3246202,1
2017,06,66000,1.0402998,.97039306,1.1102065,1
2017,06,67000,1.072827,.99522841,1.1504256,1
2017,06,68000,1.1241903,.97120762,1.277173,1
2017,06,68084,.9691574,.77316648,1.1651483,1
2017,06,68196,1.049397,.92584282,1.1729512,1
2017,06,68252,,,,
2017,06,68378,,,,
2017,06,69000,1.0318573,.95624745,1.1074671,1
2017,06,69070,1.3318752,1.0756673,1.5880831,1
2017,06,69084,.98126239,.83004028,1.1324844,1
2017,06,69088,1.0792946,.95896214,1.1996269,1
2017,06,69196,1.3370215,1.1852763,1.4887666,1
2017,06,70000,1.0896868,.77551794,1.4038556,3
2017,06,70098,1.0470585,.68387258,1.4102443,2
2017,06,72016,.95918512,.8179816,1.1003886,1
2017,06,73080,,,,
2017,06,75000,1.1822809,1.0753479,1.2892139,1
2017,06,77000,1.0887543,.93001091,1.2474978,1
2017,06,78120,1.0424838,.94585735,1.1391103,1
2017,06,78582,.94589615,.81391597,1.0778763,1
2017,06,80000,1.1029128,.98123872,1.2245868,1
2017,06,80238,1.1718869,.94347572,1.4002981,1
2017,06,80854,1.1581467,1.0427612,1.2735323,1
2017,06,81344,1.0051159,.83136004,1.1788718,1
2017,06,81554,1.0860023,.92007089,1.2519338,1
2017,06,81666,.92079401,.76573831,1.0758498,1
2017,06,82590,1.0676165,.94459051,1.1906425,1
2017,06,82954,1.2720451,1.1658256,1.3782647,1
2017,06,82996,1.1362997,1.0176327,1.2549667,1
2017,06,84200,.89770454,.71527338,1.0801357,1
2017,06,84550,1.1796612,1.0210147,1.3383076,1
2017,06,85292,1.1189412,.90082371,1.3370587,1
2017,08,03455,,,,
2017,08,04000,1.0159659,.76192045,1.2700114,3
2017,08,07850,.82541078,.23329337,1.4175282,3
2017,08,12815,,,,
2017,08,16000,.6424771,-.12511334,1.4100676,3
2017,08,20000,.98054332,.76768583,1.1934007,3
2017,08,27425,.94404554,.64879757,1.2392936,3
2017,08,32155,.81266922,.46803421,1.1573043,3
2017,08,43000,,,,
2017,08,45970,.67006171,.38019353,.95992988,3
2017,08,46465,1.3135179,.4926742,2.1343617,3
2017,08,62000,.56301814,.1198889,1.0061474,3
2017,08,77290,1.1381135,.89670986,1.3795171,3
2017,08,83835,1.2524222,.7834577,1.7213867,3
2017,09,08000,.98060215,.8589496,1.1022546,1
2017,09,18430,.91308999,.73423553,1.0919445,1
2017,09,37000,.83820349,.71346068,.9629463,1
2017,09,52000,1.0535052,.9251309,1.1818795,1
2017,09,55990,.89706707,.72604054,1.0680935,1
2017,09,73000,.84771109,.68821853,1.0072036,2
2017,09,80000,.80720109,.66790342,.94649875,1
2017,11,50000,.9360714,.86036831,1.0117745,1
2017,12,07300,1.2538644,.68808645,1.8196424,1
2017,12,07875,,,,
2017,12,10275,,,,
2017,12,12875,,,,
2017,12,14400,,,,
2017,12,16475,,,,
2017,12,16725,,,,
2017,12,17200,,,,
2017,12,17935,,,,
2017,12,24000,.92659318,.89301151,.96017486,1
2017,12,24125,.80081677,.74230546,.85932809,1
2017,12,25175,.91079718,.78761452,1.0339798,1
2017,12,30000,,,,
2017,12,32000,,,,
2017,12,32275,,,,
2017,12,35000,.77502173,.72606486,.8239786,1
2017,12,36950,.81661129,.74631518,.8869074,1
2017,12,38250,,,,
2017,12,39425,.80821425,.75385725,.86257124,1
2017,12,43975,,,,
2017,12,45000,.88707995,.85806143,.91609848,1
2017,12,45025,,,,
2017,12,45060,,,,
2017,12,45975,,,,
2017,12,49675,,,,
2017,12,53000,.80355948,.76442015,.84269881,1
2017,12,54000,,,,
2017,12,54200,,,,
2017,12,55775,,,,
2017,12,57425,,,,
2017,12,58050,,,,
2017,12,58715,,,,
2017,12,63000,,,,
2017,12,69700,,,,
2017,12,70600,.8546958,.75637746,.95301408,1
2017,12,71000,.82680511,.78850317,.86510706,1
2017,12,76600,.93539703,.89524561,.97554845,1
2017,13,03440,.89626235,.74470752,1.0478171,1
2017,13,04000,.92570382,.86167759,.98973006,1
2017,13,04204,1.0208331,.92153579,1.1201304,1
2017,13,19000,1.0725013,.97353977,1.1714628,1
2017,13,42425,,,,
2017,13,49008,.9009726,.79120922,1.010736,1
2017,13,67284,,,,
2017,13,68516,,,,
2017,13,69000,.78554702,.68919206,.88190198,1
2017,13,80508,,,,
2017,15,71550,,,,
2017,16,08830,.94604796,.83677077,1.0553252,1
2017,16,52120,1.2551581,1.163816,1.3465002,1
2017,16,56260,1.2410861,1.1016701,1.3805021,1
2017,17,02154,.92971128,.7243309,1.1350917,1
2017,17,03012,1.0788927,.95659715,1.2011882,1
2017,17,06613,.43064901,.2071479,.65415013,1
2017,17,12385,.76184875,.5808847,.9428128,1
2017,17,14000,1.1747508,1.1362123,1.2132891,2
2017,17,14351,1.1702782,1.0455959,1.2949605,1
2017,17,23074,1.0454756,.9615618,1.1293894,1
2017,17,24582,1.3196788,.34611315,2.2932444,3
2017,17,38570,1.0712526,.91690505,1.2256,1
2017,17,51622,1.2127457,1.0836639,1.3418274,1
2017,17,59000,.93316221,.69297135,1.1733532,1
2017,17,65000,.96034807,.85437465,1.0663215,1
2017,17,68003,1.1707205,1.0523614,1.2890795,1
2017,17,72000,.92854267,.78349876,1.0735866,1
2017,17,79293,.92783695,.79464608,1.0610278,1
2017,18,05860,1.1978462,1.0314561,1.3642362,1
2017,18,10342,.95966053,.83052933,1.0887917,1
2017,18,22000,1.0398178,.92711556,1.1525201,1
2017,18,23278,1.0227009,.91042352,1.1349783,1
2017,18,25000,.96977407,.83571088,1.1038374,1
2017,18,31000,1.0421981,.89960128,1.1847948,1
2017,18,36003,,,,
2017,18,71000,.93107247,.80224311,1.0599018,1
2017,19,12000,.91216755,.7485252,1.0758098,1
2017,19,19000,.88963538,.75110328,1.0281675,1
2017,19,21000,.96824491,.85791385,1.0785761,1
2017,19,73335,1.0175288,.87455261,1.1605049,1
2017,20,36000,1.0757626,.90077734,1.250748,1
2017,20,38900,.84946889,.66734833,1.0315895,1
2017,20,52575,.85999018,.75207424,.96790612,1
2017,20,53775,1.0697478,.94802904,1.1914666,1
2017,20,71000,1.0220555,.81727839,1.2268327,1
2017,20,79000,.98095495,.89464593,1.067264,1
2017,21,46027,.8743661,.78966868,.95906353,1
2017,21,48006,.86163402,.80586588,.91740215,1
2017,22,05000,.91251612,.81988257,1.0051497,1
2017,22,40735,.98039609,.88473362,1.0760585,1
2017,22,41155,.94610375,.85157108,1.0406364,1
2017,22,55000,1.0928642,1.0112542,1.1744741,1
2017,22,70000,1.0161787,.93045902,1.1018984,1
2017,24,04000,.86413974,.78120244,.94707704,2
2017,24,30325,.9478429,.82659417,1.0690916,2
2017,25,07000,,,,
2017,25,09000,1.0832201,.95091116,1.2155291,1
2017,25,11000,1.0259567,.82693869,1.2249748,1
2017,25,23000,1.062746,.9082005,1.2172916,1
2017,25,34550,,,,
2017,25,37000,.97138375,.83282715,1.1099403,1
2017,25,37490,1.0466731,.90806365,1.1852825,1
2017,25,45000,.82523,.68212277,.96833724,2
2017,25,45560,,,,
2017,25,55745,1.2193732,1.038152,1.4005945,1
2017,25,62535,1.1390625,.88203645,1.3960886,1
2017,25,67000,.78571081,.68015128,.89127034,1
2017,25,82000,.99162954,.86920142,1.1140577,2
2017,26,03000,1.2090166,1.0843306,1.3337026,1
2017,26,21000,1.1148542,1.0064046,1.2233038,1
2017,26,22000,1.1387756,1.0811819,1.1963693,1
2017,26,27440,,,,
2017,26,29000,.92434567,.67514431,1.173547,1
2017,26,34000,1.052382,.85699761,1.2477664,1
2017,26,46000,.83229452,.65247995,1.012109,1
2017,26,49000,1.0566394,.88926971,1.2240092,1
2017,26,69035,,,,
2017,26,74900,.94985282,.79157043,1.1081352,1
2017,26,76460,1.1461948,1.0461351,1.2462546,1
2017,26,80700,1.110386,.95718181,1.2635902,1
2017,26,84000,1.176985,.98068655,1.3732835,1
2017,26,86000,.99503881,.84414631,1.1459314,1
2017,26,88940,.99881774,.71844822,1.2791872,1
2017,27,06616,.84048539,.67027932,1.0106915,1
2017,27,07966,,,,
2017,27,17000,.96289498,.79282361,1.1329663,1
2017,27,43000,.94052762,.8135767,1.0674785,1
2017,27,51730,,,,
2017,27,54880,.82250583,.69166315,.95334852,1
2017,27,58000,,,,
2017,27,71428,1.0250915,.046914116,2.003269,2
2017,28,36000,.79509306,.69277745,.89740866,1
2017,29,15670,.9781847,.85053051,1.1058389,1
2017,29,35000,.96799499,.79978949,1.1362005,1
2017,29,38000,.99645662,.85442543,1.1384878,1
2017,29,41348,,,,
2017,29,54074,,,,
2017,29,65000,,,,
2017,29,70000,1.0209125,.91368014,1.128145,1
2017,30,06550,1.1152771,.87646556,1.3540887,2
2017,31,28000,.93279886,.84850776,1.01709,1
2017,31,37000,.91293991,.81663853,1.0092413,1
2017,32,31900,,,,
2017,32,40000,1.0371751,1.0043329,1.0700172,2
2017,32,51800,,,,
2017,32,60600,1.0432677,.96872216,1.1178132,2
2017,32,68400,,,,
2017,33,45140,.73487312,-.10525709,1.5750034,3
2017,33,50260,.89997262,.61079663,1.1891487,2
2017,34,13690,1.004531,.84580618,1.1632559,1
2017,34,21000,1.0936751,.98254722,1.2048031,1
2017,34,36000,1.0856819,.98637879,1.184985,1
2017,34,51000,1.1037177,1.0270929,1.1803424,1
2017,34,57000,1.0329448,.9312017,1.1346879,1
2017,34,74000,1.0760988,.92786348,1.2243341,1
2017,35,02000,1.0225741,.94987571,1.0952724,1
2017,35,39380,1.1343256,.9931457,1.2755055,1
2017,35,63460,1.0310014,.86009395,1.2019089,1
2017,35,70500,1.1218462,.91730559,1.3263868,1
2017,36,01000,,,,
2017,36,11000,,,,
2017,36,50617,,,,
2017,36,51000,,,,
2017,36,63000,,,,
2017,36,73000,,,,
2017,36,84000,,,,
2017,37,02140,.82601708,.697442,.95459217,1
2017,37,10740,.89939058,.85725582,.94152534,1
2017,37,12000,.87660724,.83264017,.92057431,1
2017,37,14100,.861202,.76540262,.95700139,1
2017,37,19000,.88907707,.79740912,.98074502,1
2017,37,22920,.82605457,.7475341,.90457505,1
2017,37,25580,.92956561,.83455431,1.0245769,1
2017,37,28000,.94451517,.88042891,1.0086014,1
2017,37,28080,.91892254,.80625856,1.0315865,1
2017,37,31400,,,,
2017,37,55000,,,,
2017,37,74440,.87443686,.76623821,.9826355,1
2017,37,75000,,,,
2017,38,25700,1.1038983,.94189656,1.2659,1
2017,39,01000,.77755731,.59401369,.96110088,1
2017,39,15000,.87746751,.67701536,1.0779197,1
2017,39,16000,.890136,.79493868,.98533338,1
2017,39,18000,.95614761,.85347843,1.0588168,1
2017,39,21000,.87924808,.66786242,1.0906337,1
2017,39,61000,.87820315,.70016688,1.0562394,1
2017,39,77000,.92971486,.78970957,1.0697201,1
2017,40,09050,.85843498,.73096913,.98590082,1
2017,40,23200,.94192648,.792413,1.09144,1
2017,40,41850,.92878181,.71189868,1.1456648,1
2017,40,52500,.82152027,.64159524,1.0014453,1
2017,40,55000,1.0356623,.91781199,1.1535127,1
2017,40,75000,.91493094,.80018872,1.0296732,1
2017,41,05350,1.0435048,.95699555,1.1300142,1
2017,41,05800,.83608425,.58171278,1.0904558,3
2017,41,23850,.98632962,.46640238,1.5062568,2
2017,41,31250,1.2624975,1.1006439,1.4243512,1
2017,41,34100,1.1491035,1.0178627,1.2803444,1
2017,41,47000,1.1894826,1.0431888,1.3357763,1
2017,41,59000,1.2784797,.98056108,1.5763983,1
2017,41,64900,1.1571598,1.0722041,1.2421155,1
2017,42,02000,1.0381831,.7565828,1.3197833,2
2017,42,06088,.93793738,.80149508,1.0743797,1
2017,42,24000,.96309406,.75367451,1.1725136,1
2017,42,60000,.99800968,.9589535,1.0370659,1
2017,42,61000,.92501616,.70446199,1.1455703,1
2017,42,63624,.81886607,.6140781,1.023654,1
2017,42,69000,.99925631,.76954186,1.2289708,1
2017,44,19180,.8947652,.73312342,1.056407,1
2017,44,54640,.78363079,.60935622,.95790535,1
2017,44,59000,.81242496,.67087346,.95397645,1
2017,44,74300,.78525865,.61059976,.95991755,1
2017,45,13330,1.0590472,.98048663,1.1376078,1
2017,45,16000,.95693475,.85058957,1.0632799,1
2017,45,48535,,,,
2017,45,50875,,,,
2017,46,59020,1.1164079,.99322724,1.2395885,1
2017,47,14000,.98731679,.90462577,1.0700078,1
2017,47,15160,.93502492,.83680469,1.0332452,1
2017,47,27740,.86355567,.75345188,.97365952,1
2017,47,40000,.97977728,.90889746,1.0506572,1
2017,47,48000,1.0116282,.9603982,1.0628581,1
2017,47,51560,1.0252225,.87400091,1.1764442,2
2017,47,52006,.93864423,.83186358,1.0454249,2
2017,48,01000,.79525262,.49559534,1.0949099,2
2017,48,01924,.85903454,.59741962,1.1206495,2
2017,48,03000,.72434884,.49580297,.95289475,2
2017,48,04000,.93235236,.81171775,1.052987,2
2017,48,05000,.81230402,.66348255,.96112543,2
2017,48,06128,.83763438,.62845188,1.0468169,2
2017,48,07000,.87431985,.63506579,1.1135739,2
2017,48,10768,.90137744,.76074666,1.0420083,2
2017,48,10912,.76097673,.50531995,1.0166335,2
2017,48,13024,.7506119,.56252795,.93869585,2
2017,48,13552,,,,
2017,48,15976,.82237011,.53629535,1.1084449,2
2017,48,16432,.7684316,.63753599,.89932722,2
2017,48,17000,.84969491,.57544714,1.1239427,2
2017,48,19000,.88608199,.79748052,.97468346,2
2017,48,19972,.92012912,.7324788,1.1077795,2
2017,48,22660,.8543638,.69161195,1.0171156,2
2017,48,24000,.84540772,.68076462,1.0100509,2
2017,48,26232,.95380974,.81836373,1.0892558,2
2017,48,27000,.86611223,.720626,1.0115985,2
2017,48,27684,.88975167,.76133406,1.0181693,2
2017,48,29000,.79384416,.66395366,.92373466,2
2017,48,30464,.98010439,.80435443,1.1558543,2
2017,48,35000,.93293875,.82306659,1.042811,2
2017,48,37000,.90494347,.73734629,1.0725406,2
2017,48,39148,.71308303,.55037415,.87579191,2
2017,48,41464,1.034168,.86195415,1.2063819,2
2017,48,41980,.79997963,.64491481,.95504445,2
2017,48,42508,.95380974,.81836373,1.0892558,2
2017,48,43888,.95683914,.51110983,1.4025685,2
2017,48,45000,.8888219,.63392472,1.1437191,2
2017,48,45384,.88939118,.68677151,1.0920109,2
2017,48,45744,.88027555,.68671501,1.0738361,2
2017,48,47892,.83249003,.67727095,.98770911,2
2017,48,48072,.78533566,.54345155,1.0272198,2
2017,48,48768,.97537738,.70333707,1.2474177,2
2017,48,50820,.7576043,.51116353,1.004045,2
2017,48,53388,.84253085,.66785908,1.0172026,2
2017,48,56000,1.068682,.93256015,1.2048037,2
2017,48,56348,.88303715,.66600996,1.1000643,2
2017,48,57200,.67753059,.46644863,.88861257,2
2017,48,58016,.7913996,.65744847,.92535073,2
2017,48,61796,1.0184213,.85348642,1.1833562,2
2017,48,63500,.8049826,.66653138,.94343382,2
2017,48,64472,.66825849,.36516106,.97135592,2
2017,48,65000,.88531834,.72058511,1.0500516,2
2017,48,70808,.92129946,.80657333,1.0360256,2
2017,48,72176,.82626826,.48083085,1.1717056,2
2017,48,74144,.96869767,.6927827,1.2446127,2
2017,48,76000,.98352146,.58425802,1.3827848,2
2017,48,79000,.73555666,.40672982,1.0643835,2
2017,49,43660,,,,
2017,49,44320,,,,
2017,49,55980,1.1418973,.94828439,1.3355104,2
2017,49,57300,,,,
2017,49,62470,1.075574,.81971991,1.3314282,2
2017,49,65330,1.3340592,1.0440387,1.6240798,3
2017,49,67000,1.1631916,1.0265673,1.2998157,2
2017,49,67440,1.1857532,1.0234075,1.348099,2
2017,49,70850,,,,
2017,49,82950,1.187029,1.0576588,1.3163992,2
2017,49,83470,,,,
2017,51,01000,.67800403,.528283,.82772505,1
2017,51,16000,.90917718,.82408112,.99427325,1
2017,51,35000,.90026623,.77697468,1.0235578,1
2017,51,47672,.7732954,.58523464,.96135616,1
2017,51,56000,.77643269,.67172301,.88114238,1
2017,51,57000,.76831043,.66754472,.86907613,1
2017,51,64000,.64769536,.50107074,.79431999,1
2017,51,67000,.5668062,.4196932,.71391916,1
2017,51,68000,.79011935,.64280051,.93743819,1
2017,51,76432,.90202177,.75988829,1.0441552,1
2017,51,82000,.83772719,.77296144,.90249294,1
2017,53,03180,.69145817,.5269196,.85599673,3
2017,53,05210,1.0986543,.96033263,1.2369759,2
2017,53,05280,1.0881096,.89582527,1.280394,2
2017,53,22640,1.154475,1.0136502,1.2952998,2
2017,53,23515,.95615077,.8233394,1.0889622,2
2017,53,35275,.97382528,.77380502,1.1738455,3
2017,53,35415,.92929858,.80823201,1.0503652,3
2017,53,35940,,,,
2017,53,53545,1.2245752,1.0700501,1.3791002,3
2017,53,57745,.97131348,.80706698,1.1355599,2
2017,53,63000,,,,
2017,53,67000,.96010619,.80388701,1.1163254,3
2017,53,67167,1.0269718,.86731112,1.1866325,1
2017,53,70000,1.0336429,.76701814,1.3002677,2
2017,53,74060,.93733418,.76863205,1.1060363,3
2017,53,80010,1.0222487,.79760343,1.2468941,2
2017,55,02375,1.013147,.87323743,1.1530566,1
2017,55,31000,1.0107806,.84718555,1.1743755,1
2017,55,39225,1.1656929,1.0318288,1.2995571,1
2017,55,48000,.90713036,.75157845,1.0626823,3
2017,55,53000,1.0969731,1.02973,1.1642162,1
2017,55,66000,.75008261,.62352002,.87664521,1
2016,01,03076,.78743362,.60419226,.97067499,1
2016,01,07000,.80810183,.70853567,.90766799,1
2016,01,35896,1.1666774,1.0284853,1.3048694,1
2016,01,37000,.76245016,.65024203,.87465835,1
2016,01,50000,.77445525,.70649314,.84241736,1
2016,01,51000,.90897435,.8150084,1.0029403,1
2016,01,77256,.91366851,.77748483,1.0498523,1
2016,02,03000,1.3704522,1.2128727,1.5280316,2
2016,04,04720,1.1997149,1.0385482,1.3608814,1
2016,04,07940,1.0600162,.86859483,1.2514373,1
2016,04,12000,1.0588405,.98706096,1.1306201,1
2016,04,23620,1.0973977,.95085067,1.2439448,1
2016,04,27400,1.0506426,.95929456,1.1419907,1
2016,04,27820,1.2122482,1.1229813,1.3015151,1
2016,04,28380,,,,
2016,04,46000,1.0048707,.94573456,1.0640067,1
2016,04,54050,,,,
2016,04,55000,1.1291997,1.0092074,1.2491921,1
2016,04,65000,1.0714991,.93679291,1.2062054,1
2016,04,71510,1.0986257,1.0093095,1.1879418,1
2016,04,73000,1.1071703,1.0040325,1.2103083,1
2016,04,77000,1.1487828,1.0259938,1.2715719,1
2016,04,85540,1.1030018,.95649558,1.2495081,1
2016,05,23290,1.0486791,.88455677,1.2128015,1
2016,05,24550,1.0018917,.86502063,1.1387628,1
2016,05,35710,.89119524,.62091398,1.1614765,1
2016,05,41000,.95451677,.84278852,1.066245,1
2016,05,66080,.94728822,.83822107,1.0563554,1
2016,06,00562,1.0724847,.91355282,1.2314166,1
2016,06,00884,1.2323989,1.0980047,1.366793,1
2016,06,02000,1.016005,.89033937,1.1416707,1
2016,06,02252,.91791308,.78679758,1.0490286,2
2016,06,02364,.9830988,.84683573,1.1193619,1
2016,06,03526,1.1833531,1.0344059,1.3323002,1
2016,06,04982,1.2035812,1.0610961,1.3460664,1
2016,06,06000,.94787467,.63915175,1.2565975,3
2016,06,08786,.91832155,.7429865,1.0936567,1
2016,06,08954,.97909999,.84705073,1.1111492,1
2016,06,11194,1.1410983,.99194109,1.2902554,1
2016,06,11530,,,,
2016,06,13014,1.1793914,1.0413831,1.3173996,1
2016,06,13210,1.1476202,1.0539485,1.2412919,1
2016,06,13214,,,,
2016,06,13392,1.0724236,1.0037574,1.1410898,1
2016,06,13588,,,,
2016,06,14218,1.0847436,1.0038475,1.1656398,1
2016,06,15044,.92796963,.82721847,1.0287209,1
2016,06,16000,1.0599018,.97098666,1.1488169,1
2016,06,16350,1.0438899,.92847615,1.1593037,1
2016,06,16532,.99910253,.88963366,1.1085714,1
2016,06,17918,1.1182227,.91733396,1.3191116,1
2016,06,19766,1.0183482,.85670829,1.1799881,1
2016,06,21712,1.0797893,.86264813,1.2969304,3
2016,06,22020,1.0914072,1.0270227,1.1557916,1
2016,06,22230,1.2941043,1.1446704,1.4435383,1
2016,06,22804,1.2222105,1.1142793,1.3301418,1
2016,06,23182,1.0842789,.95218349,1.2163744,1
2016,06,24638,1.0543685,.94066006,1.168077,1
2016,06,24680,1.0194521,.93611687,1.1027874,1
2016,06,26000,1.1083822,1.0201106,1.1966538,1
2016,06,27000,1.0513736,.95803964,1.1447077,1
2016,06,28000,1.1077949,.99169624,1.2238935,1
2016,06,29000,1.3736246,1.2999002,1.447349,1
2016,06,30000,1.0199598,.91565621,1.1242634,1
2016,06,32548,1.1132498,.94461948,1.2818801,1
2016,06,33000,1.2952746,1.1871027,1.4034466,1
2016,06,33182,1.0690324,.95686942,1.1811954,1
2016,06,33434,.98516953,.87732112,1.0930179,1
2016,06,36000,1.1294389,.98343986,1.275438,1
2016,06,36448,,,,
2016,06,36546,.96148437,.82971591,1.0932528,1
2016,06,36770,1.1003093,1.0090537,1.1915648,1
2016,06,37692,1.049718,.93562007,1.163816,1
2016,06,39496,,,,
2016,06,39892,,,,
2016,06,40130,1.1935964,1.0563339,1.3308588,1
2016,06,41992,1.084578,.94867957,1.2204765,1
2016,06,43000,1.1513309,1.0931174,1.2095445,1
2016,06,44000,1.0038133,.98339123,1.0242352,1
2016,06,45484,1.3123672,1.2052432,1.4194912,1
2016,06,46842,1.0331379,.89884949,1.1674263,1
2016,06,46898,1.0516478,.86340082,1.2398946,1
2016,06,47766,1.3697418,1.2112234,1.5282602,1
2016,06,48256,1.1512096,1.055771,1.2466482,1
2016,06,48354,1.1227732,.96425378,1.2812926,1
2016,06,49270,.9114216,.82548827,.99735492,1
2016,06,49670,1.2350757,1.0381925,1.4319589,1
2016,06,50076,1.1240025,1.015255,1.2327499,1
2016,06,50258,1.1708555,1.0512919,1.2904191,1
2016,06,51182,,,,
2016,06,52526,.97060919,.85519212,1.0860263,1
2016,06,53000,.77940184,.63917679,.91962689,3
2016,06,53322,1.2460265,1.1258951,1.3661579,2
2016,06,53896,1.2445921,1.1319745,1.3572097,1
2016,06,53980,1.0794678,.98525929,1.1736763,1
2016,06,54652,1.1559987,1.0138216,1.2981758,1
2016,06,55156,1.1558398,1.0434135,1.268266,1
2016,06,56000,.80345953,.65255642,.95436263,2
2016,06,56700,.97253203,.84449363,1.1005704,1
2016,06,57456,.97029519,.81532687,1.1252635,1
2016,06,57792,1.2794036,1.1485691,1.410238,1
2016,06,58072,1.2397252,1.1391033,1.3403472,1
2016,06,59444,1.0543685,.94066006,1.168077,1
2016,06,59451,1.1843857,.96077555,1.4079958,1
2016,06,59920,1.0969257,.81564158,1.3782101,1
2016,06,60102,1.2462375,1.1065059,1.3859692,1
2016,06,60466,.8918851,.79118633,.99258387,1
2016,06,60620,1.0024161,.91078746,1.0940448,1
2016,06,62000,1.0853418,.99611384,1.1745698,1
2016,06,62938,.97394919,.83358294,1.1143155,1
2016,06,64000,1.1760842,1.0742677,1.2779006,1
2016,06,64224,1.2535143,1.089216,1.4178125,1
2016,06,65000,1.2744589,1.2051477,1.34377,1
2016,06,65042,1.2411227,1.1231544,1.359091,1
2016,06,66000,1.0914799,1.0308975,1.1520623,1
2016,06,67000,1.1703516,1.1007347,1.2399685,1
2016,06,68000,1.1244345,.99047244,1.2583966,1
2016,06,68084,.95340204,.77265018,1.1341538,1
2016,06,68196,1.0485746,.93961233,1.1575369,1
2016,06,68252,,,,
2016,06,68378,,,,
2016,06,69000,1.0091677,.94216585,1.0761695,1
2016,06,69070,1.2612031,1.0213717,1.5010345,1
2016,06,69084,1.0423464,.9133755,1.1713172,1
2016,06,69088,.99790138,.8925283,1.1032745,1
2016,06,69196,1.3881321,1.2744603,1.5018039,1
2016,06,70000,1.0904044,.93655151,1.2442573,1
2016,06,70098,.93710631,.65668571,1.217527,1
2016,06,72016,.96059215,.84051538,1.0806689,1
2016,06,73080,,,,
2016,06,75000,1.2134111,1.1174458,1.3093762,1
2016,06,77000,1.1710832,1.0082117,1.3339547,1
2016,06,78120,1.0632898,.9776898,1.1488897,1
2016,06,78582,1.0111458,.89528531,1.1270064,1
2016,06,80000,1.1432543,1.0356491,1.2508595,1
2016,06,80238,1.1190596,.92262113,1.315498,1
2016,06,80854,1.164766,1.0633929,1.266139,1
2016,06,81344,1.0819618,.92530406,1.2386194,1
2016,06,81554,1.0915,.94179755,1.2412026,1
2016,06,81666,.98191285,.85121477,1.1126109,1
2016,06,82590,.97921169,.86110556,1.0973178,2
2016,06,82954,1.3218644,1.2264723,1.4172565,1
2016,06,82996,1.1154747,1.0075408,1.2234086,1
2016,06,84200,.94843864,.78543919,1.1114382,1
2016,06,84550,1.2144586,1.0745745,1.3543427,1
2016,06,85292,1.0862654,.89802468,1.2745062,1
2016,08,03455,,,,
2016,08,04000,1.1491067,.91088724,1.3873262,3
2016,08,07850,1.2018335,.92448461,1.4791824,3
2016,08,12815,,,,
2016,08,16000,.93079329,.56869644,1.2928901,3
2016,08,20000,1.1110655,.91183913,1.3102919,3
2016,08,27425,1.0936761,.80971622,1.377636,3
2016,08,32155,.97653407,.65265149,1.3004166,3
2016,08,43000,,,,
2016,08,45970,.68207133,.40479133,.9593513,3
2016,08,46465,1.1377457,.75572056,1.5197709,3
2016,08,62000,.69855309,.29084963,1.1062565,3
2016,08,77290,1.159248,.93066984,1.3878261,3
2016,08,83835,1.4304062,.97695553,1.8838569,3
2016,09,08000,1.0673772,.96125472,1.1734997,1
2016,09,18430,1.0055635,.83887708,1.1722499,3
2016,09,37000,.90104443,.79473257,1.0073563,1
2016,09,52000,1.1195012,1.0076309,1.2313715,1
2016,09,55990,.93639743,.78479171,1.0880032,1
2016,09,73000,.92800933,.75352037,1.1024983,2
2016,09,80000,.83046675,.70972824,.95120525,1
2016,11,50000,1.0267516,.93931162,1.1141917,1
2016,12,07300,1.0953168,.5551374,1.6354961,1
2016,12,07875,,,,
2016,12,10275,,,,
2016,12,12875,,,,
2016,12,14400,,,,
2016,12,16475,,,,
2016,12,16725,,,,
2016,12,17200,,,,
2016,12,17935,,,,
2016,12,24000,.92620158,.89407915,.95832402,1
2016,12,24125,.84704441,.79238635,.90170246,1
2016,12,25175,.90670693,.78878975,1.0246241,1
2016,12,30000,,,,
2016,12,32000,,,,
2016,12,32275,,,,
2016,12,35000,.89079487,.83844113,.94314861,2
2016,12,36950,.84894776,.7799657,.91792983,1
2016,12,38250,,,,
2016,12,39425,.86998206,.81170756,.92825657,2
2016,12,43975,,,,
2016,12,45000,.90254736,.8753556,.92973912,1
2016,12,45025,,,,
2016,12,45060,,,,
2016,12,45975,,,,
2016,12,49675,,,,
2016,12,53000,.84732461,.80984056,.88480866,1
2016,12,54000,,,,
2016,12,54200,,,,
2016,12,55775,,,,
2016,12,57425,,,,
2016,12,58050,,,,
2016,12,58715,,,,
2016,12,63000,,,,
2016,12,69700,,,,
2016,12,70600,.9265402,.82999575,1.0230845,1
