"year","state","county","subgroup_type","subgroup","share_digital_access","share_digital_access_quality"
2018,"28","015","income","Less than $50,000",0.241864406779661,3
2018,"28","017","income","$50,000 or More",0.597856517935258,3
2018,"28","017","income","Less than $50,000",0.330045499379554,3
2018,"28","019","income","$50,000 or More",0.57001311379863,3
2018,"28","019","income","Less than $50,000",0.294826219278279,3
2018,"28","021","income","$50,000 or More",0.449291216554993,3
2018,"28","021","income","Less than $50,000",0.246223702824807,3
2018,"28","023","income","$50,000 or More",0.640388046387154,3
2018,"28","023","income","Less than $50,000",0.288212460125293,3
2018,"28","025","income","$50,000 or More",0.57001311379863,3
2018,"28","025","income","Less than $50,000",0.294826219278279,3
2018,"28","027","income","$50,000 or More",0.458811656364324,3
2018,"28","027","income","Less than $50,000",0.201355528246378,3
2018,"28","029","income","$50,000 or More",0.56000704928626,3
2018,"28","029","income","Less than $50,000",0.280939822584512,3
2018,"28","031","income","$50,000 or More",0.459098154146743,3
2018,"28","031","income","Less than $50,000",0.217322016282695,3
2018,"28","033","income","$50,000 or More",0.772976662378915,1
2018,"28","033","income","Less than $50,000",0.498895142797582,1
2018,"28","035","income","$50,000 or More",0.618762055058741,2
2018,"28","035","income","Less than $50,000",0.351330989452536,2
2018,"28","037","income","$50,000 or More",0.449291216554993,3
2018,"28","037","income","Less than $50,000",0.246223702824807,3
2018,"28","039","income","$50,000 or More",0.617769661360117,3
2018,"28","039","income","Less than $50,000",0.349580125962211,3
2018,"28","041","income","$50,000 or More",0.459098154146743,3
2018,"28","041","income","Less than $50,000",0.217322016282695,3
2018,"28","043","income","$50,000 or More",0.56317323533139,3
2018,"28","043","income","Less than $50,000",0.241864406779661,3
2018,"28","045","income","$50,000 or More",0.617769661360117,3
2018,"28","045","income","Less than $50,000",0.349580125962211,3
2018,"28","047","income","$50,000 or More",0.741429582448691,1
2018,"28","047","income","Less than $50,000",0.427603472828334,1
2018,"28","049","income","$50,000 or More",0.710881695932406,1
2018,"28","049","income","Less than $50,000",0.400351850304867,1
2018,"28","051","income","$50,000 or More",0.56317323533139,3
2018,"28","051","income","Less than $50,000",0.241864406779661,3
2018,"28","053","income","$50,000 or More",0.60850946263296,3
2018,"28","053","income","Less than $50,000",0.266102491772449,3
2018,"28","055","income","$50,000 or More",0.60850946263296,3
2018,"28","055","income","Less than $50,000",0.266102491772449,3
2018,"28","057","income","$50,000 or More",0.597856517935258,3
2018,"28","057","income","Less than $50,000",0.330045499379554,3
2018,"28","059","income","$50,000 or More",0.754846635187531,1
2018,"28","059","income","Less than $50,000",0.431065053784625,1
2018,"28","061","income","$50,000 or More",0.408598083711548,3
2018,"28","061","income","Less than $50,000",0.1772130595759,3
2018,"28","063","income","$50,000 or More",0.449291216554993,3
2018,"28","063","income","Less than $50,000",0.246223702824807,3
2018,"28","065","income","$50,000 or More",0.459098154146743,3
2018,"28","065","income","Less than $50,000",0.217322016282695,3
2018,"28","067","income","$50,000 or More",0.459098154146743,2
2018,"28","067","income","Less than $50,000",0.217322016282695,2
2018,"28","069","income","$50,000 or More",0.408598083711548,3
2018,"28","069","income","Less than $50,000",0.1772130595759,3
2018,"28","071","income","$50,000 or More",0.597856517935258,3
2018,"28","071","income","Less than $50,000",0.330045499379554,3
2018,"28","073","income","$50,000 or More",0.618762055058741,3
2018,"28","073","income","Less than $50,000",0.351330989452536,3
2018,"28","075","income","$50,000 or More",0.640388046387154,2
2018,"28","075","income","Less than $50,000",0.288212460125293,2
2018,"28","077","income","$50,000 or More",0.449291216554993,3
2018,"28","077","income","Less than $50,000",0.246223702824807,3
2018,"28","079","income","$50,000 or More",0.408598083711548,3
2018,"28","079","income","Less than $50,000",0.1772130595759,3
2018,"28","081","income","$50,000 or More",0.544055201698514,2
2018,"28","081","income","Less than $50,000",0.267157636331755,2
2018,"28","083","income","$50,000 or More",0.56317323533139,3
2018,"28","083","income","Less than $50,000",0.241864406779661,3
2018,"28","085","income","$50,000 or More",0.449291216554993,3
2018,"28","085","income","Less than $50,000",0.246223702824807,3
2018,"28","087","income","$50,000 or More",0.57001311379863,3
2018,"28","087","income","Less than $50,000",0.294826219278279,3
2018,"28","089","income","$50,000 or More",0.720117423078147,2
2018,"28","089","income","Less than $50,000",0.373502317561873,2
2018,"28","091","income","$50,000 or More",0.618762055058741,3
2018,"28","091","income","Less than $50,000",0.351330989452536,3
2018,"28","093","income","$50,000 or More",0.490553371055913,3
2018,"28","093","income","Less than $50,000",0.26946193886061,3
2018,"28","095","income","$50,000 or More",0.597856517935258,3
2018,"28","095","income","Less than $50,000",0.330045499379554,3
2018,"28","097","income","$50,000 or More",0.56317323533139,3
2018,"28","097","income","Less than $50,000",0.241864406779661,3
2018,"28","099","income","$50,000 or More",0.408598083711548,3
2018,"28","099","income","Less than $50,000",0.1772130595759,3
2018,"28","101","income","$50,000 or More",0.640388046387154,3
2018,"28","101","income","Less than $50,000",0.288212460125293,3
2018,"28","103","income","$50,000 or More",0.57001311379863,3
2018,"28","103","income","Less than $50,000",0.294826219278279,3
2018,"28","105","income","$50,000 or More",0.57001311379863,3
2018,"28","105","income","Less than $50,000",0.294826219278279,3
2018,"28","107","income","$50,000 or More",0.458811656364324,3
2018,"28","107","income","Less than $50,000",0.201355528246378,3
2018,"28","109","income","$50,000 or More",0.617769661360117,2
2018,"28","109","income","Less than $50,000",0.349580125962211,2
2018,"28","111","income","$50,000 or More",0.618762055058741,3
2018,"28","111","income","Less than $50,000",0.351330989452536,3
2018,"28","113","income","$50,000 or More",0.449291216554993,3
2018,"28","113","income","Less than $50,000",0.246223702824807,3
2018,"28","115","income","$50,000 or More",0.544055201698514,3
2018,"28","115","income","Less than $50,000",0.267157636331755,3
2018,"28","117","income","$50,000 or More",0.490553371055913,3
2018,"28","117","income","Less than $50,000",0.26946193886061,3
2018,"28","119","income","$50,000 or More",0.458811656364324,3
2018,"28","119","income","Less than $50,000",0.201355528246378,3
2018,"28","121","income","$50,000 or More",0.686098069900887,1
2018,"28","121","income","Less than $50,000",0.403013111920953,1
2018,"28","123","income","$50,000 or More",0.408598083711548,3
2018,"28","123","income","Less than $50,000",0.1772130595759,3
2018,"28","125","income","$50,000 or More",0.60850946263296,3
2018,"28","125","income","Less than $50,000",0.266102491772449,3
2018,"28","127","income","$50,000 or More",0.686098069900887,3
2018,"28","127","income","Less than $50,000",0.403013111920953,3
2018,"28","129","income","$50,000 or More",0.408598083711548,3
2018,"28","129","income","Less than $50,000",0.1772130595759,3
2018,"28","131","income","$50,000 or More",0.617769661360118,3
2018,"28","131","income","Less than $50,000",0.349580125962211,3
2018,"28","133","income","$50,000 or More",0.60850946263296,3
2018,"28","133","income","Less than $50,000",0.266102491772449,3
2018,"28","135","income","$50,000 or More",0.458811656364324,3
2018,"28","135","income","Less than $50,000",0.201355528246378,3
2018,"28","137","income","$50,000 or More",0.458811656364324,3
2018,"28","137","income","Less than $50,000",0.201355528246378,3
2018,"28","139","income","$50,000 or More",0.490553371055913,3
2018,"28","139","income","Less than $50,000",0.26946193886061,3
2018,"28","141","income","$50,000 or More",0.490553371055913,3
2018,"28","141","income","Less than $50,000",0.26946193886061,3
2018,"28","143","income","$50,000 or More",0.458811656364324,3
2018,"28","143","income","Less than $50,000",0.201355528246378,3
2018,"28","145","income","$50,000 or More",0.544055201698514,3
2018,"28","145","income","Less than $50,000",0.267157636331755,3
2018,"28","147","income","$50,000 or More",0.449291216554993,3
2018,"28","147","income","Less than $50,000",0.246223702824807,3
2018,"28","149","income","$50,000 or More",0.56000704928626,2
2018,"28","149","income","Less than $50,000",0.280939822584512,2
2018,"28","151","income","$50,000 or More",0.60850946263296,2
2018,"28","151","income","Less than $50,000",0.266102491772449,2
2018,"28","153","income","$50,000 or More",0.459098154146743,3
2018,"28","153","income","Less than $50,000",0.217322016282695,3
2018,"28","155","income","$50,000 or More",0.57001311379863,3
2018,"28","155","income","Less than $50,000",0.294826219278279,3
2018,"28","157","income","$50,000 or More",0.449291216554993,3
2018,"28","157","income","Less than $50,000",0.246223702824807,3
2018,"28","159","income","$50,000 or More",0.57001311379863,3
2018,"28","159","income","Less than $50,000",0.294826219278279,3
2018,"28","161","income","$50,000 or More",0.56317323533139,3
2018,"28","161","income","Less than $50,000",0.241864406779661,3
2018,"28","163","income","$50,000 or More",0.713320712503227,3
2018,"28","163","income","Less than $50,000",0.344185440812606,3
2018,"28","001","all","All",0.313966395499126,3
2018,"28","003","all","All",0.352346881909864,3
2018,"28","005","all","All",0.313966395499126,3
2018,"28","007","all","All",0.353849211607261,3
2018,"28","009","all","All",0.352346881909864,3
2018,"28","011","all","All",0.378118221258134,3
2018,"28","013","all","All",0.442815303284275,3
2018,"28","015","all","All",0.353849211607261,3
2018,"28","017","all","All",0.442815303284275,3
2018,"28","019","all","All",0.40833621324358,3
2018,"28","021","all","All",0.313966395499126,3
2018,"28","023","all","All",0.431919008076442,3
2018,"28","025","all","All",0.40833621324358,3
2018,"28","027","all","All",0.296930245627181,3
2018,"28","029","all","All",0.406357252230846,3
2018,"28","031","all","All",0.314649997930207,3
2018,"28","033","all","All",0.667080125004027,1
2018,"28","035","all","All",0.469830466334126,2
2018,"28","037","all","All",0.313966395499126,3
2018,"28","039","all","All",0.475218062452342,3
2018,"28","041","all","All",0.314649997930207,3
2018,"28","043","all","All",0.353849211607261,3
2018,"28","045","all","All",0.475218062452342,3
2018,"28","047","all","All",0.568175189886258,1
2018,"28","049","all","All",0.535745125432452,1
2018,"28","051","all","All",0.353849211607261,3
2018,"28","053","all","All",0.378118221258134,3
2018,"28","055","all","All",0.378118221258134,3
2018,"28","057","all","All",0.442815303284275,3
2018,"28","059","all","All",0.595064945166057,1
2018,"28","061","all","All",0.257756615614166,3
2018,"28","063","all","All",0.313966395499126,3
2018,"28","065","all","All",0.314649997930207,3
2018,"28","067","all","All",0.314649997930207,2
2018,"28","069","all","All",0.257756615614166,3
2018,"28","071","all","All",0.442815303284275,3
2018,"28","073","all","All",0.469830466334126,3
2018,"28","075","all","All",0.431919008076442,2
2018,"28","077","all","All",0.313966395499126,3
2018,"28","079","all","All",0.257756615614166,3
2018,"28","081","all","All",0.395098760541061,2
2018,"28","083","all","All",0.353849211607261,3
2018,"28","085","all","All",0.313966395499126,3
2018,"28","087","all","All",0.40833621324358,3
2018,"28","089","all","All",0.577015164194567,2
2018,"28","091","all","All",0.469830466334126,3
2018,"28","093","all","All",0.352346881909864,3
2018,"28","095","all","All",0.442815303284275,3
2018,"28","097","all","All",0.353849211607261,3
2018,"28","099","all","All",0.257756615614166,3
2018,"28","101","all","All",0.431919008076442,3
2018,"28","103","all","All",0.40833621324358,3
2018,"28","105","all","All",0.40833621324358,3
2018,"28","107","all","All",0.296930245627181,3
2018,"28","109","all","All",0.475218062452342,2
2018,"28","111","all","All",0.469830466334126,3
2018,"28","113","all","All",0.313966395499126,3
2018,"28","115","all","All",0.395098760541061,3
2018,"28","117","all","All",0.352346881909864,3
2018,"28","119","all","All",0.296930245627181,3
2018,"28","121","all","All",0.570100220145635,1
2018,"28","123","all","All",0.257756615614166,3
2018,"28","125","all","All",0.378118221258134,3
2018,"28","127","all","All",0.570100220145635,3
2018,"28","129","all","All",0.257756615614166,3
2018,"28","131","all","All",0.475218062452342,3
2018,"28","133","all","All",0.378118221258134,3
2018,"28","135","all","All",0.296930245627181,3
2018,"28","137","all","All",0.296930245627181,3
2018,"28","139","all","All",0.352346881909864,3
2018,"28","141","all","All",0.352346881909864,3
2018,"28","143","all","All",0.296930245627181,3
2018,"28","145","all","All",0.395098760541061,3
2018,"28","147","all","All",0.313966395499126,3
2018,"28","149","all","All",0.406357252230846,2
2018,"28","151","all","All",0.378118221258134,2
2018,"28","153","all","All",0.314649997930207,3
2018,"28","155","all","All",0.40833621324358,3
2018,"28","157","all","All",0.313966395499126,3
2018,"28","159","all","All",0.40833621324358,3
2018,"28","161","all","All",0.353849211607261,3
2018,"28","163","all","All",0.566450777202073,3
2018,"29","001","income","$50,000 or More",0.638931546372563,3
2018,"29","001","income","Less than $50,000",0.419376219759178,3
2018,"29","003","income","$50,000 or More",0.690181913134302,3
2018,"29","003","income","Less than $50,000",0.405115550704693,3
2018,"29","005","income","$50,000 or More",0.611164387018624,3
2018,"29","005","income","Less than $50,000",0.393698418156809,3
2018,"29","007","income","$50,000 or More",0.631973571879292,3
2018,"29","007","income","Less than $50,000",0.411301658701153,3
2018,"29","009","income","$50,000 or More",0.571723905155683,3
2018,"29","009","income","Less than $50,000",0.416951011455033,3
2018,"29","011","income","$50,000 or More",0.502909930715935,3
2018,"29","011","income","Less than $50,000",0.332178340345791,3
2018,"29","013","income","$50,000 or More",0.716322465667261,3
2018,"29","013","income","Less than $50,000",0.403524781839959,3
2018,"29","015","income","$50,000 or More",0.557831459423355,3
2018,"29","015","income","Less than $50,000",0.344835644181337,3
2018,"29","017","income","$50,000 or More",0.644882060160138,3
2018,"29","017","income","Less than $50,000",0.418317019500721,3
2018,"29","019","income","$50,000 or More",0.828998940677966,1
2018,"29","019","income","Less than $50,000",0.648310349111691,1
2018,"29","021","income","$50,000 or More",0.690181913134302,2
2018,"29","021","income","Less than $50,000",0.405115550704693,2
2018,"29","023","income","$50,000 or More",0.576589788028263,2
2018,"29","023","income","Less than $50,000",0.356702530918559,2
2018,"29","025","income","$50,000 or More",0.616541862907871,3
2018,"29","025","income","Less than $50,000",0.413560451459748,3
2018,"29","027","income","$50,000 or More",0.635084841985744,3
2018,"29","027","income","Less than $50,000",0.393920873568838,3
2018,"29","029","income","$50,000 or More",0.630327140378349,3
2018,"29","029","income","Less than $50,000",0.404638352227367,3
2018,"29","031","income","$50,000 or More",0.644882060160139,2
2018,"29","031","income","Less than $50,000",0.418317019500721,2
2018,"29","033","income","$50,000 or More",0.630203545633618,3
2018,"29","033","income","Less than $50,000",0.403604151617686,3
2018,"29","035","income","$50,000 or More",0.576589788028263,3
2018,"29","035","income","Less than $50,000",0.356702530918559,3
2018,"29","037","income","$50,000 or More",0.716322465667261,1
2018,"29","037","income","Less than $50,000",0.403524781839959,1
2018,"29","039","income","$50,000 or More",0.502909930715935,3
2018,"29","039","income","Less than $50,000",0.332178340345791,3
2018,"29","041","income","$50,000 or More",0.630203545633618,3
2018,"29","041","income","Less than $50,000",0.403604151617686,3
2018,"29","043","income","$50,000 or More",0.574025046851296,2
2018,"29","043","income","Less than $50,000",0.387402769872889,2
2018,"29","045","income","$50,000 or More",0.638931546372563,3
2018,"29","045","income","Less than $50,000",0.419376219759178,3
2018,"29","047","income","$50,000 or More",0.809292766560186,1
2018,"29","047","income","Less than $50,000",0.565137317977397,1
2018,"29","049","income","$50,000 or More",0.616541862907871,3
2018,"29","049","income","Less than $50,000",0.413560451459748,3
2018,"29","051","income","$50,000 or More",0.635084841985744,2
2018,"29","051","income","Less than $50,000",0.393920873568838,2
2018,"29","053","income","$50,000 or More",0.630203545633618,3
2018,"29","053","income","Less than $50,000",0.403604151617686,3
2018,"29","055","income","$50,000 or More",0.658861633216523,3
2018,"29","055","income","Less than $50,000",0.441756161790725,3
2018,"29","057","income","$50,000 or More",0.502909930715935,3
2018,"29","057","income","Less than $50,000",0.332178340345791,3
2018,"29","059","income","$50,000 or More",0.557831459423355,3
2018,"29","059","income","Less than $50,000",0.344835644181337,3
2018,"29","061","income","$50,000 or More",0.611164387018624,3
2018,"29","061","income","Less than $50,000",0.393698418156809,3
2018,"29","063","income","$50,000 or More",0.690181913134302,3
2018,"29","063","income","Less than $50,000",0.405115550704693,3
2018,"29","065","income","$50,000 or More",0.658861633216523,3
2018,"29","065","income","Less than $50,000",0.441756161790725,3
2018,"29","067","income","$50,000 or More",0.545543644716692,3
2018,"29","067","income","Less than $50,000",0.308919594208134,3
2018,"29","069","income","$50,000 or More",0.60506379585327,3
2018,"29","069","income","Less than $50,000",0.364012738853503,3
2018,"29","071","income","$50,000 or More",0.613865254384442,1
2018,"29","071","income","Less than $50,000",0.37973399458972,1
2018,"29","073","income","$50,000 or More",0.658861633216523,3
2018,"29","073","income","Less than $50,000",0.441756161790725,3
2018,"29","075","income","$50,000 or More",0.611164387018624,3
2018,"29","075","income","Less than $50,000",0.393698418156809,3
2018,"29","077","income","$50,000 or More",0.739918900792079,1
2018,"29","077","income","Less than $50,000",0.45376279326235,1
2018,"29","079","income","$50,000 or More",0.611164387018624,3
2018,"29","079","income","Less than $50,000",0.393698418156809,3
2018,"29","081","income","$50,000 or More",0.611164387018624,3
2018,"29","081","income","Less than $50,000",0.393698418156809,3
2018,"29","083","income","$50,000 or More",0.502909930715935,3
2018,"29","083","income","Less than $50,000",0.332178340345791,3
2018,"29","085","income","$50,000 or More",0.557831459423355,3
2018,"29","085","income","Less than $50,000",0.344835644181337,3
2018,"29","087","income","$50,000 or More",0.611164387018624,3
2018,"29","087","income","Less than $50,000",0.393698418156809,3
2018,"29","089","income","$50,000 or More",0.630203545633618,3
2018,"29","089","income","Less than $50,000",0.403604151617686,3
2018,"29","091","income","$50,000 or More",0.545543644716692,3
2018,"29","091","income","Less than $50,000",0.308919594208134,3
2018,"29","093","income","$50,000 or More",0.576589788028263,3
2018,"29","093","income","Less than $50,000",0.356702530918559,3
2018,"29","095","income","$50,000 or More",0.793148120514942,1
2018,"29","095","income","Less than $50,000",0.457750332791007,1
2018,"29","097","income","$50,000 or More",0.589143379225607,2
2018,"29","097","income","Less than $50,000",0.35556611154577,2
2018,"29","099","income","$50,000 or More",0.719954843770928,1
2018,"29","099","income","Less than $50,000",0.467367962403909,1
2018,"29","101","income","$50,000 or More",0.616541862907871,2
2018,"29","101","income","Less than $50,000",0.413560451459748,2
2018,"29","103","income","$50,000 or More",0.638931546372563,3
2018,"29","103","income","Less than $50,000",0.419376219759178,3
2018,"29","105","income","$50,000 or More",0.557831459423355,3
2018,"29","105","income","Less than $50,000",0.344835644181337,3
2018,"29","107","income","$50,000 or More",0.616541862907871,3
2018,"29","107","income","Less than $50,000",0.413560451459748,3
2018,"29","109","income","$50,000 or More",0.502909930715935,3
2018,"29","109","income","Less than $50,000",0.332178340345791,3
2018,"29","111","income","$50,000 or More",0.638931546372563,3
2018,"29","111","income","Less than $50,000",0.419376219759178,3
2018,"29","113","income","$50,000 or More",0.631973571879292,2
2018,"29","113","income","Less than $50,000",0.411301658701153,2
2018,"29","115","income","$50,000 or More",0.611164387018624,3
2018,"29","115","income","Less than $50,000",0.393698418156809,3
2018,"29","117","income","$50,000 or More",0.611164387018624,3
2018,"29","117","income","Less than $50,000",0.393698418156809,3
2018,"29","119","income","$50,000 or More",0.571723905155683,3
2018,"29","119","income","Less than $50,000",0.416951011455033,3
2018,"29","121","income","$50,000 or More",0.638931546372563,3
2018,"29","121","income","Less than $50,000",0.419376219759178,3
2018,"29","123","income","$50,000 or More",0.576589788028263,3
2018,"29","123","income","Less than $50,000",0.356702530918559,3
2018,"29","125","income","$50,000 or More",0.658861633216523,3
2018,"29","125","income","Less than $50,000",0.441756161790725,3
2018,"29","127","income","$50,000 or More",0.638931546372563,3
2018,"29","127","income","Less than $50,000",0.419376219759178,3
2018,"29","129","income","$50,000 or More",0.611164387018624,3
2018,"29","129","income","Less than $50,000",0.393698418156809,3
2018,"29","131","income","$50,000 or More",0.630327140378349,3
2018,"29","131","income","Less than $50,000",0.404638352227367,3
2018,"29","133","income","$50,000 or More",0.60506379585327,3
2018,"29","133","income","Less than $50,000",0.364012738853503,3
2018,"29","135","income","$50,000 or More",0.635084841985744,3
2018,"29","135","income","Less than $50,000",0.393920873568838,3
2018,"29","137","income","$50,000 or More",0.638931546372563,3
2018,"29","137","income","Less than $50,000",0.419376219759178,3
2018,"29","139","income","$50,000 or More",0.631973571879292,3
2018,"29","139","income","Less than $50,000",0.411301658701153,3
2018,"29","141","income","$50,000 or More",0.630327140378349,3
2018,"29","141","income","Less than $50,000",0.404638352227367,3
2018,"29","143","income","$50,000 or More",0.60506379585327,3
2018,"29","143","income","Less than $50,000",0.364012738853503,3
2018,"29","145","income","$50,000 or More",0.589143379225607,3
2018,"29","145","income","Less than $50,000",0.35556611154577,3
2018,"29","147","income","$50,000 or More",0.611164387018624,3
2018,"29","147","income","Less than $50,000",0.393698418156809,3
2018,"29","149","income","$50,000 or More",0.545543644716692,3
2018,"29","149","income","Less than $50,000",0.308919594208134,3
2018,"29","151","income","$50,000 or More",0.635084841985744,3
2018,"29","151","income","Less than $50,000",0.393920873568838,3
2018,"29","153","income","$50,000 or More",0.545543644716692,3
2018,"29","153","income","Less than $50,000",0.308919594208134,3
2018,"29","155","income","$50,000 or More",0.60506379585327,3
2018,"29","155","income","Less than $50,000",0.364012738853503,3
2018,"29","157","income","$50,000 or More",0.547117296222664,3
2018,"29","157","income","Less than $50,000",0.359409085690229,3
2018,"29","159","income","$50,000 or More",0.630203545633618,3
2018,"29","159","income","Less than $50,000",0.403604151617686,3
2018,"29","161","income","$50,000 or More",0.658861633216523,2
2018,"29","161","income","Less than $50,000",0.441756161790725,2
2018,"29","163","income","$50,000 or More",0.631973571879292,3
2018,"29","163","income","Less than $50,000",0.411301658701153,3
2018,"29","165","income","$50,000 or More",0.82048920274281,1
2018,"29","165","income","Less than $50,000",0.602253032928943,1
2018,"29","167","income","$50,000 or More",0.557831459423355,3
2018,"29","167","income","Less than $50,000",0.344835644181337,3
2018,"29","169","income","$50,000 or More",0.630327140378349,2
2018,"29","169","income","Less than $50,000",0.404638352227367,2
2018,"29","171","income","$50,000 or More",0.611164387018624,3
2018,"29","171","income","Less than $50,000",0.393698418156809,3
2018,"29","173","income","$50,000 or More",0.638931546372563,3
2018,"29","173","income","Less than $50,000",0.419376219759178,3
2018,"29","175","income","$50,000 or More",0.630203545633618,3
2018,"29","175","income","Less than $50,000",0.403604151617686,3
2018,"29","177","income","$50,000 or More",0.616541862907871,3
2018,"29","177","income","Less than $50,000",0.413560451459748,3
2018,"29","179","income","$50,000 or More",0.576589788028263,3
2018,"29","179","income","Less than $50,000",0.356702530918559,3
2018,"29","181","income","$50,000 or More",0.576589788028263,3
2018,"29","181","income","Less than $50,000",0.356702530918559,3
2018,"29","183","income","$50,000 or More",0.862184938920674,1
2018,"29","183","income","Less than $50,000",0.609433824779578,1
2018,"29","185","income","$50,000 or More",0.502909930715935,3
2018,"29","185","income","Less than $50,000",0.332178340345791,3
2018,"29","186","income","$50,000 or More",0.547117296222664,3
2018,"29","186","income","Less than $50,000",0.359409085690229,3
2018,"29","187","income","$50,000 or More",0.547117296222664,2
2018,"29","187","income","Less than $50,000",0.359409085690229,2
2018,"29","189","income","$50,000 or More",0.845733854164576,1
2018,"29","189","income","Less than $50,000",0.55043376926065,1
2018,"29","195","income","$50,000 or More",0.630203545633618,3
2018,"29","195","income","Less than $50,000",0.403604151617686,3
2018,"29","197","income","$50,000 or More",0.638931546372563,3
2018,"29","197","income","Less than $50,000",0.419376219759178,3
2018,"29","199","income","$50,000 or More",0.638931546372563,3
2018,"29","199","income","Less than $50,000",0.419376219759178,3
2018,"29","201","income","$50,000 or More",0.644882060160138,3
2018,"29","201","income","Less than $50,000",0.418317019500721,3
2018,"29","203","income","$50,000 or More",0.545543644716692,3
2018,"29","203","income","Less than $50,000",0.308919594208134,3
2018,"29","205","income","$50,000 or More",0.638931546372563,3
2018,"29","205","income","Less than $50,000",0.419376219759178,3
2018,"29","207","income","$50,000 or More",0.60506379585327,3
2018,"29","207","income","Less than $50,000",0.364012738853503,3
2018,"29","209","income","$50,000 or More",0.571723905155683,3
2018,"29","209","income","Less than $50,000",0.416951011455033,3
2018,"29","211","income","$50,000 or More",0.611164387018624,3
2018,"29","211","income","Less than $50,000",0.393698418156809,3
2018,"29","213","income","$50,000 or More",0.571723905155683,2
2018,"29","213","income","Less than $50,000",0.416951011455033,2
2018,"29","215","income","$50,000 or More",0.545543644716692,3
2018,"29","215","income","Less than $50,000",0.308919594208134,3
2018,"29","217","income","$50,000 or More",0.502909930715935,3
2018,"29","217","income","Less than $50,000",0.332178340345791,3
2018,"29","219","income","$50,000 or More",0.631973571879292,3
2018,"29","219","income","Less than $50,000",0.411301658701153,3
2018,"29","221","income","$50,000 or More",0.547117296222664,3
2018,"29","221","income","Less than $50,000",0.359409085690229,3
2018,"29","223","income","$50,000 or More",0.576589788028263,3
2018,"29","223","income","Less than $50,000",0.356702530918559,3
2018,"29","225","income","$50,000 or More",0.574025046851296,3
2018,"29","225","income","Less than $50,000",0.387402769872889,3
2018,"29","227","income","$50,000 or More",0.611164387018624,3
2018,"29","227","income","Less than $50,000",0.393698418156809,3
2018,"29","229","income","$50,000 or More",0.545543644716692,3
2018,"29","229","income","Less than $50,000",0.308919594208134,3
2018,"29","510","income","$50,000 or More",0.796782473033501,1
2018,"29","510","income","Less than $50,000",0.419650919706585,1
2018,"29","001","all","All",0.516363113102824,3
2018,"29","003","all","All",0.553812626274091,3
2018,"29","005","all","All",0.493720546927595,3
2018,"29","007","all","All",0.525983796296296,3
2018,"29","009","all","All",0.481849060609277,3
2018,"29","011","all","All",0.406204313780466,3
2018,"29","013","all","All",0.597486457204767,3
2018,"29","015","all","All",0.432519132945328,3
2018,"29","017","all","All",0.524149364171199,3
2018,"29","019","all","All",0.745840242438104,1
2018,"29","021","all","All",0.553812626274091,2
2018,"29","023","all","All",0.43692696806829,2
2018,"29","025","all","All",0.525483895075107,3
2018,"29","027","all","All",0.529858308592153,3
2018,"29","029","all","All",0.514184178632321,3
2018,"29","031","all","All",0.524149364171199,2
2018,"29","033","all","All",0.508932204769268,3
2018,"29","035","all","All",0.43692696806829,3
2018,"29","037","all","All",0.597486457204767,1
2018,"29","039","all","All",0.406204313780466,3
2018,"29","041","all","All",0.508932204769268,3
2018,"29","043","all","All",0.492012939371707,2
2018,"29","045","all","All",0.516363113102825,3
2018,"29","047","all","All",0.725014953436349,1
2018,"29","049","all","All",0.525483895075107,3
2018,"29","051","all","All",0.529858308592153,2
2018,"29","053","all","All",0.508932204769268,3
2018,"29","055","all","All",0.536546352319355,3
2018,"29","057","all","All",0.406204313780466,3
2018,"29","059","all","All",0.432519132945328,3
2018,"29","061","all","All",0.493720546927595,3
2018,"29","063","all","All",0.553812626274091,3
2018,"29","065","all","All",0.536546352319355,3
2018,"29","067","all","All",0.386888422412401,3
2018,"29","069","all","All",0.447769465225824,3
2018,"29","071","all","All",0.511991172143207,1
2018,"29","073","all","All",0.536546352319355,3
2018,"29","075","all","All",0.493720546927595,3
2018,"29","077","all","All",0.582630666346896,1
2018,"29","079","all","All",0.493720546927595,3
2018,"29","081","all","All",0.493720546927595,3
2018,"29","083","all","All",0.406204313780466,3
2018,"29","085","all","All",0.432519132945328,3
2018,"29","087","all","All",0.493720546927595,3
2018,"29","089","all","All",0.508932204769268,3
2018,"29","091","all","All",0.386888422412401,3
2018,"29","093","all","All",0.43692696806829,3
2018,"29","095","all","All",0.632695804764836,1
2018,"29","097","all","All",0.465355624990745,2
2018,"29","099","all","All",0.623788420977795,1
2018,"29","101","all","All",0.525483895075106,2
2018,"29","103","all","All",0.516363113102824,3
2018,"29","105","all","All",0.432519132945328,3
2018,"29","107","all","All",0.525483895075106,3
2018,"29","109","all","All",0.406204313780466,3
2018,"29","111","all","All",0.516363113102825,3
2018,"29","113","all","All",0.525983796296296,2
2018,"29","115","all","All",0.493720546927595,3
2018,"29","117","all","All",0.493720546927595,3
2018,"29","119","all","All",0.481849060609277,3
2018,"29","121","all","All",0.516363113102824,3
2018,"29","123","all","All",0.43692696806829,3
2018,"29","125","all","All",0.536546352319355,3
2018,"29","127","all","All",0.516363113102825,3
2018,"29","129","all","All",0.493720546927595,3
2018,"29","131","all","All",0.514184178632321,3
2018,"29","133","all","All",0.447769465225824,3
2018,"29","135","all","All",0.529858308592153,3
2018,"29","137","all","All",0.516363113102824,3
2018,"29","139","all","All",0.525983796296296,3
