year,state,county,subgroup_type,subgroup,pctl_income_20,pctl_20_quality,pctl_income_50,pctl_50_quality,pctl_income_80,pctl_80_quality
2018,34,023,race-ethnicity,Hispanic,26348.803733818182,1,62448.84965458335,1,118086.02954587826,1
2018,34,023,race-ethnicity,Other Races and Ethnicities,53437.02993964054,1,116707.20210929135,1,199877.126697672,1
2018,34,023,race-ethnicity,"White, Non-Hispanic",36941.81566885715,1,85422.00952772415,1,160927.10419457144,1
2018,34,023,all,All,36519.71204947556,1,85396.08547782857,1,160831.8021044706,1
2018,34,025,race-ethnicity,"Black, Non-Hispanic",20309.443443000004,1,53994.724040705885,1,119110.31634003404,1
2018,34,025,race-ethnicity,Hispanic,27182.533306816,1,64103.42753737931,1,151396.2152002678,1
2018,34,025,race-ethnicity,Other Races and Ethnicities,45372.419237949296,1,128197.54040887501,1,236281.4351885143,1
2018,34,025,race-ethnicity,"White, Non-Hispanic",42109.6754764,1,101308.0470494012,1,197930.20337325617,1
2018,34,025,all,All,37139.94966304407,1,96357.92512631578,1,190977.42247943897,1
2018,34,027,race-ethnicity,"Black, Non-Hispanic",30808.3408712,1,81916.45008608334,1,171836.1346557895,1
2018,34,027,race-ethnicity,Hispanic,36826.35369766216,1,82776.62613267533,1,147262.57170625005,1
2018,34,027,race-ethnicity,Other Races and Ethnicities,68276.95406133334,1,133104.830448,1,231953.58318366198,1
2018,34,027,race-ethnicity,"White, Non-Hispanic",50844.14435062858,1,113824.87357615095,1,222125.25853860006,1
2018,34,027,all,All,49108.330522083335,1,110887.79827010605,1,214508.64933800005,1
2018,34,029,race-ethnicity,"Black, Non-Hispanic",25153.8124328,1,60348.637752586204,1,125342.74153328889,1
2018,34,029,race-ethnicity,Hispanic,26742.688708061225,1,63731.89644724138,1,123369.16716520801,1
2018,34,029,race-ethnicity,Other Races and Ethnicities,30599.851813683585,1,79119.53968438532,1,153378.6605439375,1
2018,34,029,race-ethnicity,"White, Non-Hispanic",29292.03080874667,1,69077.6324344,1,132565.8524763871,1
2018,34,029,all,All,29003.721158133336,1,68524.51315511906,1,132531.64324259156,1
2018,34,031,race-ethnicity,"Black, Non-Hispanic",13239.304532184617,1,42308.05686827731,1,92736.19883069361,1
2018,34,031,race-ethnicity,Hispanic,17817.0645411,1,46612.21911582353,1,97531.44611692728,1
2018,34,031,race-ethnicity,Other Races and Ethnicities,36374.934388,1,94794.87043283333,1,170844.43511047063,1
2018,34,031,race-ethnicity,"White, Non-Hispanic",35768.262792963644,1,89125.46165432259,1,168761.95117664212,1
2018,34,031,all,All,23769.180361538463,1,66134.15470933335,1,138055.37024914369,1
2018,34,033,race-ethnicity,"Black, Non-Hispanic",12669.454667111111,2,31614.62269034375,2,76213.84229378462,2
2018,34,033,race-ethnicity,Hispanic,15169.147394516667,2,35993.08508333333,2,70585.84140312835,2
2018,34,033,race-ethnicity,Other Races and Ethnicities,17927.741374640005,3,49849.97759235714,3,70258.9785648,3
2018,34,033,race-ethnicity,"White, Non-Hispanic",28951.3261638,2,68850.00201600003,2,132825.54481364,2
2018,34,033,all,All,21406.484552672548,2,56707.41897975001,2,117657.0030600261,2
2018,34,035,race-ethnicity,"Black, Non-Hispanic",32233.160898774,1,73799.37284711539,1,140307.81585666668,1
2018,34,035,race-ethnicity,Hispanic,33182.436456350595,1,75921.86622626994,1,140387.975635,1
2018,34,035,race-ethnicity,Other Races and Ethnicities,74866.43901697297,1,148585.91188483336,1,267643.16277404444,1
2018,34,035,race-ethnicity,"White, Non-Hispanic",51790.0665195145,1,117428.2142063158,1,232688.6677622308,1
2018,34,035,all,All,48151.549188749996,1,110909.31031545631,1,219843.2367084002,1
2018,34,037,race-ethnicity,"Black, Non-Hispanic",17349.687728413795,3,69064.6253164773,3,139404.552155,3
2018,34,037,race-ethnicity,Hispanic,35724.200635582674,1,83881.28648966667,1,147799.2249677778,1
2018,34,037,race-ethnicity,Other Races and Ethnicities,28071.977734428572,3,99517.03988285715,3,175082.047792,3
2018,34,037,race-ethnicity,"White, Non-Hispanic",42438.398966465575,1,92089.57584038463,1,162366.0715161309,1
2018,34,037,all,All,41400.5057916,1,91318.13386102942,1,161314.72796392327,1
2018,34,039,race-ethnicity,"Black, Non-Hispanic",23557.78636585,1,59081.04551042553,1,116289.13005262922,1
2018,34,039,race-ethnicity,Hispanic,26448.752663729687,1,56942.29463505479,1,111373.86160074483,1
2018,34,039,race-ethnicity,Other Races and Ethnicities,47443.63075908085,1,106133.62589236363,1,202630.49415482554,1
2018,34,039,race-ethnicity,"White, Non-Hispanic",40026.13252674286,1,103293.89927978125,1,212013.56945521742,1
2018,34,039,all,All,31244.69945923334,1,77804.50972942857,1,161937.05931565716,1
2018,34,041,race-ethnicity,"Black, Non-Hispanic",28800.656849000003,3,84916.65591787038,3,168345.46012114288,3
2018,34,041,race-ethnicity,Hispanic,26166.062299489797,1,55139.41846875,1,119914.46050156756,1
2018,34,041,race-ethnicity,Other Races and Ethnicities,31911.18383684,3,75668.69735714285,3,162880.35165523482,3
2018,34,041,race-ethnicity,"White, Non-Hispanic",33354.457190400004,1,79377.71719701923,1,145801.14105227275,1
2018,34,041,all,All,32598.615564444444,1,77721.6724576,1,145767.45976420457,1
2018,35,001,race-ethnicity,"Black, Non-Hispanic",16048.093876152185,1,41276.664582149686,1,81723.9034655924,1
2018,35,001,race-ethnicity,Hispanic,18177.312755087503,1,43807.38522974518,1,88078.952469531,1
2018,35,001,race-ethnicity,Other Races and Ethnicities,17685.025113277075,1,47207.03987925324,1,95300.6650153005,1
2018,35,001,race-ethnicity,"White, Non-Hispanic",24580.151505799542,1,60078.15642608266,1,121029.05473758305,1
2018,35,001,all,All,20590.878527476227,1,50653.537145412934,1,103855.15636383314,1
2018,35,003,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,003,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,35,003,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,003,race-ethnicity,"White, Non-Hispanic",16557.304633333344,3,37586.090560499986,3,78192.02771999998,3
2018,35,003,all,All,13066.279242291666,3,33535.608388571425,3,74722.87625177545,3
2018,35,005,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,005,race-ethnicity,Hispanic,13124.748840459184,2,36173.51285528571,2,68755.26520574895,2
2018,35,005,race-ethnicity,Other Races and Ethnicities,11416.5159552,3,33136.35143684211,3,60610.88443840001,3
2018,35,005,race-ethnicity,"White, Non-Hispanic",22155.092465148387,2,49306.19898255738,2,95800.30887656251,2
2018,35,005,all,All,17121.351836430767,2,43204.10478157142,2,83506.84445693834,2
2018,35,006,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,006,race-ethnicity,Hispanic,12813.1248804,3,39502.270499833336,3,84684.48776210462,3
2018,35,006,race-ethnicity,Other Races and Ethnicities,10471.0316133,3,30132.4919008125,3,65924.24798400009,3
2018,35,006,race-ethnicity,"White, Non-Hispanic",17830.935154849314,3,46400.60063780002,3,97051.11765054341,3
2018,35,006,all,All,12134.511376243903,3,33415.608089999994,3,73744.91581383291,3
2018,35,007,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,007,race-ethnicity,Hispanic,14396.801060723077,3,31627.0959618,3,63500.47245711999,3
2018,35,007,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,007,race-ethnicity,"White, Non-Hispanic",18645.14561435,3,47368.35889884616,3,93222.48809156675,3
2018,35,007,all,All,16807.628837759996,3,38304.111836181815,3,82070.85163053333,3
2018,35,009,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,009,race-ethnicity,Hispanic,14396.801060723077,2,31627.0959618,2,63500.47245711999,2
2018,35,009,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,009,race-ethnicity,"White, Non-Hispanic",18645.14561435,2,47368.35889884615,2,93222.48809156667,2
2018,35,009,all,All,16807.628837759996,2,38304.111836181815,2,82070.85163053333,2
2018,35,011,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,011,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,35,011,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,011,race-ethnicity,"White, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,011,all,All,16807.628837760007,3,38304.111836181815,3,82070.85163053335,3
2018,35,013,race-ethnicity,"Black, Non-Hispanic",17071.286831999998,3,31109.648443438353,3,68190.27474285715,3
2018,35,013,race-ethnicity,Hispanic,14759.628073962069,1,32214.018546771655,1,69004.6450461664,1
2018,35,013,race-ethnicity,Other Races and Ethnicities,10108.836803688237,3,38631.16818186793,3,92259.12084638403,3
2018,35,013,race-ethnicity,"White, Non-Hispanic",19661.968057066668,1,52696.90877647059,1,110280.6067994286,1
2018,35,013,all,All,15416.646415544355,1,38089.84804966665,1,84362.30821397647,1
2018,35,015,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,015,race-ethnicity,Hispanic,21741.089994364287,2,55720.335,2,95263.66033386669,2
2018,35,015,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,015,race-ethnicity,"White, Non-Hispanic",27032.596758750013,2,65806.69747459459,2,124272.13737562501,2
2018,35,015,all,All,23325.747463606556,2,60782.4360587037,2,110317.4435617375,2
2018,35,017,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,017,race-ethnicity,Hispanic,11124.57945648889,3,29347.192795555555,3,71842.70787759159,3
2018,35,017,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,017,race-ethnicity,"White, Non-Hispanic",16557.304633333344,3,37586.09056050001,3,78192.02772000001,3
2018,35,017,all,All,13066.279242291668,3,33535.60838857144,3,74722.87625177545,3
2018,35,019,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,019,race-ethnicity,Hispanic,14396.801060723077,3,31627.0959618,3,63500.47245712002,3
2018,35,019,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,019,race-ethnicity,"White, Non-Hispanic",18645.14561435,3,47368.35889884615,3,93222.48809156667,3
2018,35,019,all,All,16807.628837760007,3,38304.111836181815,3,82070.85163053336,3
2018,35,021,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,021,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,35,021,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,021,race-ethnicity,"White, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,021,all,All,NA,3,NA,3,NA,3
2018,35,023,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,023,race-ethnicity,Hispanic,11124.579456488891,3,29347.192795555555,3,71842.70787759159,3
2018,35,023,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,023,race-ethnicity,"White, Non-Hispanic",16557.304633333344,3,37586.09056049999,3,78192.02772000001,3
2018,35,023,all,All,13066.279242291666,3,33535.608388571425,3,74722.87625177542,3
2018,35,025,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,025,race-ethnicity,Hispanic,21741.089994364287,2,55720.335,2,95263.66033386662,2
2018,35,025,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,025,race-ethnicity,"White, Non-Hispanic",27032.59675875001,2,65806.69747459459,2,124272.13737562501,2
2018,35,025,all,All,23325.747463606556,2,60782.43605870371,2,110317.4435617375,2
2018,35,027,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,027,race-ethnicity,Hispanic,13124.748840459184,3,36173.51285528571,3,68755.26520574893,3
2018,35,027,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,027,race-ethnicity,"White, Non-Hispanic",22155.092465148387,3,49306.19898255738,3,95800.30887656253,3
2018,35,027,all,All,17121.35183643077,3,43204.10478157142,3,83506.84445693833,3
2018,35,028,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,028,race-ethnicity,Hispanic,10333.816334889552,3,29444.835472568182,3,72470.24200408824,3
2018,35,028,race-ethnicity,Other Races and Ethnicities,14457.309863199996,3,41120.5731092,3,93639.13214479997,3
2018,35,028,race-ethnicity,"White, Non-Hispanic",19588.828219790907,3,60406.63642394736,3,145061.7716823122,3
2018,35,028,all,All,12151.03336462832,3,38734.212675551724,3,98489.41137619311,3
2018,35,029,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,029,race-ethnicity,Hispanic,11124.57945648889,3,29347.192795555555,3,71842.70787759159,3
2018,35,029,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,029,race-ethnicity,"White, Non-Hispanic",16557.304633333337,3,37586.090560499986,3,78192.02772000001,3
2018,35,029,all,All,13066.279242291666,3,33535.60838857143,3,74722.87625177545,3
2018,35,031,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,031,race-ethnicity,Hispanic,12813.1248804,2,39502.270499833336,2,84684.48776210462,2
2018,35,031,race-ethnicity,Other Races and Ethnicities,10471.0316133,2,30132.491900812496,2,65924.24798400009,2
2018,35,031,race-ethnicity,"White, Non-Hispanic",17830.935154849314,2,46400.600637799995,2,97051.1176505434,2
2018,35,031,all,All,12134.511376243903,2,33415.608089999994,2,73744.91581383291,2
2018,35,033,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,033,race-ethnicity,Hispanic,10333.816334889552,3,29444.835472568182,3,72470.24200408823,3
2018,35,033,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,033,race-ethnicity,"White, Non-Hispanic",19588.828219790907,3,60406.636423947384,3,145061.7716823122,3
2018,35,033,all,All,12151.03336462832,3,38734.212675551724,3,98489.41137619311,3
2018,35,035,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,035,race-ethnicity,Hispanic,13124.748840459184,2,36173.51285528571,2,68755.26520574893,2
2018,35,035,race-ethnicity,Other Races and Ethnicities,11416.5159552,3,33136.35143684211,3,60610.884438400004,3
2018,35,035,race-ethnicity,"White, Non-Hispanic",22155.092465148387,2,49306.19898255738,2,95800.30887656251,2
2018,35,035,all,All,17121.35183643077,2,43204.104781571434,2,83506.84445693834,2
2018,35,037,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,037,race-ethnicity,Hispanic,14396.801060723077,3,31627.0959618,3,63500.47245712002,3
2018,35,037,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,037,race-ethnicity,"White, Non-Hispanic",18645.14561435,3,47368.35889884615,3,93222.48809156667,3
2018,35,037,all,All,16807.628837760003,3,38304.111836181815,3,82070.85163053336,3
2018,35,039,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,039,race-ethnicity,Hispanic,10333.816334889552,3,29444.835472568182,3,72470.24200408823,3
2018,35,039,race-ethnicity,Other Races and Ethnicities,14457.30986320001,3,41120.5731092,3,93639.13214480001,3
2018,35,039,race-ethnicity,"White, Non-Hispanic",19588.828219790907,3,60406.63642394736,3,145061.7716823122,3
2018,35,039,all,All,12151.03336462832,3,38734.212675551724,3,98489.41137619311,3
2018,35,041,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,041,race-ethnicity,Hispanic,14396.801060723077,3,31627.0959618,3,63500.47245712,3
2018,35,041,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,041,race-ethnicity,"White, Non-Hispanic",18645.14561435,3,47368.35889884615,3,93222.4880915667,3
2018,35,041,all,All,16807.628837760003,3,38304.111836181815,3,82070.85163053336,3
2018,35,043,race-ethnicity,"Black, Non-Hispanic",16439.71598436,3,58635.142416999995,3,87944.30888342686,3
2018,35,043,race-ethnicity,Hispanic,22473.405944,1,52556.3995317029,1,96542.83611860513,1
2018,35,043,race-ethnicity,Other Races and Ethnicities,13495.633672,1,43530.10079569232,1,89057.26474808888,1
2018,35,043,race-ethnicity,"White, Non-Hispanic",31012.9275875,1,64301.7132772,1,119985.68096750003,1
2018,35,043,all,All,25455.361156285715,1,57927.63329005714,1,107024.33181089551,1
2018,35,045,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,045,race-ethnicity,Hispanic,19094.202647463862,1,44178.63779105249,1,90905.4403750969,1
2018,35,045,race-ethnicity,Other Races and Ethnicities,16330.085755790638,1,40260.002253604114,1,87792.467663061,1
2018,35,045,race-ethnicity,"White, Non-Hispanic",27454.61858633008,1,63836.47847485672,1,113464.83510607129,1
2018,35,045,all,All,21736.335004017423,1,52372.133086554706,1,100605.41882234756,1
2018,35,047,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,047,race-ethnicity,Hispanic,10333.816334889552,3,29444.83547256818,3,72470.24200408823,3
2018,35,047,race-ethnicity,Other Races and Ethnicities,14457.309863199996,3,41120.5731092,3,93639.13214480004,3
2018,35,047,race-ethnicity,"White, Non-Hispanic",19588.828219790907,3,60406.63642394736,3,145061.7716823122,3
2018,35,047,all,All,12151.03336462832,3,38734.212675551724,3,98489.41137619311,3
2018,35,049,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,049,race-ethnicity,Hispanic,22759.670105706522,1,48710.7282284,1,97116.34900550001,1
2018,35,049,race-ethnicity,Other Races and Ethnicities,23736.8384574,1,59982.291761491935,1,113820.18258800004,1
2018,35,049,race-ethnicity,"White, Non-Hispanic",27290.13430166667,1,66187.56556776924,1,135528.8149712572,1
2018,35,049,all,All,25296.996859940908,1,58355.75612680851,1,119128.49259637705,1
2018,35,051,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,051,race-ethnicity,Hispanic,11124.579456488887,3,29347.19279555555,3,71842.70787759157,3
2018,35,051,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,051,race-ethnicity,"White, Non-Hispanic",16557.304633333337,3,37586.09056050001,3,78192.02772000001,3
2018,35,051,all,All,13066.279242291666,3,33535.608388571425,3,74722.87625177542,3
2018,35,053,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,053,race-ethnicity,Hispanic,11124.579456488887,3,29347.192795555555,3,71842.70787759157,3
2018,35,053,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,053,race-ethnicity,"White, Non-Hispanic",16557.304633333344,3,37586.09056049999,3,78192.02772000001,3
2018,35,053,all,All,13066.279242291666,3,33535.608388571425,3,74722.87625177545,3
2018,35,055,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,055,race-ethnicity,Hispanic,10333.816334889552,3,29444.835472568182,3,72470.24200408823,3
2018,35,055,race-ethnicity,Other Races and Ethnicities,14457.309863200026,3,41120.5731092,3,93639.13214480007,3
2018,35,055,race-ethnicity,"White, Non-Hispanic",19588.828219790907,3,60406.63642394736,3,145061.7716823122,3
2018,35,055,all,All,12151.03336462832,3,38734.212675551724,3,98489.41137619311,3
2018,35,057,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,057,race-ethnicity,Hispanic,11124.57945648889,3,29347.19279555555,3,71842.70787759157,3
2018,35,057,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,057,race-ethnicity,"White, Non-Hispanic",16557.304633333337,3,37586.09056049999,3,78192.02772000001,3
2018,35,057,all,All,13066.279242291666,3,33535.608388571425,3,74722.87625177542,3
2018,35,059,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,059,race-ethnicity,Hispanic,14396.801060723077,3,31627.0959618,3,63500.47245712002,3
2018,35,059,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,35,059,race-ethnicity,"White, Non-Hispanic",18645.14561435,3,47368.35889884615,3,93222.4880915667,3
2018,35,059,all,All,16807.628837760003,3,38304.111836181815,3,82070.85163053336,3
2018,35,061,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,35,061,race-ethnicity,Hispanic,16308.430645261538,1,44060.9874657971,1,83750.01879321785,1
2018,35,061,race-ethnicity,Other Races and Ethnicities,13338.947159924528,1,42227.1498416842,1,84674.64182955552,1
2018,35,061,race-ethnicity,"White, Non-Hispanic",27927.906967095456,1,58377.31650754546,1,111277.7431917,1
2018,35,061,all,All,20695.00048101266,1,51431.81567640625,1,97633.4547288,1
2018,36,001,race-ethnicity,"Black, Non-Hispanic",13734.94900811852,1,31398.342723375,1,66462.82549080001,1
2018,36,001,race-ethnicity,Hispanic,15347.168469914286,1,37747.94490227273,1,87800.80405809658,1
2018,36,001,race-ethnicity,Other Races and Ethnicities,25648.177649110206,1,68416.57591350001,1,133574.39060663272,1
2018,36,001,race-ethnicity,"White, Non-Hispanic",31628.991091570526,1,73225.31804604379,1,134770.0414974222,1
2018,36,001,all,All,26341.573665056603,1,64240.19924335664,1,127312.22462933333,1
2018,36,003,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,36,003,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,36,003,race-ethnicity,Other Races and Ethnicities,14659.065366540002,3,32221.878624,3,87945.89002176,3
2018,36,003,race-ethnicity,"White, Non-Hispanic",20618.988208199997,2,47310.725264,2,88771.42693172727,2
2018,36,003,all,All,20115.510027414286,2,46462.80629021428,2,88590.01095651115,2
2018,36,005,race-ethnicity,"Black, Non-Hispanic",13475.626147410529,1,41427.48470713534,1,87019.10386666667,1
2018,36,005,race-ethnicity,Hispanic,11138.131971386048,1,32120.060027329113,1,73459.17612242355,1
2018,36,005,race-ethnicity,Other Races and Ethnicities,16189.340676363636,1,45311.10832485294,1,107110.62950203847,1
2018,36,005,race-ethnicity,"White, Non-Hispanic",20543.223272000007,1,61926.04304302326,1,131082.51670728653,1
2018,36,005,all,All,12845.352304512273,1,37951.74476332995,1,85064.84719786668,1
2018,36,007,race-ethnicity,"Black, Non-Hispanic",12432.422344769808,1,27946.680117863198,1,61335.11480604759,1
2018,36,007,race-ethnicity,Hispanic,10114.216244848863,1,33486.305684176834,1,78561.20734827321,1
2018,36,007,race-ethnicity,Other Races and Ethnicities,8166.856686010863,1,26647.724335677864,1,77820.91822933484,1
2018,36,007,race-ethnicity,"White, Non-Hispanic",20252.752130188324,1,51903.24040192764,1,102269.73226379984,1
2018,36,007,all,All,18249.32217161693,1,49029.45516749281,1,98756.36189784984,1
2018,36,009,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,36,009,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,36,009,race-ethnicity,Other Races and Ethnicities,14659.06536654,2,32221.878624,2,87945.89002176,2
2018,36,009,race-ethnicity,"White, Non-Hispanic",20618.9882082,2,47310.725264,2,88771.42693172727,2
2018,36,009,all,All,20115.510027414286,2,46462.80629021428,2,88590.01095651112,2
2018,36,011,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,36,011,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,36,011,race-ethnicity,Other Races and Ethnicities,32055.535980914283,3,63604.32449560606,3,110602.70943333342,3
2018,36,011,race-ethnicity,"White, Non-Hispanic",28215.1102608,2,64228.14527682374,2,115990.80678808164,2
2018,36,011,all,All,27910.786047466667,2,63746.099778035714,2,115633.5736875,2
2018,36,013,race-ethnicity,"Black, Non-Hispanic",5324.480527926154,3,20700.37518642857,3,49789.52902266667,3
2018,36,013,race-ethnicity,Hispanic,8781.332118251163,1,19330.173277728813,1,51533.87753726668,1
2018,36,013,race-ethnicity,Other Races and Ethnicities,17153.6079582,3,31331.896440230765,3,60173.25692812632,3
2018,36,013,race-ethnicity,"White, Non-Hispanic",18843.077613361907,1,45590.66626658823,1,90643.885096797,1
2018,36,013,all,All,17608.262899358677,1,44436.963553333335,1,88592.47717640003,1
2018,36,015,race-ethnicity,"Black, Non-Hispanic",9443.040072730471,3,27393.93176608827,3,72840.44522632525,3
2018,36,015,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,36,015,race-ethnicity,Other Races and Ethnicities,22886.473433276573,3,82439.44261800127,3,128463.14936355174,3
2018,36,015,race-ethnicity,"White, Non-Hispanic",23729.31966243317,2,54332.948533331146,2,101357.42348135692,2
2018,36,015,all,All,22138.365399591545,2,53537.51258144532,2,101818.72558146613,2
2018,36,017,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,36,017,race-ethnicity,Hispanic,16530.00939557647,3,39078.42368,3,115399.53998052177,3
2018,36,017,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,36,017,race-ethnicity,"White, Non-Hispanic",21194.94270456,2,50255.39374705882,2,92984.93146039998,2
2018,36,017,all,All,21076.41707145366,2,49876.87979324138,2,93278.92281420004,2
2018,36,019,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,36,019,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,36,019,race-ethnicity,Other Races and Ethnicities,12626.826521050003,3,50436.914928,3,83676.83529083077,3
2018,36,019,race-ethnicity,"White, Non-Hispanic",23845.083431624393,2,55669.38468125,2,103524.18779541668,2
2018,36,019,all,All,23244.492127578946,2,54836.143160142856,2,101818.77635714287,2
2018,36,021,race-ethnicity,"Black, Non-Hispanic",12626.572209411765,3,39041.062876371434,3,80159.4020304,3
2018,36,021,race-ethnicity,Hispanic,18606.332056457148,3,41264.429993142854,3,88925.25276212308,3
2018,36,021,race-ethnicity,Other Races and Ethnicities,18922.16461047742,3,54351.21002887499,3,113799.70378427146,3
2018,36,021,race-ethnicity,"White, Non-Hispanic",24078.880309222222,2,59084.05440800001,2,113795.81860935004,2
2018,36,021,all,All,23730.754970134178,2,58560.74926145833,2,111886.43268,2
2018,36,023,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,36,023,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,36,023,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,36,023,race-ethnicity,"White, Non-Hispanic",25882.607548313048,2,58658.931958874986,2,108415.28356066675,2
2018,36,023,all,All,25535.938782545454,2,58351.1536666542,2,108062.38684450008,2
2018,36,025,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,36,025,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,36,025,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,36,025,race-ethnicity,"White, Non-Hispanic",21194.942704560002,2,50255.39374705885,2,92984.93146040002,2
2018,36,025,all,All,21076.41707145366,2,49876.87979324138,2,93278.92281419996,2
2018,36,027,race-ethnicity,"Black, Non-Hispanic",15064.171133150685,1,44138.355068301076,1,109519.55714120003,1
2018,36,027,race-ethnicity,Hispanic,25297.2188844458,1,69348.25582972221,1,121659.33279465,1
2018,36,027,race-ethnicity,Other Races and Ethnicities,29404.33021591111,1,96481.84004324998,1,192037.38835270272,1
2018,36,027,race-ethnicity,"White, Non-Hispanic",35447.171288175676,1,81360.72392708334,1,151892.65891360008,1
2018,36,027,all,All,31821.450107542856,1,78521.62167176271,1,147741.0204768564,1
2018,36,029,race-ethnicity,"Black, Non-Hispanic",10728.49514109091,1,31056.746565481793,1,65618.5307433436,1
2018,36,029,race-ethnicity,Hispanic,10267.03414803546,1,29867.744544000005,1,66759.27670500001,1
