year,state,county,state_name,county_name,ec_county,ec_se_county,data_quality
2022,29,187,Missouri,St. Francois County,0.79751003,0.0094400002,1
2022,29,189,Missouri,St. Louis County,0.78839999,0.0054299999,1
2022,29,195,Missouri,Saline County,0.73493999,0.01317,1
2022,29,197,Missouri,Schuyler County,0.86242998,0.02647,1
2022,29,199,Missouri,Scotland County,0.91273999,0.0239,1
2022,29,201,Missouri,Scott County,0.73604,0.0094400002,1
2022,29,203,Missouri,Shannon County,0.68295002,0.01873,1
2022,29,205,Missouri,Shelby County,0.91101003,0.02036,1
2022,29,207,Missouri,Stoddard County,0.80798,0.01181,1
2022,29,209,Missouri,Stone County,0.81120002,0.01206,1
2022,29,211,Missouri,Sullivan County,0.72105998,0.023150001,1
2022,29,213,Missouri,Taney County,0.78805,0.0091399997,1
2022,29,215,Missouri,Texas County,0.72820997,0.01248,1
2022,29,217,Missouri,Vernon County,0.79631001,0.01426,1
2022,29,219,Missouri,Warren County,0.94367999,0.0112,1
2022,29,221,Missouri,Washington County,0.70084,0.01335,1
2022,29,223,Missouri,Wayne County,0.71184999,0.017440001,1
2022,29,225,Missouri,Webster County,0.87809998,0.01025,1
2022,29,227,Missouri,Worth County,0.97425997,0.03121,1
2022,29,229,Missouri,Wright County,0.72918999,0.01245,1
2022,29,510,Missouri,St. Louis city,0.70038998,0.0057100002,1
2022,30,001,Montana,Beaverhead County,0.96219999,0.01654,1
2022,30,003,Montana,Big Horn County,0.48414001,0.01495,1
2022,30,005,Montana,Blaine County,0.55576998,0.01815,1
2022,30,007,Montana,Broadwater County,0.91826999,0.02224,1
2022,30,009,Montana,Carbon County,1.074,0.01729,1
2022,30,011,Montana,Carter County,NA,NA,NA
2022,30,013,Montana,Cascade County,0.8251,0.0088499999,1
2022,30,015,Montana,Chouteau County,0.98580998,0.021539999,1
2022,30,017,Montana,Custer County,0.94387001,0.01729,1
2022,30,019,Montana,Daniels County,1.1474,0.033969998,1
2022,30,021,Montana,Dawson County,1.01449,0.018689999,1
2022,30,023,Montana,Deer Lodge County,0.81221002,0.016109999,1
2022,30,025,Montana,Fallon County,1.07262,0.026860001,1
2022,30,027,Montana,Fergus County,0.91623002,0.016179999,1
2022,30,029,Montana,Flathead County,0.91574001,0.0085699996,1
2022,30,031,Montana,Gallatin County,1.13998,0.0078400001,1
2022,30,033,Montana,Garfield County,NA,NA,NA
2022,30,035,Montana,Glacier County,0.45486999,0.01427,1
NA,30,037,Montana,Golden Valley County,NA,NA,NA
2022,30,039,Montana,Granite County,1.04951,0.02485,1
2022,30,041,Montana,Hill County,0.64911997,0.01365,1
2022,30,043,Montana,Jefferson County,0.93286002,0.017890001,1
2022,30,045,Montana,Judith Basin County,NA,NA,NA
2022,30,047,Montana,Lake County,0.66709,0.01212,1
2022,30,049,Montana,Lewis and Clark County,0.91167003,0.0098099997,1
2022,30,051,Montana,Liberty County,NA,NA,NA
2022,30,053,Montana,Lincoln County,0.79514003,0.01381,1
2022,30,055,Montana,McCone County,1.13685,0.02526,1
2022,30,057,Montana,Madison County,1.1015199,0.01528,1
2022,30,059,Montana,Meagher County,0.97684997,0.029130001,1
2022,30,061,Montana,Mineral County,0.80008,0.021029999,1
2022,30,063,Montana,Missoula County,0.99296999,0.00777,1
2022,30,065,Montana,Musselshell County,0.93646002,0.02076,1
2022,30,067,Montana,Park County,1.0350699,0.01378,1
NA,30,069,Montana,Petroleum County,NA,NA,NA
2022,30,071,Montana,Phillips County,0.95931,0.02428,1
2022,30,073,Montana,Pondera County,0.83607,0.021880001,1
2022,30,075,Montana,Powder River County,NA,NA,NA
2022,30,077,Montana,Powell County,0.78983003,0.018850001,1
2022,30,079,Montana,Prairie County,NA,NA,NA
2022,30,081,Montana,Ravalli County,0.93080997,0.01063,1
2022,30,083,Montana,Richland County,0.97873998,0.01867,1
2022,30,085,Montana,Roosevelt County,0.54457998,0.017519999,1
2022,30,087,Montana,Rosebud County,0.66921997,0.019029999,1
2022,30,089,Montana,Sanders County,0.83388001,0.01568,1
2022,30,091,Montana,Sheridan County,1.04522,0.026240001,1
2022,30,093,Montana,Silver Bow County,0.75958002,0.01144,1
2022,30,095,Montana,Stillwater County,1.00655,0.020090001,1
2022,30,097,Montana,Sweet Grass County,1.0379699,0.024730001,1
2022,30,099,Montana,Teton County,1.00205,0.01888,1
2022,30,101,Montana,Toole County,0.84884,0.021469999,1
NA,30,103,Montana,Treasure County,NA,NA,NA
2022,30,105,Montana,Valley County,0.97478002,0.027760001,1
2022,30,107,Montana,Wheatland County,NA,NA,NA
NA,30,109,Montana,Wibaux County,NA,NA,NA
2022,30,111,Montana,Yellowstone County,0.8768,0.00777,1
2022,31,001,Nebraska,Adams County,0.88799,0.0122,1
2022,31,003,Nebraska,Antelope County,1.11277,0.02115,1
NA,31,005,Nebraska,Arthur County,NA,NA,NA
NA,31,007,Nebraska,Banner County,NA,NA,NA
NA,31,009,Nebraska,Blaine County,NA,NA,NA
2022,31,011,Nebraska,Boone County,1.11061,0.02396,1
2022,31,013,Nebraska,Box Butte County,0.91351002,0.017349999,1
2022,31,015,Nebraska,Boyd County,1.09176,0.0383,1
2022,31,017,Nebraska,Brown County,0.97577,0.02447,1
2022,31,019,Nebraska,Buffalo County,1.02719,0.01014,1
2022,31,021,Nebraska,Burt County,1.08513,0.01963,1
2022,31,023,Nebraska,Butler County,1.06416,0.022220001,1
2022,31,025,Nebraska,Cass County,1.11209,0.01254,1
2022,31,027,Nebraska,Cedar County,1.22321,0.018169999,1
2022,31,029,Nebraska,Chase County,0.98749,0.03043,1
2022,31,031,Nebraska,Cherry County,0.986,0.021129999,1
2022,31,033,Nebraska,Cheyenne County,0.98580998,0.018689999,1
2022,31,035,Nebraska,Clay County,1.03207,0.02142,1
2022,31,037,Nebraska,Colfax County,0.57292002,0.01967,1
2022,31,039,Nebraska,Cuming County,0.97847998,0.02238,1
2022,31,041,Nebraska,Custer County,1.03036,0.01609,1
2022,31,043,Nebraska,Dakota County,0.62869,0.0135,1
2022,31,045,Nebraska,Dawes County,1.02863,0.0184,1
2022,31,047,Nebraska,Dawson County,0.67014998,0.01392,1
2022,31,049,Nebraska,Deuel County,1.0208,0.030719999,1
2022,31,051,Nebraska,Dixon County,0.98905998,0.02509,1
2022,31,053,Nebraska,Dodge County,0.83293998,0.01204,1
2022,31,055,Nebraska,Douglas County,0.80927998,0.0065600001,1
2022,31,057,Nebraska,Dundy County,1.04444,0.03466,1
2022,31,059,Nebraska,Fillmore County,1.07819,0.02263,1
2022,31,061,Nebraska,Franklin County,1.1055,0.025040001,1
2022,31,063,Nebraska,Frontier County,1.0855401,0.03012,1
2022,31,065,Nebraska,Furnas County,1.06473,0.02282,1
2022,31,067,Nebraska,Gage County,0.92404997,0.01419,1
2022,31,069,Nebraska,Garden County,NA,NA,NA
2022,31,071,Nebraska,Garfield County,1.17126,0.024639999,1
2022,31,073,Nebraska,Gosper County,1.06101,0.038350001,1
2022,31,075,Nebraska,Grant County,NA,NA,NA
2022,31,077,Nebraska,Greeley County,1.15053,0.027249999,1
2022,31,079,Nebraska,Hall County,0.66930002,0.01067,1
2022,31,081,Nebraska,Hamilton County,1.08571,0.020199999,1
2022,31,083,Nebraska,Harlan County,1.1057301,0.027720001,1
NA,31,085,Nebraska,Hayes County,NA,NA,NA
2022,31,087,Nebraska,Hitchcock County,1.03206,0.026310001,1
2022,31,089,Nebraska,Holt County,1.03485,0.01918,1
NA,31,091,Nebraska,Hooker County,NA,NA,NA
2022,31,093,Nebraska,Howard County,1.07802,0.02201,1
2022,31,095,Nebraska,Jefferson County,0.85825002,0.01871,1
2022,31,097,Nebraska,Johnson County,0.79079002,0.030680001,1
2022,31,099,Nebraska,Kearney County,1.09842,0.02001,1
2022,31,101,Nebraska,Keith County,0.97583997,0.01835,1
NA,31,103,Nebraska,Keya Paha County,NA,NA,NA
2022,31,105,Nebraska,Kimball County,0.96209002,0.02471,1
2022,31,107,Nebraska,Knox County,0.96733999,0.02252,1
2022,31,109,Nebraska,Lancaster County,0.96534002,0.00734,1
2022,31,111,Nebraska,Lincoln County,0.89218998,0.01246,1
2022,31,113,Nebraska,Logan County,NA,NA,NA
NA,31,115,Nebraska,Loup County,NA,NA,NA
NA,31,117,Nebraska,McPherson County,NA,NA,NA
2022,31,119,Nebraska,Madison County,0.92909002,0.012,1
2022,31,121,Nebraska,Merrick County,1.11498,0.017209999,1
2022,31,123,Nebraska,Morrill County,0.90884,0.02358,1
2022,31,125,Nebraska,Nance County,1.11717,0.02304,1
2022,31,127,Nebraska,Nemaha County,1.02378,0.019719999,1
2022,31,129,Nebraska,Nuckolls County,0.99331999,0.023220001,1
2022,31,131,Nebraska,Otoe County,0.92979997,0.01675,1
2022,31,133,Nebraska,Pawnee County,1.03197,0.02922,1
2022,31,135,Nebraska,Perkins County,1.14323,0.034000002,1
2022,31,137,Nebraska,Phelps County,1.01046,0.02038,1
2022,31,139,Nebraska,Pierce County,1.16286,0.019160001,1
2022,31,141,Nebraska,Platte County,0.79223001,0.01411,1
2022,31,143,Nebraska,Polk County,1.08955,0.02427,1
2022,31,145,Nebraska,Red Willow County,0.97069001,0.017109999,1
2022,31,147,Nebraska,Richardson County,0.95959997,0.019780001,1
2022,31,149,Nebraska,Rock County,NA,NA,NA
2022,31,151,Nebraska,Saline County,0.72569001,0.017480001,1
2022,31,153,Nebraska,Sarpy County,1.02101,0.0082400003,1
2022,31,155,Nebraska,Saunders County,1.14193,0.01424,1
2022,31,157,Nebraska,Scotts Bluff County,0.82388997,0.01199,1
2022,31,159,Nebraska,Seward County,1.1193399,0.01478,1
2022,31,161,Nebraska,Sheridan County,0.89170003,0.023150001,1
2022,31,163,Nebraska,Sherman County,0.96961999,0.032910001,1
NA,31,165,Nebraska,Sioux County,NA,NA,NA
2022,31,167,Nebraska,Stanton County,1.06601,0.032499999,1
2022,31,169,Nebraska,Thayer County,0.99821001,0.02372,1
2022,31,171,Nebraska,Thomas County,NA,NA,NA
2022,31,173,Nebraska,Thurston County,0.53644001,0.017960001,1
2022,31,175,Nebraska,Valley County,1.07447,0.02235,1
2022,31,177,Nebraska,Washington County,1.14897,0.01437,1
2022,31,179,Nebraska,Wayne County,1.0376101,0.027240001,1
2022,31,181,Nebraska,Webster County,1.00416,0.024879999,1
NA,31,183,Nebraska,Wheeler County,NA,NA,NA
2022,31,185,Nebraska,York County,1.00359,0.016349999,1
2022,32,001,Nevada,Churchill County,0.82966,0.01215,1
2022,32,003,Nevada,Clark County,0.73276001,0.0057100002,1
2022,32,005,Nevada,Douglas County,0.96063,0.01138,1
2022,32,007,Nevada,Elko County,0.89293998,0.01213,1
NA,32,009,Nevada,Esmeralda County,NA,NA,NA
2022,32,011,Nevada,Eureka County,0.85731,0.04786,1
2022,32,013,Nevada,Humboldt County,0.87821001,0.01657,1
2022,32,015,Nevada,Lander County,0.94035,0.030990001,1
2022,32,017,Nevada,Lincoln County,0.93839002,0.027210001,1
2022,32,019,Nevada,Lyon County,0.79903001,0.01031,1
2022,32,021,Nevada,Mineral County,NA,NA,NA
2022,32,023,Nevada,Nye County,0.74346,0.01165,1
2022,32,027,Nevada,Pershing County,0.77140999,0.02385,1
2022,32,029,Nevada,Storey County,0.81353003,0.02307,1
2022,32,031,Nevada,Washoe County,0.80659002,0.0074,1
2022,32,033,Nevada,White Pine County,0.84535998,0.01898,1
2022,32,510,Nevada,Carson City,0.76688999,0.01014,1
2022,33,001,New Hampshire,Belknap County,1.08412,0.01022,1
2022,33,003,New Hampshire,Carroll County,1.0821199,0.01108,1
2022,33,005,New Hampshire,Cheshire County,1.07577,0.01027,1
2022,33,007,New Hampshire,Coos County,0.90846002,0.01263,1
2022,33,009,New Hampshire,Grafton County,1.0929,0.00954,1
2022,33,011,New Hampshire,Hillsborough County,1.05302,0.0071399999,1
2022,33,013,New Hampshire,Merrimack County,1.1284,0.00868,1
2022,33,015,New Hampshire,Rockingham County,1.3597,0.00679,1
2022,33,017,New Hampshire,Strafford County,1.13405,0.0092399996,1
2022,33,019,New Hampshire,Sullivan County,0.95567,0.01217,1
2022,34,001,New Jersey,Atlantic County,0.75431001,0.00746,1
2022,34,003,New Jersey,Bergen County,1.0269099,0.0081000002,1
2022,34,005,New Jersey,Burlington County,0.97755998,0.0071999999,1
2022,34,007,New Jersey,Camden County,0.76767999,0.0063200002,1
2022,34,009,New Jersey,Cape May County,0.94268,0.01019,1
2022,34,011,New Jersey,Cumberland County,0.66140997,0.0083299996,1
2022,34,013,New Jersey,Essex County,0.63766998,0.0059000002,1
2022,34,015,New Jersey,Gloucester County,1.01538,0.0077300002,1
2022,34,017,New Jersey,Hudson County,0.81652999,0.0078699999,1
2022,34,019,New Jersey,Hunterdon County,1.1822799,0.01385,1
2022,34,021,New Jersey,Mercer County,0.56733,0.0074399998,1
2022,34,023,New Jersey,Middlesex County,0.85285997,0.0078800004,1
2022,34,025,New Jersey,Monmouth County,0.94753999,0.0079600001,1
2022,34,027,New Jersey,Morris County,1.08737,0.0097500002,1
2022,34,029,New Jersey,Ocean County,0.99555999,0.0074399998,1
2022,34,031,New Jersey,Passaic County,0.59579003,0.00716,1
2022,34,033,New Jersey,Salem County,0.86607999,0.0101,1
2022,34,035,New Jersey,Somerset County,1.00537,0.01022,1
2022,34,037,New Jersey,Sussex County,1.25775,0.01002,1
2022,34,039,New Jersey,Union County,0.69148999,0.0073600002,1
2022,34,041,New Jersey,Warren County,1.13434,0.01009,1
2022,35,001,New Mexico,Bernalillo County,0.66459,0.0061499998,1
2022,35,003,New Mexico,Catron County,NA,NA,NA
2022,35,005,New Mexico,Chaves County,0.57494998,0.01011,1
2022,35,006,New Mexico,Cibola County,0.46673,0.0118,1
2022,35,007,New Mexico,Colfax County,0.64099997,0.01574,1
2022,35,009,New Mexico,Curry County,0.66850001,0.00973,1
2022,35,011,New Mexico,De Baca County,NA,NA,NA
2022,35,013,New Mexico,Do̱a Ana County,0.59858,0.0070500001,1
2022,35,015,New Mexico,Eddy County,0.74067003,0.01028,1
2022,35,017,New Mexico,Grant County,0.56770003,0.01238,1
2022,35,019,New Mexico,Guadalupe County,0.59342998,0.02263,1
NA,35,021,New Mexico,Harding County,NA,NA,NA
2022,35,023,New Mexico,Hidalgo County,0.63405001,0.023220001,1
2022,35,025,New Mexico,Lea County,0.6886,0.01012,1
2022,35,027,New Mexico,Lincoln County,0.68344003,0.01361,1
2022,35,028,New Mexico,Los Alamos County,1.1156501,0.02196,1
2022,35,029,New Mexico,Luna County,0.46496999,0.0121,1
2022,35,031,New Mexico,McKinley County,0.41604,0.0091500003,1
2022,35,033,New Mexico,Mora County,NA,NA,NA
2022,35,035,New Mexico,Otero County,0.73474002,0.0093099996,1
2022,35,037,New Mexico,Quay County,0.57808,0.01613,1
2022,35,039,New Mexico,Rio Arriba County,0.44734001,0.0096800001,1
2022,35,041,New Mexico,Roosevelt County,0.68822998,0.01292,1
2022,35,043,New Mexico,Sandoval County,0.74976999,0.0078099999,1
2022,35,045,New Mexico,San Juan County,0.59600002,0.0087400004,1
2022,35,047,New Mexico,San Miguel County,0.4998,0.01107,1
2022,35,049,New Mexico,Santa Fe County,0.62910998,0.0087799998,1
2022,35,051,New Mexico,Sierra County,0.57985997,0.016559999,1
2022,35,053,New Mexico,Socorro County,0.53258002,0.01518,1
2022,35,055,New Mexico,Taos County,0.70545,0.01227,1
2022,35,057,New Mexico,Torrance County,0.65758002,0.01565,1
2022,35,059,New Mexico,Union County,0.72306001,0.022609999,1
2022,35,061,New Mexico,Valencia County,0.55430001,0.0089699998,1
2022,36,001,New York,Albany County,0.87391001,0.0069599999,1
2022,36,003,New York,Allegany County,0.77829999,0.01046,1
2022,36,005,New York,Bronx County,0.68067002,0.0058200001,1
2022,36,007,New York,Broome County,0.81244999,0.00765,1
2022,36,009,New York,Cattaraugus County,0.75652999,0.0088299997,1
2022,36,011,New York,Cayuga County,0.81484997,0.0093900003,1
2022,36,013,New York,Chautauqua County,0.69059998,0.0080000004,1
2022,36,015,New York,Chemung County,0.73575002,0.0090899998,1
2022,36,017,New York,Chenango County,0.79185998,0.01015,1
2022,36,019,New York,Clinton County,0.84636998,0.01023,1
2022,36,021,New York,Columbia County,0.88366997,0.01088,1
2022,36,023,New York,Cortland County,0.80005997,0.01087,1
2022,36,025,New York,Delaware County,0.85110998,0.01156,1
2022,36,027,New York,Dutchess County,0.95771003,0.0078699999,1
2022,36,029,New York,Erie County,0.75937998,0.00532,1
2022,36,031,New York,Essex County,0.86543,0.01208,1
2022,36,033,New York,Franklin County,0.76937002,0.0109,1
2022,36,035,New York,Fulton County,0.7155,0.0105,1
2022,36,037,New York,Genesee County,0.90377998,0.01001,1
2022,36,039,New York,Greene County,0.87491,0.01029,1
2022,36,041,New York,Hamilton County,1.0166,0.02531,1
2022,36,043,New York,Herkimer County,0.78821999,0.00985,1
2022,36,045,New York,Jefferson County,0.87980002,0.0074999998,1
2022,36,047,New York,Kings County,0.77451998,0.0061300001,1
2022,36,049,New York,Lewis County,0.86748999,0.01331,1
2022,36,051,New York,Livingston County,0.90139002,0.01019,1
2022,36,053,New York,Madison County,0.89937001,0.0094499998000000009,1
2022,36,055,New York,Monroe County,0.71841002,0.0054100002,1
2022,36,057,New York,Montgomery County,0.73624003,0.0091300001,1
2022,36,059,New York,Nassau County,0.95231003,0.0075500002,1
2022,36,061,New York,New York County,0.82734001,0.0068100002,1
2022,36,063,New York,Niagara County,0.85018998,0.0072900001,1
2022,36,065,New York,Oneida County,0.75343001,0.0072300001,1
2022,36,067,New York,Onondaga County,0.77278,0.00648,1
2022,36,069,New York,Ontario County,0.91204,0.0087599996,1
2022,36,071,New York,Orange County,0.84834999,0.0074800001,1
2022,36,073,New York,Orleans County,0.80096,0.01066,1
2022,36,075,New York,Oswego County,0.78162998,0.0083600003,1
2022,36,077,New York,Otsego County,0.88191998,0.0099099996,1
2022,36,079,New York,Putnam County,1.03351,0.01314,1
2022,36,081,New York,Queens County,0.77995998,0.0071899998,1
2022,36,083,New York,Rensselaer County,0.87690002,0.0075699999,1
2022,36,085,New York,Richmond County,0.93111998,0.0083100004,1
2022,36,087,New York,Rockland County,0.71461999,0.0094699999,1
2022,36,089,New York,St. Lawrence County,0.79506999,0.0093700001,1
2022,36,091,New York,Saratoga County,1.03073,0.0079800002,1
2022,36,093,New York,Schenectady County,0.83007997,0.0076199998,1
2022,36,095,New York,Schoharie County,0.88620001,0.01219,1
2022,36,097,New York,Schuyler County,0.79557002,0.01371,1
2022,36,099,New York,Seneca County,0.82130003,0.01142,1
2022,36,101,New York,Steuben County,0.77209002,0.0088299997,1
2022,36,103,New York,Suffolk County,0.94288999,0.00654,1
2022,36,105,New York,Sullivan County,0.77954,0.0095699998,1
2022,36,107,New York,Tioga County,0.83236003,0.01047,1
2022,36,109,New York,Tompkins County,1.05003,0.0097700004,1
2022,36,111,New York,Ulster County,0.90713,0.0079699997,1
2022,36,113,New York,Warren County,0.91123003,0.0093,1
2022,36,115,New York,Washington County,0.83695,0.0094600003,1
2022,36,117,New York,Wayne County,0.84524,0.0085100001,1
2022,36,119,New York,Westchester County,0.81660002,0.0070699998,1
2022,36,121,New York,Wyoming County,0.91834998,0.0108,1
2022,36,123,New York,Yates County,0.83705002,0.01365,1
2022,37,001,North Carolina,Alamance County,0.61148,0.0065700002,1
2022,37,003,North Carolina,Alexander County,0.63590997,0.01022,1
2022,37,005,North Carolina,Alleghany County,0.56276,0.016650001,1
2022,37,007,North Carolina,Anson County,0.46175,0.0098299999,1
2022,37,009,North Carolina,Ashe County,0.63370001,0.01372,1
2022,37,011,North Carolina,Avery County,0.73922002,0.01292,1
2022,37,013,North Carolina,Beaufort County,0.56181002,0.0091899997,1
2022,37,015,North Carolina,Bertie County,0.53906,0.01078,1
2022,37,017,North Carolina,Bladen County,0.45526001,0.00887,1
2022,37,019,North Carolina,Brunswick County,0.72191,0.0073899999,1
2022,37,021,North Carolina,Buncombe County,0.80628997,0.0063499999,1
2022,37,023,North Carolina,Burke County,0.54716003,0.0079899998,1
2022,37,025,North Carolina,Cabarrus County,0.73873001,0.0070699998,1
2022,37,027,North Carolina,Caldwell County,0.55425,0.0081200004,1
2022,37,029,North Carolina,Camden County,0.92234999,0.01441,1
2022,37,031,North Carolina,Carteret County,0.80018997,0.0097899996,1
2022,37,033,North Carolina,Caswell County,0.56954002,0.01245,1
2022,37,035,North Carolina,Catawba County,0.64618999,0.0068999999,1
2022,37,037,North Carolina,Chatham County,0.63848001,0.01099,1
2022,37,039,North Carolina,Cherokee County,0.61150998,0.01211,1
2022,37,041,North Carolina,Chowan County,0.56221998,0.0121,1
2022,37,043,North Carolina,Clay County,0.68169999,0.01483,1
2022,37,045,North Carolina,Cleveland County,0.55795997,0.0071399999,1
2022,37,047,North Carolina,Columbus County,0.44911999,0.0077999998,1
2022,37,049,North Carolina,Craven County,0.73456001,0.0072699999,1
2022,37,051,North Carolina,Cumberland County,0.68410999,0.00483,1
2022,37,053,North Carolina,Currituck County,0.90688998,0.0105,1
2022,37,055,North Carolina,Dare County,0.87639999,0.011,1
2022,37,057,North Carolina,Davidson County,0.57999998,0.0067799999,1
2022,37,059,North Carolina,Davie County,0.70682001,0.01041,1
2022,37,061,North Carolina,Duplin County,0.4862,0.0081599997,1
2022,37,063,North Carolina,Durham County,0.73408002000000006,0.0066499999,1
2022,37,065,North Carolina,Edgecombe County,0.45456001,0.0070000002,1
2022,37,067,North Carolina,Forsyth County,0.64214998,0.00563,1
2022,37,069,North Carolina,Franklin County,0.76798999,0.0087700002,1
2022,37,071,North Carolina,Gaston County,0.62857002,0.0062500001,1
2022,37,073,North Carolina,Gates County,0.76517999,0.01444,1
2022,37,075,North Carolina,Graham County,0.58879,0.018580001,1
2022,37,077,North Carolina,Granville County,0.61255997,0.0090199998,1
2022,37,079,North Carolina,Greene County,0.50579,0.01119,1
2022,37,081,North Carolina,Guilford County,0.66260999,0.0050300001,1
2022,37,083,North Carolina,Halifax County,0.45603999,0.0072499998,1
2022,37,085,North Carolina,Harnett County,0.68665999,0.0069599999,1
2022,37,087,North Carolina,Haywood County,0.65478998,0.0096300002,1
2022,37,089,North Carolina,Henderson County,0.70547003,0.0084600002,1
2022,37,091,North Carolina,Hertford County,0.54784,0.01016,1
2022,37,093,North Carolina,Hoke County,0.67730999,0.0081000002,1
2022,37,095,North Carolina,Hyde County,0.60378999,0.02279,1
2022,37,097,North Carolina,Iredell County,0.74871999,0.00722,1
2022,37,099,North Carolina,Jackson County,0.68485999,0.0114,1
2022,37,101,North Carolina,Johnston County,0.70789999,0.00715,1
2022,37,103,North Carolina,Jones County,0.67894,0.01609,1
2022,37,105,North Carolina,Lee County,0.63221997,0.00801,1
2022,37,107,North Carolina,Lenoir County,0.51138997,0.0075300001,1
2022,37,109,North Carolina,Lincoln County,0.73951,0.0083499998,1
2022,37,111,North Carolina,McDowell County,0.50920999,0.0098700002,1
2022,37,113,North Carolina,Macon County,0.61914998,0.01149,1
2022,37,115,North Carolina,Madison County,0.62162,0.01218,1
2022,37,117,North Carolina,Martin County,0.53527999,0.00978,1
2022,37,119,North Carolina,Mecklenburg County,0.69432002,0.00538,1
2022,37,121,North Carolina,Mitchell County,0.57977003,0.01427,1
2022,37,123,North Carolina,Montgomery County,0.49377999,0.01098,1
2022,37,125,North Carolina,Moore County,0.78341001,0.0088999998,1
2022,37,127,North Carolina,Nash County,0.53665,0.0068199998,1
2022,37,129,North Carolina,New Hanover County,0.84261,0.00618,1
2022,37,131,North Carolina,Northampton County,0.49340001,0.01003,1
2022,37,133,North Carolina,Onslow County,0.87911999,0.0056799999,1
2022,37,135,North Carolina,Orange County,1.00869,0.0083400002,1
2022,37,137,North Carolina,Pamlico County,0.65873998,0.01595,1
2022,37,139,North Carolina,Pasquotank County,0.66816998,0.0090100002,1
2022,37,141,North Carolina,Pender County,0.73663998,0.0090899998,1
2022,37,143,North Carolina,Perquimans County,0.67325002,0.01271,1
2022,37,145,North Carolina,Person County,0.62191999,0.0096100001,1
2022,37,147,North Carolina,Pitt County,0.63674998,0.0060200002,1
2022,37,149,North Carolina,Polk County,0.74510998,0.01375,1
2022,37,151,North Carolina,Randolph County,0.59280002,0.0070199999,1
2022,37,153,North Carolina,Richmond County,0.43776,0.0083699999,1
2022,37,155,North Carolina,Robeson County,0.36258,0.0058800001,1
2022,37,157,North Carolina,Rockingham County,0.5424,0.0073899999,1
2022,37,159,North Carolina,Rowan County,0.65586001,0.0071999999,1
2022,37,161,North Carolina,Rutherford County,0.56173003,0.0087700002,1
2022,37,163,North Carolina,Sampson County,0.45984,0.0080500003,1
2022,37,165,North Carolina,Scotland County,0.39579999,0.0080700004,1
2022,37,167,North Carolina,Stanly County,0.71094,0.0087299999,1
2022,37,169,North Carolina,Stokes County,0.64993,0.00868,1
2022,37,171,North Carolina,Surry County,0.56948,0.0084499996,1
2022,37,173,North Carolina,Swain County,0.52556998,0.01181,1
2022,37,175,North Carolina,Transylvania County,0.71653003,0.01156,1
2022,37,177,North Carolina,Tyrrell County,NA,NA,NA
2022,37,179,North Carolina,Union County,0.76831001,0.0081200004,1
2022,37,181,North Carolina,Vance County,0.44448,0.0077,1
2022,37,183,North Carolina,Wake County,0.87829,0.00557,1
2022,37,185,North Carolina,Warren County,0.49867001,0.01078,1
2022,37,187,North Carolina,Washington County,0.47264999,0.01165,1
2022,37,189,North Carolina,Watauga County,0.93870002,0.01149,1
2022,37,191,North Carolina,Wayne County,0.56178999,0.0068199998,1
2022,37,193,North Carolina,Wilkes County,0.56142002,0.0097000003,1
2022,37,195,North Carolina,Wilson County,0.55903,0.0073000002,1
2022,37,197,North Carolina,Yadkin County,0.60162002,0.0095199998,1
2022,37,199,North Carolina,Yancey County,0.57858002,0.01345,1
2022,38,001,North Dakota,Adams County,1.1501499,0.02977,1
2022,38,003,North Dakota,Barnes County,1.13077,0.01956,1
2022,38,005,North Dakota,Benson County,0.52886999,0.021670001,1
NA,38,007,North Dakota,Billings County,NA,NA,NA
2022,38,009,North Dakota,Bottineau County,1.09551,0.02547,1
2022,38,011,North Dakota,Bowman County,1.12242,0.037870001,1
2022,38,013,North Dakota,Burke County,1.20022,0.0361,1
2022,38,015,North Dakota,Burleigh County,1.02599,0.01026,1
2022,38,017,North Dakota,Cass County,1.0505199,0.0075400001,1
2022,38,019,North Dakota,Cavalier County,1.18753,0.042369999,1
2022,38,021,North Dakota,Dickey County,1.18812,0.026009999,1
2022,38,023,North Dakota,Divide County,1.1331199,0.042040002,1
2022,38,025,North Dakota,Dunn County,0.96776998,0.025669999,1
2022,38,027,North Dakota,Eddy County,0.90284997,0.032600001,1
2022,38,029,North Dakota,Emmons County,1.10806,0.039999999,1
2022,38,031,North Dakota,Foster County,1.18168,0.0295,1
2022,38,033,North Dakota,Golden Valley County,1.19318,0.034230001,1
2022,38,035,North Dakota,Grand Forks County,1.07225,0.0092099998,1
2022,38,037,North Dakota,Grant County,1.10545,0.036430001,1
2022,38,039,North Dakota,Griggs County,1.17641,0.02806,1
2022,38,041,North Dakota,Hettinger County,1.16316,0.03063,1
2022,38,043,North Dakota,Kidder County,1.17696,0.035080001,1
2022,38,045,North Dakota,LaMoure County,1.2376699,0.028510001,1
2022,38,047,North Dakota,Logan County,NA,NA,NA
2022,38,049,North Dakota,McHenry County,1.17722,0.02358,1
2022,38,051,North Dakota,McIntosh County,1.17327,0.032419998,1
2022,38,053,North Dakota,McKenzie County,0.84794998,0.017279999,1
2022,38,055,North Dakota,McLean County,1.13799,0.02149,1
2022,38,057,North Dakota,Mercer County,1.15844,0.02392,1
2022,38,059,North Dakota,Morton County,0.96066999,0.01438,1
2022,38,061,North Dakota,Mountrail County,0.79137999,0.01763,1
